"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 12 a 14 años (041)",196,1,1,,100,,
"De 15 a 19 años (042)",196,23,22,4,95.7,17.4,
"De 20 a 24 años (043)",168,134,134,20,100,14.9,
"De 25 a 29 años (044)",152,208,198,24,95.2,11.5,
"De 30 a 34 años (045)",166,331,324,19,97.9,5.7,
"De 35 a 39 años (046)",130,327,317,11,96.9,3.4,
"De 40 a 44 años (047)",120,313,312,1,99.7,0.3,
"De 45 a 49 años (048)",91,266,263,1,98.9,0.4,
"De 50 y más años (049)",307,1403,1236,,88.1,,
,,,,,,,
"URBANA (060)",1878,3456,3269,70,94.6,2,
"De 12 a 14 años (061)",132,1,1,,100,,
"De 15 a 19 años (062)",177,20,20,4,100,20,
"De 20 a 24 años (063)",225,126,125,13,99.2,10.3,
"De 25 a 29 años (064)",269,286,275,25,96.2,8.7,
"De 30 a 34 años (065)",243,391,381,13,97.4,3.3,
"De 35 a 39 años (066)",197,464,446,12,96.1,2.6,
"De 40 a 44 años (067)",174,454,439,2,96.7,0.4,
"De 45 a 49 años (068)",139,401,394,1,98.3,0.2,
"De 50 y más años (069)",322,1313,1188,,90.5,,
"PEA (070)",854,1597,1508,16,94.4,1,
"De 12 a 14 años (071)",2,,,,,,
"De 15 a 19 años (072)",45,12,12,2,100,16.7,
"De 20 a 24 años (073)",120,55,54,1,98.2,1.8,
"De 25 a 29 años (074)",162,139,137,6,98.6,4.3,
"De 30 a 34 años (075)",128,173,167,2,96.5,1.2,
"De 35 a 39 años (076)",107,235,224,4,95.3,1.7,
"De 40 a 44 años (077)",80,209,195,1,93.3,0.5,
"De 45 a 49 años (078)",66,191,187,,97.9,,
"De 50 y más años (079)",144,583,532,,91.3,,
"Ocupada (080)",811,1505,1416,15,94.1,1,
"De 12 a 14 años (081)",2,,,,,,
"De 15 a 19 años (082)",44,11,11,1,100,9.1,
"De 20 a 24 años (083)",112,51,50,1,98,2,
"De 25 a 29 años (084)",153,133,131,6,98.5,4.5,
"De 30 a 34 años (085)",119,155,149,2,96.1,1.3,
"De 35 a 39 años (086)",100,214,203,4,94.9,1.9,
"De 40 a 44 años (087)",78,206,192,1,93.2,0.5,
"De 45 a 49 años (088)",61,169,165,,97.6,,
"De 50 y más años (089)",142,566,515,,91,,
"Desocupada (090)",43,92,92,1,100,1.1,
"De 15 a 19 años (092)",1,1,1,1,100,100,
"De 20 a 24 años (093)",8,4,4,,100,,
"De 25 a 29 años (094)",9,6,6,,100,,
"De 30 a 34 años (095)",9,18,18,,100,,
"De 35 a 39 años (096)",7,21,21,,100,,
"De 40 a 44 años (097)",2,3,3,,100,,
"De 45 a 49 años (098)",5,22,22,,100,,
"De 50 y más años (099)",2,17,17,,100,,
"No PEA (100)",1024,1859,1761,54,94.7,2.9,
"De 12 a 14 años (101)",130,1,1,,100,,
"De 15 a 19 años (102)",132,8,8,2,100,25,
"De 20 a 24 años (103)",105,71,71,12,100,16.9,
"De 25 a 29 años (104)",107,147,138,19,93.9,12.9,
"De 30 a 34 años (105)",115,218,214,11,98.2,5,
"De 35 a 39 años (106)",90,229,222,8,96.9,3.5,
"De 40 a 44 años (107)",94,245,244,1,99.6,0.4,
"De 45 a 49 años (108)",73,210,207,1,98.6,0.5,
"De 50 y más años (109)",178,730,656,,89.9,,
,,,,,,,
"RURAL (120)",1237,3056,2834,40,92.7,1.3,
"De 12 a 14 años (121)",76,,,,,,
"De 15 a 19 años (122)",101,22,21,2,95.5,9.1,
"De 20 a 24 años (123)",151,136,135,14,99.3,10.3,
"De 25 a 29 años (124)",146,202,199,10,98.5,5,
"De 30 a 34 años (125)",137,276,272,9,98.6,3.3,
"De 35 a 39 años (126)",132,317,302,4,95.3,1.3,
"De 40 a 44 años (127)",97,242,234,1,96.7,0.4,
"De 45 a 49 años (128)",85,290,276,,95.2,,
"De 50 y más años (129)",312,1571,1395,,88.8,,
"PEA (130)",735,1909,1788,15,93.7,0.8,
"De 12 a 14 años (131)",10,,,,,,
"De 15 a 19 años (132)",37,7,7,,100,,
"De 20 a 24 años (133)",88,73,72,6,98.6,8.2,
"De 25 a 29 años (134)",101,141,139,5,98.6,3.5,
"De 30 a 34 años (135)",86,163,162,2,99.4,1.2,
"De 35 a 39 años (136)",92,219,207,1,94.5,0.5,
"De 40 a 44 años (137)",71,174,166,1,95.4,0.6,
"De 45 a 49 años (138)",67,234,220,,94,,
"De 50 y más años (139)",183,898,815,,90.8,,
"Ocupada (140)",703,1868,1748,14,93.6,0.7,
"De 12 a 14 años (141)",10,,,,,,
"De 15 a 19 años (142)",35,7,7,,100,,
"De 20 a 24 años (143)",81,67,66,5,98.5,7.5,
"De 25 a 29 años (144)",91,129,127,5,98.4,3.9,
"De 30 a 34 años (145)",80,155,154,2,99.4,1.3,
"De 35 a 39 años (146)",89,211,200,1,94.8,0.5,
"De 40 a 44 años (147)",69,168,160,1,95.2,0.6,
"De 45 a 49 años (148)",65,233,219,,94,,
"De 50 y más años (149)",183,898,815,,90.8,,
"Desocupada (150)",32,41,40,1,97.6,2.4,
"De 15 a 19 años (152)",2,,,,,,
"De 20 a 24 años (153)",7,6,6,1,100,16.7,
"De 25 a 29 años (154)",10,12,12,,100,,
"De 30 a 34 años (155)",6,8,8,,100,,
"De 35 a 39 años (156)",3,8,7,,87.5,,
"De 40 a 44 años (157)",2,6,6,,100,,
"De 45 a 49 años (158)",2,1,1,,100,,
"No PEA (160)",502,1147,1046,25,91.2,2.2,
"De 12 a 14 años (161)",66,,,,,,
"De 15 a 19 años (162)",64,15,14,2,93.3,13.3,
"De 20 a 24 años (163)",63,63,63,8,100,12.7,
"De 25 a 29 años (164)",45,61,60,5,98.4,8.2,
"De 30 a 34 años (165)",51,113,110,7,97.3,6.2,
"De 35 a 39 años (166)",40,98,95,3,96.9,3.1,
"De 40 a 44 años (167)",26,68,68,,100,,
"De 45 a 49 años (168)",18,56,56,,100,,
"De 50 y más años (169)",129,673,580,,86.2,,
