"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"No PEA (040)",1302,3254,2815,54,86.5,1.7,
"De 12 a 14 años (041)",173,,,,,,
"De 15 a 19 años (042)",211,36,36,10,100,27.8,
"De 20 a 24 años (043)",123,106,102,15,96.2,14.2,
"De 25 a 29 años (044)",94,159,155,11,97.5,6.9,
"De 30 a 34 años (045)",83,180,173,10,96.1,5.6,
"De 35 a 39 años (046)",58,156,148,5,94.9,3.2,
"De 40 a 44 años (047)",62,204,189,2,92.6,1,
"De 45 a 49 años (048)",63,230,210,1,91.3,0.4,
"De 50 y más años (049)",435,2183,1802,,82.5,,
,,,,,,,
"URBANA (060)",2414,6442,5685,77,88.2,1.2,
"De 12 a 14 años (061)",157,,,,,,
"De 15 a 19 años (062)",232,44,44,12,100,27.3,
"De 20 a 24 años (063)",238,177,175,28,98.9,15.8,
"De 25 a 29 años (064)",225,290,281,15,96.9,5.2,
"De 30 a 34 años (065)",204,402,391,11,97.3,2.7,
"De 35 a 39 años (066)",194,471,446,7,94.7,1.5,
"De 40 a 44 años (067)",184,564,526,3,93.3,0.5,
"De 45 a 49 años (068)",173,607,544,1,89.6,0.2,
"De 50 y más años (069)",807,3887,3278,,84.3,,
"PEA (070)",1359,3858,3424,37,88.8,1,
"De 12 a 14 años (071)",18,,,,,,
"De 15 a 19 años (072)",64,16,16,4,100,25,
"De 20 a 24 años (073)",139,96,96,16,100,16.7,
"De 25 a 29 años (074)",153,178,171,8,96.1,4.5,
"De 30 a 34 años (075)",131,244,236,6,96.7,2.5,
"De 35 a 39 años (076)",146,337,319,2,94.7,0.6,
"De 40 a 44 años (077)",133,402,376,1,93.5,0.2,
"De 45 a 49 años (078)",124,446,392,,87.9,,
"De 50 y más años (079)",451,2139,1818,,85,,
"Ocupada (080)",1298,3724,3298,31,88.6,0.8,
"De 12 a 14 años (081)",17,,,,,,
"De 15 a 19 años (082)",61,15,15,4,100,26.7,
"De 20 a 24 años (083)",125,87,87,11,100,12.6,
"De 25 a 29 años (084)",139,160,154,8,96.3,5,
"De 30 a 34 años (085)",126,240,232,5,96.7,2.1,
"De 35 a 39 años (086)",137,316,299,2,94.6,0.6,
"De 40 a 44 años (087)",127,377,355,1,94.2,0.3,
"De 45 a 49 años (088)",122,436,382,,87.6,,
"De 50 y más años (089)",444,2093,1774,,84.8,,
"Desocupada (090)",61,134,126,6,94,4.5,
"De 12 a 14 años (091)",1,,,,,,
"De 15 a 19 años (092)",3,1,1,,100,,
"De 20 a 24 años (093)",14,9,9,5,100,55.6,
"De 25 a 29 años (094)",14,18,17,,94.4,,
"De 30 a 34 años (095)",5,4,4,1,100,25,
"De 35 a 39 años (096)",9,21,20,,95.2,,
"De 40 a 44 años (097)",6,25,21,,84,,
"De 45 a 49 años (098)",2,10,10,,100,,
"De 50 y más años (099)",7,46,44,,95.7,,
"No PEA (100)",1055,2584,2261,40,87.5,1.5,
"De 12 a 14 años (101)",139,,,,,,
"De 15 a 19 años (102)",168,28,28,8,100,28.6,
"De 20 a 24 años (103)",99,81,79,12,97.5,14.8,
"De 25 a 29 años (104)",72,112,110,7,98.2,6.3,
"De 30 a 34 años (105)",73,158,155,5,98.1,3.2,
"De 35 a 39 años (106)",48,134,127,5,94.8,3.7,
"De 40 a 44 años (107)",51,162,150,2,92.6,1.2,
"De 45 a 49 años (108)",49,161,152,1,94.4,0.6,
"De 50 y más años (109)",356,1748,1460,,83.5,,
,,,,,,,
"RURAL (120)",660,2027,1749,24,86.3,1.2,
"De 12 a 14 años (121)",38,,,,,,
"De 15 a 19 años (122)",69,18,17,3,94.4,16.7,
"De 20 a 24 años (123)",67,57,53,8,93,14,
"De 25 a 29 años (124)",65,103,97,4,94.2,3.9,
"De 30 a 34 años (125)",44,84,77,6,91.7,7.1,
"De 35 a 39 años (126)",56,157,148,2,94.3,1.3,
"De 40 a 44 años (127)",44,145,136,1,93.8,0.7,
"De 45 a 49 años (128)",45,198,178,,89.9,,
"De 50 y más años (129)",232,1265,1043,,82.5,,
"PEA (130)",413,1357,1195,10,88.1,0.7,
"De 12 a 14 años (131)",4,,,,,,
"De 15 a 19 años (132)",26,10,9,1,90,10,
"De 20 a 24 años (133)",43,32,30,5,93.8,15.6,
"De 25 a 29 años (134)",43,56,52,,92.9,,
"De 30 a 34 años (135)",34,62,59,1,95.2,1.6,
"De 35 a 39 años (136)",46,135,127,2,94.1,1.5,
"De 40 a 44 años (137)",33,103,97,1,94.2,1,
"De 45 a 49 años (138)",31,129,120,,93,,
"De 50 y más años (139)",153,830,701,,84.5,,
"Ocupada (140)",409,1357,1195,10,88.1,0.7,
"De 12 a 14 años (141)",4,,,,,,
"De 15 a 19 años (142)",26,10,9,1,90,10,
"De 20 a 24 años (143)",41,32,30,5,93.8,15.6,
"De 25 a 29 años (144)",42,56,52,,92.9,,
"De 30 a 34 años (145)",34,62,59,1,95.2,1.6,
"De 35 a 39 años (146)",45,135,127,2,94.1,1.5,
"De 40 a 44 años (147)",33,103,97,1,94.2,1,
"De 45 a 49 años (148)",31,129,120,,93,,
"De 50 y más años (149)",153,830,701,,84.5,,
"Desocupada (150)",4,,,,,,
"De 20 a 24 años (153)",2,,,,,,
"De 25 a 29 años (154)",1,,,,,,
"De 35 a 39 años (156)",1,,,,,,
"No PEA (160)",247,670,554,14,82.7,2.1,
"De 12 a 14 años (161)",34,,,,,,
"De 15 a 19 años (162)",43,8,8,2,100,25,
"De 20 a 24 años (163)",24,25,23,3,92,12,
"De 25 a 29 años (164)",22,47,45,4,95.7,8.5,
"De 30 a 34 años (165)",10,22,18,5,81.8,22.7,
"De 35 a 39 años (166)",10,22,21,,95.5,,
"De 40 a 44 años (167)",11,42,39,,92.9,,
"De 45 a 49 años (168)",14,69,58,,84.1,,
"De 50 y más años (169)",79,435,342,,78.6,,
