"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 12 a 14 años (021)",11,10,,6,4,,,,,,1,14
"De 15 a 19 años (022)",109,87,,72,9,4,2,,,,22,110
"De 20 a 24 años (023)",673,461,1,332,97,23,6,2,,,212,634
"De 25 a 29 años (024)",907,721,4,308,262,108,36,3,,,186,1324
"De 30 a 34 años (025)",1071,964,7,274,336,196,127,23,1,,107,2232
"De 35 a 39 años (026)",1266,1205,8,171,340,336,278,65,7,,61,3529
"De 40 a 44 años (027)",1194,1145,2,126,245,308,322,107,29,6,49,3932
"De 45 a 49 años (028)",1053,1034,2,121,168,204,319,137,65,18,19,4078
"De 50 y más años (029)",2162,2105,7,165,220,246,512,470,334,151,57,11097
"Desocupada (030)",294,217,1,64,48,35,43,18,4,4,77,650
"De 15 a 19 años (032)",10,7,,5,1,,1,,,,3,11
"De 20 a 24 años (033)",70,31,1,24,5,1,,,,,39,37
"De 25 a 29 años (034)",55,34,,15,13,5,1,,,,21,60
"De 30 a 34 años (035)",37,31,,8,9,9,5,,,,6,74
"De 35 a 39 años (036)",32,27,,4,6,8,8,,,1,5,85
"De 40 a 44 años (037)",21,20,,3,5,5,6,1,,,1,63
"De 45 a 49 años (038)",26,25,,2,4,2,14,2,1,,1,101
"De 50 y más años (039)",43,42,,3,5,5,8,15,3,3,1,219
"No PEA (040)",33799,32103,130,5331,5494,4726,7118,5018,2929,1357,1696,133817
"De 12 a 14 años (041)",87,33,,24,9,,,,,,54,42
"De 15 a 19 años (042)",908,746,9,642,83,10,2,,,,162,846
"De 20 a 24 años (043)",3167,2658,20,1679,757,167,33,2,,,509,3845
"De 25 a 29 años (044)",3660,3327,10,1075,1315,622,280,24,1,,333,6901
"De 30 a 34 años (045)",3840,3668,10,589,1152,1007,766,131,11,2,172,10151
"De 35 a 39 años (046)",3616,3502,6,325,713,936,1118,336,60,8,114,12150
"De 40 a 44 años (047)",3369,3293,10,215,442,629,1193,585,179,40,76,13899
"De 45 a 49 años (048)",2933,2861,5,168,286,387,924,702,304,85,72,14038
"De 50 y más años (049)",12219,12015,60,614,737,968,2802,3238,2374,1222,204,71945
,,,,,,,,,,,,
"URBANA (060)",25520,23790,100,4580,4629,3886,4954,3053,1762,826,1730,90852
"De 12 a 14 años (061)",59,17,,12,5,,,,,,42,22
"De 15 a 19 años (062)",579,452,5,393,42,8,4,,,,127,517
"De 20 a 24 años (063)",2382,1853,16,1297,448,74,14,4,,,529,2503
"De 25 a 29 años (064)",2834,2458,12,955,990,374,121,6,,,376,4597
"De 30 a 34 años (065)",3028,2823,12,641,993,734,394,43,5,1,205,6836
"De 35 a 39 años (066)",3025,2897,9,353,735,848,781,151,17,3,128,8880
"De 40 a 44 años (067)",2844,2759,7,261,502,672,906,325,68,18,85,10050
"De 45 a 49 años (068)",2472,2411,6,204,327,417,805,436,180,36,61,10370
"De 50 y más años (069)",8297,8120,33,464,587,759,1929,2088,1492,768,177,47077
"PEA (070)",6804,6180,27,1325,1407,1175,1260,572,293,121,624,20571
"De 12 a 14 años (071)",4,3,,2,1,,,,,,1,4
"De 15 a 19 años (072)",80,61,,53,3,2,3,,,,19,77
"De 20 a 24 años (073)",546,350,1,264,69,10,4,2,,,196,463
"De 25 a 29 años (074)",757,591,4,271,219,79,16,2,,,166,1024
"De 30 a 34 años (075)",892,805,6,240,286,162,98,12,1,,87,1802
"De 35 a 39 años (076)",1018,965,5,143,282,274,214,44,2,1,53,2753
"De 40 a 44 años (077)",993,953,2,113,219,273,258,72,14,2,40,3086
"De 45 a 49 años (078)",853,840,2,108,145,167,274,93,40,11,13,3137
"De 50 y más años (079)",1661,1612,7,131,183,208,393,347,236,107,49,8225
"Ocupada (080)",6571,6006,26,1273,1366,1146,1228,561,289,117,565,20059
"De 12 a 14 años (081)",4,3,,2,1,,,,,,1,4
"De 15 a 19 años (082)",72,54,,48,2,2,2,,,,18,66
"De 20 a 24 años (083)",496,331,,250,66,9,4,2,,,165,440
"De 25 a 29 años (084)",710,560,4,257,207,74,16,2,,,150,971
"De 30 a 34 años (085)",866,782,6,232,279,157,95,12,1,,84,1753
"De 35 a 39 años (086)",991,943,5,140,276,267,209,44,2,,48,2685
"De 40 a 44 años (087)",975,936,2,110,214,269,253,72,14,2,39,3037
"De 45 a 49 años (088)",831,819,2,106,141,165,263,92,39,11,12,3057
"De 50 y más años (089)",1626,1578,7,128,180,203,386,337,233,104,48,8046
"Desocupada (090)",233,174,1,52,41,29,32,11,4,4,59,512
"De 15 a 19 años (092)",8,7,,5,1,,1,,,,1,11
"De 20 a 24 años (093)",50,19,1,14,3,1,,,,,31,23
"De 25 a 29 años (094)",47,31,,14,12,5,,,,,16,53
"De 30 a 34 años (095)",26,23,,8,7,5,3,,,,3,49
"De 35 a 39 años (096)",27,22,,3,6,7,5,,,1,5,68
"De 40 a 44 años (097)",18,17,,3,5,4,5,,,,1,49
"De 45 a 49 años (098)",22,21,,2,4,2,11,1,1,,1,80
"De 50 y más años (099)",35,34,,3,3,5,7,10,3,3,1,179
"No PEA (100)",18716,17610,73,3255,3222,2711,3694,2481,1469,705,1106,70281
"De 12 a 14 años (101)",55,14,,10,4,,,,,,41,18
"De 15 a 19 años (102)",499,391,5,340,39,6,1,,,,108,440
"De 20 a 24 años (103)",1836,1503,15,1033,379,64,10,2,,,333,2040
"De 25 a 29 años (104)",2077,1867,8,684,771,295,105,4,,,210,3573
"De 30 a 34 años (105)",2136,2018,6,401,707,572,296,31,4,1,118,5034
"De 35 a 39 años (106)",2007,1932,4,210,453,574,567,107,15,2,75,6127
"De 40 a 44 años (107)",1851,1806,5,148,283,399,648,253,54,16,45,6964
"De 45 a 49 años (108)",1619,1571,4,96,182,250,531,343,140,25,48,7233
"De 50 y más años (109)",6636,6508,26,333,404,551,1536,1741,1256,661,128,38852
,,,,,,,,,,,,
"RURAL (120)",17019,16262,62,2390,2594,2300,3809,2790,1607,710,757,70565
"De 12 a 14 años (121)",39,26,,18,8,,,,,,13,34
"De 15 a 19 años (122)",448,388,4,326,51,6,1,,,,60,450
"De 20 a 24 años (123)",1528,1297,6,738,411,117,25,,,,231,2013
"De 25 a 29 años (124)",1788,1624,2,443,600,361,196,21,1,,164,3688
"De 30 a 34 años (125)",1920,1840,5,230,504,478,504,111,7,1,80,5621
"De 35 a 39 años (126)",1889,1837,5,147,324,432,623,250,50,6,52,6884
"De 40 a 44 años (127)",1740,1699,5,83,190,270,615,368,140,28,41,7844
"De 45 a 49 años (128)",1540,1509,1,87,131,176,452,405,190,67,31,7847
"De 50 y más años (129)",6127,6042,34,318,375,460,1393,1635,1219,608,85,36184
"PEA (130)",1936,1769,5,314,322,285,385,253,147,58,167,7029
"De 12 a 14 años (131)",7,7,,4,3,,,,,,,10
"De 15 a 19 años (132)",39,33,,24,7,2,,,,,6,44
"De 20 a 24 años (133)",197,142,1,92,33,14,2,,,,55,208
"De 25 a 29 años (134)",205,164,,52,56,34,21,1,,,41,360
"De 30 a 34 años (135)",216,190,1,42,59,43,34,11,,,26,504
"De 35 a 39 años (136)",280,267,3,32,64,70,72,21,5,,13,861
"De 40 a 44 años (137)",222,212,,16,31,40,70,36,15,4,10,909
"De 45 a 49 años (138)",226,219,,15,27,39,59,46,26,7,7,1042
"De 50 y más años (139)",544,535,,37,42,43,127,138,101,47,9,3091
"Ocupada (140)",1875,1726,5,302,315,279,374,246,147,58,149,6891
"De 12 a 14 años (141)",7,7,,4,3,,,,,,,10
"De 15 a 19 años (142)",37,33,,24,7,2,,,,,4,44
"De 20 a 24 años (143)",177,130,1,82,31,14,2,,,,47,194
"De 25 a 29 años (144)",197,161,,51,55,34,20,1,,,36,353
"De 30 a 34 años (145)",205,182,1,42,57,39,32,11,,,23,479
"De 35 a 39 años (146)",275,262,3,31,64,69,69,21,5,,13,844
"De 40 a 44 años (147)",219,209,,16,31,39,69,35,15,4,10,895
"De 45 a 49 años (148)",222,215,,15,27,39,56,45,26,7,7,1021
"De 50 y más años (149)",536,527,,37,40,43,126,133,101,47,9,3051
"Desocupada (150)",61,43,,12,7,6,11,7,,,18,138
"De 15 a 19 años (152)",2,,,,,,,,,,2,
"De 20 a 24 años (153)",20,12,,10,2,,,,,,8,14
"De 25 a 29 años (154)",8,3,,1,1,,1,,,,5,7
"De 30 a 34 años (155)",11,8,,,2,4,2,,,,3,25
"De 35 a 39 años (156)",5,5,,1,,1,3,,,,,17
"De 40 a 44 años (157)",3,3,,,,1,1,1,,,,14
"De 45 a 49 años (158)",4,4,,,,,3,1,,,,21
"De 50 y más años (159)",8,8,,,2,,1,5,,,,40
"No PEA (160)",15083,14493,57,2076,2272,2015,3424,2537,1460,652,590,63536
"De 12 a 14 años (161)",32,19,,14,5,,,,,,13,24
"De 15 a 19 años (162)",409,355,4,302,44,4,1,,,,54,406
"De 20 a 24 años (163)",1331,1155,5,646,378,103,23,,,,176,1805
"De 25 a 29 años (164)",1583,1460,2,391,544,327,175,20,1,,123,3328
"De 30 a 34 años (165)",1704,1650,4,188,445,435,470,100,7,1,54,5117
"De 35 a 39 años (166)",1609,1570,2,115,260,362,551,229,45,6,39,6023
"De 40 a 44 años (167)",1518,1487,5,67,159,230,545,332,125,24,31,6935
"De 45 a 49 años (168)",1314,1290,1,72,104,137,393,359,164,60,24,6805
"De 50 y más años (169)",5583,5507,34,281,333,417,1266,1497,1118,561,76,33093
