"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",959,6,411,347,175,20
"Obreros construc., conf., papel, fab., instr. (034)",142,5,42,64,30,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",5010,121,1831,1758,1162,138
"Otra (036)",26,,15,10,1,
"Ocupación no especificada (037)",387,3,128,148,87,21
"Desocupado (038)",922,4,494,315,96,13
,,,,,,
"URBANA (039)",42532,530,15045,15622,10008,1327
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",102,,6,35,54,7
"Profes., científicos e intelectuales (041)",3100,,716,1510,834,40
"Técnicos de nivel medio y trab.asimilados (042)",2098,4,659,822,562,51
"Jefes y empleados de oficina (043)",1604,,599,568,423,14
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",5525,74,1639,2110,1449,253
"Agricult.trabaj. calif. agrop. y pesqueros (045)",3089,7,811,1164,920,187
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",5031,22,2080,1755,1037,137
"Obreros construc., conf., papel, fab., instr. (047)",5788,21,1922,2286,1401,158
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",11833,371,4791,3810,2491,370
"Otra (049)",802,,261,403,138,
"Ocupación no especificada (050)",951,8,357,334,222,30
"Desocupado (051)",2609,23,1204,825,477,80
"Hombres (052)",29315,364,10403,10457,7077,1014
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",69,,5,22,36,6
"Profes., científicos e intelectuales (054)",1318,,228,572,486,32
"Técnicos de nivel medio y trab.asimilados (055)",1442,3,417,569,412,41
"Jefes y empleados de oficina (056)",871,,261,321,278,11
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",2463,35,762,903,623,140
"Agricult.trabaj. calif. agrop. y pesqueros (058)",2753,6,726,1030,823,168
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",4119,16,1697,1423,866,117
"Obreros construc., conf., papel, fab., instr. (060)",5652,16,1882,2223,1374,157
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",7503,263,3192,2280,1511,257
"Otra (062)",776,,246,393,137,
"Ocupación no especificada (063)",618,5,247,201,149,16
"Desocupado (064)",1731,20,740,520,382,69
"Mujeres (065)",13217,166,4642,5165,2931,313
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",33,,1,13,18,1
"Profes., científicos e intelectuales (067)",1782,,488,938,348,8
"Técnicos de nivel medio y trab.asimilados (068)",656,1,242,253,150,10
"Jefes y empleados de oficina (069)",733,,338,247,145,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",3062,39,877,1207,826,113
"Agricult.trabaj. calif. agrop. y pesqueros (071)",336,1,85,134,97,19
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",912,6,383,332,171,20
"Obreros construc., conf., papel, fab., instr. (073)",136,5,40,63,27,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",4330,108,1599,1530,980,113
"Otra (075)",26,,15,10,1,
"Ocupación no especificada (076)",333,3,110,133,73,14
"Desocupado (077)",878,3,464,305,95,11
,,,,,,
"RURAL (078)",5940,67,2081,1991,1409,392
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",6,,2,2,2,
"Profes., científicos e intelectuales (080)",133,,42,66,25,
"Técnicos de nivel medio y trab.asimilados (081)",105,,42,41,19,3
"Jefes y empleados de oficina (082)",71,,31,29,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",308,1,120,131,46,10
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1803,4,332,552,653,262
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",206,,106,71,28,1
"Obreros construc., conf., papel, fab., instr. (086)",335,,140,137,53,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2711,58,1149,886,525,93
"Otra (088)",28,,11,12,5,
"Ocupación no especificada (089)",86,,28,23,25,10
"Desocupado (090)",148,4,78,41,17,8
"Hombres (091)",4652,53,1633,1523,1110,333
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,,1,1,1,
"Profes., científicos e intelectuales (093)",60,,16,26,18,
"Técnicos de nivel medio y trab.asimilados (094)",82,,31,30,18,3
"Jefes y empleados de oficina (095)",40,,14,17,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",178,1,74,69,27,7
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1606,4,295,479,588,240
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",159,,78,56,24,1
"Obreros construc., conf., papel, fab., instr. (099)",329,,138,136,50,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2031,45,917,658,343,68
"Otra (101)",28,,11,12,5,
"Ocupación no especificada (102)",32,,10,8,11,3
"Desocupado (103)",104,3,48,31,16,6
"Mujeres (104)",1288,14,448,468,299,59
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,1,1,1,
"Profes., científicos e intelectuales (106)",73,,26,40,7,
"Técnicos de nivel medio y trab.asimilados (107)",23,,11,11,1,
"Jefes y empleados de oficina (108)",31,,17,12,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",130,,46,62,19,3
"Agricult.trabaj. calif. agrop. y pesqueros (110)",197,,37,73,65,22
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",47,,28,15,4,
"Obreros construc., conf., papel, fab., instr. (112)",6,,2,1,3,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",680,13,232,228,182,25
"Ocupación no especificada (115)",54,,18,15,14,7
"Desocupado (116)",44,1,30,10,1,2
