"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Superior no univ. incompleta (055)",107,77,14,9,7
"Superior no univ. completa (056)",150,107,9,13,21
"Superior univ. incompleta (057)",67,46,10,6,5
"Superior univ. completa (058)",322,153,42,52,75
,,,,,
"URBANA (060)",134536,87262,15238,14021,18015
"Sin nivel (061)",1263,1131,77,34,21
"Educación inicial (062)",100,80,14,3,3
"Primaria (063)",24463,20346,2198,1106,813
"Secundaria (064)",63670,46883,7010,4777,5000
"Superior no univ. incompleta (065)",8849,5271,1268,1090,1220
"Superior no univ. completa (066)",12312,4956,1521,2248,3587
"Superior univ. incompleta (067)",7751,4060,1031,1091,1569
"Superior univ. completa (068)",16128,4535,2119,3672,5802
"De 06 a 14 años (070)",2130,1891,185,40,14
"Sin nivel (071)",45,42,2,1,
"Educación inicial (072)",23,19,4,,
"Primaria (073)",1346,1195,121,24,6
"Secundaria (074)",716,635,58,15,8
"De 15 a 29 años (080)",47127,30798,6537,4910,4882
"Sin nivel (081)",168,136,18,10,4
"Educación inicial (082)",49,36,9,3,1
"Primaria (083)",5168,4095,613,320,140
"Secundaria (084)",27036,19540,3605,2308,1583
"Superior no univ. incompleta (085)",4202,2571,702,481,448
"Superior no univ. completa (086)",3690,1599,519,598,974
"Superior univ. incompleta (087)",3240,1755,506,425,554
"Superior univ. completa (088)",3574,1066,565,765,1178
"De 30 a 44 años (090)",48203,29451,5273,5720,7759
"Sin nivel (091)",314,268,22,17,7
"Educación inicial (092)",28,25,1,,2
"Primaria (093)",6788,5549,644,322,273
"Secundaria (094)",21927,16321,2186,1562,1858
"Superior no univ. incompleta (095)",3146,1824,405,427,490
"Superior no univ. completa (096)",5812,2195,705,1140,1772
"Superior univ. incompleta (097)",2713,1353,326,415,619
"Superior univ. completa (098)",7475,1916,984,1837,2738
"De 45 a 64 años (100)",32563,21382,2932,3147,5102
"Sin nivel (101)",382,351,19,5,7
"Primaria (103)",8579,7228,657,363,331
"Secundaria (104)",13044,9633,1101,843,1467
"Superior no univ. incompleta (105)",1402,804,149,174,275
"Superior no univ. completa (106)",2661,1055,289,497,820
"Superior univ. incompleta (107)",1733,908,189,245,391
"Superior univ. completa (108)",4762,1403,528,1020,1811
"De 65 y más años (110)",4513,3740,311,204,258
"Sin nivel (111)",354,334,16,1,3
"Primaria (113)",2582,2279,163,77,63
"Secundaria (114)",947,754,60,49,84
"Superior no univ. incompleta (115)",99,72,12,8,7
"Superior no univ. completa (116)",149,107,8,13,21
"Superior univ. incompleta (117)",65,44,10,6,5
"Superior univ. completa (118)",317,150,42,50,75
,,,,,
"RURAL (120)",33600,28990,3304,760,546
"Sin nivel (121)",2038,1870,157,10,1
"Educación inicial (122)",36,31,5,,
"Primaria (123)",19799,17698,1748,252,101
"Secundaria (124)",10025,8564,953,259,249
"Superior no univ. incompleta (125)",371,248,62,34,27
"Superior no univ. completa (126)",491,208,119,82,82
"Superior univ. incompleta (127)",219,125,51,25,18
"Superior univ. completa (128)",621,246,209,98,68
"De 06 a 14 años (130)",1250,1047,194,5,4
"Sin nivel (131)",76,60,16,,
"Educación inicial (132)",19,15,4,,
"Primaria (133)",1046,877,160,5,4
"Secundaria (134)",109,95,14,,
"De 15 a 29 años (140)",11646,9707,1320,338,281
"Sin nivel (141)",221,196,23,2,
"Educación inicial (142)",12,11,1,,
"Primaria (143)",5830,5045,629,124,32
"Secundaria (144)",5044,4203,542,153,146
"Superior no univ. incompleta (145)",145,99,20,10,16
"Superior no univ. completa (146)",177,65,34,28,50
"Superior univ. incompleta (147)",69,36,19,7,7
"Superior univ. completa (148)",148,52,52,14,30
"De 30 a 44 años (150)",10429,8893,1096,274,166
"Sin nivel (151)",416,375,39,2,
"Educación inicial (152)",5,5,,,
"Primaria (153)",5906,5250,542,77,37
"Secundaria (154)",3311,2886,285,72,68
"Superior no univ. incompleta (155)",150,97,30,15,8
"Superior no univ. completa (156)",229,102,62,40,25
"Superior univ. incompleta (157)",91,57,19,8,7
"Superior univ. completa (158)",321,121,119,60,21
"De 45 a 64 años (160)",7875,7058,593,132,92
"Sin nivel (161)",763,701,56,5,1
"Primaria (163)",5318,4902,351,40,25
"Secundaria (164)",1438,1267,103,33,35
"Superior no univ. incompleta (165)",68,47,10,8,3
"Superior no univ. completa (166)",84,41,22,14,7
"Superior univ. incompleta (167)",57,30,13,10,4
"Superior univ. completa (168)",147,70,38,22,17
"De 65 y más años (170)",2400,2285,101,11,3
"Sin nivel (171)",562,538,23,1,
"Primaria (173)",1699,1624,66,6,3
"Secundaria (174)",123,113,9,1,
"Superior no univ. incompleta (175)",8,5,2,1,
"Superior no univ. completa (176)",1,,1,,
"Superior univ. incompleta (177)",2,2,,,
"Superior univ. completa (178)",5,3,,2,
