"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",6,1,4,,1,
"Actividad economica no especificada (044)",222,5,51,94,53,19
"Desocupado (045)",350,4,149,120,54,23
"Mujeres (046)",3447,104,1081,1142,825,295
"Agric., ganadería, caza y silvicultura (047)",2212,93,682,666,552,219
"Explotación de minas y canteras (049)",5,,4,,1,
"Industrias manufactureras (050)",26,,12,6,6,2
"Suministro de electricidad, gas y agua (051)",1,,1,,,
"Construcción (052)",4,,1,1,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",344,,89,141,82,32
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,1,1,,
"Comercio al por mayor (055)",5,,1,2,1,1
"Comercio al por menor (056)",337,,87,138,81,31
"Hoteles y restaurantes (057)",108,4,38,37,24,5
"Trans., almac. y comunicaciones (058)",6,,2,4,,
"Intermediación financiera (059)",2,,2,,,
"Activid.inmobil., empres. y alquileres (060)",20,,9,8,3,
"Admin.pub. y defensa; p. segur.soc afil (061)",35,,10,18,7,
"Enseñanza (062)",200,,47,110,43,
"Servicios sociales y de salud (063)",70,,20,40,10,
"Otras activ. serv.comun.soc y personales (064)",30,1,9,12,8,
"Hogares privados con servicio doméstico (065)",42,3,29,7,3,
"Actividad economica no especificada (067)",277,,83,78,80,36
"Desocupado (068)",65,3,43,14,5,
,,,,,,
"URBANA (069)",3734,78,1040,1437,890,289
"Agric., ganadería, caza y silvicultura (070)",1848,66,498,624,471,189
"Pesca (071)",1,,,1,,
"Industrias manufactureras (073)",83,1,32,21,20,9
"Suministro de electricidad, gas y agua (074)",9,,4,3,2,
"Construcción (075)",145,1,60,53,26,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",352,,85,146,80,41
"Venta, mant.y rep. veh.autom.y motoc. (077)",12,,3,8,1,
"Comercio al por mayor (078)",7,,2,3,,2
"Comercio al por menor (079)",333,,80,135,79,39
"Hoteles y restaurantes (080)",94,5,30,31,21,7
"Trans., almac. y comunicaciones (081)",51,,20,21,9,1
"Intermediación financiera (082)",6,,5,1,,
"Activid.inmobil., empres. y alquileres (083)",55,,13,23,15,4
"Admin.pub. y defensa; p. segur.soc afil (084)",172,,60,71,41,
"Enseñanza (085)",401,,57,236,105,3
"Servicios sociales y de salud (086)",96,,24,56,16,
"Otras activ. serv.comun.soc y personales (087)",38,,11,17,8,2
"Hogares privados con servicio doméstico (088)",24,2,16,4,2,
"Actividad economica no especificada (090)",233,1,63,86,59,24
"Desocupado (091)",126,2,62,43,15,4
"Hombres (092)",2413,56,671,919,582,185
"Agric., ganadería, caza y silvicultura (093)",1331,48,355,452,341,135
"Pesca (094)",1,,,1,,
"Industrias manufactureras (096)",68,1,24,18,16,9
"Suministro de electricidad, gas y agua (097)",8,,3,3,2,
"Construcción (098)",142,1,60,52,25,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",119,,31,47,28,13
"Venta, mant.y rep. veh.autom.y motoc. (100)",10,,2,7,1,
"Comercio al por mayor (101)",4,,2,1,,1
"Comercio al por menor (102)",105,,27,39,27,12
"Hoteles y restaurantes (103)",25,3,11,3,6,2
"Trans., almac. y comunicaciones (104)",45,,18,17,9,1
"Intermediación financiera (105)",4,,3,1,,
"Activid.inmobil., empres. y alquileres (106)",37,,6,15,12,4
"Admin.pub. y defensa; p. segur.soc afil (107)",143,,53,55,35,
"Enseñanza (108)",235,,24,143,65,3
"Servicios sociales y de salud (109)",35,,8,21,6,
"Otras activ. serv.comun.soc y personales (110)",12,,4,5,1,2
"Hogares privados con servicio doméstico (111)",5,1,4,,,
"Actividad economica no especificada (113)",109,1,26,51,23,8
"Desocupado (114)",94,1,41,35,13,4
"Mujeres (115)",1321,22,369,518,308,104
"Agric., ganadería, caza y silvicultura (116)",517,18,143,172,130,54
"Industrias manufactureras (119)",15,,8,3,4,
"Suministro de electricidad, gas y agua (120)",1,,1,,,
"Construcción (121)",3,,,1,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",233,,54,99,52,28
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,1,1,,
"Comercio al por mayor (124)",3,,,2,,1
"Comercio al por menor (125)",228,,53,96,52,27
"Hoteles y restaurantes (126)",69,2,19,28,15,5
"Trans., almac. y comunicaciones (127)",6,,2,4,,
"Intermediación financiera (128)",2,,2,,,
"Activid.inmobil., empres. y alquileres (129)",18,,7,8,3,
"Admin.pub. y defensa; p. segur.soc afil (130)",29,,7,16,6,
"Enseñanza (131)",166,,33,93,40,
"Servicios sociales y de salud (132)",61,,16,35,10,
"Otras activ. serv.comun.soc y personales (133)",26,,7,12,7,
"Hogares privados con servicio doméstico (134)",19,1,12,4,2,
"Actividad economica no especificada (136)",124,,37,35,36,16
"Desocupado (137)",32,1,21,8,2,
,,,,,,
"RURAL (138)",6190,167,1947,1932,1537,607
"Agric., ganadería, caza y silvicultura (139)",4774,153,1408,1450,1228,535
"Pesca (140)",2,,1,,1,
"Explotación de minas y canteras (141)",160,,78,53,28,1
"Industrias manufactureras (142)",79,,28,24,20,7
"Suministro de electricidad, gas y agua (143)",2,,1,,1,
"Construcción (144)",129,,49,50,26,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",185,,61,66,51,7
"Venta, mant.y rep. veh.autom.y motoc. (146)",2,,1,,1,
"Comercio al por mayor (147)",4,,1,,3,
"Comercio al por menor (148)",179,,59,66,47,7
"Hoteles y restaurantes (149)",47,2,23,12,10,
"Trans., almac. y comunicaciones (150)",28,,15,9,4,
"Activid.inmobil., empres. y alquileres (152)",20,,9,10,,1
"Admin.pub. y defensa; p. segur.soc afil (153)",29,,8,8,12,1
"Enseñanza (154)",125,,33,60,32,
"Servicios sociales y de salud (155)",15,,7,7,1,
"Otras activ. serv.comun.soc y personales (156)",16,1,8,3,3,1
"Hogares privados con servicio doméstico (157)",24,2,17,3,2,
"Actividad economica no especificada (159)",266,4,71,86,74,31
"Desocupado (160)",289,5,130,91,44,19
"Hombres (161)",4064,85,1235,1308,1020,416
"Agric., ganadería, caza y silvicultura (162)",3079,78,869,956,806,370
"Pesca (163)",2,,1,,1,
"Explotación de minas y canteras (164)",155,,74,53,27,1
"Industrias manufactureras (165)",68,,24,21,18,5
"Suministro de electricidad, gas y agua (166)",2,,1,,1,
"Construcción (167)",128,,48,50,26,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",74,,26,24,21,3
"Venta, mant.y rep. veh.autom.y motoc. (169)",2,,1,,1,
"Comercio al por mayor (170)",2,,,,2,
"Comercio al por menor (171)",70,,25,24,18,3
"Hoteles y restaurantes (172)",8,,4,3,1,
"Trans., almac. y comunicaciones (173)",28,,15,9,4,
"Activid.inmobil., empres. y alquileres (175)",18,,7,10,,1
"Admin.pub. y defensa; p. segur.soc afil (176)",23,,5,6,11,1
"Enseñanza (177)",91,,19,43,29,
"Servicios sociales y de salud (178)",6,,3,2,1,
"Otras activ. serv.comun.soc y personales (179)",12,,6,3,2,1
"Hogares privados con servicio doméstico (180)",1,,,,1,
"Actividad economica no especificada (182)",113,4,25,43,30,11
"Desocupado (183)",256,3,108,85,41,19
"Mujeres (184)",2126,82,712,624,517,191
"Agric., ganadería, caza y silvicultura (185)",1695,75,539,494,422,165
"Explotación de minas y canteras (187)",5,,4,,1,
"Industrias manufactureras (188)",11,,4,3,2,2
"Construcción (190)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",111,,35,42,30,4
"Comercio al por mayor (193)",2,,1,,1,
"Comercio al por menor (194)",109,,34,42,29,4
"Hoteles y restaurantes (195)",39,2,19,9,9,
"Activid.inmobil., empres. y alquileres (198)",2,,2,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",6,,3,2,1,
"Enseñanza (200)",34,,14,17,3,
"Servicios sociales y de salud (201)",9,,4,5,,
"Otras activ. serv.comun.soc y personales (202)",4,1,2,,1,
"Hogares privados con servicio doméstico (203)",23,2,17,3,1,
"Actividad economica no especificada (205)",153,,46,43,44,20
"Desocupado (206)",33,2,22,6,3,
