"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",812,790,576,176,33,2,3,,,,22,260
"De 20 a 24 años (023)",1102,1020,334,369,190,75,44,8,,,82,1215
"De 25 a 29 años (024)",1172,1066,175,339,280,131,120,14,7,,106,1958
"De 30 a 34 años (025)",1130,1090,113,245,289,166,175,71,27,4,40,2809
"De 35 a 39 años (026)",1177,1153,54,162,285,206,277,117,38,14,24,3806
"De 40 a 44 años (027)",957,949,29,87,177,194,242,128,62,30,8,3747
"De 45 a 49 años (028)",732,724,23,60,109,127,153,116,77,59,8,3362
"De 50 y más años (029)",1318,1305,61,73,86,125,266,230,230,234,13,7903
"Desocupada (030)",163,155,74,43,18,7,9,4,,,8,164
"De 12 a 14 años (031)",14,14,14,,,,,,,,,
"De 15 a 19 años (032)",37,36,28,5,2,,1,,,,1,13
"De 20 a 24 años (033)",43,39,21,15,3,,,,,,4,21
"De 25 a 29 años (034)",30,27,7,12,6,1,1,,,,3,31
"De 30 a 34 años (035)",20,20,2,8,3,3,4,,,,,40
"De 35 a 39 años (036)",6,6,,1,2,2,1,,,,,15
"De 40 a 44 años (037)",5,5,1,1,,1,,2,,,,17
"De 45 a 49 años (038)",2,2,,,1,,,1,,,,9
"De 50 y más años (039)",6,6,1,1,1,,2,1,,,,18
"No PEA (040)",18114,17780,6139,2368,2328,1657,2269,1383,919,717,334,46770
"De 12 a 14 años (041)",2949,2934,2917,15,2,,,,,,15,19
"De 15 a 19 años (042)",3140,3072,2386,566,104,14,2,,,,68,824
"De 20 a 24 años (043)",2225,2140,518,830,535,180,68,9,,,85,2786
"De 25 a 29 años (044)",1859,1793,109,445,612,339,240,38,10,,66,4049
"De 30 a 34 años (045)",1576,1552,55,185,415,364,379,115,29,10,24,4835
"De 35 a 39 años (046)",1423,1410,30,104,238,264,439,210,92,33,13,5769
"De 40 a 44 años (047)",1096,1080,31,57,144,161,304,228,109,46,16,5071
"De 45 a 49 años (048)",926,918,17,34,77,110,271,203,139,67,8,4937
"De 50 y más años (049)",2920,2881,76,132,201,225,566,580,540,561,39,18480
,,,,,,,,,,,,
"URBANA (060)",11151,10794,3441,1790,1777,1183,1374,633,372,224,357,24596
"De 12 a 14 años (061)",1217,1210,1205,4,1,,,,,,7,6
"De 15 a 19 años (062)",1627,1590,1361,206,22,,1,,,,37,254
"De 20 a 24 años (063)",1337,1236,479,508,198,36,13,2,,,101,1076
"De 25 a 29 años (064)",1198,1095,158,403,359,123,44,7,1,,103,1724
"De 30 a 34 años (065)",1178,1137,91,259,391,222,149,19,3,3,41,2532
"De 35 a 39 años (066)",1168,1148,47,173,334,242,271,63,15,3,20,3302
"De 40 a 44 años (067)",979,962,31,82,207,228,279,101,27,7,17,3345
"De 45 a 49 años (068)",742,734,21,63,121,149,204,121,44,11,8,2899
"De 50 y más años (069)",1705,1682,48,92,144,183,413,320,282,200,23,9458
"PEA (070)",4530,4329,863,938,910,582,608,244,116,68,201,10448
"De 12 a 14 años (071)",72,71,70,1,,,,,,,1,1
"De 15 a 19 años (072)",371,360,296,57,6,,1,,,,11,73
"De 20 a 24 años (073)",565,508,224,205,65,8,4,2,,,57,387
"De 25 a 29 años (074)",612,533,112,222,148,34,17,,,,79,692
"De 30 a 34 años (075)",627,603,69,174,198,93,58,7,2,2,24,1177
"De 35 a 39 años (076)",684,671,35,126,218,135,126,27,4,,13,1724
"De 40 a 44 años (077)",584,577,17,60,135,144,153,53,13,2,7,1889
"De 45 a 49 años (078)",400,395,14,44,85,90,89,57,12,4,5,1376
"De 50 y más años (079)",615,611,26,49,55,78,160,98,85,60,4,3129
"Ocupada (080)",4424,4228,824,905,898,577,600,240,116,68,196,10316
"De 12 a 14 años (081)",70,69,68,1,,,,,,,1,1
"De 15 a 19 años (082)",354,344,284,55,5,,,,,,10,65
"De 20 a 24 años (083)",530,476,206,194,62,8,4,2,,,54,370
"De 25 a 29 años (084)",591,513,108,211,145,33,16,,,,78,668
"De 30 a 34 años (085)",610,586,67,167,195,91,55,7,2,2,24,1145
"De 35 a 39 años (086)",680,667,35,125,217,134,125,27,4,,13,1714
"De 40 a 44 años (087)",579,572,16,59,135,143,153,51,13,2,7,1872
"De 45 a 49 años (088)",398,393,14,44,84,90,89,56,12,4,5,1367
"De 50 y más años (089)",612,608,26,49,55,78,158,97,85,60,4,3114
"Desocupada (090)",106,101,39,33,12,5,8,4,,,5,132
"De 12 a 14 años (091)",2,2,2,,,,,,,,,
"De 15 a 19 años (092)",17,16,12,2,1,,1,,,,1,8
"De 20 a 24 años (093)",35,32,18,11,3,,,,,,3,17
"De 25 a 29 años (094)",21,20,4,11,3,1,1,,,,1,24
"De 30 a 34 años (095)",17,17,2,7,3,2,3,,,,,32
"De 35 a 39 años (096)",4,4,,1,1,1,1,,,,,10
"De 40 a 44 años (097)",5,5,1,1,,1,,2,,,,17
"De 45 a 49 años (098)",2,2,,,1,,,1,,,,9
"De 50 y más años (099)",3,3,,,,,2,1,,,,15
"No PEA (100)",6621,6465,2578,852,867,601,766,389,256,156,156,14148
"De 12 a 14 años (101)",1145,1139,1135,3,1,,,,,,6,5
"De 15 a 19 años (102)",1256,1230,1065,149,16,,,,,,26,181
"De 20 a 24 años (103)",772,728,255,303,133,28,9,,,,44,689
"De 25 a 29 años (104)",586,562,46,181,211,89,27,7,1,,24,1032
"De 30 a 34 años (105)",551,534,22,85,193,129,91,12,1,1,17,1355
"De 35 a 39 años (106)",484,477,12,47,116,107,145,36,11,3,7,1578
"De 40 a 44 años (107)",395,385,14,22,72,84,126,48,14,5,10,1456
"De 45 a 49 años (108)",342,339,7,19,36,59,115,64,32,7,3,1523
"De 50 y más años (109)",1090,1071,22,43,89,105,253,222,197,140,19,6329
,,,,,,,,,,,,
"RURAL (120)",15722,15428,4325,2134,2018,1507,2184,1438,988,834,294,47400
"De 12 a 14 años (121)",1942,1928,1914,13,1,,,,,,14,15
"De 15 a 19 años (122)",2362,2308,1629,541,117,16,5,,,,54,843
"De 20 a 24 años (123)",2033,1963,394,706,530,219,99,15,,,70,2946
"De 25 a 29 años (124)",1863,1791,133,393,539,348,317,45,16,,72,4314
"De 30 a 34 años (125)",1548,1525,79,179,316,311,409,167,53,11,23,5152
"De 35 a 39 años (126)",1438,1421,37,94,191,230,446,264,115,44,17,6288
"De 40 a 44 años (127)",1079,1072,30,63,114,128,267,257,144,69,7,5490
"De 45 a 49 años (128)",918,910,19,31,66,88,220,199,172,115,8,5409
"De 50 y más años (129)",2539,2510,90,114,144,167,421,491,488,595,29,16943
"PEA (130)",4229,4113,764,618,557,451,681,444,325,273,116,14778
"De 12 a 14 años (131)",138,133,132,1,,,,,,,5,1
"De 15 a 19 años (132)",478,466,308,124,29,2,3,,,,12,200
"De 20 a 24 años (133)",580,551,131,179,128,67,40,6,,,29,849
"De 25 a 29 años (134)",590,560,70,129,138,98,104,14,7,,30,1297
"De 30 a 34 años (135)",523,507,46,79,94,76,121,64,25,2,16,1672
"De 35 a 39 años (136)",499,488,19,37,69,73,152,90,34,14,11,2097
"De 40 a 44 años (137)",378,377,13,28,42,51,89,77,49,28,1,1875
"De 45 a 49 años (138)",334,331,9,16,25,37,64,60,65,55,3,1995
"De 50 y más años (139)",709,700,36,25,32,47,108,133,145,174,9,4792
"Ocupada (140)",4172,4059,729,608,551,449,680,444,325,273,113,14746
"De 12 a 14 años (141)",126,121,120,1,,,,,,,5,1
"De 15 a 19 años (142)",458,446,292,121,28,2,3,,,,12,195
"De 20 a 24 años (143)",572,544,128,175,128,67,40,6,,,28,845
"De 25 a 29 años (144)",581,553,67,128,135,98,104,14,7,,28,1290
"De 30 a 34 años (145)",520,504,46,78,94,75,120,64,25,2,16,1664
"De 35 a 39 años (146)",497,486,19,37,68,72,152,90,34,14,11,2092
"De 40 a 44 años (147)",378,377,13,28,42,51,89,77,49,28,1,1875
"De 45 a 49 años (148)",334,331,9,16,25,37,64,60,65,55,3,1995
"De 50 y más años (149)",706,697,35,24,31,47,108,133,145,174,9,4789
"Desocupada (150)",57,54,35,10,6,2,1,,,,3,32
"De 12 a 14 años (151)",12,12,12,,,,,,,,,
"De 15 a 19 años (152)",20,20,16,3,1,,,,,,,5
"De 20 a 24 años (153)",8,7,3,4,,,,,,,1,4
"De 25 a 29 años (154)",9,7,3,1,3,,,,,,2,7
"De 30 a 34 años (155)",3,3,,1,,1,1,,,,,8
"De 35 a 39 años (156)",2,2,,,1,1,,,,,,5
"De 50 y más años (159)",3,3,1,1,1,,,,,,,3
"No PEA (160)",11493,11315,3561,1516,1461,1056,1503,994,663,561,178,32622
"De 12 a 14 años (161)",1804,1795,1782,12,1,,,,,,9,14
"De 15 a 19 años (162)",1884,1842,1321,417,88,14,2,,,,42,643
"De 20 a 24 años (163)",1453,1412,263,527,402,152,59,9,,,41,2097
"De 25 a 29 años (164)",1273,1231,63,264,401,250,213,31,9,,42,3017
"De 30 a 34 años (165)",1025,1018,33,100,222,235,288,103,28,9,7,3480
"De 35 a 39 años (166)",939,933,18,57,122,157,294,174,81,30,6,4191
"De 40 a 44 años (167)",701,695,17,35,72,77,178,180,95,41,6,3615
"De 45 a 49 años (168)",584,579,10,15,41,51,156,139,107,60,5,3414
"De 50 y más años (169)",1830,1810,54,89,112,120,313,358,343,421,20,12151
