"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",5014,4489,295,108,122
"Agric., ganadería, caza y silvicultura (045)",3524,3362,146,13,3
"Pesca (046)",3,3,,,
"Industrias manufactureras (048)",37,33,3,,1
"Suministro de electricidad, gas y agua (049)",1,,,1,
"Construcción (050)",10,6,3,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",490,481,8,,1
"Venta, mant.y rep. veh.autom y motoc. (052)",4,3,1,,
"Comercio al por mayor (053)",15,14,,,1
"Comercio al por menor (054)",471,464,7,,
"Hoteles y restaurantes (055)",151,139,9,3,
"Trans., almac. y comunicaciones (056)",7,6,1,,
"Activid.inmobil., empres. y alquileres (058)",20,9,5,6,
"Admin.pub. y defensa; p. segur soc.afil (059)",48,,,,48
"Enseñanza (060)",272,87,102,69,14
"Servicios sociales y de salud (061)",87,29,2,4,52
"Otras activ. serv.comun.soc y personales (062)",34,30,1,2,1
"Hogares privados con servicio doméstico (063)",64,64,,,
"Actividad economica no especificada (065)",266,240,15,9,2
,,,,,
"URBANA (066)",4951,3974,406,242,329
"Agric., ganadería, caza y silvicultura (067)",2480,2383,85,10,2
"Pesca (068)",1,1,,,
"Explotación de minas y canteras (069)",4,1,1,,2
"Industrias manufactureras (070)",115,94,14,4,3
"Suministro de electricidad, gas y agua (071)",5,,2,1,2
"Construcción (072)",149,92,40,15,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",726,702,23,1,
"Venta, mant.y rep. veh.autom y motoc. (074)",30,24,6,,
"Comercio al por mayor (075)",25,23,2,,
"Comercio al por menor (076)",671,655,15,1,
"Hoteles y restaurantes (077)",172,163,5,4,
"Trans., almac. y comunicaciones (078)",130,112,8,5,5
"Intermediación financiera (079)",1,,,1,
"Activid.inmobil., empres. y alquileres (080)",78,47,13,13,5
"Admin.pub. y defensa; p. segur soc.afil (081)",194,,,,194
"Enseñanza (082)",495,115,188,164,28
"Servicios sociales y de salud (083)",118,32,3,5,78
"Otras activ. serv.comun.soc y personales (084)",55,37,9,6,3
"Hogares privados con servicio doméstico (085)",50,50,,,
"Actividad economica no especificada (087)",178,145,15,13,5
"Hombres (088)",3090,2446,261,150,233
"Agric., ganadería, caza y silvicultura (089)",1707,1641,58,6,2
"Explotación de minas y canteras (091)",4,1,1,,2
"Industrias manufactureras (092)",88,71,11,4,2
"Suministro de electricidad, gas y agua (093)",4,,2,,2
"Construcción (094)",144,90,37,15,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",322,305,16,1,
"Venta, mant.y rep. veh.autom y motoc. (096)",26,21,5,,
"Comercio al por mayor (097)",12,10,2,,
"Comercio al por menor (098)",284,274,9,1,
"Hoteles y restaurantes (099)",50,49,,1,
"Trans., almac. y comunicaciones (100)",124,107,7,5,5
"Intermediación financiera (101)",1,,,1,
"Activid.inmobil., empres. y alquileres (102)",62,41,9,7,5
"Admin.pub. y defensa; p. segur soc.afil (103)",157,,,,157
"Enseñanza (104)",264,49,102,96,17
"Servicios sociales y de salud (105)",53,15,2,2,34
"Otras activ. serv.comun.soc y personales (106)",26,12,8,4,2
"Hogares privados con servicio doméstico (107)",8,8,,,
"Actividad economica no especificada (109)",76,57,8,8,3
"Mujeres (110)",1861,1528,145,92,96
"Agric., ganadería, caza y silvicultura (111)",773,742,27,4,
"Pesca (112)",1,1,,,
"Industrias manufactureras (114)",27,23,3,,1
"Suministro de electricidad, gas y agua (115)",1,,,1,
"Construcción (116)",5,2,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",404,397,7,,
"Venta, mant.y rep. veh.autom y motoc. (118)",4,3,1,,
"Comercio al por mayor (119)",13,13,,,
"Comercio al por menor (120)",387,381,6,,
"Hoteles y restaurantes (121)",122,114,5,3,
"Trans., almac. y comunicaciones (122)",6,5,1,,
"Activid.inmobil., empres. y alquileres (124)",16,6,4,6,
"Admin.pub. y defensa; p. segur soc.afil (125)",37,,,,37
"Enseñanza (126)",231,66,86,68,11
"Servicios sociales y de salud (127)",65,17,1,3,44
"Otras activ. serv.comun.soc y personales (128)",29,25,1,2,1
"Hogares privados con servicio doméstico (129)",42,42,,,
"Actividad economica no especificada (131)",102,88,7,5,2
,,,,,
"RURAL (132)",10459,9769,500,64,126
"Agric., ganadería, caza y silvicultura (133)",9314,8922,356,26,10
"Pesca (134)",3,3,,,
"Explotación de minas y canteras (135)",21,4,13,1,3
"Industrias manufactureras (136)",53,47,4,,2
"Suministro de electricidad, gas y agua (137)",4,1,,2,1
"Construcción (138)",111,66,29,12,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",259,254,4,,1
"Venta, mant.y rep. veh.autom y motoc. (140)",9,9,,,
"Comercio al por mayor (141)",8,6,1,,1
"Comercio al por menor (142)",242,239,3,,
"Hoteles y restaurantes (143)",45,39,6,,
"Trans., almac. y comunicaciones (144)",51,40,4,,7
"Activid.inmobil., empres. y alquileres (146)",16,12,2,1,1
"Admin.pub. y defensa; p. segur soc.afil (147)",61,,,,61
"Enseñanza (148)",139,57,59,11,12
"Servicios sociales y de salud (149)",40,15,3,2,20
"Otras activ. serv.comun.soc y personales (150)",20,14,1,3,2
"Hogares privados con servicio doméstico (151)",28,28,,,
"Actividad economica no especificada (153)",294,267,19,6,2
"Hombres (154)",7306,6808,350,48,100
"Agric., ganadería, caza y silvicultura (155)",6563,6302,237,17,7
"Pesca (156)",1,1,,,
"Explotación de minas y canteras (157)",21,4,13,1,3
"Industrias manufactureras (158)",43,37,4,,2
"Suministro de electricidad, gas y agua (159)",4,1,,2,1
"Construcción (160)",106,62,29,11,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",173,170,3,,
"Venta, mant.y rep. veh.autom y motoc. (162)",9,9,,,
"Comercio al por mayor (163)",6,5,1,,
"Comercio al por menor (164)",158,156,2,,
"Hoteles y restaurantes (165)",16,14,2,,
"Trans., almac. y comunicaciones (166)",50,39,4,,7
"Activid.inmobil., empres. y alquileres (168)",12,9,1,1,1
"Admin.pub. y defensa; p. segur soc.afil (169)",50,,,,50
"Enseñanza (170)",98,36,43,10,9
"Servicios sociales y de salud (171)",18,3,2,1,12
"Otras activ. serv.comun.soc y personales (172)",15,9,1,3,2
"Hogares privados con servicio doméstico (173)",6,6,,,
"Actividad economica no especificada (175)",130,115,11,2,2
"Mujeres (176)",3153,2961,150,16,26
"Agric., ganadería, caza y silvicultura (177)",2751,2620,119,9,3
"Pesca (178)",2,2,,,
"Industrias manufactureras (180)",10,10,,,
"Construcción (182)",5,4,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",86,84,1,,1
"Comercio al por mayor (185)",2,1,,,1
"Comercio al por menor (186)",84,83,1,,
"Hoteles y restaurantes (187)",29,25,4,,
"Trans., almac. y comunicaciones (188)",1,1,,,
"Activid.inmobil., empres. y alquileres (190)",4,3,1,,
"Admin.pub. y defensa; p. segur soc.afil (191)",11,,,,11
"Enseñanza (192)",41,21,16,1,3
"Servicios sociales y de salud (193)",22,12,1,1,8
"Otras activ. serv.comun.soc y personales (194)",5,5,,,
"Hogares privados con servicio doméstico (195)",22,22,,,
"Actividad economica no especificada (197)",164,152,8,4,
