"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Superior univ. completa (058)",108,87,5,6,10
,,,,,
"URBANA (060)",21279,14863,1780,1769,2867
"Sin nivel (061)",457,405,22,16,14
"Educación inicial (062)",18,16,1,,1
"Primaria (063)",4289,3814,205,128,142
"Secundaria (064)",9299,6861,760,683,995
"Superior no univ. incompleta (065)",1718,1066,209,194,249
"Superior no univ. completa (066)",1889,1015,202,209,463
"Superior univ. incompleta (067)",1154,676,136,112,230
"Superior univ. completa (068)",2455,1010,245,427,773
"De 06 a 14 años (070)",202,189,12,1,
"Sin nivel (071)",3,2,1,,
"Educación inicial (072)",4,4,,,
"Primaria (073)",94,89,4,1,
"Secundaria (074)",101,94,7,,
"De 15 a 29 años (080)",6507,4262,700,623,922
"Sin nivel (081)",38,32,2,3,1
"Educación inicial (082)",6,6,,,
"Primaria (083)",495,414,31,26,24
"Secundaria (084)",3578,2541,350,295,392
"Superior no univ. incompleta (085)",745,434,103,97,111
"Superior no univ. completa (086)",692,357,88,86,161
"Superior univ. incompleta (087)",438,265,61,33,79
"Superior univ. completa (088)",515,213,65,83,154
"De 30 a 44 años (090)",7533,4862,652,760,1259
"Sin nivel (091)",125,105,6,9,5
"Educación inicial (092)",8,6,1,,1
"Primaria (093)",1091,917,79,45,50
"Secundaria (094)",3293,2352,259,278,404
"Superior no univ. incompleta (095)",635,400,71,70,94
"Superior no univ. completa (096)",828,431,77,93,227
"Superior univ. incompleta (097)",433,231,49,50,103
"Superior univ. completa (098)",1120,420,110,215,375
"De 45 a 64 años (100)",5405,4038,369,354,644
"Sin nivel (101)",190,170,10,4,6
"Primaria (103)",1630,1460,68,45,57
"Secundaria (104)",2000,1574,135,102,189
"Superior no univ. incompleta (105)",296,194,34,26,42
"Superior no univ. completa (106)",319,188,31,29,71
"Superior univ. incompleta (107)",249,154,25,25,45
"Superior univ. completa (108)",721,298,66,123,234
"De 65 y más años (110)",1632,1512,47,31,42
"Sin nivel (111)",101,96,3,,2
"Primaria (113)",979,934,23,11,11
"Secundaria (114)",327,300,9,8,10
"Superior no univ. incompleta (115)",42,38,1,1,2
"Superior no univ. completa (116)",50,39,6,1,4
"Superior univ. incompleta (117)",34,26,1,4,3
"Superior univ. completa (118)",99,79,4,6,10
,,,,,
"RURAL (120)",11333,8190,876,1035,1232
"Sin nivel (121)",352,329,13,6,4
"Educación inicial (122)",5,5,,,
"Primaria (123)",3617,3247,153,126,91
"Secundaria (124)",5245,3546,451,661,587
"Superior no univ. incompleta (125)",684,395,83,92,114
"Superior no univ. completa (126)",553,265,66,61,161
"Superior univ. incompleta (127)",334,173,49,31,81
"Superior univ. completa (128)",543,230,61,58,194
"De 06 a 14 años (130)",144,138,5,1,
"Sin nivel (131)",9,9,,,
"Educación inicial (132)",2,2,,,
"Primaria (133)",92,87,4,1,
"Secundaria (134)",41,40,1,,
"De 15 a 29 años (140)",3900,2599,374,433,494
"Sin nivel (141)",27,25,,2,
"Educación inicial (142)",1,1,,,
"Primaria (143)",685,611,40,20,14
"Secundaria (144)",2374,1539,230,318,287
"Superior no univ. incompleta (145)",336,202,41,32,61
"Superior no univ. completa (146)",201,89,25,25,62
"Superior univ. incompleta (147)",130,76,16,17,21
"Superior univ. completa (148)",146,56,22,19,49
"De 30 a 44 años (150)",3804,2521,323,426,534
"Sin nivel (151)",114,104,7,2,1
"Educación inicial (152)",2,2,,,
"Primaria (153)",1043,889,54,54,46
"Secundaria (154)",1753,1116,148,257,232
"Superior no univ. incompleta (155)",255,132,29,50,44
"Superior no univ. completa (156)",256,120,33,29,74
"Superior univ. incompleta (157)",122,50,24,10,38
"Superior univ. completa (158)",259,108,28,24,99
"De 45 a 64 años (160)",2600,2076,159,169,196
"Sin nivel (161)",130,122,4,2,2
"Primaria (163)",1172,1048,48,49,27
"Secundaria (164)",931,713,70,82,66
"Superior no univ. incompleta (165)",85,54,12,10,9
"Superior no univ. completa (166)",84,46,7,7,24
"Superior univ. incompleta (167)",69,35,8,4,22
"Superior univ. completa (168)",129,58,10,15,46
"De 65 y más años (170)",885,856,15,6,8
"Sin nivel (171)",72,69,2,,1
"Primaria (173)",625,612,7,2,4
"Secundaria (174)",146,138,2,4,2
"Superior no univ. incompleta (175)",8,7,1,,
"Superior no univ. completa (176)",12,10,1,,1
"Superior univ. incompleta (177)",13,12,1,,
"Superior univ. completa (178)",9,8,1,,
