"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",153,137,27,34,38,26,12,,,,16,240
"De 30 a 34 años (025)",155,152,20,30,38,30,24,10,,,3,366
"De 35 a 39 años (026)",181,180,21,16,38,34,52,13,6,,1,560
"De 40 a 44 años (027)",147,147,5,12,20,26,49,23,7,5,,603
"De 45 a 49 años (028)",103,101,3,8,9,11,39,16,11,4,2,479
"De 50 y más años (029)",396,393,27,14,19,31,92,92,68,50,3,2280
"Desocupada (030)",55,51,23,8,3,7,6,2,2,,4,89
"De 12 a 14 años (031)",3,3,3,,,,,,,,,
"De 15 a 19 años (032)",12,11,10,,,,1,,,,1,4
"De 20 a 24 años (033)",12,10,6,4,,,,,,,2,4
"De 25 a 29 años (034)",7,6,3,1,,1,1,,,,1,8
"De 30 a 34 años (035)",7,7,1,1,1,3,1,,,,,17
"De 35 a 39 años (036)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (037)",7,7,,2,1,,2,2,,,,25
"De 45 a 49 años (038)",3,3,,,,2,,,1,,,14
"De 50 y más años (039)",2,2,,,,,1,,1,,,12
"No PEA (040)",7433,7305,1968,729,734,617,1118,968,653,518,128,26503
"De 12 a 14 años (041)",910,907,903,4,,,,,,,3,4
"De 15 a 19 años (042)",869,850,685,147,17,1,,,,,19,184
"De 20 a 24 años (043)",566,543,108,245,143,40,7,,,,23,680
"De 25 a 29 años (044)",562,540,45,111,185,123,69,6,1,,22,1186
"De 30 a 34 años (045)",530,518,28,46,113,133,152,44,2,,12,1621
"De 35 a 39 años (046)",497,488,26,32,54,82,190,73,28,3,9,1950
"De 40 a 44 años (047)",489,480,24,28,30,58,130,128,58,24,9,2419
"De 45 a 49 años (048)",421,418,10,14,32,28,107,118,72,37,3,2411
"De 50 y más años (049)",2589,2561,139,102,160,152,463,599,492,454,28,16048
,,,,,,,,,,,,
"URBANA (060)",2898,2810,761,347,313,267,451,339,204,128,88,9083
"De 12 a 14 años (061)",303,301,299,2,,,,,,,2,2
"De 15 a 19 años (062)",344,332,277,45,8,1,1,,,,12,68
"De 20 a 24 años (063)",228,209,58,92,38,17,3,1,,,19,239
"De 25 a 29 años (064)",248,225,28,63,73,39,21,1,,,23,418
"De 30 a 34 años (065)",227,218,21,43,58,49,40,6,1,,9,522
"De 35 a 39 años (066)",264,260,16,28,40,51,96,23,4,2,4,883
"De 40 a 44 años (067)",230,225,13,19,29,34,64,50,14,2,5,924
"De 45 a 49 años (068)",173,171,2,9,19,21,47,44,22,7,2,868
"De 50 y más años (069)",881,869,47,46,48,55,179,214,163,117,12,5159
"PEA (070)",696,671,127,108,106,92,131,61,30,16,25,1994
"De 12 a 14 años (071)",15,15,15,,,,,,,,,
"De 15 a 19 años (072)",44,44,36,6,1,,1,,,,,12
"De 20 a 24 años (073)",65,60,21,21,10,6,1,1,,,5,71
"De 25 a 29 años (074)",83,70,18,22,16,9,5,,,,13,101
"De 30 a 34 años (075)",91,88,17,24,20,16,9,2,,,3,162
"De 35 a 39 años (076)",109,108,9,13,28,21,30,5,2,,1,313
"De 40 a 44 años (077)",87,87,2,9,17,18,24,13,4,,,314
"De 45 a 49 años (078)",56,55,1,4,6,10,22,7,4,1,1,236
"De 50 y más años (079)",146,144,8,9,8,12,39,33,20,15,2,785
"Ocupada (080)",664,641,118,103,105,85,126,60,28,16,23,1923
"De 12 a 14 años (081)",13,13,13,,,,,,,,,
"De 15 a 19 años (082)",40,40,33,6,1,,,,,,,8
"De 20 a 24 años (083)",58,55,19,18,10,6,1,1,,,3,68
"De 25 a 29 años (084)",79,66,16,22,16,8,4,,,,13,94
"De 30 a 34 años (085)",87,84,17,24,20,13,8,2,,,3,148
"De 35 a 39 años (086)",107,106,9,13,27,20,30,5,2,,1,308
"De 40 a 44 años (087)",83,83,2,7,17,18,23,12,4,,,302
"De 45 a 49 años (088)",53,52,1,4,6,8,22,7,3,1,1,222
"De 50 y más años (089)",144,142,8,9,8,12,38,33,19,15,2,773
"Desocupada (090)",32,30,9,5,1,7,5,1,2,,2,71
"De 12 a 14 años (091)",2,2,2,,,,,,,,,
"De 15 a 19 años (092)",4,4,3,,,,1,,,,,4
"De 20 a 24 años (093)",7,5,2,3,,,,,,,2,3
"De 25 a 29 años (094)",4,4,2,,,1,1,,,,,7
"De 30 a 34 años (095)",4,4,,,,3,1,,,,,14
"De 35 a 39 años (096)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (097)",4,4,,2,,,1,1,,,,12
"De 45 a 49 años (098)",3,3,,,,2,,,1,,,14
"De 50 y más años (099)",2,2,,,,,1,,1,,,12
"No PEA (100)",2202,2139,634,239,207,175,320,278,174,112,63,7089
"De 12 a 14 años (101)",288,286,284,2,,,,,,,2,2
"De 15 a 19 años (102)",300,288,241,39,7,1,,,,,12,56
"De 20 a 24 años (103)",163,149,37,71,28,11,2,,,,14,168
"De 25 a 29 años (104)",165,155,10,41,57,30,16,1,,,10,317
"De 30 a 34 años (105)",136,130,4,19,38,33,31,4,1,,6,360
"De 35 a 39 años (106)",155,152,7,15,12,30,66,18,2,2,3,570
"De 40 a 44 años (107)",143,138,11,10,12,16,40,37,10,2,5,610
"De 45 a 49 años (108)",117,116,1,5,13,11,25,37,18,6,1,632
"De 50 y más años (109)",735,725,39,37,40,43,140,181,143,102,10,4374
,,,,,,,,,,,,
"RURAL (120)",5981,5901,1468,562,620,529,944,786,543,449,80,22225
"De 12 a 14 años (121)",637,636,634,2,,,,,,,1,2
"De 15 a 19 años (122)",627,618,488,117,13,,,,,,9,143
"De 20 a 24 años (123)",489,473,94,200,135,37,7,,,,16,610
"De 25 a 29 años (124)",474,458,47,83,150,111,61,5,1,,16,1016
"De 30 a 34 años (125)",465,459,28,34,94,117,137,48,1,,6,1482
"De 35 a 39 años (126)",416,410,31,20,53,66,146,63,30,1,6,1632
"De 40 a 44 años (127)",413,409,16,23,22,50,117,103,51,27,4,2123
"De 45 a 49 años (128)",354,351,11,13,22,20,99,90,62,34,3,2036
"De 50 y más años (129)",2106,2087,119,70,131,128,377,477,398,387,19,13181
"PEA (130)",750,735,134,72,93,87,146,96,64,43,15,2811
"De 12 a 14 años (131)",15,15,15,,,,,,,,,
"De 15 a 19 años (132)",58,56,44,9,3,,,,,,2,15
"De 20 a 24 años (133)",86,79,23,26,20,8,2,,,,7,98
"De 25 a 29 años (134)",77,73,12,13,22,18,8,,,,4,147
"De 30 a 34 años (135)",71,71,4,7,19,17,16,8,,,,221
"De 35 a 39 años (136)",74,74,12,3,11,14,22,8,4,,,252
"De 40 a 44 años (137)",67,67,3,5,4,8,27,12,3,5,,314
"De 45 a 49 años (138)",50,49,2,4,3,3,17,9,8,3,1,257
"De 50 y más años (139)",252,251,19,5,11,19,54,59,49,35,1,1507
"Ocupada (140)",727,714,120,69,91,87,145,95,64,43,13,2793
"De 12 a 14 años (141)",14,14,14,,,,,,,,,
"De 15 a 19 años (142)",50,49,37,9,3,,,,,,1,15
"De 20 a 24 años (143)",81,74,19,25,20,8,2,,,,7,97
"De 25 a 29 años (144)",74,71,11,12,22,18,8,,,,3,146
"De 30 a 34 años (145)",68,68,3,6,18,17,16,8,,,,218
"De 35 a 39 años (146)",74,74,12,3,11,14,22,8,4,,,252
"De 40 a 44 años (147)",64,64,3,5,3,8,26,11,3,5,,301
"De 45 a 49 años (148)",50,49,2,4,3,3,17,9,8,3,1,257
"De 50 y más años (149)",252,251,19,5,11,19,54,59,49,35,1,1507
"Desocupada (150)",23,21,14,3,2,,1,1,,,2,18
"De 12 a 14 años (151)",1,1,1,,,,,,,,,
"De 15 a 19 años (152)",8,7,7,,,,,,,,1,
"De 20 a 24 años (153)",5,5,4,1,,,,,,,,1
"De 25 a 29 años (154)",3,2,1,1,,,,,,,1,1
"De 30 a 34 años (155)",3,3,1,1,1,,,,,,,3
"De 40 a 44 años (157)",3,3,,,1,,1,1,,,,13
"No PEA (160)",5231,5166,1334,490,527,442,798,690,479,406,65,19414
"De 12 a 14 años (161)",622,621,619,2,,,,,,,1,2
"De 15 a 19 años (162)",569,562,444,108,10,,,,,,7,128
"De 20 a 24 años (163)",403,394,71,174,115,29,5,,,,9,512
"De 25 a 29 años (164)",397,385,35,70,128,93,53,5,1,,12,869
"De 30 a 34 años (165)",394,388,24,27,75,100,121,40,1,,6,1261
"De 35 a 39 años (166)",342,336,19,17,42,52,124,55,26,1,6,1380
"De 40 a 44 años (167)",346,342,13,18,18,42,90,91,48,22,4,1809
"De 45 a 49 años (168)",304,302,9,9,19,17,82,81,54,31,2,1779
"De 50 y más años (169)",1854,1836,100,65,120,109,323,418,349,352,18,11674
