"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",100,97,2,1,
"Comercio al por mayor (053)",5,5,,,
"Comercio al por menor (054)",95,92,2,1,
"Hoteles y restaurantes (055)",57,50,6,1,
"Trans., almac. y comunicaciones (056)",8,7,1,,
"Activid.inmobil., empres. y alquileres (058)",5,5,,,
"Admin.pub. y defensa; p. segur soc.afil (059)",9,,,,9
"Enseñanza (060)",197,153,24,19,1
"Servicios sociales y de salud (061)",29,13,,,16
"Otras activ. serv.comun.soc y personales (062)",23,23,,,
"Hogares privados con servicio doméstico (063)",59,59,,,
"Actividad economica no especificada (065)",223,217,6,,
,,,,,
"URBANA (066)",1164,961,79,57,67
"Agric., ganadería, caza y silvicultura (067)",501,475,20,6,
"Explotación de minas y canteras (069)",1,,,,1
"Industrias manufactureras (070)",47,44,2,1,
"Suministro de electricidad, gas y agua (071)",3,1,,2,
"Construcción (072)",26,22,3,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",183,180,3,,
"Venta, mant.y rep. veh.autom y motoc. (074)",1,1,,,
"Comercio al por mayor (075)",10,10,,,
"Comercio al por menor (076)",172,169,3,,
"Hoteles y restaurantes (077)",43,38,5,,
"Trans., almac. y comunicaciones (078)",55,45,3,5,2
"Activid.inmobil., empres. y alquileres (080)",12,8,1,3,
"Admin.pub. y defensa; p. segur soc.afil (081)",43,,,,43
"Enseñanza (082)",119,46,38,35,
"Servicios sociales y de salud (083)",33,12,,,21
"Otras activ. serv.comun.soc y personales (084)",27,23,2,2,
"Hogares privados con servicio doméstico (085)",26,26,,,
"Actividad economica no especificada (087)",45,41,2,2,
"Hombres (088)",848,710,51,41,46
"Agric., ganadería, caza y silvicultura (089)",481,456,20,5,
"Explotación de minas y canteras (091)",1,,,,1
"Industrias manufactureras (092)",41,40,,1,
"Suministro de electricidad, gas y agua (093)",3,1,,2,
"Construcción (094)",26,22,3,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",107,104,3,,
"Venta, mant.y rep. veh.autom y motoc. (096)",1,1,,,
"Comercio al por mayor (097)",6,6,,,
"Comercio al por menor (098)",100,97,3,,
"Hoteles y restaurantes (099)",1,1,,,
"Trans., almac. y comunicaciones (100)",48,39,2,5,2
"Activid.inmobil., empres. y alquileres (102)",8,4,1,3,
"Admin.pub. y defensa; p. segur soc.afil (103)",36,,,,36
"Enseñanza (104)",60,20,20,20,
"Servicios sociales y de salud (105)",12,5,,,7
"Otras activ. serv.comun.soc y personales (106)",7,3,2,2,
"Hogares privados con servicio doméstico (107)",1,1,,,
"Actividad economica no especificada (109)",16,14,,2,
"Mujeres (110)",316,251,28,16,21
"Agric., ganadería, caza y silvicultura (111)",20,19,,1,
"Industrias manufactureras (114)",6,4,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",76,76,,,
"Comercio al por mayor (119)",4,4,,,
"Comercio al por menor (120)",72,72,,,
"Hoteles y restaurantes (121)",42,37,5,,
"Trans., almac. y comunicaciones (122)",7,6,1,,
"Activid.inmobil., empres. y alquileres (124)",4,4,,,
"Admin.pub. y defensa; p. segur soc.afil (125)",7,,,,7
"Enseñanza (126)",59,26,18,15,
"Servicios sociales y de salud (127)",21,7,,,14
"Otras activ. serv.comun.soc y personales (128)",20,20,,,
"Hogares privados con servicio doméstico (129)",25,25,,,
"Actividad economica no especificada (131)",29,27,2,,
,,,,,
"RURAL (132)",6709,6523,121,40,25
"Agric., ganadería, caza y silvicultura (133)",5892,5814,71,3,4
"Explotación de minas y canteras (135)",3,2,,,1
"Industrias manufactureras (136)",27,24,2,1,
"Suministro de electricidad, gas y agua (137)",1,,,1,
"Construcción (138)",48,30,5,12,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",67,62,3,2,
"Venta, mant.y rep. veh.autom y motoc. (140)",1,,,1,
"Comercio al por mayor (141)",2,2,,,
"Comercio al por menor (142)",64,60,3,1,
"Hoteles y restaurantes (143)",17,15,1,1,
"Trans., almac. y comunicaciones (144)",26,22,2,2,
"Activid.inmobil., empres. y alquileres (146)",8,5,1,2,
"Admin.pub. y defensa; p. segur soc.afil (147)",15,,,,15
"Enseñanza (148)",202,161,27,13,1
"Servicios sociales y de salud (149)",14,9,1,1,3
"Otras activ. serv.comun.soc y personales (150)",6,5,,1,
"Hogares privados con servicio doméstico (151)",40,40,,,
"Actividad economica no especificada (153)",343,334,8,1,
"Hombres (154)",6140,5983,106,32,19
"Agric., ganadería, caza y silvicultura (155)",5748,5675,69,1,3
"Explotación de minas y canteras (157)",3,2,,,1
"Industrias manufactureras (158)",25,22,2,1,
"Suministro de electricidad, gas y agua (159)",1,,,1,
"Construcción (160)",45,27,5,12,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",43,41,1,1,
"Venta, mant.y rep. veh.autom y motoc. (162)",1,,,1,
"Comercio al por mayor (163)",1,1,,,
"Comercio al por menor (164)",41,40,1,,
"Hoteles y restaurantes (165)",2,2,,,
"Trans., almac. y comunicaciones (166)",25,21,2,2,
"Activid.inmobil., empres. y alquileres (168)",7,4,1,2,
"Admin.pub. y defensa; p. segur soc.afil (169)",13,,,,13
"Enseñanza (170)",64,34,21,9,
"Servicios sociales y de salud (171)",6,3,1,1,1
"Otras activ. serv.comun.soc y personales (172)",3,2,,1,
"Hogares privados con servicio doméstico (173)",6,6,,,
"Actividad economica no especificada (175)",149,144,4,1,
"Mujeres (176)",569,540,15,8,6
"Agric., ganadería, caza y silvicultura (177)",144,139,2,2,1
"Industrias manufactureras (180)",2,2,,,
"Construcción (182)",3,3,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",24,21,2,1,
"Comercio al por mayor (185)",1,1,,,
"Comercio al por menor (186)",23,20,2,1,
"Hoteles y restaurantes (187)",15,13,1,1,
"Trans., almac. y comunicaciones (188)",1,1,,,
"Activid.inmobil., empres. y alquileres (190)",1,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",2,,,,2
"Enseñanza (192)",138,127,6,4,1
"Servicios sociales y de salud (193)",8,6,,,2
"Otras activ. serv.comun.soc y personales (194)",3,3,,,
"Hogares privados con servicio doméstico (195)",34,34,,,
"Actividad economica no especificada (197)",194,190,4,,
