"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",239,435,427,7,98.2,1.6,
"De 40 a 44 años (037)",150,342,332,3,97.1,0.9,
"De 45 a 49 años (038)",143,393,386,,98.2,,
"De 50 y más años (039)",163,559,532,,95.2,,
"No PEA (040)",78528,175927,163347,3576,92.8,2,
"De 12 a 14 años (041)",8954,38,35,7,92.1,18.4,
"De 15 a 19 años (042)",12941,1371,1355,470,98.8,34.3,
"De 20 a 24 años (043)",8977,5570,5500,1013,98.7,18.2,
"De 25 a 29 años (044)",6341,8577,8467,824,98.7,9.6,
"De 30 a 34 años (045)",5520,10931,10793,709,98.7,6.5,
"De 35 a 39 años (046)",4820,11825,11585,412,98,3.5,
"De 40 a 44 años (047)",4355,12741,12325,125,96.7,1,
"De 45 a 49 años (048)",3852,12777,12246,16,95.8,0.1,
"De 50 y más años (049)",22768,112097,101041,,90.1,,
,,,,,,,
"URBANA (060)",119346,248223,233871,4487,94.2,1.8,
"De 12 a 14 años (061)",8506,42,39,8,92.9,19,
"De 15 a 19 años (062)",14971,1632,1614,503,98.9,30.8,
"De 20 a 24 años (063)",14709,8274,8175,1154,98.8,13.9,
"De 25 a 29 años (064)",12749,14296,14141,1057,98.9,7.4,
"De 30 a 34 años (065)",11656,20298,20028,950,98.7,4.7,
"De 35 a 39 años (066)",10865,24441,23953,597,98,2.4,
"De 40 a 44 años (067)",9609,25997,25247,190,97.1,0.7,
"De 45 a 49 años (068)",8148,24927,23992,28,96.2,0.1,
"De 50 y más años (069)",28133,128316,116682,,90.9,,
"PEA (070)",47685,91165,87783,1296,96.3,1.4,
"De 12 a 14 años (071)",279,6,6,1,100,16.7,
"De 15 a 19 años (072)",3026,390,386,81,99,20.8,
"De 20 a 24 años (073)",6428,3231,3188,251,98.7,7.8,
"De 25 a 29 años (074)",6934,6534,6475,310,99.1,4.7,
"De 30 a 34 años (075)",6642,10432,10283,328,98.6,3.1,
"De 35 a 39 años (076)",6498,13814,13546,232,98.1,1.7,
"De 40 a 44 años (077)",5660,14583,14205,81,97.4,0.6,
"De 45 a 49 años (078)",4655,13458,12972,12,96.4,0.1,
"De 50 y más años (079)",7563,28717,26722,,93.1,,
"Ocupada (080)",45570,88655,85335,1215,96.3,1.4,
"De 12 a 14 años (081)",269,6,6,1,100,16.7,
"De 15 a 19 años (082)",2756,363,359,72,98.9,19.8,
"De 20 a 24 años (083)",5971,3043,3003,222,98.7,7.3,
"De 25 a 29 años (084)",6490,6232,6178,292,99.1,4.7,
"De 30 a 34 años (085)",6365,10075,9932,313,98.6,3.1,
"De 35 a 39 años (086)",6274,13395,13135,225,98.1,1.7,
"De 40 a 44 años (087)",5517,14254,13886,78,97.4,0.5,
"De 45 a 49 años (088)",4518,13083,12603,12,96.3,0.1,
"De 50 y más años (089)",7410,28204,26233,,93,,
"Desocupada (090)",2115,2510,2448,81,97.5,3.2,
"De 12 a 14 años (091)",10,,,,,,
"De 15 a 19 años (092)",270,27,27,9,100,33.3,
"De 20 a 24 años (093)",457,188,185,29,98.4,15.4,
"De 25 a 29 años (094)",444,302,297,18,98.3,6,
"De 30 a 34 años (095)",277,357,351,15,98.3,4.2,
"De 35 a 39 años (096)",224,419,411,7,98.1,1.7,
"De 40 a 44 años (097)",143,329,319,3,97,0.9,
"De 45 a 49 años (098)",137,375,369,,98.4,,
"De 50 y más años (099)",153,513,489,,95.3,,
"No PEA (100)",71661,157058,146088,3191,93,2,
"De 12 a 14 años (101)",8227,36,33,7,91.7,19.4,
"De 15 a 19 años (102)",11945,1242,1228,422,98.9,34,
"De 20 a 24 años (103)",8281,5043,4987,903,98.9,17.9,
"De 25 a 29 años (104)",5815,7762,7666,747,98.8,9.6,
"De 30 a 34 años (105)",5014,9866,9745,622,98.8,6.3,
"De 35 a 39 años (106)",4367,10627,10407,365,97.9,3.4,
"De 40 a 44 años (107)",3949,11414,11042,109,96.7,1,
"De 45 a 49 años (108)",3493,11469,11020,16,96.1,0.1,
"De 50 y más años (109)",20570,99599,89960,,90.3,,
,,,,,,,
"RURAL (120)",10533,26324,24376,483,92.6,1.8,
"De 12 a 14 años (121)",738,2,2,,100,,
"De 15 a 19 años (122)",1277,193,191,59,99,30.6,
"De 20 a 24 años (123)",1382,933,914,134,98,14.4,
"De 25 a 29 años (124)",1159,1521,1495,107,98.3,7,
"De 30 a 34 años (125)",1001,1904,1873,99,98.4,5.2,
"De 35 a 39 años (126)",910,2252,2201,64,97.7,2.8,
"De 40 a 44 años (127)",797,2516,2429,20,96.5,0.8,
"De 45 a 49 años (128)",628,2401,2268,,94.5,,
"De 50 y más años (129)",2641,14602,13003,,89,,
"PEA (130)",3666,7455,7117,100,95.5,1.3,
"De 12 a 14 años (131)",11,,,,,,
"De 15 a 19 años (132)",281,64,64,11,100,17.2,
"De 20 a 24 años (133)",686,406,401,25,98.8,6.2,
"De 25 a 29 años (134)",633,706,694,31,98.3,4.4,
"De 30 a 34 años (135)",495,839,825,12,98.3,1.4,
"De 35 a 39 años (136)",457,1054,1023,17,97.1,1.6,
"De 40 a 44 años (137)",391,1189,1146,4,96.4,0.3,
"De 45 a 49 años (138)",269,1093,1042,,95.3,,
"De 50 y más años (139)",443,2104,1922,,91.3,,
"Ocupada (140)",3495,7311,6977,94,95.4,1.3,
"De 12 a 14 años (141)",8,,,,,,
"De 15 a 19 años (142)",247,61,61,9,100,14.8,
"De 20 a 24 años (143)",647,399,394,24,98.7,6,
"De 25 a 29 años (144)",598,681,669,28,98.2,4.1,
"De 30 a 34 años (145)",473,823,809,12,98.3,1.5,
"De 35 a 39 años (146)",442,1038,1007,17,97,1.6,
"De 40 a 44 años (147)",384,1176,1133,4,96.3,0.3,
"De 45 a 49 años (148)",263,1075,1025,,95.3,,
"De 50 y más años (149)",433,2058,1879,,91.3,,
"Desocupada (150)",171,144,140,6,97.2,4.2,
"De 12 a 14 años (151)",3,,,,,,
"De 15 a 19 años (152)",34,3,3,2,100,66.7,
"De 20 a 24 años (153)",39,7,7,1,100,14.3,
"De 25 a 29 años (154)",35,25,25,3,100,12,
"De 30 a 34 años (155)",22,16,16,,100,,
"De 35 a 39 años (156)",15,16,16,,100,,
"De 40 a 44 años (157)",7,13,13,,100,,
"De 45 a 49 años (158)",6,18,17,,94.4,,
"De 50 y más años (159)",10,46,43,,93.5,,
"No PEA (160)",6867,18869,17259,383,91.5,2,
"De 12 a 14 años (161)",727,2,2,,100,,
"De 15 a 19 años (162)",996,129,127,48,98.4,37.2,
"De 20 a 24 años (163)",696,527,513,109,97.3,20.7,
"De 25 a 29 años (164)",526,815,801,76,98.3,9.3,
"De 30 a 34 años (165)",506,1065,1048,87,98.4,8.2,
"De 35 a 39 años (166)",453,1198,1178,47,98.3,3.9,
"De 40 a 44 años (167)",406,1327,1283,16,96.7,1.2,
"De 45 a 49 años (168)",359,1308,1226,,93.7,,
"De 50 y más años (169)",2198,12498,11081,,88.7,,
