"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",218,191,1,114,58,10,8,,,,27,295
"De 25 a 29 años (024)",324,292,,126,96,37,31,2,,,32,571
"De 30 a 34 años (025)",329,311,,81,104,58,55,12,1,,18,783
"De 35 a 39 años (026)",396,389,,44,116,90,96,31,10,2,7,1257
"De 40 a 44 años (027)",320,312,3,28,68,70,84,43,14,2,8,1160
"De 45 a 49 años (028)",256,253,1,26,38,36,64,49,28,11,3,1152
"De 50 y más años (029)",694,687,7,60,71,90,192,147,82,38,7,3357
"Desocupada (030)",26,23,,8,1,1,10,2,1,,3,78
"De 15 a 19 años (032)",1,1,,1,,,,,,,,1
"De 20 a 24 años (033)",9,6,,5,,,1,,,,3,10
"De 25 a 29 años (034)",2,2,,2,,,,,,,,2
"De 30 a 34 años (035)",2,2,,,1,1,,,,,,5
"De 35 a 39 años (036)",2,2,,,,,2,,,,,8
"De 40 a 44 años (037)",4,4,,,,,3,1,,,,21
"De 45 a 49 años (038)",1,1,,,,,1,,,,,4
"De 50 y más años (039)",5,5,,,,,3,1,1,,,27
"No PEA (040)",9473,9224,50,1552,1538,1389,2325,1516,650,204,249,36525
"De 12 a 14 años (041)",21,7,,6,1,,,,,,14,8
"De 15 a 19 años (042)",366,336,7,286,37,5,1,,,,30,379
"De 20 a 24 años (043)",1032,967,7,538,293,97,31,1,,,65,1547
"De 25 a 29 años (044)",1138,1102,1,266,409,253,163,10,,,36,2602
"De 30 a 34 años (045)",986,973,1,102,220,263,303,75,7,2,13,3197
"De 35 a 39 años (046)",932,922,7,60,133,185,343,154,36,4,10,3725
"De 40 a 44 años (047)",833,817,,42,77,109,258,216,98,17,16,4082
"De 45 a 49 años (048)",721,713,1,37,56,76,215,190,97,41,8,3809
"De 50 y más años (049)",3444,3387,26,215,312,401,1011,870,412,140,57,17176
,,,,,,,,,,,,
"URBANA (060)",5341,5157,32,983,1062,830,1261,676,243,70,184,18250
"De 12 a 14 años (061)",9,3,,2,1,,,,,,6,4
"De 15 a 19 años (062)",131,116,3,104,8,1,,,,,15,123
"De 20 a 24 años (063)",454,415,2,278,99,29,7,,,,39,593
"De 25 a 29 años (064)",611,581,1,186,236,96,56,6,,,30,1219
"De 30 a 34 años (065)",569,547,,112,170,136,111,16,,2,22,1454
"De 35 a 39 años (066)",612,603,3,57,167,146,176,45,8,1,9,1957
"De 40 a 44 años (067)",525,509,,41,94,102,166,82,20,4,16,2008
"De 45 a 49 años (068)",442,438,1,34,65,56,143,91,38,10,4,1961
"De 50 y más años (069)",1988,1945,22,169,222,264,602,436,177,53,43,8931
"PEA (070)",1553,1480,9,339,374,259,295,128,56,20,73,4660
"De 15 a 19 años (072)",18,16,,14,2,,,,,,2,18
"De 20 a 24 años (073)",114,96,1,67,22,5,1,,,,18,131
"De 25 a 29 años (074)",190,171,,88,61,17,5,,,,19,282
"De 30 a 34 años (075)",197,184,,60,63,35,23,3,,,13,410
"De 35 a 39 años (076)",256,250,,33,94,62,51,10,,,6,690
"De 40 a 44 años (077)",198,192,,18,51,51,52,14,5,1,6,645
"De 45 a 49 años (078)",158,156,1,18,29,26,45,23,11,3,2,622
"De 50 y más años (079)",422,415,7,41,52,63,118,78,40,16,7,1862
"Ocupada (080)",1539,1468,9,335,374,258,289,128,55,20,71,4619
"De 15 a 19 años (082)",18,16,,14,2,,,,,,2,18
"De 20 a 24 años (083)",108,92,1,64,22,5,,,,,16,123
"De 25 a 29 años (084)",189,170,,87,61,17,5,,,,19,281
"De 30 a 34 años (085)",196,183,,60,63,34,23,3,,,13,407
"De 35 a 39 años (086)",255,249,,33,94,62,50,10,,,6,686
"De 40 a 44 años (087)",198,192,,18,51,51,52,14,5,1,6,645
"De 45 a 49 años (088)",157,155,1,18,29,26,44,23,11,3,2,618
"De 50 y más años (089)",418,411,7,41,52,63,115,78,39,16,7,1841
"Desocupada (090)",14,12,,4,,1,6,,1,,2,41
"De 20 a 24 años (093)",6,4,,3,,,1,,,,2,8
"De 25 a 29 años (094)",1,1,,1,,,,,,,,1
"De 30 a 34 años (095)",1,1,,,,1,,,,,,3
"De 35 a 39 años (096)",1,1,,,,,1,,,,,4
"De 45 a 49 años (098)",1,1,,,,,1,,,,,4
"De 50 y más años (099)",4,4,,,,,3,,1,,,21
"No PEA (100)",3788,3677,23,644,688,571,966,548,187,50,111,13590
"De 12 a 14 años (101)",9,3,,2,1,,,,,,6,4
"De 15 a 19 años (102)",113,100,3,90,6,1,,,,,13,105
"De 20 a 24 años (103)",340,319,1,211,77,24,6,,,,21,462
"De 25 a 29 años (104)",421,410,1,98,175,79,51,6,,,11,937
"De 30 a 34 años (105)",372,363,,52,107,101,88,13,,2,9,1044
"De 35 a 39 años (106)",356,353,3,24,73,84,125,35,8,1,3,1267
"De 40 a 44 años (107)",327,317,,23,43,51,114,68,15,3,10,1363
"De 45 a 49 años (108)",284,282,,16,36,30,98,68,27,7,2,1339
"De 50 y más años (109)",1566,1530,15,128,170,201,484,358,137,37,36,7069
,,,,,,,,,,,,
"RURAL (120)",6741,6567,30,1094,1032,951,1604,1126,543,187,174,26974
"De 12 a 14 años (121)",14,5,,4,1,,,,,,9,6
"De 15 a 19 años (122)",280,262,4,221,32,4,1,,,,18,301
"De 20 a 24 años (123)",805,749,6,379,252,78,33,1,,,56,1259
"De 25 a 29 años (124)",853,815,,208,269,194,138,6,,,38,1956
"De 30 a 34 años (125)",748,739,1,71,155,186,247,71,8,,9,2531
"De 35 a 39 años (126)",718,710,4,47,82,129,265,140,38,5,8,3033
"De 40 a 44 años (127)",632,624,3,29,51,77,179,178,92,15,8,3255
"De 45 a 49 años (128)",536,529,1,29,29,56,137,148,87,42,7,3004
"De 50 y más años (129)",2155,2134,11,106,161,227,604,582,318,125,21,11629
"PEA (130)",1056,1020,3,186,182,133,245,158,80,33,36,4039
"De 12 a 14 años (131)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (132)",27,26,,25,1,,,,,,1,27
"De 20 a 24 años (133)",113,101,,52,36,5,8,,,,12,174
"De 25 a 29 años (134)",136,123,,40,35,20,26,2,,,13,291
"De 30 a 34 años (135)",134,129,,21,42,24,32,9,1,,5,378
"De 35 a 39 años (136)",142,141,,11,22,28,47,21,10,2,1,575
"De 40 a 44 años (137)",126,124,3,10,17,19,35,30,9,1,2,536
"De 45 a 49 años (138)",99,98,,8,9,10,20,26,17,8,1,534
"De 50 y más años (139)",277,277,,19,19,27,77,70,43,22,,1522
"Ocupada (140)",1044,1009,3,182,181,133,241,156,80,33,35,4002
"De 12 a 14 años (141)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (142)",26,25,,24,1,,,,,,1,26
"De 20 a 24 años (143)",110,99,,50,36,5,8,,,,11,172
"De 25 a 29 años (144)",135,122,,39,35,20,26,2,,,13,290
"De 30 a 34 años (145)",133,128,,21,41,24,32,9,1,,5,376
"De 35 a 39 años (146)",141,140,,11,22,28,46,21,10,2,1,571
"De 40 a 44 años (147)",122,120,3,10,17,19,32,29,9,1,2,515
"De 45 a 49 años (148)",99,98,,8,9,10,20,26,17,8,1,534
"De 50 y más años (149)",276,276,,19,19,27,77,69,43,22,,1516
"Desocupada (150)",12,11,,4,1,,4,2,,,1,37
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",3,2,,2,,,,,,,1,2
"De 25 a 29 años (154)",1,1,,1,,,,,,,,1
"De 30 a 34 años (155)",1,1,,,1,,,,,,,2
"De 35 a 39 años (156)",1,1,,,,,1,,,,,4
"De 40 a 44 años (157)",4,4,,,,,3,1,,,,21
"De 50 y más años (159)",1,1,,,,,,1,,,,6
"No PEA (160)",5685,5547,27,908,850,818,1359,968,463,154,138,22935
"De 12 a 14 años (161)",12,4,,4,,,,,,,8,4
"De 15 a 19 años (162)",253,236,4,196,31,4,1,,,,17,274
"De 20 a 24 años (163)",692,648,6,327,216,73,25,1,,,44,1085
"De 25 a 29 años (164)",717,692,,168,234,174,112,4,,,25,1665
"De 30 a 34 años (165)",614,610,1,50,113,162,215,62,7,,4,2153
"De 35 a 39 años (166)",576,569,4,36,60,101,218,119,28,3,7,2458
"De 40 a 44 años (167)",506,500,,19,34,58,144,148,83,14,6,2719
"De 45 a 49 años (168)",437,431,1,21,20,46,117,122,70,34,6,2470
"De 50 y más años (169)",1878,1857,11,87,142,200,527,512,275,103,21,10107
