"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",1909,33,140,434,565,314,18,405
,,,,,,,,
"URBANA (060)",6996,28,120,376,696,1597,2679,1500
"De 12 a 14 años (061)",14,,,,,,5,9
"De 15 a 19 años (062)",354,,,,,,214,140
"De 20 a 24 años (063)",854,,,,,3,569,282
"De 25 a 29 años (064)",934,,,,,84,622,228
"De 30 a 34 años (065)",967,,,,2,247,567,151
"De 35 a 39 años (066)",895,,,,14,358,397,126
"De 40 a 44 años (067)",759,,,,53,365,221,120
"De 45 a 49 años (068)",588,,,3,118,298,76,93
"De 50 y más años (069)",1631,28,120,373,509,242,8,351
"PEA (070)",2553,2,11,85,271,712,899,573
"De 12 a 14 años (071)",1,,,,,,1,
"De 15 a 19 años (072)",87,,,,,,48,39
"De 20 a 24 años (073)",248,,,,,1,139,108
"De 25 a 29 años (074)",322,,,,,34,188,100
"De 30 a 34 años (075)",396,,,,1,107,220,68
"De 35 a 39 años (076)",427,,,,8,179,175,65
"De 40 a 44 años (077)",350,,,,26,167,94,63
"De 45 a 49 años (078)",256,,,3,51,130,34,38
"De 50 y más años (079)",466,2,11,82,185,94,,92
"Ocupada (080)",2521,2,11,85,271,709,882,561
"De 12 a 14 años (081)",1,,,,,,1,
"De 15 a 19 años (082)",86,,,,,,47,39
"De 20 a 24 años (083)",242,,,,,1,133,108
"De 25 a 29 años (084)",312,,,,,33,183,96
"De 30 a 34 años (085)",392,,,,1,107,219,65
"De 35 a 39 años (086)",423,,,,8,179,172,64
"De 40 a 44 años (087)",348,,,,26,167,93,62
"De 45 a 49 años (088)",255,,,3,51,130,34,37
"De 50 y más años (089)",462,2,11,82,185,92,,90
"Desocupada (090)",32,,,,,3,17,12
"De 15 a 19 años (092)",1,,,,,,1,
"De 20 a 24 años (093)",6,,,,,,6,
"De 25 a 29 años (094)",10,,,,,1,5,4
"De 30 a 34 años (095)",4,,,,,,1,3
"De 35 a 39 años (096)",4,,,,,,3,1
"De 40 a 44 años (097)",2,,,,,,1,1
"De 45 a 49 años (098)",1,,,,,,,1
"De 50 y más años (099)",4,,,,,2,,2
"No PEA (100)",4443,26,109,291,425,885,1780,927
"De 12 a 14 años (101)",13,,,,,,4,9
"De 15 a 19 años (102)",267,,,,,,166,101
"De 20 a 24 años (103)",606,,,,,2,430,174
"De 25 a 29 años (104)",612,,,,,50,434,128
"De 30 a 34 años (105)",571,,,,1,140,347,83
"De 35 a 39 años (106)",468,,,,6,179,222,61
"De 40 a 44 años (107)",409,,,,27,198,127,57
"De 45 a 49 años (108)",332,,,,67,168,42,55
"De 50 y más años (109)",1165,26,109,291,324,148,8,259
,,,,,,,,
"RURAL (120)",5043,8,36,170,375,943,2560,951
"De 12 a 14 años (121)",29,,,,,,7,22
"De 15 a 19 años (122)",434,,,,,,273,161
"De 20 a 24 años (123)",809,,,,,1,580,228
"De 25 a 29 años (124)",832,,,,,50,645,137
"De 30 a 34 años (125)",643,,,,,111,451,81
"De 35 a 39 años (126)",560,,,,5,184,323,48
"De 40 a 44 años (127)",454,,,,20,198,190,46
"De 45 a 49 años (128)",344,,,,47,176,78,43
"De 50 y más años (129)",938,8,36,170,303,223,13,185
"PEA (130)",1140,1,5,27,80,249,552,226
"De 12 a 14 años (131)",3,,,,,,,3
"De 15 a 19 años (132)",63,,,,,,36,27
"De 20 a 24 años (133)",174,,,,,,120,54
"De 25 a 29 años (134)",191,,,,,9,146,36
"De 30 a 34 años (135)",167,,,,,37,102,28
"De 35 a 39 años (136)",143,,,,2,56,73,12
"De 40 a 44 años (137)",121,,,,6,49,53,13
"De 45 a 49 años (138)",84,,,,10,41,19,14
"De 50 y más años (139)",194,1,5,27,62,57,3,39
"Ocupada (140)",1131,1,5,27,80,247,546,225
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",63,,,,,,36,27
"De 20 a 24 años (143)",171,,,,,,118,53
"De 25 a 29 años (144)",188,,,,,9,143,36
"De 30 a 34 años (145)",167,,,,,37,102,28
"De 35 a 39 años (146)",142,,,,2,55,73,12
"De 40 a 44 años (147)",121,,,,6,49,53,13
"De 45 a 49 años (148)",82,,,,10,40,18,14
"De 50 y más años (149)",194,1,5,27,62,57,3,39
"Desocupada (150)",9,,,,,2,6,1
"De 20 a 24 años (153)",3,,,,,,2,1
"De 25 a 29 años (154)",3,,,,,,3,
"De 35 a 39 años (156)",1,,,,,1,,
"De 45 a 49 años (158)",2,,,,,1,1,
"No PEA (160)",3903,7,31,143,295,694,2008,725
"De 12 a 14 años (161)",26,,,,,,7,19
"De 15 a 19 años (162)",371,,,,,,237,134
"De 20 a 24 años (163)",635,,,,,1,460,174
"De 25 a 29 años (164)",641,,,,,41,499,101
"De 30 a 34 años (165)",476,,,,,74,349,53
"De 35 a 39 años (166)",417,,,,3,128,250,36
"De 40 a 44 años (167)",333,,,,14,149,137,33
"De 45 a 49 años (168)",260,,,,37,135,59,29
"De 50 y más años (169)",744,7,31,143,241,166,10,146
