"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Sin nivel (061)",642,624,14,2,2
"Educación inicial (062)",12,12,,,
"Primaria (063)",1915,1785,90,15,25
"Secundaria (064)",2980,2597,222,64,97
"Superior no univ. incompleta (065)",325,244,41,13,27
"Superior no univ. completa (066)",416,247,67,42,60
"Superior univ. incompleta (067)",321,229,45,17,30
"Superior univ. completa (068)",1231,463,348,256,164
"De 06 a 14 años (070)",110,107,3,,
"Sin nivel (071)",1,1,,,
"Educación inicial (072)",1,1,,,
"Primaria (073)",67,66,1,,
"Secundaria (074)",41,39,2,,
"De 15 a 29 años (080)",2266,1789,237,78,162
"Sin nivel (081)",34,33,1,,
"Educación inicial (082)",8,8,,,
"Primaria (083)",161,149,8,,4
"Secundaria (084)",1258,1107,96,23,32
"Superior no univ. incompleta (085)",160,122,22,4,12
"Superior no univ. completa (086)",148,97,13,9,29
"Superior univ. incompleta (087)",169,121,24,5,19
"Superior univ. completa (088)",328,152,73,37,66
"De 30 a 44 años (090)",2740,1990,370,223,157
"Sin nivel (091)",125,121,3,1,
"Educación inicial (092)",3,3,,,
"Primaria (093)",529,474,37,11,7
"Secundaria (094)",1017,880,73,25,39
"Superior no univ. incompleta (095)",130,96,17,7,10
"Superior no univ. completa (096)",210,122,37,24,27
"Superior univ. incompleta (097)",114,80,15,11,8
"Superior univ. completa (098)",612,214,188,144,66
"De 45 a 64 años (100)",2017,1649,185,104,79
"Sin nivel (101)",268,259,7,1,1
"Primaria (103)",788,745,28,3,12
"Secundaria (104)",566,484,44,15,23
"Superior no univ. incompleta (105)",32,23,2,2,5
"Superior no univ. completa (106)",51,21,17,9,4
"Superior univ. incompleta (107)",37,27,6,1,3
"Superior univ. completa (108)",275,90,81,73,31
"De 65 y más años (110)",709,666,32,4,7
"Sin nivel (111)",214,210,3,,1
"Primaria (113)",370,351,16,1,2
"Secundaria (114)",98,87,7,1,3
"Superior no univ. incompleta (115)",3,3,,,
"Superior no univ. completa (116)",7,7,,,
"Superior univ. incompleta (117)",1,1,,,
"Superior univ. completa (118)",16,7,6,2,1
,,,,,
"RURAL (120)",4471,4111,233,36,91
"Sin nivel (121)",454,444,9,,1
"Educación inicial (122)",4,4,,,
"Primaria (123)",1465,1398,54,4,9
"Secundaria (124)",1885,1782,59,11,33
"Superior no univ. incompleta (125)",159,140,15,2,2
"Superior no univ. completa (126)",115,87,15,3,10
"Superior univ. incompleta (127)",107,94,8,1,4
"Superior univ. completa (128)",282,162,73,15,32
"De 06 a 14 años (130)",69,69,,,
"Sin nivel (131)",4,4,,,
"Primaria (133)",51,51,,,
"Secundaria (134)",14,14,,,
"De 15 a 29 años (140)",1309,1198,63,12,36
"Sin nivel (141)",25,25,,,
"Educación inicial (142)",1,1,,,
"Primaria (143)",136,124,10,1,1
"Secundaria (144)",859,811,30,4,14
"Superior no univ. incompleta (145)",86,79,6,1,
"Superior no univ. completa (146)",53,39,5,2,7
"Superior univ. incompleta (147)",62,55,3,1,3
"Superior univ. completa (148)",87,64,9,3,11
"De 30 a 44 años (150)",1522,1364,111,17,30
"Sin nivel (151)",97,94,3,,
"Educación inicial (152)",3,3,,,
"Primaria (153)",443,417,22,3,1
"Secundaria (154)",689,656,18,5,10
"Superior no univ. incompleta (155)",57,47,7,1,2
"Superior no univ. completa (156)",44,36,8,,
"Superior univ. incompleta (157)",37,32,4,,1
"Superior univ. completa (158)",152,79,49,8,16
"De 45 a 64 años (160)",1156,1076,48,7,25
"Sin nivel (161)",188,183,4,,1
"Primaria (163)",598,575,16,,7
"Secundaria (164)",293,272,10,2,9
"Superior no univ. incompleta (165)",12,11,1,,
"Superior no univ. completa (166)",14,9,1,1,3
"Superior univ. incompleta (167)",8,7,1,,
"Superior univ. completa (168)",43,19,15,4,5
"De 65 y más años (170)",415,404,11,,
"Sin nivel (171)",140,138,2,,
"Primaria (173)",237,231,6,,
"Secundaria (174)",30,29,1,,
"Superior no univ. incompleta (175)",4,3,1,,
"Superior no univ. completa (176)",4,3,1,,
