"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",29,63,62,1,98.4,1.6,
"De 40 a 44 años (037)",22,53,51,,96.2,,
"De 45 a 49 años (038)",24,78,76,,97.4,,
"De 50 y más años (039)",33,147,106,,72.1,,
"No PEA (040)",17982,41111,35865,582,87.2,1.4,
"De 12 a 14 años (041)",2481,12,11,1,91.7,8.3,
"De 15 a 19 años (042)",2910,272,264,76,97.1,27.9,
"De 20 a 24 años (043)",1824,1247,1213,176,97.3,14.1,
"De 25 a 29 años (044)",1575,2409,2334,142,96.9,5.9,
"De 30 a 34 años (045)",1272,2859,2711,96,94.8,3.4,
"De 35 a 39 años (046)",1228,3602,3402,65,94.4,1.8,
"De 40 a 44 años (047)",1047,3839,3512,21,91.5,0.5,
"De 45 a 49 años (048)",957,4139,3671,5,88.7,0.1,
"De 50 y más años (049)",4688,22732,18747,,82.5,,
,,,,,,,
"URBANA (060)",9616,18754,17178,330,91.6,1.8,
"De 12 a 14 años (061)",854,6,6,1,100,16.7,
"De 15 a 19 años (062)",1428,144,139,39,96.5,27.1,
"De 20 a 24 años (063)",1207,690,669,89,97,12.9,
"De 25 a 29 años (064)",1145,1537,1496,81,97.3,5.3,
"De 30 a 34 años (065)",1006,2070,2005,66,96.9,3.2,
"De 35 a 39 años (066)",997,2625,2494,37,95,1.4,
"De 40 a 44 años (067)",804,2449,2251,13,91.9,0.5,
"De 45 a 49 años (068)",598,2329,2135,4,91.7,0.2,
"De 50 y más años (069)",1577,6904,5983,,86.7,,
"PEA (070)",4026,9392,8605,133,91.6,1.4,
"De 12 a 14 años (071)",78,,,,,,
"De 15 a 19 años (072)",300,50,48,14,96,28,
"De 20 a 24 años (073)",507,319,310,33,97.2,10.3,
"De 25 a 29 años (074)",563,702,686,32,97.7,4.6,
"De 30 a 34 años (075)",518,1027,991,28,96.5,2.7,
"De 35 a 39 años (076)",560,1495,1405,19,94,1.3,
"De 40 a 44 años (077)",457,1377,1271,6,92.3,0.4,
"De 45 a 49 años (078)",341,1290,1182,1,91.6,0.1,
"De 50 y más años (079)",702,3132,2712,,86.6,,
"Ocupada (080)",3768,9003,8243,124,91.6,1.4,
"De 12 a 14 años (081)",75,,,,,,
"De 15 a 19 años (082)",270,44,42,12,95.5,27.3,
"De 20 a 24 años (083)",446,292,287,28,98.3,9.6,
"De 25 a 29 años (084)",503,637,625,31,98.1,4.9,
"De 30 a 34 años (085)",487,961,925,27,96.3,2.8,
"De 35 a 39 años (086)",541,1453,1364,19,93.9,1.3,
"De 40 a 44 años (087)",441,1338,1232,6,92.1,0.4,
"De 45 a 49 años (088)",325,1240,1132,1,91.3,0.1,
"De 50 y más años (089)",680,3038,2636,,86.8,,
"Desocupada (090)",258,389,362,9,93.1,2.3,
"De 12 a 14 años (091)",3,,,,,,
"De 15 a 19 años (092)",30,6,6,2,100,33.3,
"De 20 a 24 años (093)",61,27,23,5,85.2,18.5,
"De 25 a 29 años (094)",60,65,61,1,93.8,1.5,
"De 30 a 34 años (095)",31,66,66,1,100,1.5,
"De 35 a 39 años (096)",19,42,41,,97.6,,
"De 40 a 44 años (097)",16,39,39,,100,,
"De 45 a 49 años (098)",16,50,50,,100,,
"De 50 y más años (099)",22,94,76,,80.9,,
"No PEA (100)",5590,9362,8573,197,91.6,2.1,
"De 12 a 14 años (101)",776,6,6,1,100,16.7,
"De 15 a 19 años (102)",1128,94,91,25,96.8,26.6,
"De 20 a 24 años (103)",700,371,359,56,96.8,15.1,
"De 25 a 29 años (104)",582,835,810,49,97,5.9,
"De 30 a 34 años (105)",488,1043,1014,38,97.2,3.6,
"De 35 a 39 años (106)",437,1130,1089,18,96.4,1.6,
"De 40 a 44 años (107)",347,1072,980,7,91.4,0.7,
"De 45 a 49 años (108)",257,1039,953,3,91.7,0.3,
"De 50 y más años (109)",875,3772,3271,,86.7,,
,,,,,,,
"RURAL (120)",21456,60504,52556,720,86.9,1.2,
"De 12 a 14 años (121)",1780,8,7,,87.5,,
"De 15 a 19 años (122)",2325,292,282,96,96.6,32.9,
"De 20 a 24 años (123)",2200,1712,1670,217,97.5,12.7,
"De 25 a 29 años (124)",2040,3175,3055,162,96.2,5.1,
"De 30 a 34 años (125)",1654,3800,3586,113,94.4,3,
"De 35 a 39 años (126)",1626,5012,4694,90,93.7,1.8,
"De 40 a 44 años (127)",1436,5558,5090,34,91.6,0.6,
"De 45 a 49 años (128)",1447,6402,5644,8,88.2,0.1,
"De 50 y más años (129)",6948,34545,28528,,82.6,,
"PEA (130)",9064,28755,25264,337,87.9,1.2,
"De 12 a 14 años (131)",75,2,2,,100,,
"De 15 a 19 años (132)",543,114,109,46,95.6,40.4,
"De 20 a 24 años (133)",1076,836,816,97,97.6,11.6,
"De 25 a 29 años (134)",1047,1601,1531,70,95.6,4.4,
"De 30 a 34 años (135)",870,1984,1889,55,95.2,2.8,
"De 35 a 39 años (136)",835,2540,2381,43,93.7,1.7,
"De 40 a 44 años (137)",736,2791,2558,20,91.7,0.7,
"De 45 a 49 años (138)",747,3302,2926,6,88.6,0.2,
"De 50 y más años (139)",3135,15585,13052,,83.7,,
"Ocupada (140)",8834,28575,25116,332,87.9,1.2,
"De 12 a 14 años (141)",73,2,2,,100,,
"De 15 a 19 años (142)",490,111,108,46,97.3,41.4,
"De 20 a 24 años (143)",998,820,800,95,97.6,11.6,
"De 25 a 29 años (144)",1003,1581,1513,69,95.7,4.4,
"De 30 a 34 años (145)",852,1959,1865,54,95.2,2.8,
"De 35 a 39 años (146)",825,2519,2360,42,93.7,1.7,
"De 40 a 44 años (147)",730,2777,2546,20,91.7,0.7,
"De 45 a 49 años (148)",739,3274,2900,6,88.6,0.2,
"De 50 y más años (149)",3124,15532,13022,,83.8,,
"Desocupada (150)",230,180,148,5,82.2,2.8,
"De 12 a 14 años (151)",2,,,,,,
"De 15 a 19 años (152)",53,3,1,,33.3,,
"De 20 a 24 años (153)",78,16,16,2,100,12.5,
"De 25 a 29 años (154)",44,20,18,1,90,5,
"De 30 a 34 años (155)",18,25,24,1,96,4,
"De 35 a 39 años (156)",10,21,21,1,100,4.8,
"De 40 a 44 años (157)",6,14,12,,85.7,,
"De 45 a 49 años (158)",8,28,26,,92.9,,
"De 50 y más años (159)",11,53,30,,56.6,,
"No PEA (160)",12392,31749,27292,383,86,1.2,
"De 12 a 14 años (161)",1705,6,5,,83.3,,
"De 15 a 19 años (162)",1782,178,173,50,97.2,28.1,
"De 20 a 24 años (163)",1124,876,854,120,97.5,13.7,
"De 25 a 29 años (164)",993,1574,1524,92,96.8,5.8,
"De 30 a 34 años (165)",784,1816,1697,58,93.4,3.2,
"De 35 a 39 años (166)",791,2472,2313,47,93.6,1.9,
"De 40 a 44 años (167)",700,2767,2532,14,91.5,0.5,
"De 45 a 49 años (168)",700,3100,2718,2,87.7,0.1,
"De 50 y más años (169)",3813,18960,15476,,81.6,,
