"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",119,6,73,26,13,1
"Actividad economica no especificada (044)",44,,14,16,9,5
"Desocupado (045)",478,35,200,124,94,25
"Mujeres (046)",2156,164,813,728,386,65
"Agric., ganadería, caza y silvicultura (047)",1120,115,386,344,226,49
"Pesca (048)",2,1,,,1,
"Explotación de minas y canteras (049)",4,,1,2,,1
"Industrias manufactureras (050)",16,,5,2,9,
"Construcción (052)",2,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",196,7,71,87,29,2
"Venta, mant.y rep. veh.autom.y motoc. (054)",5,,4,,1,
"Comercio al por mayor (055)",4,,1,3,,
"Comercio al por menor (056)",187,7,66,84,28,2
"Hoteles y restaurantes (057)",171,10,53,60,45,3
"Trans., almac. y comunicaciones (058)",10,,5,5,,
"Intermediación financiera (059)",1,,1,,,
"Activid.inmobil., empres. y alquileres (060)",6,,4,2,,
"Admin.pub. y defensa; p. segur.soc afil (061)",24,,11,10,3,
"Enseñanza (062)",164,,49,98,17,
"Servicios sociales y de salud (063)",47,,19,23,5,
"Otras activ. serv.comun.soc y personales (064)",30,,12,14,4,
"Hogares privados con servicio doméstico (065)",81,9,51,13,7,1
"Actividad economica no especificada (067)",128,,58,41,23,6
"Desocupado (068)",154,22,86,26,17,3
,,,,,,
"URBANA (069)",2336,36,788,875,535,102
"Agric., ganadería, caza y silvicultura (070)",800,10,273,251,205,61
"Pesca (071)",6,1,1,2,2,
"Explotación de minas y canteras (072)",10,,5,3,2,
"Industrias manufactureras (073)",132,1,36,52,38,5
"Construcción (075)",111,1,35,42,29,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",301,8,97,126,56,14
"Venta, mant.y rep. veh.autom.y motoc. (077)",31,,13,10,4,4
"Comercio al por mayor (078)",13,1,3,6,3,
"Comercio al por menor (079)",257,7,81,110,49,10
"Hoteles y restaurantes (080)",132,5,39,47,37,4
"Trans., almac. y comunicaciones (081)",120,,52,47,20,1
"Intermediación financiera (082)",1,,,,1,
"Activid.inmobil., empres. y alquileres (083)",20,,11,7,2,
"Admin.pub. y defensa; p. segur.soc afil (084)",149,,48,69,32,
"Enseñanza (085)",145,,29,84,31,1
"Servicios sociales y de salud (086)",52,,13,29,10,
"Otras activ. serv.comun.soc y personales (087)",41,,14,21,5,1
"Hogares privados con servicio doméstico (088)",50,7,24,12,7,
"Actividad economica no especificada (090)",65,,29,22,11,3
"Desocupado (091)",201,3,82,61,47,8
"Hombres (092)",1690,19,563,622,396,90
"Agric., ganadería, caza y silvicultura (093)",693,9,250,212,166,56
"Pesca (094)",5,1,1,2,1,
"Explotación de minas y canteras (095)",10,,5,3,2,
"Industrias manufactureras (096)",118,1,31,50,31,5
"Construcción (098)",109,1,34,41,29,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",163,3,46,67,35,12
"Venta, mant.y rep. veh.autom.y motoc. (100)",26,,9,10,3,4
"Comercio al por mayor (101)",9,1,2,3,3,
"Comercio al por menor (102)",128,2,35,54,29,8
"Hoteles y restaurantes (103)",19,,7,7,3,2
"Trans., almac. y comunicaciones (104)",111,,47,43,20,1
"Intermediación financiera (105)",1,,,,1,
"Activid.inmobil., empres. y alquileres (106)",14,,7,5,2,
"Admin.pub. y defensa; p. segur.soc afil (107)",128,,40,59,29,
"Enseñanza (108)",78,,13,44,20,1
"Servicios sociales y de salud (109)",25,,4,13,8,
"Otras activ. serv.comun.soc y personales (110)",15,,5,8,1,1
"Hogares privados con servicio doméstico (111)",17,1,7,5,4,
"Actividad economica no especificada (113)",20,,8,8,3,1
"Desocupado (114)",164,3,58,55,41,7
"Mujeres (115)",646,17,225,253,139,12
"Agric., ganadería, caza y silvicultura (116)",107,1,23,39,39,5
"Pesca (117)",1,,,,1,
"Industrias manufactureras (119)",14,,5,2,7,
"Construcción (121)",2,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",138,5,51,59,21,2
"Venta, mant.y rep. veh.autom.y motoc. (123)",5,,4,,1,
"Comercio al por mayor (124)",4,,1,3,,
"Comercio al por menor (125)",129,5,46,56,20,2
"Hoteles y restaurantes (126)",113,5,32,40,34,2
"Trans., almac. y comunicaciones (127)",9,,5,4,,
"Activid.inmobil., empres. y alquileres (129)",6,,4,2,,
"Admin.pub. y defensa; p. segur.soc afil (130)",21,,8,10,3,
"Enseñanza (131)",67,,16,40,11,
"Servicios sociales y de salud (132)",27,,9,16,2,
"Otras activ. serv.comun.soc y personales (133)",26,,9,13,4,
"Hogares privados con servicio doméstico (134)",33,6,17,7,3,
"Actividad economica no especificada (136)",45,,21,14,8,2
"Desocupado (137)",37,,24,6,6,1
,,,,,,
"RURAL (138)",8884,466,3527,2759,1760,372
"Agric., ganadería, caza y silvicultura (139)",7449,392,2917,2287,1520,333
"Pesca (140)",3,2,,,1,
"Explotación de minas y canteras (141)",69,1,34,17,15,2
"Industrias manufactureras (142)",62,,22,25,14,1
"Suministro de electricidad, gas y agua (143)",2,,1,1,,
"Construcción (144)",55,,16,28,10,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",147,3,49,57,36,2
"Venta, mant.y rep. veh.autom.y motoc. (146)",10,,2,5,3,
"Comercio al por mayor (147)",6,,2,1,3,
"Comercio al por menor (148)",131,3,45,51,30,2
"Hoteles y restaurantes (149)",68,6,26,22,12,2
"Trans., almac. y comunicaciones (150)",45,,17,13,14,1
"Intermediación financiera (151)",1,,1,,,
"Activid.inmobil., empres. y alquileres (152)",9,,3,2,4,
"Admin.pub. y defensa; p. segur.soc afil (153)",28,,13,11,4,
"Enseñanza (154)",210,,56,127,27,
"Servicios sociales y de salud (155)",35,,18,14,3,
"Otras activ. serv.comun.soc y personales (156)",13,,7,4,2,
"Hogares privados con servicio doméstico (157)",150,8,100,27,13,2
"Actividad economica no especificada (159)",107,,43,35,21,8
"Desocupado (160)",431,54,204,89,64,20
"Hombres (161)",7374,319,2939,2284,1513,319
"Agric., ganadería, caza y silvicultura (162)",6436,278,2554,1982,1333,289
"Pesca (163)",2,1,,,1,
"Explotación de minas y canteras (164)",65,1,33,15,15,1
"Industrias manufactureras (165)",60,,22,25,12,1
"Suministro de electricidad, gas y agua (166)",2,,1,1,,
"Construcción (167)",55,,16,28,10,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",89,1,29,29,28,2
"Venta, mant.y rep. veh.autom.y motoc. (169)",10,,2,5,3,
"Comercio al por mayor (170)",6,,2,1,3,
"Comercio al por menor (171)",73,1,25,23,22,2
"Hoteles y restaurantes (172)",10,1,5,2,1,1
"Trans., almac. y comunicaciones (173)",44,,17,12,14,1
"Activid.inmobil., empres. y alquileres (175)",9,,3,2,4,
"Admin.pub. y defensa; p. segur.soc afil (176)",25,,10,11,4,
"Enseñanza (177)",113,,23,69,21,
"Servicios sociales y de salud (178)",15,,8,7,,
"Otras activ. serv.comun.soc y personales (179)",9,,4,3,2,
"Hogares privados con servicio doméstico (180)",102,5,66,21,9,1
"Actividad economica no especificada (182)",24,,6,8,6,4
"Desocupado (183)",314,32,142,69,53,18
"Mujeres (184)",1510,147,588,475,247,53
"Agric., ganadería, caza y silvicultura (185)",1013,114,363,305,187,44
"Pesca (186)",1,1,,,,
"Explotación de minas y canteras (187)",4,,1,2,,1
"Industrias manufactureras (188)",2,,,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",58,2,20,28,8,
"Comercio al por menor (194)",58,2,20,28,8,
"Hoteles y restaurantes (195)",58,5,21,20,11,1
"Trans., almac. y comunicaciones (196)",1,,,1,,
"Intermediación financiera (197)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",3,,3,,,
"Enseñanza (200)",97,,33,58,6,
"Servicios sociales y de salud (201)",20,,10,7,3,
"Otras activ. serv.comun.soc y personales (202)",4,,3,1,,
"Hogares privados con servicio doméstico (203)",48,3,34,6,4,1
"Actividad economica no especificada (205)",83,,37,27,15,4
"Desocupado (206)",117,22,62,20,11,2
