"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",17,1,4,4,5,3
"Actividad economica no especificada (043)",256,,85,74,55,42
"Mujeres (045)",2839,26,906,1057,671,179
"Agric., ganadería, caza y silvicultura (046)",446,12,127,114,141,52
"Explotación de minas y canteras (048)",37,,26,10,1,
"Industrias manufactureras (049)",39,,17,10,10,2
"Suministro de electricidad, gas y agua (050)",2,,2,,,
"Construcción (051)",71,,27,25,14,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",423,3,107,179,110,24
"Venta, mant.y rep. veh.autom.y motoc. (053)",4,,,4,,
"Comercio al por mayor (054)",19,,6,9,4,
"Comercio al por menor (055)",400,3,101,166,106,24
"Hoteles y restaurantes (056)",263,5,112,78,57,11
"Trans., almac. y comunicaciones (057)",28,,21,3,4,
"Intermediación financiera (058)",2,,2,,,
"Activid.inmobil., empres. y alquileres (059)",59,1,29,22,6,1
"Admin.pub. y defensa; p. segur.soc.afil (060)",119,,53,42,21,3
"Enseñanza (061)",510,,94,302,113,1
"Servicios sociales y de salud (062)",141,,49,74,17,1
"Otras activ. serv.comun.soc y personales (063)",114,3,48,39,20,4
"Hogares privados con servicio doméstico (064)",206,2,97,51,42,14
"Actividad economica no especificada (066)",379,,95,108,115,61
,,,,,,
"URBANA (067)",6208,55,1787,2337,1578,451
"Agric., ganadería, caza y silvicultura (068)",1664,24,413,466,502,259
"Pesca (069)",1,,,1,,
"Explotación de minas y canteras (070)",40,,23,13,3,1
"Industrias manufactureras (071)",173,,59,57,40,17
"Suministro de electricidad, gas y agua (072)",16,,7,3,5,1
"Construcción (073)",650,4,246,245,135,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",688,13,174,256,194,51
"Venta, mant.y rep. veh.autom.y motoc. (075)",47,,23,12,10,2
"Comercio al por mayor (076)",35,,10,15,10,
"Comercio al por menor (077)",606,13,141,229,174,49
"Hoteles y restaurantes (078)",268,6,108,81,57,16
"Trans., almac. y comunicaciones (079)",182,3,89,53,30,7
"Intermediación financiera (080)",5,,4,1,,
"Activid.inmobil., empres. y alquileres (081)",175,1,67,72,33,2
"Admin.pub. y defensa; p. segur.soc.afil (082)",394,,141,161,85,7
"Enseñanza (083)",1040,,138,616,282,4
"Servicios sociales y de salud (084)",185,,47,96,41,1
"Otras activ. serv.comun.soc y personales (085)",253,1,100,91,51,10
"Hogares privados con servicio doméstico (086)",151,3,70,39,29,10
"Actividad economica no especificada (088)",323,,101,86,91,45
"Hombres (089)",4405,42,1247,1593,1166,357
"Agric., ganadería, caza y silvicultura (090)",1549,23,380,440,466,240
"Pesca (091)",1,,,1,,
"Explotación de minas y canteras (092)",37,,20,13,3,1
"Industrias manufactureras (093)",147,,47,50,34,16
"Suministro de electricidad, gas y agua (094)",16,,7,3,5,1
"Construcción (095)",622,4,233,235,130,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",349,10,95,110,104,30
"Venta, mant.y rep. veh.autom.y motoc. (097)",46,,23,11,10,2
"Comercio al por mayor (098)",18,,5,7,6,
"Comercio al por menor (099)",285,10,67,92,88,28
"Hoteles y restaurantes (100)",84,1,40,21,16,6
"Trans., almac. y comunicaciones (101)",163,3,74,52,27,7
"Intermediación financiera (102)",4,,3,1,,
"Activid.inmobil., empres. y alquileres (103)",138,,50,56,30,2
"Admin.pub. y defensa; p. segur.soc.afil (104)",302,,97,128,72,5
"Enseñanza (105)",617,,75,359,180,3
"Servicios sociales y de salud (106)",71,,11,35,25,
"Otras activ. serv.comun.soc y personales (107)",166,,63,56,39,8
"Hogares privados con servicio doméstico (108)",13,1,2,4,4,2
"Actividad economica no especificada (110)",126,,50,29,31,16
"Mujeres (112)",1803,13,540,744,412,94
"Agric., ganadería, caza y silvicultura (113)",115,1,33,26,36,19
"Explotación de minas y canteras (115)",3,,3,,,
"Industrias manufactureras (116)",26,,12,7,6,1
"Construcción (118)",28,,13,10,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",339,3,79,146,90,21
"Venta, mant.y rep. veh.autom.y motoc. (120)",1,,,1,,
"Comercio al por mayor (121)",17,,5,8,4,
"Comercio al por menor (122)",321,3,74,137,86,21
"Hoteles y restaurantes (123)",184,5,68,60,41,10
"Trans., almac. y comunicaciones (124)",19,,15,1,3,
"Intermediación financiera (125)",1,,1,,,
"Activid.inmobil., empres. y alquileres (126)",37,1,17,16,3,
"Admin.pub. y defensa; p. segur.soc.afil (127)",92,,44,33,13,2
"Enseñanza (128)",423,,63,257,102,1
"Servicios sociales y de salud (129)",114,,36,61,16,1
"Otras activ. serv.comun.soc y personales (130)",87,1,37,35,12,2
"Hogares privados con servicio doméstico (131)",138,2,68,35,25,8
"Actividad economica no especificada (133)",197,,51,57,60,29
,,,,,,
"RURAL (134)",9535,46,3045,3362,2264,818
"Agric., ganadería, caza y silvicultura (135)",4897,37,1390,1399,1422,649
"Pesca (136)",3,,1,1,1,
"Explotación de minas y canteras (137)",1026,,329,565,130,2
"Industrias manufactureras (138)",204,,73,79,37,15
"Suministro de electricidad, gas y agua (139)",65,1,28,22,10,4
"Construcción (140)",1148,5,389,430,273,51
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",392,,136,179,67,10
"Venta, mant.y rep. veh.autom.y motoc. (142)",127,,46,64,17,
"Comercio al por mayor (143)",8,,1,6,1,
"Comercio al por menor (144)",257,,89,109,49,10
"Hoteles y restaurantes (145)",158,,91,41,24,2
"Trans., almac. y comunicaciones (146)",154,1,56,72,25,
"Intermediación financiera (147)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (148)",381,,175,179,24,3
"Admin.pub. y defensa; p. segur.soc.afil (149)",263,,101,84,69,9
"Enseñanza (150)",219,,55,118,45,1
"Servicios sociales y de salud (151)",49,,20,25,4,
"Otras activ. serv.comun.soc y personales (152)",190,2,90,55,36,7
"Hogares privados con servicio doméstico (153)",72,,31,16,18,7
"Actividad economica no especificada (155)",312,,79,96,79,58
"Hombres (156)",8499,33,2679,3049,2005,733
"Agric., ganadería, caza y silvicultura (157)",4566,26,1296,1311,1317,616
"Pesca (158)",3,,1,1,1,
"Explotación de minas y canteras (159)",992,,306,555,129,2
"Industrias manufactureras (160)",191,,68,76,33,14
"Suministro de electricidad, gas y agua (161)",63,1,26,22,10,4
"Construcción (162)",1105,5,375,415,264,46
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",308,,108,146,47,7
"Venta, mant.y rep. veh.autom.y motoc. (164)",124,,46,61,17,
"Comercio al por mayor (165)",6,,,5,1,
"Comercio al por menor (166)",178,,62,80,29,7
"Hoteles y restaurantes (167)",79,,47,23,8,1
"Trans., almac. y comunicaciones (168)",145,1,50,70,24,
"Intermediación financiera (169)",1,,,1,,
"Activid.inmobil., empres. y alquileres (170)",359,,163,173,21,2
"Admin.pub. y defensa; p. segur.soc.afil (171)",236,,92,75,61,8
"Enseñanza (172)",132,,24,73,34,1
"Servicios sociales y de salud (173)",22,,7,12,3,
"Otras activ. serv.comun.soc y personales (174)",163,,79,51,28,5
"Hogares privados con servicio doméstico (175)",4,,2,,1,1
"Actividad economica no especificada (177)",130,,35,45,24,26
"Mujeres (179)",1036,13,366,313,259,85
"Agric., ganadería, caza y silvicultura (180)",331,11,94,88,105,33
"Explotación de minas y canteras (182)",34,,23,10,1,
"Industrias manufactureras (183)",13,,5,3,4,1
"Suministro de electricidad, gas y agua (184)",2,,2,,,
"Construcción (185)",43,,14,15,9,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",84,,28,33,20,3
"Venta, mant.y rep. veh.autom.y motoc. (187)",3,,,3,,
"Comercio al por mayor (188)",2,,1,1,,
"Comercio al por menor (189)",79,,27,29,20,3
"Hoteles y restaurantes (190)",79,,44,18,16,1
"Trans., almac. y comunicaciones (191)",9,,6,2,1,
"Intermediación financiera (192)",1,,1,,,
"Activid.inmobil., empres. y alquileres (193)",22,,12,6,3,1
"Admin.pub. y defensa; p. segur.soc.afil (194)",27,,9,9,8,1
"Enseñanza (195)",87,,31,45,11,
"Servicios sociales y de salud (196)",27,,13,13,1,
"Otras activ. serv.comun.soc y personales (197)",27,2,11,4,8,2
"Hogares privados con servicio doméstico (198)",68,,29,16,17,6
"Actividad economica no especificada (200)",182,,44,51,55,32
