"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",181,161,30,70,42,17,1,1,,,20,216
"De 30 a 34 años (025)",160,152,11,43,62,21,11,3,1,,8,302
"De 35 a 39 años (026)",182,177,10,29,63,33,35,5,2,,5,451
"De 40 a 44 años (027)",160,157,10,16,39,38,38,12,4,,3,480
"De 45 a 49 años (028)",153,152,11,13,26,28,41,24,7,2,1,565
"De 50 y más años (029)",597,592,22,37,50,84,174,122,65,38,5,2923
"Desocupada (030)",65,59,15,17,7,6,6,5,2,1,6,134
"De 12 a 14 años (031)",1,1,1,,,,,,,,,
"De 15 a 19 años (032)",3,3,2,1,,,,,,,,1
"De 20 a 24 años (033)",16,15,8,5,2,,,,,,1,9
"De 25 a 29 años (034)",15,12,2,6,1,2,1,,,,3,18
"De 30 a 34 años (035)",5,3,,2,1,,,,,,2,4
"De 35 a 39 años (036)",10,10,1,3,3,1,2,,,,,21
"De 40 a 44 años (037)",6,6,1,,,2,1,1,1,,,25
"De 45 a 49 años (038)",2,2,,,,,1,1,,,,10
"De 50 y más años (039)",7,7,,,,1,1,3,1,1,,46
"No PEA (040)",1302,1264,443,163,149,117,185,106,63,38,38,3254
"De 12 a 14 años (041)",173,172,172,,,,,,,,1,
"De 15 a 19 años (042)",211,208,176,29,2,1,,,,,3,36
"De 20 a 24 años (043)",123,113,45,41,18,7,2,,,,10,106
"De 25 a 29 años (044)",94,83,8,28,25,14,7,,1,,11,159
"De 30 a 34 años (045)",83,78,5,13,34,15,9,2,,,5,180
"De 35 a 39 años (046)",58,55,1,10,14,14,12,4,,,3,156
"De 40 a 44 años (047)",62,62,3,10,11,15,13,7,2,1,,204
"De 45 a 49 años (048)",63,61,4,6,10,11,18,7,3,2,2,230
"De 50 y más años (049)",435,432,29,26,35,40,124,86,57,35,3,2183
,,,,,,,,,,,,
"URBANA (060)",2414,2324,535,373,381,284,390,211,100,50,90,6442
"De 12 a 14 años (061)",157,156,156,,,,,,,,1,
"De 15 a 19 años (062)",232,228,189,35,3,1,,,,,4,44
"De 20 a 24 años (063)",238,216,86,90,33,7,,,,,22,177
"De 25 a 29 años (064)",225,195,27,87,51,24,5,,1,,30,290
"De 30 a 34 años (065)",204,191,12,43,85,32,15,3,1,,13,402
"De 35 a 39 años (066)",194,187,6,34,66,39,37,5,,,7,471
"De 40 a 44 años (067)",184,181,10,18,45,41,47,17,3,,3,564
"De 45 a 49 años (068)",173,170,12,16,31,37,40,25,6,3,3,607
"De 50 y más años (069)",807,800,37,50,67,103,246,161,89,47,7,3887
"PEA (070)",1359,1306,183,243,257,187,235,125,49,27,53,3858
"De 12 a 14 años (071)",18,18,18,,,,,,,,,
"De 15 a 19 años (072)",64,63,48,14,1,,,,,,1,16
"De 20 a 24 años (073)",139,126,51,55,19,1,,,,,13,96
"De 25 a 29 años (074)",153,134,22,64,32,14,2,,,,19,178
"De 30 a 34 años (075)",131,123,9,32,54,18,7,2,1,,8,244
"De 35 a 39 años (076)",146,142,6,26,55,27,27,1,,,4,337
"De 40 a 44 años (077)",133,130,7,9,36,31,35,10,2,,3,402
"De 45 a 49 años (078)",124,123,8,12,23,26,27,20,5,2,1,446
"De 50 y más años (079)",451,447,14,31,37,70,137,92,41,25,4,2139
"Ocupada (080)",1298,1251,172,226,250,181,229,120,47,26,47,3724
"De 12 a 14 años (081)",17,17,17,,,,,,,,,
"De 15 a 19 años (082)",61,60,46,13,1,,,,,,1,15
"De 20 a 24 años (083)",125,113,45,50,17,1,,,,,12,87
"De 25 a 29 años (084)",139,123,21,58,31,12,1,,,,16,160
"De 30 a 34 años (085)",126,120,9,30,53,18,7,2,1,,6,240
"De 35 a 39 años (086)",137,133,6,23,52,26,25,1,,,4,316
"De 40 a 44 años (087)",127,124,6,9,36,29,34,9,1,,3,377
"De 45 a 49 años (088)",122,121,8,12,23,26,26,19,5,2,1,436
"De 50 y más años (089)",444,440,14,31,37,69,136,89,40,24,4,2093
"Desocupada (090)",61,55,11,17,7,6,6,5,2,1,6,134
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",3,3,2,1,,,,,,,,1
"De 20 a 24 años (093)",14,13,6,5,2,,,,,,1,9
"De 25 a 29 años (094)",14,11,1,6,1,2,1,,,,3,18
"De 30 a 34 años (095)",5,3,,2,1,,,,,,2,4
"De 35 a 39 años (096)",9,9,,3,3,1,2,,,,,21
"De 40 a 44 años (097)",6,6,1,,,2,1,1,1,,,25
"De 45 a 49 años (098)",2,2,,,,,1,1,,,,10
"De 50 y más años (099)",7,7,,,,1,1,3,1,1,,46
"No PEA (100)",1055,1018,352,130,124,97,155,86,51,23,37,2584
"De 12 a 14 años (101)",139,138,138,,,,,,,,1,
"De 15 a 19 años (102)",168,165,141,21,2,1,,,,,3,28
"De 20 a 24 años (103)",99,90,35,35,14,6,,,,,9,81
"De 25 a 29 años (104)",72,61,5,23,19,10,3,,1,,11,112
"De 30 a 34 años (105)",73,68,3,11,31,14,8,1,,,5,158
"De 35 a 39 años (106)",48,45,,8,11,12,10,4,,,3,134
"De 40 a 44 años (107)",51,51,3,9,9,10,12,7,1,,,162
"De 45 a 49 años (108)",49,47,4,4,8,11,13,5,1,1,2,161
"De 50 y más años (109)",356,353,23,19,30,33,109,69,48,22,3,1748
,,,,,,,,,,,,
"RURAL (120)",660,647,162,98,83,63,101,67,44,29,13,2027
"De 12 a 14 años (121)",38,38,38,,,,,,,,,
"De 15 a 19 años (122)",69,68,53,12,3,,,,,,1,18
"De 20 a 24 años (123)",67,63,27,22,9,3,2,,,,4,57
"De 25 a 29 años (124)",65,61,13,17,17,9,4,1,,,4,103
"De 30 a 34 años (125)",44,42,4,15,12,4,5,2,,,2,84
"De 35 a 39 años (126)",56,55,6,8,14,9,12,4,2,,1,157
"De 40 a 44 años (127)",44,44,4,8,5,14,5,3,4,1,,145
"De 45 a 49 años (128)",45,45,3,3,5,2,20,7,4,1,,198
"De 50 y más años (129)",232,231,14,13,18,22,53,50,34,27,1,1265
"PEA (130)",413,401,71,65,58,43,71,47,32,14,12,1357
"De 12 a 14 años (131)",4,4,4,,,,,,,,,
"De 15 a 19 años (132)",26,25,18,4,3,,,,,,1,10
"De 20 a 24 años (133)",43,40,17,16,5,2,,,,,3,32
"De 25 a 29 años (134)",43,39,10,12,11,5,,1,,,4,56
"De 30 a 34 años (135)",34,32,2,13,9,3,4,1,,,2,62
"De 35 a 39 años (136)",46,45,5,6,11,7,10,4,2,,1,135
"De 40 a 44 años (137)",33,33,4,7,3,9,4,3,3,,,103
"De 45 a 49 años (138)",31,31,3,1,3,2,15,5,2,,,129
"De 50 y más años (139)",153,152,8,6,13,15,38,33,25,14,1,830
"Ocupada (140)",409,397,67,65,58,43,71,47,32,14,12,1357
"De 12 a 14 años (141)",4,4,4,,,,,,,,,
"De 15 a 19 años (142)",26,25,18,4,3,,,,,,1,10
"De 20 a 24 años (143)",41,38,15,16,5,2,,,,,3,32
"De 25 a 29 años (144)",42,38,9,12,11,5,,1,,,4,56
"De 30 a 34 años (145)",34,32,2,13,9,3,4,1,,,2,62
"De 35 a 39 años (146)",45,44,4,6,11,7,10,4,2,,1,135
"De 40 a 44 años (147)",33,33,4,7,3,9,4,3,3,,,103
"De 45 a 49 años (148)",31,31,3,1,3,2,15,5,2,,,129
"De 50 y más años (149)",153,152,8,6,13,15,38,33,25,14,1,830
"Desocupada (150)",4,4,4,,,,,,,,,
"De 20 a 24 años (153)",2,2,2,,,,,,,,,
"De 25 a 29 años (154)",1,1,1,,,,,,,,,
"De 35 a 39 años (156)",1,1,1,,,,,,,,,
"No PEA (160)",247,246,91,33,25,20,30,20,12,15,1,670
"De 12 a 14 años (161)",34,34,34,,,,,,,,,
"De 15 a 19 años (162)",43,43,35,8,,,,,,,,8
"De 20 a 24 años (163)",24,23,10,6,4,1,2,,,,1,25
"De 25 a 29 años (164)",22,22,3,5,6,4,4,,,,,47
"De 30 a 34 años (165)",10,10,2,2,3,1,1,1,,,,22
"De 35 a 39 años (166)",10,10,1,2,3,2,2,,,,,22
"De 40 a 44 años (167)",11,11,,1,2,5,1,,1,1,,42
"De 45 a 49 años (168)",14,14,,2,2,,5,2,2,1,,69
"De 50 y más años (169)",79,79,6,7,5,7,15,17,9,13,,435
