"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"URBANA (060)",11004,7846,1085,750,1323
"Sin nivel (061)",633,598,19,7,9
"Educación inicial (062)",18,17,1,,
"Primaria (063)",3279,2808,263,87,121
"Secundaria (064)",4547,3311,468,312,456
"Superior no univ. incompleta (065)",542,307,55,45,135
"Superior no univ. completa (066)",836,328,127,140,241
"Superior univ. incompleta (067)",412,218,40,27,127
"Superior univ. completa (068)",737,259,112,132,234
"De 06 a 14 años (070)",345,303,35,6,1
"Sin nivel (071)",1,1,,,
"Educación inicial (072)",5,5,,,
"Primaria (073)",220,197,20,3,
"Secundaria (074)",119,100,15,3,1
"De 15 a 29 años (080)",3427,2439,380,234,374
"Sin nivel (081)",61,57,2,,2
"Educación inicial (082)",7,7,,,
"Primaria (083)",581,506,45,13,17
"Secundaria (084)",1880,1405,207,124,144
"Superior no univ. incompleta (085)",259,157,33,24,45
"Superior no univ. completa (086)",330,166,51,42,71
"Superior univ. incompleta (087)",140,83,16,8,33
"Superior univ. completa (088)",169,58,26,23,62
"De 30 a 44 años (090)",3961,2604,410,351,596
"Sin nivel (091)",139,128,4,3,4
"Educación inicial (092)",6,5,1,,
"Primaria (093)",1078,904,90,41,43
"Secundaria (094)",1657,1175,168,127,187
"Superior no univ. incompleta (095)",216,106,19,18,73
"Superior no univ. completa (096)",379,109,59,83,128
"Superior univ. incompleta (097)",162,78,16,12,56
"Superior univ. completa (098)",324,99,53,67,105
"De 45 a 64 años (100)",2581,1878,222,153,328
"Sin nivel (101)",248,234,10,3,1
"Primaria (103)",994,835,83,27,49
"Secundaria (104)",822,574,72,58,118
"Superior no univ. incompleta (105)",64,41,3,3,17
"Superior no univ. completa (106)",119,49,14,15,41
"Superior univ. incompleta (107)",105,53,7,7,38
"Superior univ. completa (108)",229,92,33,40,64
"De 65 y más años (110)",690,622,38,6,24
"Sin nivel (111)",184,178,3,1,2
"Primaria (113)",406,366,25,3,12
"Secundaria (114)",69,57,6,,6
"Superior no univ. incompleta (115)",3,3,,,
"Superior no univ. completa (116)",8,4,3,,1
"Superior univ. incompleta (117)",5,4,1,,
"Superior univ. completa (118)",15,10,,2,3
,,,,,
"RURAL (120)",15381,13441,925,335,680
"Sin nivel (121)",2918,2808,83,20,7
"Educación inicial (122)",31,29,2,,
"Primaria (123)",8951,8070,537,149,195
"Secundaria (124)",2927,2295,248,134,250
"Superior no univ. incompleta (125)",128,76,18,8,26
"Superior no univ. completa (126)",174,73,13,12,76
"Superior univ. incompleta (127)",75,36,10,3,26
"Superior univ. completa (128)",177,54,14,9,100
"De 06 a 14 años (130)",412,395,16,1,
"Sin nivel (131)",19,19,,,
"Educación inicial (132)",7,7,,,
"Primaria (133)",335,321,13,1,
"Secundaria (134)",51,48,3,,
"De 15 a 29 años (140)",5102,4346,348,139,269
"Sin nivel (141)",319,305,10,3,1
"Educación inicial (142)",13,13,,,
"Primaria (143)",2812,2546,152,47,67
"Secundaria (144)",1724,1370,159,74,121
"Superior no univ. incompleta (145)",76,45,13,5,13
"Superior no univ. completa (146)",85,44,6,6,29
"Superior univ. incompleta (147)",29,15,6,1,7
"Superior univ. completa (148)",44,8,2,3,31
"De 30 a 44 años (150)",5097,4347,347,123,280
"Sin nivel (151)",819,778,30,9,2
"Educación inicial (152)",11,9,2,,
"Primaria (153)",3240,2863,233,60,84
"Secundaria (154)",800,609,63,43,85
"Superior no univ. incompleta (155)",36,22,4,2,8
"Superior no univ. completa (156)",74,24,6,6,38
"Superior univ. incompleta (157)",27,12,1,1,13
"Superior univ. completa (158)",90,30,8,2,50
"De 45 a 64 años (160)",3594,3212,188,67,127
"Sin nivel (161)",1100,1051,38,8,3
"Primaria (163)",2085,1886,120,37,42
"Secundaria (164)",322,239,22,17,44
"Superior no univ. incompleta (165)",14,8,1,,5
"Superior no univ. completa (166)",15,5,1,,9
"Superior univ. incompleta (167)",19,9,3,1,6
"Superior univ. completa (168)",39,14,3,4,18
"De 65 y más años (170)",1176,1141,26,5,4
"Sin nivel (171)",661,655,5,,1
"Primaria (173)",479,454,19,4,2
"Secundaria (174)",30,29,1,,
"Superior no univ. incompleta (175)",2,1,,1,
"Superior univ. completa (178)",4,2,1,,1
