"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",36,4,18,7,4,3
"Actividad economica no especificada (044)",404,4,143,114,94,49
"Desocupado (045)",1643,37,741,502,287,76
"Mujeres (046)",10069,232,3501,3557,2189,590
"Agric., ganadería, caza y silvicultura (047)",3694,133,1173,1141,933,314
"Explotación de minas y canteras (049)",17,,9,8,,
"Industrias manufactureras (050)",891,14,414,278,153,32
"Suministro de electricidad, gas y agua (051)",1,,1,,,
"Construcción (052)",14,,8,4,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",1167,11,329,466,276,85
"Venta, mant.y rep. veh.autom.y motoc. (054)",9,1,5,3,,
"Comercio al por mayor (055)",18,,6,6,4,2
"Comercio al por menor (056)",1140,10,318,457,272,83
"Hoteles y restaurantes (057)",442,8,156,131,118,29
"Trans., almac. y comunicaciones (058)",46,,31,6,9,
"Intermediación financiera (059)",9,,4,3,2,
"Activid.inmobil., empres. y alquileres (060)",95,,50,34,11,
"Admin.pub. y defensa; p. segur.soc afil (061)",171,,62,78,31,
"Enseñanza (062)",1169,,234,686,248,1
"Servicios sociales y de salud (063)",326,,89,179,58,
"Otras activ. serv.comun.soc y personales (064)",175,2,67,59,38,9
"Hogares privados con servicio doméstico (065)",626,33,354,127,88,24
"Actividad economica no especificada (067)",834,2,256,278,203,95
"Desocupado (068)",392,29,264,79,19,1
,,,,,,
"URBANA (069)",12135,127,3331,4729,3141,807
"Agric., ganadería, caza y silvicultura (070)",2862,33,714,811,885,419
"Explotación de minas y canteras (072)",20,,5,8,7,
"Industrias manufactureras (073)",665,7,176,257,169,56
"Suministro de electricidad, gas y agua (074)",17,,4,7,5,1
"Construcción (075)",459,1,126,188,127,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1766,24,443,682,464,153
"Venta, mant.y rep. veh.autom.y motoc. (077)",87,1,36,35,11,4
"Comercio al por mayor (078)",40,,11,13,12,4
"Comercio al por menor (079)",1639,23,396,634,441,145
"Hoteles y restaurantes (080)",440,17,156,124,116,27
"Trans., almac. y comunicaciones (081)",616,8,300,220,79,9
"Intermediación financiera (082)",19,,12,4,3,
"Activid.inmobil., empres. y alquileres (083)",251,1,88,99,57,6
"Admin.pub. y defensa; p. segur.soc afil (084)",674,,152,295,214,13
"Enseñanza (085)",2122,,256,1256,599,11
"Servicios sociales y de salud (086)",483,,115,258,104,6
"Otras activ. serv.comun.soc y personales (087)",284,5,104,93,68,14
"Hogares privados con servicio doméstico (088)",373,23,218,67,48,17
"Actividad economica no especificada (090)",524,3,184,179,117,41
"Desocupado (091)",560,5,278,181,79,17
"Hombres (092)",7850,86,2058,2938,2150,618
"Agric., ganadería, caza y silvicultura (093)",2462,30,617,681,752,382
"Explotación de minas y canteras (095)",18,,3,8,7,
"Industrias manufactureras (096)",466,5,123,182,106,50
"Suministro de electricidad, gas y agua (097)",17,,4,7,5,1
"Construcción (098)",452,1,122,187,125,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",917,20,227,332,255,83
"Venta, mant.y rep. veh.autom.y motoc. (100)",79,1,31,32,11,4
"Comercio al por mayor (101)",26,,7,8,9,2
"Comercio al por menor (102)",812,19,189,292,235,77
"Hoteles y restaurantes (103)",112,11,53,26,19,3
"Trans., almac. y comunicaciones (104)",579,8,277,215,70,9
"Intermediación financiera (105)",10,,8,1,1,
"Activid.inmobil., empres. y alquileres (106)",177,1,50,74,46,6
"Admin.pub. y defensa; p. segur.soc afil (107)",525,,104,223,185,13
"Enseñanza (108)",1156,,111,662,373,10
"Servicios sociales y de salud (109)",202,,46,103,47,6
"Otras activ. serv.comun.soc y personales (110)",155,3,51,51,41,9
"Hogares privados con servicio doméstico (111)",21,2,11,3,3,2
"Actividad economica no especificada (113)",210,2,85,63,50,10
"Desocupado (114)",371,3,166,120,65,17
"Mujeres (115)",4285,41,1273,1791,991,189
"Agric., ganadería, caza y silvicultura (116)",400,3,97,130,133,37
"Explotación de minas y canteras (118)",2,,2,,,
"Industrias manufactureras (119)",199,2,53,75,63,6
"Construcción (121)",7,,4,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",849,4,216,350,209,70
"Venta, mant.y rep. veh.autom.y motoc. (123)",8,,5,3,,
"Comercio al por mayor (124)",14,,4,5,3,2
"Comercio al por menor (125)",827,4,207,342,206,68
"Hoteles y restaurantes (126)",328,6,103,98,97,24
"Trans., almac. y comunicaciones (127)",37,,23,5,9,
"Intermediación financiera (128)",9,,4,3,2,
"Activid.inmobil., empres. y alquileres (129)",74,,38,25,11,
"Admin.pub. y defensa; p. segur.soc afil (130)",149,,48,72,29,
"Enseñanza (131)",966,,145,594,226,1
"Servicios sociales y de salud (132)",281,,69,155,57,
"Otras activ. serv.comun.soc y personales (133)",129,2,53,42,27,5
"Hogares privados con servicio doméstico (134)",352,21,207,64,45,15
"Actividad economica no especificada (136)",314,1,99,116,67,31
"Desocupado (137)",189,2,112,61,14,
,,,,,,
"RURAL (138)",35296,705,12079,10927,8102,3483
"Agric., ganadería, caza y silvicultura (139)",28717,588,9387,8624,6900,3218
"Explotación de minas y canteras (141)",318,,123,151,43,1
"Industrias manufactureras (142)",994,15,471,313,157,38
"Suministro de electricidad, gas y agua (143)",31,,8,17,6,
"Construcción (144)",495,4,151,196,135,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",648,15,209,249,146,29
"Venta, mant.y rep. veh.autom.y motoc. (146)",19,1,9,5,2,2
"Comercio al por mayor (147)",23,,7,8,8,
"Comercio al por menor (148)",606,14,193,236,136,27
"Hoteles y restaurantes (149)",163,3,73,47,32,8
"Trans., almac. y comunicaciones (150)",286,,160,97,29,
"Intermediación financiera (151)",4,,2,1,1,
"Activid.inmobil., empres. y alquileres (152)",171,,75,73,23,
"Admin.pub. y defensa; p. segur.soc afil (153)",136,,52,51,31,2
"Enseñanza (154)",632,,197,329,106,
"Servicios sociales y de salud (155)",108,,43,53,11,1
"Otras activ. serv.comun.soc y personales (156)",115,2,32,46,31,4
"Hogares privados con servicio doméstico (157)",289,14,154,67,44,10
"Actividad economica no especificada (159)",714,3,215,213,180,103
"Desocupado (160)",1475,61,727,400,227,60
"Hombres (161)",29512,514,9851,9161,6904,3082
"Agric., ganadería, caza y silvicultura (162)",25423,458,8311,7613,6100,2941
"Explotación de minas y canteras (164)",303,,116,143,43,1
"Industrias manufactureras (165)",302,3,110,110,67,12
"Suministro de electricidad, gas y agua (166)",30,,7,17,6,
"Construcción (167)",488,4,147,193,135,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",330,8,96,133,79,14
"Venta, mant.y rep. veh.autom.y motoc. (169)",18,,9,5,2,2
"Comercio al por mayor (170)",19,,5,7,7,
"Comercio al por menor (171)",293,8,82,121,70,12
"Hoteles y restaurantes (172)",49,1,20,14,11,3
"Trans., almac. y comunicaciones (173)",277,,152,96,29,
"Intermediación financiera (174)",4,,2,1,1,
"Activid.inmobil., empres. y alquileres (175)",150,,63,64,23,
"Admin.pub. y defensa; p. segur.soc afil (176)",114,,38,45,29,2
"Enseñanza (177)",429,,108,237,84,
"Servicios sociales y de salud (178)",63,,23,29,10,1
"Otras activ. serv.comun.soc y personales (179)",69,2,18,29,20,
"Hogares privados con servicio doméstico (180)",15,2,7,4,1,1
"Actividad economica no especificada (182)",194,2,58,51,44,39
"Desocupado (183)",1272,34,575,382,222,59
"Mujeres (184)",5784,191,2228,1766,1198,401
"Agric., ganadería, caza y silvicultura (185)",3294,130,1076,1011,800,277
"Explotación de minas y canteras (187)",15,,7,8,,
"Industrias manufactureras (188)",692,12,361,203,90,26
"Suministro de electricidad, gas y agua (189)",1,,1,,,
"Construcción (190)",7,,4,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",318,7,113,116,67,15
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,1,,,,
"Comercio al por mayor (193)",4,,2,1,1,
"Comercio al por menor (194)",313,6,111,115,66,15
"Hoteles y restaurantes (195)",114,2,53,33,21,5
"Trans., almac. y comunicaciones (196)",9,,8,1,,
"Activid.inmobil., empres. y alquileres (198)",21,,12,9,,
"Admin.pub. y defensa; p. segur.soc afil (199)",22,,14,6,2,
"Enseñanza (200)",203,,89,92,22,
"Servicios sociales y de salud (201)",45,,20,24,1,
"Otras activ. serv.comun.soc y personales (202)",46,,14,17,11,4
"Hogares privados con servicio doméstico (203)",274,12,147,63,43,9
"Actividad economica no especificada (205)",520,1,157,162,136,64
"Desocupado (206)",203,27,152,18,5,1
