"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Admin.pub. y defensa; p. segur.soc afil (038)",1084,,269,453,335,27
"Enseñanza (039)",1196,,214,567,388,27
"Servicios sociales y de salud (040)",293,,70,130,78,15
"Otras activ. serv.comun.soc y personales (041)",1518,37,609,475,322,75
"Hogares privados con servicio doméstico (042)",69,4,26,13,21,5
"Organiz. y organos extraterritoriales (043)",4,,2,,2,
"Actividad economica no especificada (044)",761,1,277,269,161,53
"Desocupado (045)",1719,29,830,466,323,71
"Mujeres (046)",23313,225,7830,8947,5424,887
"Agric., ganadería, caza y silvicultura (047)",5142,61,1444,1923,1369,345
"Pesca (048)",14,,2,11,1,
"Explotación de minas y canteras (049)",10,,3,4,3,
"Industrias manufactureras (050)",1090,17,433,395,221,24
"Suministro de electricidad, gas y agua (051)",19,,10,8,1,
"Construcción (052)",45,,27,12,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",6252,69,1778,2457,1660,288
"Venta, mant.y rep. veh.autom.y motoc. (054)",87,1,44,30,11,1
"Comercio al por mayor (055)",359,5,127,143,76,8
"Comercio al por menor (056)",5806,63,1607,2284,1573,279
"Hoteles y restaurantes (057)",2058,36,640,751,552,79
"Trans., almac. y comunicaciones (058)",369,2,202,123,39,3
"Intermediación financiera (059)",109,,75,29,5,
"Activid.inmobil., empres. y alquileres (060)",729,,343,257,123,6
"Admin.pub. y defensa; p. segur.soc afil (061)",563,,177,254,127,5
"Enseñanza (062)",2045,,525,1030,474,16
"Servicios sociales y de salud (063)",631,,208,293,125,5
"Otras activ. serv.comun.soc y personales (064)",925,7,382,353,170,13
"Hogares privados con servicio doméstico (065)",1765,20,858,552,303,32
"Organiz. y organos extraterritoriales (066)",1,,,1,,
"Actividad economica no especificada (067)",680,2,221,253,154,50
"Desocupado (068)",866,11,502,241,92,20
,,,,,,
"URBANA (069)",56584,592,18858,20616,13823,2695
"Agric., ganadería, caza y silvicultura (070)",12771,161,3794,4263,3490,1063
"Pesca (071)",672,1,143,279,209,40
"Explotación de minas y canteras (072)",245,,86,102,55,2
"Industrias manufactureras (073)",3861,46,1551,1348,800,116
"Suministro de electricidad, gas y agua (074)",241,1,81,86,69,4
"Construcción (075)",2798,18,919,1034,713,114
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",11880,188,3557,4335,3122,678
"Venta, mant.y rep. veh.autom.y motoc. (077)",1128,12,432,372,275,37
"Comercio al por mayor (078)",868,9,322,346,170,21
"Comercio al por menor (079)",9884,167,2803,3617,2677,620
"Hoteles y restaurantes (080)",2824,43,952,974,744,111
"Trans., almac. y comunicaciones (081)",5676,26,2102,2177,1241,130
"Intermediación financiera (082)",221,,110,81,30,
"Activid.inmobil., empres. y alquileres (083)",2576,2,990,1022,498,64
"Admin.pub. y defensa; p. segur.soc afil (084)",1423,,354,623,417,29
"Enseñanza (085)",3038,,689,1492,816,41
"Servicios sociales y de salud (086)",863,,254,394,196,19
"Otras activ. serv.comun.soc y personales (087)",2275,43,897,784,467,84
"Hogares privados con servicio doméstico (088)",1598,24,748,502,294,30
"Organiz. y organos extraterritoriales (089)",5,,2,1,2,
"Actividad economica no especificada (090)",1307,3,449,469,293,93
"Desocupado (091)",2310,36,1180,650,367,77
"Hombres (092)",36501,401,12169,12858,9089,1984
"Agric., ganadería, caza y silvicultura (093)",9519,125,2929,3031,2580,854
"Pesca (094)",658,1,141,268,208,40
"Explotación de minas y canteras (095)",236,,83,99,52,2
"Industrias manufactureras (096)",2854,30,1160,981,589,94
"Suministro de electricidad, gas y agua (097)",224,1,72,79,68,4
"Construcción (098)",2754,18,892,1023,708,113
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",6032,123,1901,2045,1555,408
"Venta, mant.y rep. veh.autom.y motoc. (100)",1048,11,393,344,264,36
"Comercio al por mayor (101)",537,5,204,215,99,14
"Comercio al por menor (102)",4447,107,1304,1486,1192,358
"Hoteles y restaurantes (103)",916,9,362,275,232,38
"Trans., almac. y comunicaciones (104)",5333,24,1917,2062,1203,127
"Intermediación financiera (105)",118,,39,53,26,
"Activid.inmobil., empres. y alquileres (106)",1887,2,667,781,378,59
"Admin.pub. y defensa; p. segur.soc afil (107)",891,,185,387,295,24
"Enseñanza (108)",1117,,198,527,367,25
"Servicios sociales y de salud (109)",282,,67,124,76,15
"Otras activ. serv.comun.soc y personales (110)",1399,36,548,442,301,72
"Hogares privados con servicio doméstico (111)",56,4,19,11,19,3
"Organiz. y organos extraterritoriales (112)",4,,2,,2,
"Actividad economica no especificada (113)",675,1,243,239,147,45
"Desocupado (114)",1546,27,744,431,283,61
"Mujeres (115)",20083,191,6689,7758,4734,711
"Agric., ganadería, caza y silvicultura (116)",3252,36,865,1232,910,209
"Pesca (117)",14,,2,11,1,
"Explotación de minas y canteras (118)",9,,3,3,3,
"Industrias manufactureras (119)",1007,16,391,367,211,22
"Suministro de electricidad, gas y agua (120)",17,,9,7,1,
"Construcción (121)",44,,27,11,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",5848,65,1656,2290,1567,270
"Venta, mant.y rep. veh.autom.y motoc. (123)",80,1,39,28,11,1
"Comercio al por mayor (124)",331,4,118,131,71,7
"Comercio al por menor (125)",5437,60,1499,2131,1485,262
"Hoteles y restaurantes (126)",1908,34,590,699,512,73
"Trans., almac. y comunicaciones (127)",343,2,185,115,38,3
"Intermediación financiera (128)",103,,71,28,4,
"Activid.inmobil., empres. y alquileres (129)",689,,323,241,120,5
"Admin.pub. y defensa; p. segur.soc afil (130)",532,,169,236,122,5
"Enseñanza (131)",1921,,491,965,449,16
"Servicios sociales y de salud (132)",581,,187,270,120,4
"Otras activ. serv.comun.soc y personales (133)",876,7,349,342,166,12
"Hogares privados con servicio doméstico (134)",1542,20,729,491,275,27
"Organiz. y organos extraterritoriales (135)",1,,,1,,
"Actividad economica no especificada (136)",632,2,206,230,146,48
"Desocupado (137)",764,9,436,219,84,16
,,,,,,
"RURAL (138)",11859,127,4102,3951,2800,879
"Agric., ganadería, caza y silvicultura (139)",8081,104,2530,2589,2093,765
"Pesca (140)",28,,8,14,5,1
"Explotación de minas y canteras (141)",16,,7,8,1,
"Industrias manufactureras (142)",450,5,210,160,58,17
"Suministro de electricidad, gas y agua (143)",18,,3,12,3,
"Construcción (144)",230,2,78,83,60,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",784,7,276,294,178,29
"Venta, mant.y rep. veh.autom.y motoc. (146)",78,,43,26,8,1
"Comercio al por mayor (147)",88,1,44,28,14,1
"Comercio al por menor (148)",618,6,189,240,156,27
"Hoteles y restaurantes (149)",231,3,93,72,54,9
"Trans., almac. y comunicaciones (150)",527,1,218,207,95,6
"Intermediación financiera (151)",13,,7,5,1,
"Activid.inmobil., empres. y alquileres (152)",180,,75,72,29,4
"Admin.pub. y defensa; p. segur.soc afil (153)",224,,92,84,45,3
"Enseñanza (154)",203,,50,105,46,2
"Servicios sociales y de salud (155)",61,,24,29,7,1
"Otras activ. serv.comun.soc y personales (156)",168,1,94,44,25,4
"Hogares privados con servicio doméstico (157)",236,,136,63,30,7
"Actividad economica no especificada (159)",134,,49,53,22,10
"Desocupado (160)",275,4,152,57,48,14
"Hombres (161)",8629,93,2961,2762,2110,703
"Agric., ganadería, caza y silvicultura (162)",6191,79,1951,1898,1634,629
"Pesca (163)",28,,8,14,5,1
"Explotación de minas y canteras (164)",15,,7,7,1,
"Industrias manufactureras (165)",367,4,168,132,48,15
"Suministro de electricidad, gas y agua (166)",16,,2,11,3,
"Construcción (167)",229,2,78,82,60,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",380,3,154,127,85,11
"Venta, mant.y rep. veh.autom.y motoc. (169)",71,,38,24,8,1
"Comercio al por mayor (170)",60,,35,16,9,
"Comercio al por menor (171)",249,3,81,87,68,10
"Hoteles y restaurantes (172)",81,1,43,20,14,3
"Trans., almac. y comunicaciones (173)",501,1,201,199,94,6
"Intermediación financiera (174)",7,,3,4,,
"Activid.inmobil., empres. y alquileres (175)",140,,55,56,26,3
"Admin.pub. y defensa; p. segur.soc afil (176)",193,,84,66,40,3
"Enseñanza (177)",79,,16,40,21,2
"Servicios sociales y de salud (178)",11,,3,6,2,
"Otras activ. serv.comun.soc y personales (179)",119,1,61,33,21,3
"Hogares privados con servicio doméstico (180)",13,,7,2,2,2
"Actividad economica no especificada (182)",86,,34,30,14,8
"Desocupado (183)",173,2,86,35,40,10
"Mujeres (184)",3230,34,1141,1189,690,176
"Agric., ganadería, caza y silvicultura (185)",1890,25,579,691,459,136
"Explotación de minas y canteras (187)",1,,,1,,
"Industrias manufactureras (188)",83,1,42,28,10,2
"Suministro de electricidad, gas y agua (189)",2,,1,1,,
"Construcción (190)",1,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",404,4,122,167,93,18
"Venta, mant.y rep. veh.autom.y motoc. (192)",7,,5,2,,
"Comercio al por mayor (193)",28,1,9,12,5,1
"Comercio al por menor (194)",369,3,108,153,88,17
"Hoteles y restaurantes (195)",150,2,50,52,40,6
"Trans., almac. y comunicaciones (196)",26,,17,8,1,
"Intermediación financiera (197)",6,,4,1,1,
"Activid.inmobil., empres. y alquileres (198)",40,,20,16,3,1
"Admin.pub. y defensa; p. segur.soc afil (199)",31,,8,18,5,
"Enseñanza (200)",124,,34,65,25,
"Servicios sociales y de salud (201)",50,,21,23,5,1
"Otras activ. serv.comun.soc y personales (202)",49,,33,11,4,1
"Hogares privados con servicio doméstico (203)",223,,129,61,28,5
"Actividad economica no especificada (205)",48,,15,23,8,2
"Desocupado (206)",102,2,66,22,8,4
