"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Agric., ganadería, caza y silvicultura (045)",3694,3583,100,7,4
"Explotación de minas y canteras (047)",17,1,1,3,12
"Industrias manufactureras (048)",891,865,17,7,2
"Suministro de electricidad, gas y agua (049)",1,,,1,
"Construcción (050)",14,7,2,3,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1167,1132,23,12,
"Venta, mant.y rep. veh.autom y motoc. (052)",9,8,1,,
"Comercio al por mayor (053)",18,18,,,
"Comercio al por menor (054)",1140,1106,22,12,
"Hoteles y restaurantes (055)",442,412,23,2,5
"Trans., almac. y comunicaciones (056)",46,33,7,4,2
"Intermediación financiera (057)",9,3,3,1,2
"Activid.inmobil., empres. y alquileres (058)",95,42,15,16,22
"Admin.pub. y defensa; p. segur soc.afil (059)",171,,,,171
"Enseñanza (060)",1169,462,366,226,115
"Servicios sociales y de salud (061)",326,84,15,10,217
"Otras activ. serv.comun.soc y personales (062)",175,144,10,14,7
"Hogares privados con servicio doméstico (063)",626,626,,,
"Actividad economica no especificada (065)",834,782,28,20,4
,,,,,
"URBANA (066)",11575,8149,1310,772,1344
"Agric., ganadería, caza y silvicultura (067)",2862,2724,104,24,10
"Explotación de minas y canteras (069)",20,11,2,1,6
"Industrias manufactureras (070)",665,595,65,4,1
"Suministro de electricidad, gas y agua (071)",17,1,,15,1
"Construcción (072)",459,330,67,36,26
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1766,1684,58,23,1
"Venta, mant.y rep. veh.autom y motoc. (074)",87,78,7,1,1
"Comercio al por mayor (075)",40,35,3,2,
"Comercio al por menor (076)",1639,1571,48,20,
"Hoteles y restaurantes (077)",440,403,32,4,1
"Trans., almac. y comunicaciones (078)",616,531,39,25,21
"Intermediación financiera (079)",19,5,6,1,7
"Activid.inmobil., empres. y alquileres (080)",251,138,37,48,28
"Admin.pub. y defensa; p. segur soc.afil (081)",674,,,,674
"Enseñanza (082)",2122,592,788,496,246
"Servicios sociales y de salud (083)",483,141,21,23,298
"Otras activ. serv.comun.soc y personales (084)",284,201,45,25,13
"Hogares privados con servicio doméstico (085)",373,373,,,
"Actividad economica no especificada (087)",524,420,46,47,11
"Hombres (088)",7479,5252,856,479,892
"Agric., ganadería, caza y silvicultura (089)",2462,2343,89,21,9
"Explotación de minas y canteras (091)",18,10,2,1,5
"Industrias manufactureras (092)",466,411,52,3,
"Suministro de electricidad, gas y agua (093)",17,1,,15,1
"Construcción (094)",452,326,66,34,26
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",917,865,40,11,1
"Venta, mant.y rep. veh.autom y motoc. (096)",79,71,6,1,1
"Comercio al por mayor (097)",26,21,3,2,
"Comercio al por menor (098)",812,773,31,8,
"Hoteles y restaurantes (099)",112,97,13,2,
"Trans., almac. y comunicaciones (100)",579,505,32,21,21
"Intermediación financiera (101)",10,2,3,,5
"Activid.inmobil., empres. y alquileres (102)",177,99,24,33,21
"Admin.pub. y defensa; p. segur soc.afil (103)",525,,,,525
"Enseñanza (104)",1156,257,463,283,153
"Servicios sociales y de salud (105)",202,75,8,13,106
"Otras activ. serv.comun.soc y personales (106)",155,95,36,13,11
"Hogares privados con servicio doméstico (107)",21,21,,,
"Actividad economica no especificada (109)",210,145,28,29,8
"Mujeres (110)",4096,2897,454,293,452
"Agric., ganadería, caza y silvicultura (111)",400,381,15,3,1
"Explotación de minas y canteras (113)",2,1,,,1
"Industrias manufactureras (114)",199,184,13,1,1
"Construcción (116)",7,4,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",849,819,18,12,
"Venta, mant.y rep. veh.autom y motoc. (118)",8,7,1,,
"Comercio al por mayor (119)",14,14,,,
"Comercio al por menor (120)",827,798,17,12,
"Hoteles y restaurantes (121)",328,306,19,2,1
"Trans., almac. y comunicaciones (122)",37,26,7,4,
"Intermediación financiera (123)",9,3,3,1,2
"Activid.inmobil., empres. y alquileres (124)",74,39,13,15,7
"Admin.pub. y defensa; p. segur soc.afil (125)",149,,,,149
"Enseñanza (126)",966,335,325,213,93
"Servicios sociales y de salud (127)",281,66,13,10,192
"Otras activ. serv.comun.soc y personales (128)",129,106,9,12,2
"Hogares privados con servicio doméstico (129)",352,352,,,
"Actividad economica no especificada (131)",314,275,18,18,3
,,,,,
"RURAL (132)",33821,31513,1098,349,861
"Agric., ganadería, caza y silvicultura (133)",28717,27866,710,79,62
"Explotación de minas y canteras (135)",318,30,22,54,212
"Industrias manufactureras (136)",994,956,17,13,8
"Suministro de electricidad, gas y agua (137)",31,2,,26,3
"Construcción (138)",495,252,71,61,111
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",648,627,13,3,5
"Venta, mant.y rep. veh.autom y motoc. (140)",19,18,1,,
"Comercio al por mayor (141)",23,15,1,2,5
"Comercio al por menor (142)",606,594,11,1,
"Hoteles y restaurantes (143)",163,135,9,,19
"Trans., almac. y comunicaciones (144)",286,243,7,21,15
"Intermediación financiera (145)",4,3,,,1
"Activid.inmobil., empres. y alquileres (146)",171,18,12,16,125
"Admin.pub. y defensa; p. segur soc.afil (147)",136,,,,136
"Enseñanza (148)",632,299,202,55,76
"Servicios sociales y de salud (149)",108,38,6,,64
"Otras activ. serv.comun.soc y personales (150)",115,83,12,8,12
"Hogares privados con servicio doméstico (151)",289,289,,,
"Actividad economica no especificada (153)",714,672,17,13,12
"Hombres (154)",28240,26234,942,316,748
"Agric., ganadería, caza y silvicultura (155)",25423,24664,625,75,59
"Explotación de minas y canteras (157)",303,30,21,51,201
"Industrias manufactureras (158)",302,275,13,7,7
"Suministro de electricidad, gas y agua (159)",30,2,,25,3
"Construcción (160)",488,249,70,60,109
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",330,314,8,3,5
"Venta, mant.y rep. veh.autom y motoc. (162)",18,17,1,,
"Comercio al por mayor (163)",19,11,1,2,5
"Comercio al por menor (164)",293,286,6,1,
"Hoteles y restaurantes (165)",49,29,5,,15
"Trans., almac. y comunicaciones (166)",277,236,7,21,13
"Intermediación financiera (167)",4,3,,,1
"Activid.inmobil., empres. y alquileres (168)",150,15,10,15,110
"Admin.pub. y defensa; p. segur soc.afil (169)",114,,,,114
"Enseñanza (170)",429,172,161,42,54
"Servicios sociales y de salud (171)",63,20,4,,39
"Otras activ. serv.comun.soc y personales (172)",69,45,11,6,7
"Hogares privados con servicio doméstico (173)",15,15,,,
"Actividad economica no especificada (175)",194,165,7,11,11
"Mujeres (176)",5581,5279,156,33,113
"Agric., ganadería, caza y silvicultura (177)",3294,3202,85,4,3
"Explotación de minas y canteras (179)",15,,1,3,11
"Industrias manufactureras (180)",692,681,4,6,1
"Suministro de electricidad, gas y agua (181)",1,,,1,
"Construcción (182)",7,3,1,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",318,313,5,,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,
"Comercio al por mayor (185)",4,4,,,
"Comercio al por menor (186)",313,308,5,,
"Hoteles y restaurantes (187)",114,106,4,,4
"Trans., almac. y comunicaciones (188)",9,7,,,2
"Activid.inmobil., empres. y alquileres (190)",21,3,2,1,15
"Admin.pub. y defensa; p. segur soc.afil (191)",22,,,,22
"Enseñanza (192)",203,127,41,13,22
"Servicios sociales y de salud (193)",45,18,2,,25
"Otras activ. serv.comun.soc y personales (194)",46,38,1,2,5
"Hogares privados con servicio doméstico (195)",274,274,,,
"Actividad economica no especificada (197)",520,507,10,2,1
