"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Ocupada (020)",24232,22428,74,5484,5604,4313,4418,1741,593,201,1804,67188
"De 12 a 14 años (021)",5,4,,3,1,,,,,,1,5
"De 15 a 19 años (022)",343,297,2,273,17,5,,,,,46,322
"De 20 a 24 años (023)",2144,1656,15,1215,348,66,10,2,,,488,2163
"De 25 a 29 años (024)",3231,2702,5,1326,938,336,91,4,2,,529,4627
"De 30 a 34 años (025)",3657,3358,16,937,1261,711,385,40,5,3,299,7541
"De 35 a 39 años (026)",3710,3552,6,573,1108,945,751,154,12,3,158,9961
"De 40 a 44 años (027)",3307,3200,3,418,736,822,906,260,52,3,107,10409
"De 45 a 49 años (028)",2586,2511,6,263,492,587,776,297,72,18,75,9103
"De 50 y más años (029)",5249,5148,21,476,703,841,1499,984,450,174,101,23057
"Desocupada (030)",654,529,2,186,142,90,70,23,14,2,125,1327
"De 15 a 19 años (032)",23,21,1,18,2,,,,,,2,22
"De 20 a 24 años (033)",129,90,,61,25,4,,,,,39,123
"De 25 a 29 años (034)",134,84,,45,22,12,4,1,,,50,148
"De 30 a 34 años (035)",91,76,,28,23,21,4,,,,15,154
"De 35 a 39 años (036)",79,74,,13,28,17,15,1,,,5,191
"De 40 a 44 años (037)",80,74,,12,24,16,15,5,2,,6,221
"De 45 a 49 años (038)",44,38,,5,9,8,9,5,2,,6,139
"De 50 y más años (039)",74,72,1,4,9,12,23,11,10,2,2,329
"No PEA (040)",29943,28480,101,6395,6191,4699,5916,3166,1422,590,1463,97604
"De 12 a 14 años (041)",52,22,1,16,5,,,,,,30,26
"De 15 a 19 años (042)",1061,931,7,848,66,8,2,,,,130,1012
"De 20 a 24 años (043)",3576,3096,9,2082,833,150,18,4,,,480,4298
"De 25 a 29 años (044)",3814,3523,18,1385,1373,547,193,7,,,291,6627
"De 30 a 34 años (045)",3395,3271,8,657,1231,823,493,57,1,1,124,8063
"De 35 a 39 años (046)",2888,2812,5,328,818,768,723,142,26,2,76,8524
"De 40 a 44 años (047)",2414,2338,9,184,486,604,791,223,36,5,76,8184
"De 45 a 49 años (048)",1991,1936,4,161,326,396,627,323,83,16,55,7679
"De 50 y más años (049)",10752,10551,40,734,1053,1403,3069,2410,1276,566,201,53191
,,,,,,,,,,,,
"URBANA (060)",46482,43470,146,10373,10263,7741,8716,4028,1596,607,3012,138113
"De 12 a 14 años (061)",50,22,1,15,6,,,,,,28,27
"De 15 a 19 años (062)",1225,1063,10,970,70,11,2,,,,162,1151
"De 20 a 24 años (063)",4992,4094,19,2858,1013,175,23,6,,,898,5541
"De 25 a 29 años (064)",6121,5353,19,2388,1960,739,233,12,2,,768,9592
"De 30 a 34 años (065)",6081,5700,19,1378,2171,1318,737,67,6,4,381,13314
"De 35 a 39 años (066)",5684,5475,9,794,1684,1443,1260,253,28,4,209,15790
"De 40 a 44 años (067)",5002,4831,9,531,1100,1258,1453,405,68,7,171,16031
"De 45 a 49 años (068)",3941,3818,8,380,737,857,1173,508,127,28,123,14165
"De 50 y más años (069)",13386,13114,52,1059,1522,1940,3835,2777,1365,564,272,62502
"PEA (070)",21603,19893,63,4943,5092,3819,3847,1483,488,158,1710,58625
"De 12 a 14 años (071)",5,4,,3,1,,,,,,1,5
"De 15 a 19 años (072)",318,275,3,252,16,4,,,,,43,296
"De 20 a 24 años (073)",1971,1501,10,1093,330,57,9,2,,,470,1973
"De 25 a 29 años (074)",2921,2404,4,1201,828,282,82,5,2,,517,4089
"De 30 a 34 años (075)",3261,2990,13,834,1134,634,339,28,5,3,271,6682
"De 35 a 39 años (076)",3291,3148,5,515,999,826,660,131,9,3,143,8761
"De 40 a 44 años (077)",2967,2867,2,375,687,740,796,223,41,3,100,9211
"De 45 a 49 años (078)",2306,2231,4,248,455,533,662,254,60,15,75,7946
"De 50 y más años (079)",4563,4473,22,422,642,743,1299,840,371,134,90,19662
"Ocupada (080)",20998,19402,61,4771,4955,3739,3782,1463,475,156,1596,57403
"De 12 a 14 años (081)",5,4,,3,1,,,,,,1,5
"De 15 a 19 años (082)",296,255,2,235,14,4,,,,,41,275
"De 20 a 24 años (083)",1854,1418,10,1038,306,53,9,2,,,436,1858
"De 25 a 29 años (084)",2796,2326,4,1157,809,272,78,4,2,,470,3954
"De 30 a 34 años (085)",3178,2920,13,809,1111,616,335,28,5,3,258,6540
"De 35 a 39 años (086)",3218,3080,5,505,971,811,646,130,9,3,138,8584
"De 40 a 44 años (087)",2889,2795,2,363,664,724,782,218,39,3,94,8996
"De 45 a 49 años (088)",2265,2195,4,243,446,525,653,251,58,15,70,7821
"De 50 y más años (089)",4497,4409,21,418,633,734,1279,830,362,132,88,19370
"Desocupada (090)",605,491,2,172,137,80,65,20,13,2,114,1222
"De 15 a 19 años (092)",22,20,1,17,2,,,,,,2,21
"De 20 a 24 años (093)",117,83,,55,24,4,,,,,34,115
"De 25 a 29 años (094)",125,78,,44,19,10,4,1,,,47,135
"De 30 a 34 años (095)",83,70,,25,23,18,4,,,,13,142
"De 35 a 39 años (096)",73,68,,10,28,15,14,1,,,5,177
"De 40 a 44 años (097)",78,72,,12,23,16,14,5,2,,6,215
"De 45 a 49 años (098)",41,36,,5,9,8,9,3,2,,5,125
"De 50 y más años (099)",66,64,1,4,9,9,20,10,9,2,2,292
"No PEA (100)",24879,23577,83,5430,5171,3922,4869,2545,1108,449,1302,79488
"De 12 a 14 años (101)",45,18,1,12,5,,,,,,27,22
"De 15 a 19 años (102)",907,788,7,718,54,7,2,,,,119,855
"De 20 a 24 años (103)",3021,2593,9,1765,683,118,14,4,,,428,3568
"De 25 a 29 años (104)",3200,2949,15,1187,1132,457,151,7,,,251,5503
"De 30 a 34 años (105)",2820,2710,6,544,1037,684,398,39,1,1,110,6632
"De 35 a 39 años (106)",2393,2327,4,279,685,617,600,122,19,1,66,7029
"De 40 a 44 años (107)",2035,1964,7,156,413,518,657,182,27,4,71,6820
"De 45 a 49 años (108)",1635,1587,4,132,282,324,511,254,67,13,48,6219
"De 50 y más años (109)",8823,8641,30,637,880,1197,2536,1937,994,430,182,42840
,,,,,,,,,,,,
"RURAL (120)",8347,7967,31,1692,1674,1361,1688,902,433,186,380,28006
"De 12 a 14 años (121)",7,4,,4,,,,,,,3,4
"De 15 a 19 años (122)",202,186,,169,15,2,,,,,16,205
"De 20 a 24 años (123)",857,748,5,500,193,45,5,,,,109,1043
"De 25 a 29 años (124)",1058,956,4,368,373,156,55,,,,102,1810
"De 30 a 34 años (125)",1062,1005,5,244,344,237,145,30,,,57,2444
"De 35 a 39 años (126)",993,963,2,120,270,287,229,44,10,1,30,2886
"De 40 a 44 años (127)",799,781,3,83,146,184,259,83,22,1,18,2783
"De 45 a 49 años (128)",680,667,2,49,90,134,239,117,30,6,13,2756
"De 50 y más años (129)",2689,2657,10,155,243,316,756,628,371,178,32,14075
"PEA (130)",3283,3064,13,727,654,584,641,281,119,45,219,9890
"De 15 a 19 años (132)",48,43,,39,3,1,,,,,5,48
"De 20 a 24 años (133)",302,245,5,183,43,13,1,,,,57,313
"De 25 a 29 años (134)",444,382,1,170,132,66,13,,,,62,686
"De 30 a 34 años (135)",487,444,3,131,150,98,50,12,,,43,1013
"De 35 a 39 años (136)",498,478,1,71,137,136,106,24,3,,20,1391
"De 40 a 44 años (137)",420,407,1,55,73,98,125,42,13,,13,1419
"De 45 a 49 años (138)",324,318,2,20,46,62,123,48,14,3,6,1296
"De 50 y más años (139)",760,747,,58,70,110,223,155,89,42,13,3724
"Ocupada (140)",3234,3026,13,713,649,574,636,278,118,45,208,9785
"De 15 a 19 años (142)",47,42,,38,3,1,,,,,5,47
"De 20 a 24 años (143)",290,238,5,177,42,13,1,,,,52,305
"De 25 a 29 años (144)",435,376,1,169,129,64,13,,,,59,673
"De 30 a 34 años (145)",479,438,3,128,150,95,50,12,,,41,1001
"De 35 a 39 años (146)",492,472,1,68,137,134,105,24,3,,20,1377
"De 40 a 44 años (147)",418,405,1,55,72,98,124,42,13,,13,1413
"De 45 a 49 años (148)",321,316,2,20,46,62,123,46,14,3,5,1282
"De 50 y más años (149)",752,739,,58,70,107,220,154,88,42,13,3687
"Desocupada (150)",49,38,,14,5,10,5,3,1,,11,105
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",12,7,,6,1,,,,,,5,8
"De 25 a 29 años (154)",9,6,,1,3,2,,,,,3,13
"De 30 a 34 años (155)",8,6,,3,,3,,,,,2,12
"De 35 a 39 años (156)",6,6,,3,,2,1,,,,,14
"De 40 a 44 años (157)",2,2,,,1,,1,,,,,6
"De 45 a 49 años (158)",3,2,,,,,,2,,,1,14
"De 50 y más años (159)",8,8,,,,3,3,1,1,,,37
"No PEA (160)",5064,4903,18,965,1020,777,1047,621,314,141,161,18116
"De 12 a 14 años (161)",7,4,,4,,,,,,,3,4
"De 15 a 19 años (162)",154,143,,130,12,1,,,,,11,157
"De 20 a 24 años (163)",555,503,,317,150,32,4,,,,52,730
"De 25 a 29 años (164)",614,574,3,198,241,90,42,,,,40,1124
"De 30 a 34 años (165)",575,561,2,113,194,139,95,18,,,14,1431
"De 35 a 39 años (166)",495,485,1,49,133,151,123,20,7,1,10,1495
"De 40 a 44 años (167)",379,374,2,28,73,86,134,41,9,1,5,1364
"De 45 a 49 años (168)",356,349,,29,44,72,116,69,16,3,7,1460
"De 50 y más años (169)",1929,1910,10,97,173,206,533,473,282,136,19,10351
