"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (064)",152,,,,,,97,55
"De 30 a 34 años (065)",115,,,,,12,83,20
"De 35 a 39 años (066)",122,,,,2,30,75,15
"De 40 a 44 años (067)",111,,,,4,52,42,13
"De 45 a 49 años (068)",95,,,,10,42,27,16
"De 50 y más años (069)",417,8,42,90,107,67,5,98
"PEA (070)",286,1,2,6,26,72,105,74
"De 15 a 19 años (072)",3,,,,,,3,
"De 20 a 24 años (073)",28,,,,,,14,14
"De 25 a 29 años (074)",35,,,,,,16,19
"De 30 a 34 años (075)",36,,,,,4,23,9
"De 35 a 39 años (076)",47,,,,1,16,25,5
"De 40 a 44 años (077)",44,,,,3,19,16,6
"De 45 a 49 años (078)",32,,,,2,16,7,7
"De 50 y más años (079)",61,1,2,6,20,17,1,14
"Ocupada (080)",268,1,2,6,24,66,101,68
"De 15 a 19 años (082)",3,,,,,,3,
"De 20 a 24 años (083)",26,,,,,,14,12
"De 25 a 29 años (084)",31,,,,,,15,16
"De 30 a 34 años (085)",35,,,,,3,23,9
"De 35 a 39 años (086)",45,,,,1,15,25,4
"De 40 a 44 años (087)",42,,,,3,19,14,6
"De 45 a 49 años (088)",30,,,,2,15,6,7
"De 50 y más años (089)",56,1,2,6,18,14,1,14
"Desocupada (090)",18,,,,2,6,4,6
"De 20 a 24 años (093)",2,,,,,,,2
"De 25 a 29 años (094)",4,,,,,,1,3
"De 30 a 34 años (095)",1,,,,,1,,
"De 35 a 39 años (096)",2,,,,,1,,1
"De 40 a 44 años (097)",2,,,,,,2,
"De 45 a 49 años (098)",2,,,,,1,1,
"De 50 y más años (099)",5,,,,2,3,,
"No PEA (100)",853,7,40,84,97,131,311,183
"De 15 a 19 años (102)",19,,,,,,14,5
"De 20 a 24 años (103)",77,,,,,,56,21
"De 25 a 29 años (104)",117,,,,,,81,36
"De 30 a 34 años (105)",79,,,,,8,60,11
"De 35 a 39 años (106)",75,,,,1,14,50,10
"De 40 a 44 años (107)",67,,,,1,33,26,7
"De 45 a 49 años (108)",63,,,,8,26,20,9
"De 50 y más años (109)",356,7,40,84,87,50,4,84
,,,,,,,,
"RURAL (120)",3054,30,88,243,364,546,1245,538
"De 12 a 14 años (121)",4,,,,,,,4
"De 15 a 19 años (122)",76,,,,,,44,32
"De 20 a 24 años (123)",298,,,,,,194,104
"De 25 a 29 años (124)",308,,,,,6,257,45
"De 30 a 34 años (125)",290,,,,1,28,228,33
"De 35 a 39 años (126)",319,,,,2,58,233,26
"De 40 a 44 años (127)",276,,,,6,80,161,29
"De 45 a 49 años (128)",271,,,,15,127,107,22
"De 50 y más años (129)",1212,30,88,243,340,247,21,243
"PEA (130)",151,,2,7,22,36,38,46
"De 15 a 19 años (132)",3,,,,,,2,1
"De 20 a 24 años (133)",26,,,,,,6,20
"De 25 a 29 años (134)",12,,,,,,7,5
"De 30 a 34 años (135)",14,,,,,5,6,3
"De 35 a 39 años (136)",14,,,,1,2,10,1
"De 40 a 44 años (137)",15,,,,1,9,2,3
"De 45 a 49 años (138)",16,,,,1,7,4,4
"De 50 y más años (139)",51,,2,7,19,13,1,9
"Ocupada (140)",136,,1,6,22,35,32,40
"De 15 a 19 años (142)",3,,,,,,2,1
"De 20 a 24 años (143)",18,,,,,,3,15
"De 25 a 29 años (144)",10,,,,,,6,4
"De 30 a 34 años (145)",14,,,,,5,6,3
"De 35 a 39 años (146)",14,,,,1,2,10,1
"De 40 a 44 años (147)",13,,,,1,8,1,3
"De 45 a 49 años (148)",15,,,,1,7,3,4
"De 50 y más años (149)",49,,1,6,19,13,1,9
"Desocupada (150)",15,,1,1,,1,6,6
"De 20 a 24 años (153)",8,,,,,,3,5
"De 25 a 29 años (154)",2,,,,,,1,1
"De 40 a 44 años (157)",2,,,,,1,1,
"De 45 a 49 años (158)",1,,,,,,1,
"De 50 y más años (159)",2,,1,1,,,,
"No PEA (160)",2903,30,86,236,342,510,1207,492
"De 12 a 14 años (161)",4,,,,,,,4
"De 15 a 19 años (162)",73,,,,,,42,31
"De 20 a 24 años (163)",272,,,,,,188,84
"De 25 a 29 años (164)",296,,,,,6,250,40
"De 30 a 34 años (165)",276,,,,1,23,222,30
"De 35 a 39 años (166)",305,,,,1,56,223,25
"De 40 a 44 años (167)",261,,,,5,71,159,26
"De 45 a 49 años (168)",255,,,,14,120,103,18
"De 50 y más años (169)",1161,30,86,236,321,234,20,234
