"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Superior univ. completa (028)",22563,,5177,11084,5790,512
"Desocupada (030)",7548,74,3627,2243,1365,239
"Sin nivel (031)",194,6,35,51,67,35
"Educación inicial (032)",18,,15,3,,
"Primaria (033)",1265,42,361,340,403,119
"Secundaria (034)",3216,26,1740,925,477,48
"Superior no univ. incompleta (035)",550,,319,155,71,5
"Superior no univ. completa (036)",696,,312,245,126,13
"Superior univ. incompleta (037)",631,,418,148,59,6
"Superior univ. completa (038)",978,,427,376,162,13
"No PEA (040)",203590,67992,59069,28490,27032,21007
"Sin nivel (041)",12585,1146,882,1780,3467,5310
"Educación inicial (042)",5017,4823,150,44,,
"Primaria (043)",76361,47106,5041,5462,9331,9421
"Secundaria (044)",68459,14917,31664,11370,7556,2952
"Superior no univ. incompleta (045)",8611,,5283,1839,1031,458
"Superior no univ. completa (046)",7953,,1895,2893,2214,951
"Superior univ. incompleta (047)",14994,,11772,1826,910,486
"Superior univ. completa (048)",9610,,2382,3276,2523,1429
,,,,,,
"URBANA (060)",332390,64033,100950,81332,60883,25192
"Sin nivel (061)",14879,1002,1148,2734,4685,5310
"Educación inicial (062)",4768,4470,223,75,,
"Primaria (063)",92683,43936,8340,11207,17631,11569
"Secundaria (064)",119308,14625,50580,31346,18848,3909
"Superior no univ. incompleta (065)",18367,,9322,5614,2809,622
"Superior no univ. completa (066)",22880,,6039,9818,5835,1188
"Superior univ. incompleta (067)",26593,,17376,5918,2646,653
"Superior univ. completa (068)",32912,,7922,14620,8429,1941
"PEA (070)",141972,1084,45330,54686,35430,5442
"Sin nivel (071)",4179,32,388,1252,1798,709
"Educación inicial (072)",131,11,84,36,,
"Primaria (073)",23267,586,4288,6683,9084,2626
"Secundaria (074)",54298,455,20924,20466,11454,999
"Superior no univ. incompleta (075)",9935,,4169,3807,1789,170
"Superior no univ. completa (076)",15033,,4197,6952,3640,244
"Superior univ. incompleta (077)",11769,,5717,4123,1752,177
"Superior univ. completa (078)",23360,,5563,11367,5913,517
"Ocupada (080)",134795,1026,41870,52533,34135,5231
"Sin nivel (081)",4026,27,359,1211,1741,688
"Educación inicial (082)",113,11,69,33,,
"Primaria (083)",22154,556,3987,6375,8716,2520
"Secundaria (084)",51235,432,19271,19583,10997,952
"Superior no univ. incompleta (085)",9388,,3852,3653,1718,165
"Superior no univ. completa (086)",14348,,3891,6709,3517,231
"Superior univ. incompleta (087)",11144,,5302,3978,1693,171
"Superior univ. completa (088)",22387,,5139,10991,5753,504
"Desocupada (090)",7177,58,3460,2153,1295,211
"Sin nivel (091)",153,5,29,41,57,21
"Educación inicial (092)",18,,15,3,,
"Primaria (093)",1113,30,301,308,368,106
"Secundaria (094)",3063,23,1653,883,457,47
"Superior no univ. incompleta (095)",547,,317,154,71,5
"Superior no univ. completa (096)",685,,306,243,123,13
"Superior univ. incompleta (097)",625,,415,145,59,6
"Superior univ. completa (098)",973,,424,376,160,13
"No PEA (100)",190418,62949,55620,26646,25453,19750
"Sin nivel (101)",10700,970,760,1482,2887,4601
"Educación inicial (102)",4637,4459,139,39,,
"Primaria (103)",69416,43350,4052,4524,8547,8943
"Secundaria (104)",65010,14170,29656,10880,7394,2910
"Superior no univ. incompleta (105)",8432,,5153,1807,1020,452
"Superior no univ. completa (106)",7847,,1842,2866,2195,944
"Superior univ. incompleta (107)",14824,,11659,1795,894,476
"Superior univ. completa (108)",9552,,2359,3253,2516,1424
,,,,,,
"RURAL (120)",22760,5369,6724,4780,3858,2029
"Sin nivel (121)",2801,197,205,559,912,928
"Educación inicial (122)",399,369,19,11,,
"Primaria (123)",11577,3999,2225,2264,2135,954
"Secundaria (124)",6824,804,3696,1576,646,102
"Superior no univ. incompleta (125)",325,,205,75,36,9
"Superior no univ. completa (126)",301,,133,105,53,10
"Superior univ. incompleta (127)",294,,177,74,30,13
"Superior univ. completa (128)",239,,64,116,46,13
"PEA (130)",9588,326,3275,2936,2279,772
"Sin nivel (131)",916,21,83,261,332,219
"Educación inicial (132)",19,5,8,6,,
"Primaria (133)",4632,243,1236,1326,1351,476
"Secundaria (134)",3375,57,1688,1086,484,60
"Superior no univ. incompleta (135)",146,,75,43,25,3
"Superior no univ. completa (136)",195,,80,78,34,3
"Superior univ. incompleta (137)",124,,64,43,14,3
"Superior univ. completa (138)",181,,41,93,39,8
"Ocupada (140)",9217,310,3108,2846,2209,744
"Sin nivel (141)",875,20,77,251,322,205
"Educación inicial (142)",19,5,8,6,,
"Primaria (143)",4480,231,1176,1294,1316,463
"Secundaria (144)",3222,54,1601,1044,464,59
"Superior no univ. incompleta (145)",143,,73,42,25,3
"Superior no univ. completa (146)",184,,74,76,31,3
"Superior univ. incompleta (147)",118,,61,40,14,3
"Superior univ. completa (148)",176,,38,93,37,8
"Desocupada (150)",371,16,167,90,70,28
"Sin nivel (151)",41,1,6,10,10,14
"Primaria (153)",152,12,60,32,35,13
"Secundaria (154)",153,3,87,42,20,1
"Superior no univ. incompleta (155)",3,,2,1,,
"Superior no univ. completa (156)",11,,6,2,3,
"Superior univ. incompleta (157)",6,,3,3,,
"Superior univ. completa (158)",5,,3,,2,
"No PEA (160)",13172,5043,3449,1844,1579,1257
"Sin nivel (161)",1885,176,122,298,580,709
"Educación inicial (162)",380,364,11,5,,
"Primaria (163)",6945,3756,989,938,784,478
"Secundaria (164)",3449,747,2008,490,162,42
"Superior no univ. incompleta (165)",179,,130,32,11,6
"Superior no univ. completa (166)",106,,53,27,19,7
"Superior univ. incompleta (167)",170,,113,31,16,10
"Superior univ. completa (168)",58,,23,23,7,5
