"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",380,374,320,49,4,,1,,,,6,61
"De 20 a 24 años (023)",792,670,350,236,75,6,3,,,,122,417
"De 25 a 29 años (024)",964,836,205,340,211,62,17,,1,,128,1027
"De 30 a 34 años (025)",1030,967,107,295,357,142,59,7,,,63,1732
"De 35 a 39 años (026)",1042,1003,79,198,359,231,113,19,4,,39,2235
"De 40 a 44 años (027)",949,916,55,130,263,221,191,44,10,2,33,2538
"De 45 a 49 años (028)",759,739,29,82,182,151,204,70,17,4,20,2422
"De 50 y más años (029)",1683,1518,72,130,222,274,418,242,106,54,165,6261
"Desocupada (030)",414,382,101,95,63,60,41,16,5,1,32,738
"De 12 a 14 años (031)",3,3,2,1,,,,,,,,1
"De 15 a 19 años (032)",30,30,26,4,,,,,,,,4
"De 20 a 24 años (033)",85,72,38,27,5,1,,1,,,13,47
"De 25 a 29 años (034)",80,74,20,31,15,6,2,,,,6,87
"De 30 a 34 años (035)",53,50,6,14,17,11,2,,,,3,91
"De 35 a 39 años (036)",43,41,3,8,9,13,6,2,,,2,103
"De 40 a 44 años (037)",31,27,2,3,4,11,5,1,1,,4,82
"De 45 a 49 años (038)",33,31,1,2,6,8,11,2,1,,2,107
"De 50 y más años (039)",56,54,3,5,7,10,15,10,3,1,2,216
"No PEA (040)",12219,11838,4063,1660,1999,1380,1542,682,347,165,381,25737
"De 12 a 14 años (041)",1435,1428,1426,2,,,,,,,7,2
"De 15 a 19 años (042)",1794,1770,1623,135,9,1,2,,,,24,164
"De 20 a 24 años (043)",1147,1021,498,382,117,18,4,2,,,126,700
"De 25 a 29 años (044)",1024,952,115,404,317,92,23,1,,,72,1418
"De 30 a 34 años (045)",995,966,62,244,404,172,78,5,,1,29,1940
"De 35 a 39 años (046)",836,820,46,112,304,206,133,16,2,1,16,2029
"De 40 a 44 años (047)",743,722,35,80,241,166,152,37,9,2,21,2044
"De 45 a 49 años (048)",657,639,28,72,149,163,169,46,8,4,18,2008
"De 50 y más años (049)",3588,3520,230,229,458,562,981,575,328,157,68,15432
,,,,,,,,,,,,
"URBANA (060)",18702,17765,5016,3004,3467,2329,2359,963,428,199,937,39222
"De 12 a 14 años (061)",1349,1342,1338,4,,,,,,,7,4
"De 15 a 19 años (062)",2027,2001,1816,170,11,1,3,,,,26,207
"De 20 a 24 años (063)",1852,1611,823,581,178,19,7,3,,,241,1044
"De 25 a 29 años (064)",1925,1727,326,729,494,138,38,1,1,,198,2304
"De 30 a 34 años (065)",1927,1838,168,521,718,299,120,11,,1,89,3447
"De 35 a 39 años (066)",1764,1711,120,302,625,409,218,31,5,1,53,3943
"De 40 a 44 años (067)",1584,1530,82,202,469,372,313,73,16,3,54,4237
"De 45 a 49 años (068)",1348,1308,50,151,319,304,358,98,22,6,40,4144
"De 50 y más años (069)",4926,4697,293,344,653,787,1302,746,384,188,229,19892
"PEA (070)",7359,6776,1234,1444,1605,1038,943,343,117,52,583,15603
"De 12 a 14 años (071)",34,34,32,2,,,,,,,,2
"De 15 a 19 años (072)",349,343,296,43,3,,1,,,,6,53
"De 20 a 24 años (073)",797,671,360,233,70,4,3,1,,,126,405
"De 25 a 29 años (074)",975,846,217,350,204,57,17,,1,,129,1007
"De 30 a 34 años (075)",1001,939,109,294,342,138,49,7,,,62,1648
"De 35 a 39 años (076)",995,958,77,195,343,221,103,16,3,,37,2102
"De 40 a 44 años (077)",892,857,50,124,246,212,175,40,9,1,35,2351
"De 45 a 49 años (078)",732,710,26,79,178,148,201,60,16,2,22,2292
"De 50 y más años (079)",1584,1418,67,124,219,258,394,219,88,49,166,5743
"Ocupada (080)",6974,6423,1140,1351,1547,985,907,328,113,52,551,14947
"De 12 a 14 años (081)",31,31,30,1,,,,,,,,1
"De 15 a 19 años (082)",322,316,273,39,3,,1,,,,6,49
"De 20 a 24 años (083)",717,604,326,207,65,3,3,,,,113,359
"De 25 a 29 años (084)",898,775,197,320,191,51,15,,1,,123,925
"De 30 a 34 años (085)",951,892,103,280,327,128,47,7,,,59,1564
"De 35 a 39 años (086)",956,921,74,187,335,211,97,14,3,,35,2010
"De 40 a 44 años (087)",865,834,48,121,242,203,172,39,8,1,31,2285
"De 45 a 49 años (088)",701,681,25,77,172,140,191,58,16,2,20,2197
"De 50 y más años (089)",1533,1369,64,119,212,249,381,210,85,49,164,5557
"Desocupada (090)",385,353,94,93,58,53,36,15,4,,32,656
"De 12 a 14 años (091)",3,3,2,1,,,,,,,,1
"De 15 a 19 años (092)",27,27,23,4,,,,,,,,4
"De 20 a 24 años (093)",80,67,34,26,5,1,,1,,,13,46
"De 25 a 29 años (094)",77,71,20,30,13,6,2,,,,6,82
"De 30 a 34 años (095)",50,47,6,14,15,10,2,,,,3,84
"De 35 a 39 años (096)",39,37,3,8,8,10,6,2,,,2,92
"De 40 a 44 años (097)",27,23,2,3,4,9,3,1,1,,4,66
"De 45 a 49 años (098)",31,29,1,2,6,8,10,2,,,2,95
"De 50 y más años (099)",51,49,3,5,7,9,13,9,3,,2,186
"No PEA (100)",11343,10989,3782,1560,1862,1291,1416,620,311,147,354,23619
"De 12 a 14 años (101)",1315,1308,1306,2,,,,,,,7,2
"De 15 a 19 años (102)",1678,1658,1520,127,8,1,2,,,,20,154
"De 20 a 24 años (103)",1055,940,463,348,108,15,4,2,,,115,639
"De 25 a 29 años (104)",950,881,109,379,290,81,21,1,,,69,1297
"De 30 a 34 años (105)",926,899,59,227,376,161,71,4,,1,27,1799
"De 35 a 39 años (106)",769,753,43,107,282,188,115,15,2,1,16,1841
"De 40 a 44 años (107)",692,673,32,78,223,160,138,33,7,2,19,1886
"De 45 a 49 años (108)",616,598,24,72,141,156,157,38,6,4,18,1852
"De 50 y más años (109)",3342,3279,226,220,434,529,908,527,296,139,63,14149
,,,,,,,,,,,,
"RURAL (120)",1567,1515,401,212,268,198,230,117,62,27,52,3947
"De 12 a 14 años (121)",126,126,126,,,,,,,,,
"De 15 a 19 años (122)",177,173,153,18,2,,,,,,4,22
"De 20 a 24 años (123)",172,152,63,64,19,6,,,,,20,120
"De 25 a 29 años (124)",143,135,14,46,49,22,4,,,,8,228
"De 30 a 34 años (125)",151,145,7,32,60,26,19,1,,,6,316
"De 35 a 39 años (126)",157,153,8,16,47,41,34,6,1,,4,424
"De 40 a 44 años (127)",139,135,10,11,39,26,35,9,4,1,4,427
"De 45 a 49 años (128)",101,101,8,5,18,18,26,20,4,2,,393
"De 50 y más años (129)",401,395,12,20,34,59,112,81,53,24,6,2017
"PEA (130)",691,666,120,112,131,109,104,55,26,9,25,1829
"De 12 a 14 años (131)",6,6,6,,,,,,,,,
"De 15 a 19 años (132)",61,61,50,10,1,,,,,,,12
"De 20 a 24 años (133)",80,71,28,30,10,3,,,,,9,59
"De 25 a 29 años (134)",69,64,8,21,22,11,2,,,,5,107
"De 30 a 34 años (135)",82,78,4,15,32,15,12,,,,4,175
"De 35 a 39 años (136)",90,86,5,11,25,23,16,5,1,,4,236
"De 40 a 44 años (137)",88,86,7,9,21,20,21,5,2,1,2,269
"De 45 a 49 años (138)",60,60,4,5,10,11,14,12,2,2,,237
"De 50 y más años (139)",155,154,8,11,10,26,39,33,21,6,1,734
"Ocupada (140)",662,637,113,110,126,102,99,54,25,8,25,1747
"De 12 a 14 años (141)",6,6,6,,,,,,,,,
"De 15 a 19 años (142)",58,58,47,10,1,,,,,,,12
"De 20 a 24 años (143)",75,66,24,29,10,3,,,,,9,58
"De 25 a 29 años (144)",66,61,8,20,20,11,2,,,,5,102
"De 30 a 34 años (145)",79,75,4,15,30,14,12,,,,4,168
"De 35 a 39 años (146)",86,82,5,11,24,20,16,5,1,,4,225
"De 40 a 44 años (147)",84,82,7,9,21,18,19,5,2,1,2,253
"De 45 a 49 años (148)",58,58,4,5,10,11,13,12,1,2,,225
"De 50 y más años (149)",150,149,8,11,10,25,37,32,21,5,1,704
"Desocupada (150)",29,29,7,2,5,7,5,1,1,1,,82
"De 15 a 19 años (152)",3,3,3,,,,,,,,,
"De 20 a 24 años (153)",5,5,4,1,,,,,,,,1
"De 25 a 29 años (154)",3,3,,1,2,,,,,,,5
"De 30 a 34 años (155)",3,3,,,2,1,,,,,,7
"De 35 a 39 años (156)",4,4,,,1,3,,,,,,11
"De 40 a 44 años (157)",4,4,,,,2,2,,,,,16
"De 45 a 49 años (158)",2,2,,,,,1,,1,,,12
"De 50 y más años (159)",5,5,,,,1,2,1,,1,,30
"No PEA (160)",876,849,281,100,137,89,126,62,36,18,27,2118
"De 12 a 14 años (161)",120,120,120,,,,,,,,,
"De 15 a 19 años (162)",116,112,103,8,1,,,,,,4,10
"De 20 a 24 años (163)",92,81,35,34,9,3,,,,,11,61
"De 25 a 29 años (164)",74,71,6,25,27,11,2,,,,3,121
"De 30 a 34 años (165)",69,67,3,17,28,11,7,1,,,2,141
"De 35 a 39 años (166)",67,67,3,5,22,18,18,1,,,,188
"De 40 a 44 años (167)",51,49,3,2,18,6,14,4,2,,2,158
"De 45 a 49 años (168)",41,41,4,,8,7,12,8,2,,,156
"De 50 y más años (169)",246,241,4,9,24,33,73,48,32,18,5,1283
