"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Superior univ. completa (028)",5524,,1299,2333,1758,134
"Desocupada (030)",5285,197,2636,1231,934,287
"Sin nivel (031)",265,27,47,50,72,69
"Educación inicial (032)",12,1,9,2,,
"Primaria (033)",1953,143,679,449,491,191
"Secundaria (034)",2035,26,1267,465,260,17
"Superior no univ. incompleta (035)",188,,133,34,19,2
"Superior no univ. completa (036)",335,,194,107,33,1
"Superior univ. incompleta (037)",166,,135,22,6,3
"Superior univ. completa (038)",331,,172,102,53,4
"No PEA (040)",140575,53088,39412,19517,16655,11903
"Sin nivel (041)",13262,1773,1113,2042,3810,4524
"Educación inicial (042)",4137,4001,86,50,,
"Primaria (043)",73291,38763,10654,9740,8351,5783
"Secundaria (044)",36916,8551,19818,5048,2693,806
"Superior no univ. incompleta (045)",3945,,2972,600,277,96
"Superior no univ. completa (046)",3147,,961,1128,774,284
"Superior univ. incompleta (047)",3772,,3222,300,179,71
"Superior univ. completa (048)",2105,,586,609,571,339
,,,,,,
"URBANA (060)",110154,24028,34242,24070,19480,8334
"Sin nivel (061)",5124,537,462,957,1482,1686
"Educación inicial (062)",2096,1972,83,41,,
"Primaria (063)",38063,16608,4716,5593,6578,4568
"Secundaria (064)",37261,4911,16929,8681,5729,1011
"Superior no univ. incompleta (065)",6053,,3556,1600,751,146
"Superior no univ. completa (066)",8451,,2469,3517,2112,353
"Superior univ. incompleta (067)",5665,,4168,843,543,111
"Superior univ. completa (068)",7441,,1859,2838,2285,459
"PEA (070)",43159,626,14289,15001,11222,2021
"Sin nivel (071)",1311,21,139,358,522,271
"Educación inicial (072)",54,10,26,18,,
"Primaria (073)",9392,378,1970,2658,3213,1173
"Secundaria (074)",15959,217,6389,5545,3529,279
"Superior no univ. incompleta (075)",3053,,1417,1086,496,54
"Superior no univ. completa (076)",5675,,1725,2504,1369,77
"Superior univ. incompleta (077)",2269,,1292,567,369,41
"Superior univ. completa (078)",5446,,1331,2265,1724,126
"Ocupada (080)",40458,578,12901,14356,10722,1901
"Sin nivel (081)",1224,16,131,334,493,250
"Educación inicial (082)",49,10,22,17,,
"Primaria (083)",8746,350,1776,2495,3025,1100
"Secundaria (084)",14871,202,5746,5306,3354,263
"Superior no univ. incompleta (085)",2899,,1306,1061,480,52
"Superior no univ. completa (086)",5401,,1575,2414,1336,76
"Superior univ. incompleta (087)",2113,,1165,547,363,38
"Superior univ. completa (088)",5155,,1180,2182,1671,122
"Desocupada (090)",2701,48,1388,645,500,120
"Sin nivel (091)",87,5,8,24,29,21
"Educación inicial (092)",5,,4,1,,
"Primaria (093)",646,28,194,163,188,73
"Secundaria (094)",1088,15,643,239,175,16
"Superior no univ. incompleta (095)",154,,111,25,16,2
"Superior no univ. completa (096)",274,,150,90,33,1
"Superior univ. incompleta (097)",156,,127,20,6,3
"Superior univ. completa (098)",291,,151,83,53,4
"No PEA (100)",66995,23402,19953,9069,8258,6313
"Sin nivel (101)",3813,516,323,599,960,1415
"Educación inicial (102)",2042,1962,57,23,,
"Primaria (103)",28671,16230,2746,2935,3365,3395
"Secundaria (104)",21302,4694,10540,3136,2200,732
"Superior no univ. incompleta (105)",3000,,2139,514,255,92
"Superior no univ. completa (106)",2776,,744,1013,743,276
"Superior univ. incompleta (107)",3396,,2876,276,174,70
"Superior univ. completa (108)",1995,,528,573,561,333
,,,,,,
"RURAL (120)",114159,30787,34507,22759,17595,8511
"Sin nivel (121)",12646,1365,1216,2098,3996,3971
"Educación inicial (122)",2135,2049,47,39,,
"Primaria (123)",66313,23386,14358,13097,11143,4329
"Secundaria (124)",29169,3987,16442,6497,2080,163
"Superior no univ. incompleta (125)",1505,,1116,283,94,12
"Superior no univ. completa (126)",1328,,691,474,146,17
"Superior univ. incompleta (127)",544,,439,65,39,1
"Superior univ. completa (128)",519,,198,206,97,18
"PEA (130)",40579,1101,15048,12311,9198,2921
"Sin nivel (131)",3197,108,426,655,1146,862
"Educación inicial (132)",40,10,18,12,,
"Primaria (133)",21693,853,6450,6292,6157,1941
"Secundaria (134)",13555,130,7164,4585,1587,89
"Superior no univ. incompleta (135)",560,,283,197,72,8
"Superior no univ. completa (136)",957,,474,359,115,9
"Superior univ. incompleta (137)",168,,93,41,34,
"Superior univ. completa (138)",409,,140,170,87,12
"Ocupada (140)",37995,952,13800,11725,8764,2754
"Sin nivel (141)",3019,86,387,629,1103,814
"Educación inicial (142)",33,9,13,11,,
"Primaria (143)",20386,738,5965,6006,5854,1823
"Secundaria (144)",12608,119,6540,4359,1502,88
"Superior no univ. incompleta (145)",526,,261,188,69,8
"Superior no univ. completa (146)",896,,430,342,115,9
"Superior univ. incompleta (147)",158,,85,39,34,
"Superior univ. completa (148)",369,,119,151,87,12
"Desocupada (150)",2584,149,1248,586,434,167
"Sin nivel (151)",178,22,39,26,43,48
"Educación inicial (152)",7,1,5,1,,
"Primaria (153)",1307,115,485,286,303,118
"Secundaria (154)",947,11,624,226,85,1
"Superior no univ. incompleta (155)",34,,22,9,3,
"Superior no univ. completa (156)",61,,44,17,,
"Superior univ. incompleta (157)",10,,8,2,,
"Superior univ. completa (158)",40,,21,19,,
"No PEA (160)",73580,29686,19459,10448,8397,5590
"Sin nivel (161)",9449,1257,790,1443,2850,3109
"Educación inicial (162)",2095,2039,29,27,,
"Primaria (163)",44620,22533,7908,6805,4986,2388
"Secundaria (164)",15614,3857,9278,1912,493,74
"Superior no univ. incompleta (165)",945,,833,86,22,4
"Superior no univ. completa (166)",371,,217,115,31,8
"Superior univ. incompleta (167)",376,,346,24,5,1
"Superior univ. completa (168)",110,,58,36,10,6
