"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",66,3,28,21,12,2
"Hogares privados con servicio doméstico (042)",31,3,12,12,4,
"Actividad economica no especificada (044)",262,4,110,86,52,10
"Desocupado (045)",513,39,229,160,74,11
"Mujeres (046)",4258,355,1846,1355,632,70
"Agric., ganadería, caza y silvicultura (047)",2189,293,931,587,339,39
"Pesca (048)",8,,4,2,2,
"Explotación de minas y canteras (049)",21,,11,8,2,
"Industrias manufactureras (050)",68,1,19,28,20,
"Construcción (052)",22,,10,7,4,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",522,11,210,196,93,12
"Venta, mant.y rep. veh.autom.y motoc. (054)",17,,12,2,2,1
"Comercio al por mayor (055)",15,,7,5,3,
"Comercio al por menor (056)",490,11,191,189,88,11
"Hoteles y restaurantes (057)",240,9,94,87,48,2
"Trans., almac. y comunicaciones (058)",34,,23,8,3,
"Activid.inmobil., empres. y alquileres (060)",34,,24,8,2,
"Admin.pub. y defensa; p. segur.soc afil (061)",109,,44,47,17,1
"Enseñanza (062)",335,,120,188,26,1
"Servicios sociales y de salud (063)",50,,22,25,3,
"Otras activ. serv.comun.soc y personales (064)",81,5,41,26,9,
"Hogares privados con servicio doméstico (065)",180,15,102,41,18,4
"Organiz. y organos extraterritoriales (066)",1,,,1,,
"Actividad economica no especificada (067)",186,,89,53,34,10
"Desocupado (068)",178,21,102,43,12,
,,,,,,
"URBANA (069)",5664,165,2108,2102,1132,157
"Agric., ganadería, caza y silvicultura (070)",998,57,314,301,260,66
"Pesca (071)",58,4,24,22,7,1
"Explotación de minas y canteras (072)",31,,15,13,3,
"Industrias manufactureras (073)",362,9,147,119,81,6
"Suministro de electricidad, gas y agua (074)",15,,5,6,4,
"Construcción (075)",376,6,169,123,73,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",943,26,323,349,211,34
"Venta, mant.y rep. veh.autom.y motoc. (077)",92,,40,30,17,5
"Comercio al por mayor (078)",49,,21,16,12,
"Comercio al por menor (079)",802,26,262,303,182,29
"Hoteles y restaurantes (080)",288,17,108,101,58,4
"Trans., almac. y comunicaciones (081)",633,6,272,232,117,6
"Intermediación financiera (082)",4,,1,,3,
"Activid.inmobil., empres. y alquileres (083)",132,,55,52,25,
"Admin.pub. y defensa; p. segur.soc afil (084)",418,,124,207,82,5
"Enseñanza (085)",495,,118,301,73,3
"Servicios sociales y de salud (086)",100,,34,52,13,1
"Otras activ. serv.comun.soc y personales (087)",138,7,65,44,20,2
"Hogares privados con servicio doméstico (088)",170,15,97,36,18,4
"Organiz. y organos extraterritoriales (089)",1,,,1,,
"Actividad economica no especificada (090)",231,4,109,63,46,9
"Desocupado (091)",271,14,128,80,38,11
"Hombres (092)",3807,109,1344,1388,844,122
"Agric., ganadería, caza y silvicultura (093)",795,45,250,233,211,56
"Pesca (094)",55,4,21,22,7,1
"Explotación de minas y canteras (095)",10,,4,5,1,
"Industrias manufactureras (096)",311,8,130,97,70,6
"Suministro de electricidad, gas y agua (097)",15,,5,6,4,
"Construcción (098)",356,6,160,116,70,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",462,16,135,165,124,22
"Venta, mant.y rep. veh.autom.y motoc. (100)",75,,28,28,15,4
"Comercio al por mayor (101)",34,,14,11,9,
"Comercio al por menor (102)",353,16,93,126,100,18
"Hoteles y restaurantes (103)",77,8,31,23,13,2
"Trans., almac. y comunicaciones (104)",599,6,249,224,114,6
"Intermediación financiera (105)",4,,1,,3,
"Activid.inmobil., empres. y alquileres (106)",101,,34,44,23,
"Admin.pub. y defensa; p. segur.soc afil (107)",310,,80,161,65,4
"Enseñanza (108)",238,,42,143,51,2
"Servicios sociales y de salud (109)",54,,14,29,10,1
"Otras activ. serv.comun.soc y personales (110)",62,3,26,19,12,2
"Hogares privados con servicio doméstico (111)",14,2,6,3,3,
"Actividad economica no especificada (113)",140,4,65,37,29,5
"Desocupado (114)",204,7,91,61,34,11
"Mujeres (115)",1857,56,764,714,288,35
"Agric., ganadería, caza y silvicultura (116)",203,12,64,68,49,10
"Pesca (117)",3,,3,,,
"Explotación de minas y canteras (118)",21,,11,8,2,
"Industrias manufactureras (119)",51,1,17,22,11,
"Construcción (121)",20,,9,7,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",481,10,188,184,87,12
"Venta, mant.y rep. veh.autom.y motoc. (123)",17,,12,2,2,1
"Comercio al por mayor (124)",15,,7,5,3,
"Comercio al por menor (125)",449,10,169,177,82,11
"Hoteles y restaurantes (126)",211,9,77,78,45,2
"Trans., almac. y comunicaciones (127)",34,,23,8,3,
"Activid.inmobil., empres. y alquileres (129)",31,,21,8,2,
"Admin.pub. y defensa; p. segur.soc afil (130)",108,,44,46,17,1
"Enseñanza (131)",257,,76,158,22,1
"Servicios sociales y de salud (132)",46,,20,23,3,
"Otras activ. serv.comun.soc y personales (133)",76,4,39,25,8,
"Hogares privados con servicio doméstico (134)",156,13,91,33,15,4
"Organiz. y organos extraterritoriales (135)",1,,,1,,
"Actividad economica no especificada (136)",91,,44,26,17,4
"Desocupado (137)",67,7,37,19,4,
,,,,,,
"RURAL (138)",7982,738,3380,2351,1333,180
"Agric., ganadería, caza y silvicultura (139)",6551,670,2780,1824,1117,160
"Pesca (140)",88,5,32,34,15,2
"Explotación de minas y canteras (141)",3,,,,3,
"Industrias manufactureras (142)",141,5,62,47,25,2
"Suministro de electricidad, gas y agua (143)",2,,1,1,,
"Construcción (144)",66,1,25,22,15,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",107,6,39,37,24,1
"Venta, mant.y rep. veh.autom.y motoc. (146)",12,1,4,4,3,
"Comercio al por mayor (147)",3,,1,1,1,
"Comercio al por menor (148)",92,5,34,32,20,1
"Hoteles y restaurantes (149)",33,,20,9,4,
"Trans., almac. y comunicaciones (150)",24,1,4,13,6,
"Activid.inmobil., empres. y alquileres (152)",14,,7,4,3,
"Admin.pub. y defensa; p. segur.soc afil (153)",24,,10,11,2,1
"Enseñanza (154)",224,,78,122,24,
"Servicios sociales y de salud (155)",18,,8,8,2,
"Otras activ. serv.comun.soc y personales (156)",9,1,4,3,1,
"Hogares privados con servicio doméstico (157)",41,3,17,17,4,
"Actividad economica no especificada (159)",217,,90,76,40,11
"Desocupado (160)",420,46,203,123,48,
"Hombres (161)",5581,439,2298,1710,989,145
"Agric., ganadería, caza y silvicultura (162)",4565,389,1913,1305,827,131
"Pesca (163)",83,5,31,32,13,2
"Explotación de minas y canteras (164)",3,,,,3,
"Industrias manufactureras (165)",124,5,60,41,16,2
"Suministro de electricidad, gas y agua (166)",2,,1,1,,
"Construcción (167)",64,1,24,22,14,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",66,5,17,25,18,1
"Venta, mant.y rep. veh.autom.y motoc. (169)",12,1,4,4,3,
"Comercio al por mayor (170)",3,,1,1,1,
"Comercio al por menor (171)",51,4,12,20,14,1
"Hoteles y restaurantes (172)",4,,3,,1,
"Trans., almac. y comunicaciones (173)",24,1,4,13,6,
"Activid.inmobil., empres. y alquileres (175)",11,,4,4,3,
"Admin.pub. y defensa; p. segur.soc afil (176)",23,,10,10,2,1
"Enseñanza (177)",146,,34,92,20,
"Servicios sociales y de salud (178)",14,,6,6,2,
"Otras activ. serv.comun.soc y personales (179)",4,,2,2,,
"Hogares privados con servicio doméstico (180)",17,1,6,9,1,
"Actividad economica no especificada (182)",122,,45,49,23,5
"Desocupado (183)",309,32,138,99,40,
"Mujeres (184)",2401,299,1082,641,344,35
"Agric., ganadería, caza y silvicultura (185)",1986,281,867,519,290,29
"Pesca (186)",5,,1,2,2,
"Industrias manufactureras (188)",17,,2,6,9,
"Construcción (190)",2,,1,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",41,1,22,12,6,
"Comercio al por menor (194)",41,1,22,12,6,
"Hoteles y restaurantes (195)",29,,17,9,3,
"Activid.inmobil., empres. y alquileres (198)",3,,3,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",1,,,1,,
"Enseñanza (200)",78,,44,30,4,
"Servicios sociales y de salud (201)",4,,2,2,,
"Otras activ. serv.comun.soc y personales (202)",5,1,2,1,1,
"Hogares privados con servicio doméstico (203)",24,2,11,8,3,
"Actividad economica no especificada (205)",95,,45,27,17,6
"Desocupado (206)",111,14,65,24,8,
