"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",5,7,7,,100,,
"De 45 a 49 años (038)",5,19,18,,94.7,,
"De 50 y más años (039)",9,32,28,,87.5,,
"No PEA (040)",11122,23683,20506,688,86.6,2.9,
"De 12 a 14 años (041)",2151,12,12,,100,,
"De 15 a 19 años (042)",2160,258,251,95,97.3,36.8,
"De 20 a 24 años (043)",1278,1218,1169,213,96,17.5,
"De 25 a 29 años (044)",1105,2063,1964,167,95.2,8.1,
"De 30 a 34 años (045)",818,2349,2180,105,92.8,4.5,
"De 35 a 39 años (046)",811,3044,2772,68,91.1,2.2,
"De 40 a 44 años (047)",665,3063,2761,35,90.1,1.1,
"De 45 a 49 años (048)",492,2572,2228,5,86.6,0.2,
"De 50 y más años (049)",1642,9104,7169,,78.7,,
,,,,,,,
"URBANA (060)",6071,14457,12622,297,87.3,2.1,
"De 12 a 14 años (061)",689,3,3,,100,,
"De 15 a 19 años (062)",907,98,96,35,98,35.7,
"De 20 a 24 años (063)",665,500,487,81,97.4,16.2,
"De 25 a 29 años (064)",681,1023,982,74,96,7.2,
"De 30 a 34 años (065)",616,1388,1306,52,94.1,3.7,
"De 35 a 39 años (066)",609,2027,1870,34,92.3,1.7,
"De 40 a 44 años (067)",524,2089,1902,18,91,0.9,
"De 45 a 49 años (068)",364,1714,1523,3,88.9,0.2,
"De 50 y más años (069)",1016,5615,4453,,79.3,,
"PEA (070)",2616,7789,6803,114,87.3,1.5,
"De 12 a 14 años (071)",21,,,,,,
"De 15 a 19 años (072)",189,37,37,12,100,32.4,
"De 20 a 24 años (073)",259,164,161,19,98.2,11.6,
"De 25 a 29 años (074)",362,493,469,34,95.1,6.9,
"De 30 a 34 años (075)",369,752,706,24,93.9,3.2,
"De 35 a 39 años (076)",355,1100,1012,17,92,1.5,
"De 40 a 44 años (077)",297,1190,1070,5,89.9,0.4,
"De 45 a 49 años (078)",219,996,909,3,91.3,0.3,
"De 50 y más años (079)",545,3057,2439,,79.8,,
"Ocupada (080)",2522,7708,6724,109,87.2,1.4,
"De 12 a 14 años (081)",19,,,,,,
"De 15 a 19 años (082)",166,35,35,10,100,28.6,
"De 20 a 24 años (083)",231,157,154,18,98.1,11.5,
"De 25 a 29 años (084)",350,485,461,32,95.1,6.6,
"De 30 a 34 años (085)",361,740,695,24,93.9,3.2,
"De 35 a 39 años (086)",346,1088,1000,17,91.9,1.6,
"De 40 a 44 años (087)",295,1183,1063,5,89.9,0.4,
"De 45 a 49 años (088)",215,983,896,3,91.1,0.3,
"De 50 y más años (089)",539,3037,2420,,79.7,,
"Desocupada (090)",94,81,79,5,97.5,6.2,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",23,2,2,2,100,100,
"De 20 a 24 años (093)",28,7,7,1,100,14.3,
"De 25 a 29 años (094)",12,8,8,2,100,25,
"De 30 a 34 años (095)",8,12,11,,91.7,,
"De 35 a 39 años (096)",9,12,12,,100,,
"De 40 a 44 años (097)",2,7,7,,100,,
"De 45 a 49 años (098)",4,13,13,,100,,
"De 50 y más años (099)",6,20,19,,95,,
"No PEA (100)",3455,6668,5819,183,87.3,2.7,
"De 12 a 14 años (101)",668,3,3,,100,,
"De 15 a 19 años (102)",718,61,59,23,96.7,37.7,
"De 20 a 24 años (103)",406,336,326,62,97,18.5,
"De 25 a 29 años (104)",319,530,513,40,96.8,7.5,
"De 30 a 34 años (105)",247,636,600,28,94.3,4.4,
"De 35 a 39 años (106)",254,927,858,17,92.6,1.8,
"De 40 a 44 años (107)",227,899,832,13,92.5,1.4,
"De 45 a 49 años (108)",145,718,614,,85.5,,
"De 50 y más años (109)",471,2558,2014,,78.7,,
,,,,,,,
"RURAL (120)",14680,39448,34139,887,86.5,2.2,
"De 12 a 14 años (121)",1561,11,11,,100,,
"De 15 a 19 años (122)",2000,329,321,123,97.6,37.4,
"De 20 a 24 años (123)",1794,1630,1561,242,95.8,14.8,
"De 25 a 29 años (124)",1720,3165,2988,222,94.4,7,
"De 30 a 34 años (125)",1400,3921,3648,149,93,3.8,
"De 35 a 39 años (126)",1390,5102,4641,103,91,2,
"De 40 a 44 años (127)",1119,5190,4648,39,89.6,0.8,
"De 45 a 49 años (128)",942,4850,4225,9,87.1,0.2,
"De 50 y más años (129)",2754,15250,12096,,79.3,,
"PEA (130)",7013,22433,19452,382,86.7,1.7,
"De 12 a 14 años (131)",78,2,2,,100,,
"De 15 a 19 años (132)",558,132,129,51,97.7,38.6,
"De 20 a 24 años (133)",922,748,718,90,96,12,
"De 25 a 29 años (134)",934,1632,1537,95,94.2,5.8,
"De 30 a 34 años (135)",829,2208,2068,72,93.7,3.3,
"De 35 a 39 años (136)",833,2985,2727,53,91.4,1.8,
"De 40 a 44 años (137)",681,3026,2719,17,89.9,0.6,
"De 45 a 49 años (138)",595,2996,2611,4,87.1,0.1,
"De 50 y más años (139)",1583,8704,6941,,79.7,,
"Ocupada (140)",6918,22381,19406,381,86.7,1.7,
"De 12 a 14 años (141)",74,2,2,,100,,
"De 15 a 19 años (142)",530,132,129,51,97.7,38.6,
"De 20 a 24 años (143)",893,739,709,90,95.9,12.2,
"De 25 a 29 años (144)",914,1614,1520,95,94.2,5.9,
"De 30 a 34 años (145)",825,2206,2066,72,93.7,3.3,
"De 35 a 39 años (146)",830,2980,2723,52,91.4,1.7,
"De 40 a 44 años (147)",678,3026,2719,17,89.9,0.6,
"De 45 a 49 años (148)",594,2990,2606,4,87.2,0.1,
"De 50 y más años (149)",1580,8692,6932,,79.8,,
"Desocupada (150)",95,52,46,1,88.5,1.9,
"De 12 a 14 años (151)",4,,,,,,
"De 15 a 19 años (152)",28,,,,,,
"De 20 a 24 años (153)",29,9,9,,100,,
"De 25 a 29 años (154)",20,18,17,,94.4,,
"De 30 a 34 años (155)",4,2,2,,100,,
"De 35 a 39 años (156)",3,5,4,1,80,20,
"De 40 a 44 años (157)",3,,,,,,
"De 45 a 49 años (158)",1,6,5,,83.3,,
"De 50 y más años (159)",3,12,9,,75,,
"No PEA (160)",7667,17015,14687,505,86.3,3,
"De 12 a 14 años (161)",1483,9,9,,100,,
"De 15 a 19 años (162)",1442,197,192,72,97.5,36.5,
"De 20 a 24 años (163)",872,882,843,152,95.6,17.2,
"De 25 a 29 años (164)",786,1533,1451,127,94.7,8.3,
"De 30 a 34 años (165)",571,1713,1580,77,92.2,4.5,
"De 35 a 39 años (166)",557,2117,1914,50,90.4,2.4,
"De 40 a 44 años (167)",438,2164,1929,22,89.1,1,
"De 45 a 49 años (168)",347,1854,1614,5,87.1,0.3,
"De 50 y más años (169)",1171,6546,5155,,78.8,,
