"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",212,16,93,79,6,18,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",5513,26,1241,45,,4181,20,
"Ocupaciñn no especificada (102)",92,6,18,48,1,19,,
"Desocupado (103)",417,,,,,,,417
"Mujeres (104)",3358,149,178,1078,6,1460,400,87
"Profes., científicos e intelectuales (106)",61,56,,2,,3,,
"Técnicos de nivel medio y trab. asimilados (107)",21,15,,5,1,,,
"Jefes y empleados de oficina (108)",10,10,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",313,26,24,205,1,57,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",356,,,353,3,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",87,,6,57,,24,,
"Obreros construc.,conf.,papel, fab., instr. (112)",37,1,2,34,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1911,21,126,55,1,1308,400,
"Ocupaciñn no especificada (115)",475,20,20,367,,68,,
"Desocupado (116)",87,,,,,,,87
