"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",7330,6476,439,167,248
"Agric., ganadería, caza y silvicultura (045)",4145,3854,257,27,7
"Explotación de minas y canteras (047)",1,,,1,
"Industrias manufactureras (048)",42,39,2,,1
"Construcción (050)",22,6,6,9,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1292,1268,21,3,
"Venta, mant.y rep. veh.autom y motoc. (052)",22,22,,,
"Comercio al por mayor (053)",31,28,2,1,
"Comercio al por menor (054)",1239,1218,19,2,
"Hoteles y restaurantes (055)",449,431,13,3,2
"Trans., almac. y comunicaciones (056)",17,13,4,,
"Intermediación financiera (057)",3,,3,,
"Activid.inmobil., empres. y alquileres (058)",18,10,3,5,
"Admin.pub. y defensa; p. segur soc.afil (059)",73,,,,73
"Enseñanza (060)",463,167,99,106,91
"Servicios sociales y de salud (061)",95,18,4,3,70
"Otras activ. serv.comun.soc y personales (062)",81,74,3,3,1
"Hogares privados con servicio doméstico (063)",125,125,,,
"Actividad economica no especificada (065)",504,471,24,7,2
,,,,,
"URBANA (066)",12204,10279,905,382,638
"Agric., ganadería, caza y silvicultura (067)",6852,6341,448,47,16
"Pesca (068)",8,8,,,
"Explotación de minas y canteras (069)",12,1,1,1,9
"Industrias manufactureras (070)",190,183,4,1,2
"Suministro de electricidad, gas y agua (071)",8,,,6,2
"Construcción (072)",335,210,68,49,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1885,1838,41,6,
"Venta, mant.y rep. veh.autom y motoc. (074)",128,126,2,,
"Comercio al por mayor (075)",67,59,5,3,
"Comercio al por menor (076)",1690,1653,34,3,
"Hoteles y restaurantes (077)",527,502,20,4,1
"Trans., almac. y comunicaciones (078)",359,317,33,7,2
"Intermediación financiera (079)",20,2,11,3,4
"Activid.inmobil., empres. y alquileres (080)",98,46,25,21,6
"Admin.pub. y defensa; p. segur soc.afil (081)",330,,,,330
"Enseñanza (082)",700,151,188,202,159
"Servicios sociales y de salud (083)",125,36,5,3,81
"Otras activ. serv.comun.soc y personales (084)",134,112,12,8,2
"Hogares privados con servicio doméstico (085)",100,100,,,
"Actividad economica no especificada (087)",521,432,49,24,16
"Hombres (088)",7964,6686,588,239,451
"Agric., ganadería, caza y silvicultura (089)",5049,4736,277,27,9
"Pesca (090)",8,8,,,
"Explotación de minas y canteras (091)",11,1,1,,9
"Industrias manufactureras (092)",164,158,4,1,1
"Suministro de electricidad, gas y agua (093)",8,,,6,2
"Construcción (094)",329,209,66,46,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",806,780,22,4,
"Venta, mant.y rep. veh.autom y motoc. (096)",106,104,2,,
"Comercio al por mayor (097)",44,39,3,2,
"Comercio al por menor (098)",656,637,17,2,
"Hoteles y restaurantes (099)",137,128,8,1,
"Trans., almac. y comunicaciones (100)",343,304,30,7,2
"Intermediación financiera (101)",17,2,8,3,4
"Activid.inmobil., empres. y alquileres (102)",81,37,22,16,6
"Admin.pub. y defensa; p. segur soc.afil (103)",268,,,,268
"Enseñanza (104)",360,51,112,104,93
"Servicios sociales y de salud (105)",58,23,1,1,33
"Otras activ. serv.comun.soc y personales (106)",54,39,9,5,1
"Hogares privados con servicio doméstico (107)",17,17,,,
"Actividad economica no especificada (109)",254,193,28,18,15
"Mujeres (110)",4240,3593,317,143,187
"Agric., ganadería, caza y silvicultura (111)",1803,1605,171,20,7
"Explotación de minas y canteras (113)",1,,,1,
"Industrias manufactureras (114)",26,25,,,1
"Construcción (116)",6,1,2,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1079,1058,19,2,
"Venta, mant.y rep. veh.autom y motoc. (118)",22,22,,,
"Comercio al por mayor (119)",23,20,2,1,
"Comercio al por menor (120)",1034,1016,17,1,
"Hoteles y restaurantes (121)",390,374,12,3,1
"Trans., almac. y comunicaciones (122)",16,13,3,,
"Intermediación financiera (123)",3,,3,,
"Activid.inmobil., empres. y alquileres (124)",17,9,3,5,
"Admin.pub. y defensa; p. segur soc.afil (125)",62,,,,62
"Enseñanza (126)",340,100,76,98,66
"Servicios sociales y de salud (127)",67,13,4,2,48
"Otras activ. serv.comun.soc y personales (128)",80,73,3,3,1
"Hogares privados con servicio doméstico (129)",83,83,,,
"Actividad economica no especificada (131)",267,239,21,6,1
,,,,,
"RURAL (132)",14354,13329,530,116,379
"Agric., ganadería, caza y silvicultura (133)",12496,12104,350,33,9
"Pesca (134)",3,3,,,
"Explotación de minas y canteras (135)",18,1,1,3,13
"Industrias manufactureras (136)",56,46,6,,4
"Suministro de electricidad, gas y agua (137)",7,,1,1,5
"Construcción (138)",285,150,68,38,29
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",358,348,9,1,
"Venta, mant.y rep. veh.autom y motoc. (140)",2,2,,,
"Comercio al por mayor (141)",23,23,,,
"Comercio al por menor (142)",333,323,9,1,
"Hoteles y restaurantes (143)",80,63,1,,16
"Trans., almac. y comunicaciones (144)",104,71,8,4,21
"Activid.inmobil., empres. y alquileres (146)",17,5,1,2,9
"Admin.pub. y defensa; p. segur soc.afil (147)",161,,,,161
"Enseñanza (148)",310,142,70,27,71
"Servicios sociales y de salud (149)",54,15,1,1,37
"Otras activ. serv.comun.soc y personales (150)",11,3,,5,3
"Hogares privados con servicio doméstico (151)",55,55,,,
"Actividad economica no especificada (153)",339,323,14,1,1
"Hombres (154)",11264,10446,408,92,318
"Agric., ganadería, caza y silvicultura (155)",10154,9855,264,26,9
"Pesca (156)",3,3,,,
"Explotación de minas y canteras (157)",18,1,1,3,13
"Industrias manufactureras (158)",40,32,4,,4
"Suministro de electricidad, gas y agua (159)",7,,1,1,5
"Construcción (160)",269,145,64,32,28
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",145,138,7,,
"Venta, mant.y rep. veh.autom y motoc. (162)",2,2,,,
"Comercio al por mayor (163)",15,15,,,
"Comercio al por menor (164)",128,121,7,,
"Hoteles y restaurantes (165)",21,6,,,15
"Trans., almac. y comunicaciones (166)",103,71,7,4,21
"Activid.inmobil., empres. y alquileres (168)",16,4,1,2,9
"Admin.pub. y defensa; p. segur soc.afil (169)",150,,,,150
"Enseñanza (170)",187,75,47,19,46
"Servicios sociales y de salud (171)",26,10,1,,15
"Otras activ. serv.comun.soc y personales (172)",10,2,,5,3
"Hogares privados con servicio doméstico (173)",13,13,,,
"Actividad economica no especificada (175)",102,91,11,,
"Mujeres (176)",3090,2883,122,24,61
"Agric., ganadería, caza y silvicultura (177)",2342,2249,86,7,
"Industrias manufactureras (180)",16,14,2,,
"Construcción (182)",16,5,4,6,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",213,210,2,1,
"Comercio al por mayor (185)",8,8,,,
"Comercio al por menor (186)",205,202,2,1,
"Hoteles y restaurantes (187)",59,57,1,,1
"Trans., almac. y comunicaciones (188)",1,,1,,
"Activid.inmobil., empres. y alquileres (190)",1,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",11,,,,11
"Enseñanza (192)",123,67,23,8,25
"Servicios sociales y de salud (193)",28,5,,1,22
"Otras activ. serv.comun.soc y personales (194)",1,1,,,
"Hogares privados con servicio doméstico (195)",42,42,,,
"Actividad economica no especificada (197)",237,232,3,1,1
