"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",8,1,4,,3,
"Actividad economica no especificada (044)",57,,20,11,17,9
"Desocupado (045)",196,3,84,60,37,12
"Mujeres (046)",2260,29,595,791,601,244
"Agric., ganadería, caza y silvicultura (047)",1016,16,206,292,327,175
"Explotación de minas y canteras (049)",29,,17,12,,
"Industrias manufactureras (050)",34,,9,15,9,1
"Construcción (052)",19,,9,6,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",360,5,95,144,85,31
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,2,,,
"Comercio al por mayor (055)",10,,1,6,2,1
"Comercio al por menor (056)",348,5,92,138,83,30
"Hoteles y restaurantes (057)",143,1,46,39,49,8
"Trans., almac. y comunicaciones (058)",8,,6,2,,
"Intermediación financiera (059)",1,,1,,,
"Activid.inmobil., empres. y alquileres (060)",6,,4,,2,
"Admin.pub. y defensa; p. segur.soc afil (061)",74,,27,38,9,
"Enseñanza (062)",218,,46,126,45,1
"Servicios sociales y de salud (063)",80,,33,38,7,2
"Otras activ. serv.comun.soc y personales (064)",36,,11,17,7,1
"Hogares privados con servicio doméstico (065)",58,3,28,16,9,2
"Actividad economica no especificada (067)",117,,28,31,37,21
"Desocupado (068)",61,4,29,15,11,2
,,,,,,
"URBANA (069)",4282,61,1082,1530,1153,456
"Agric., ganadería, caza y silvicultura (070)",2189,43,510,629,642,365
"Pesca (071)",1,,1,,,
"Explotación de minas y canteras (072)",55,,28,23,3,1
"Industrias manufactureras (073)",73,1,17,26,26,3
"Suministro de electricidad, gas y agua (074)",6,,1,4,1,
"Construcción (075)",198,1,69,80,40,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",405,8,104,161,91,41
"Venta, mant.y rep. veh.autom.y motoc. (077)",15,,9,4,2,
"Comercio al por mayor (078)",23,,4,8,8,3
"Comercio al por menor (079)",367,8,91,149,81,38
"Hoteles y restaurantes (080)",149,3,48,44,47,7
"Trans., almac. y comunicaciones (081)",152,,53,59,37,3
"Intermediación financiera (082)",4,,2,2,,
"Activid.inmobil., empres. y alquileres (083)",42,,11,19,9,3
"Admin.pub. y defensa; p. segur.soc afil (084)",245,,54,123,67,1
"Enseñanza (085)",384,,49,223,111,1
"Servicios sociales y de salud (086)",94,,31,47,14,2
"Otras activ. serv.comun.soc y personales (087)",39,,11,19,7,2
"Hogares privados con servicio doméstico (088)",44,3,21,10,8,2
"Actividad economica no especificada (090)",64,,17,12,22,13
"Desocupado (091)",138,2,55,49,28,4
"Hombres (092)",2952,43,753,1021,811,324
"Agric., ganadería, caza y silvicultura (093)",1718,33,419,493,491,282
"Pesca (094)",1,,1,,,
"Explotación de minas y canteras (095)",53,,27,22,3,1
"Industrias manufactureras (096)",50,1,10,18,19,2
"Suministro de electricidad, gas y agua (097)",6,,1,4,1,
"Construcción (098)",188,1,64,77,38,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",155,5,48,51,34,17
"Venta, mant.y rep. veh.autom.y motoc. (100)",14,,8,4,2,
"Comercio al por mayor (101)",15,,3,4,6,2
"Comercio al por menor (102)",126,5,37,43,26,15
"Hoteles y restaurantes (103)",38,2,14,14,7,1
"Trans., almac. y comunicaciones (104)",145,,48,57,37,3
"Intermediación financiera (105)",3,,1,2,,
"Activid.inmobil., empres. y alquileres (106)",36,,7,19,7,3
"Admin.pub. y defensa; p. segur.soc afil (107)",182,,33,89,59,1
"Enseñanza (108)",203,,15,115,73,
"Servicios sociales y de salud (109)",32,,11,14,7,
"Otras activ. serv.comun.soc y personales (110)",11,,3,6,1,1
"Hogares privados con servicio doméstico (111)",6,1,4,,1,
"Actividad economica no especificada (113)",22,,8,3,9,2
"Desocupado (114)",103,,39,37,24,3
"Mujeres (115)",1330,18,329,509,342,132
"Agric., ganadería, caza y silvicultura (116)",471,10,91,136,151,83
"Explotación de minas y canteras (118)",2,,1,1,,
"Industrias manufactureras (119)",23,,7,8,7,1
"Construcción (121)",10,,5,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",250,3,56,110,57,24
"Venta, mant.y rep. veh.autom.y motoc. (123)",1,,1,,,
"Comercio al por mayor (124)",8,,1,4,2,1
"Comercio al por menor (125)",241,3,54,106,55,23
"Hoteles y restaurantes (126)",111,1,34,30,40,6
"Trans., almac. y comunicaciones (127)",7,,5,2,,
"Intermediación financiera (128)",1,,1,,,
"Activid.inmobil., empres. y alquileres (129)",6,,4,,2,
"Admin.pub. y defensa; p. segur.soc afil (130)",63,,21,34,8,
"Enseñanza (131)",181,,34,108,38,1
"Servicios sociales y de salud (132)",62,,20,33,7,2
"Otras activ. serv.comun.soc y personales (133)",28,,8,13,6,1
"Hogares privados con servicio doméstico (134)",38,2,17,10,7,2
"Actividad economica no especificada (136)",42,,9,9,13,11
"Desocupado (137)",35,2,16,12,4,1
,,,,,,
"RURAL (138)",5199,37,1465,1687,1380,630
"Agric., ganadería, caza y silvicultura (139)",3326,27,761,935,1028,575
"Pesca (140)",4,,1,,3,
"Explotación de minas y canteras (141)",876,1,369,404,102,
"Industrias manufactureras (142)",44,1,13,16,11,3
"Suministro de electricidad, gas y agua (143)",3,,,1,2,
"Construcción (144)",172,,60,62,44,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",176,2,58,57,44,15
"Venta, mant.y rep. veh.autom.y motoc. (146)",7,,2,4,1,
"Comercio al por mayor (147)",6,,1,2,3,
"Comercio al por menor (148)",163,2,55,51,40,15
"Hoteles y restaurantes (149)",39,,18,10,9,2
"Trans., almac. y comunicaciones (150)",49,,15,23,11,
"Intermediación financiera (151)",2,,,2,,
"Activid.inmobil., empres. y alquileres (152)",11,,4,2,4,1
"Admin.pub. y defensa; p. segur.soc afil (153)",96,,28,45,23,
"Enseñanza (154)",102,,14,49,38,1
"Servicios sociales y de salud (155)",27,,17,10,,
"Otras activ. serv.comun.soc y personales (156)",21,,7,9,5,
"Hogares privados con servicio doméstico (157)",22,1,11,6,4,
"Actividad economica no especificada (159)",110,,31,30,32,17
"Desocupado (160)",119,5,58,26,20,10
"Hombres (161)",4269,26,1199,1405,1121,518
"Agric., ganadería, caza y silvicultura (162)",2781,21,646,779,852,483
"Pesca (163)",4,,1,,3,
"Explotación de minas y canteras (164)",849,1,353,393,102,
"Industrias manufactureras (165)",33,1,11,9,9,3
"Suministro de electricidad, gas y agua (166)",3,,,1,2,
"Construcción (167)",163,,56,59,42,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",66,,19,23,16,8
"Venta, mant.y rep. veh.autom.y motoc. (169)",6,,1,4,1,
"Comercio al por mayor (170)",4,,1,,3,
"Comercio al por menor (171)",56,,17,19,12,8
"Hoteles y restaurantes (172)",7,,6,1,,
"Trans., almac. y comunicaciones (173)",48,,14,23,11,
"Intermediación financiera (174)",2,,,2,,
"Activid.inmobil., empres. y alquileres (175)",11,,4,2,4,1
"Admin.pub. y defensa; p. segur.soc afil (176)",85,,22,41,22,
"Enseñanza (177)",65,,2,31,31,1
"Servicios sociales y de salud (178)",9,,4,5,,
"Otras activ. serv.comun.soc y personales (179)",13,,4,5,4,
"Hogares privados con servicio doméstico (180)",2,,,,2,
"Actividad economica no especificada (182)",35,,12,8,8,7
"Desocupado (183)",93,3,45,23,13,9
"Mujeres (184)",930,11,266,282,259,112
"Agric., ganadería, caza y silvicultura (185)",545,6,115,156,176,92
"Explotación de minas y canteras (187)",27,,16,11,,
"Industrias manufactureras (188)",11,,2,7,2,
"Construcción (190)",9,,4,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",110,2,39,34,28,7
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,1,,,
"Comercio al por mayor (193)",2,,,2,,
"Comercio al por menor (194)",107,2,38,32,28,7
"Hoteles y restaurantes (195)",32,,12,9,9,2
"Trans., almac. y comunicaciones (196)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",11,,6,4,1,
"Enseñanza (200)",37,,12,18,7,
"Servicios sociales y de salud (201)",18,,13,5,,
"Otras activ. serv.comun.soc y personales (202)",8,,3,4,1,
"Hogares privados con servicio doméstico (203)",20,1,11,6,2,
"Actividad economica no especificada (205)",75,,19,22,24,10
"Desocupado (206)",26,2,13,3,7,1
