"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Admin.pub. y defensa; p. segur.soc afil (038)",1472,,438,651,358,25
"Enseñanza (039)",684,1,97,309,266,11
"Servicios sociales y de salud (040)",282,,55,115,102,10
"Otras activ. serv.comun.soc y personales (041)",773,26,274,255,194,24
"Hogares privados con servicio doméstico (042)",81,2,47,19,9,4
"Organiz. y organos extraterritoriales (043)",2,,1,1,,
"Actividad economica no especificada (044)",687,5,269,222,172,19
"Desocupado (045)",1835,23,788,551,398,75
"Mujeres (046)",14505,180,5090,5633,3230,372
"Agric., ganadería, caza y silvicultura (047)",2488,38,902,845,614,89
"Pesca (048)",80,,27,33,18,2
"Explotación de minas y canteras (049)",8,,5,2,1,
"Industrias manufactureras (050)",1365,8,583,522,231,21
"Suministro de electricidad, gas y agua (051)",9,,1,3,5,
"Construcción (052)",108,8,44,40,15,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",3554,71,1026,1413,895,149
"Venta, mant.y rep. veh.autom.y motoc. (054)",83,,38,34,11,
"Comercio al por mayor (055)",165,6,70,52,35,2
"Comercio al por menor (056)",3306,65,918,1327,849,147
"Hoteles y restaurantes (057)",1334,24,467,468,336,39
"Trans., almac. y comunicaciones (058)",273,7,150,81,35,
"Intermediación financiera (059)",81,,56,19,5,1
"Activid.inmobil., empres. y alquileres (060)",429,,163,188,76,2
"Admin.pub. y defensa; p. segur.soc afil (061)",400,,129,168,100,3
"Enseñanza (062)",1499,,417,791,283,8
"Servicios sociales y de salud (063)",491,,108,220,158,5
"Otras activ. serv.comun.soc y personales (064)",459,4,129,184,132,10
"Hogares privados con servicio doméstico (065)",580,12,244,182,135,7
"Organiz. y organos extraterritoriales (066)",3,,2,1,,
"Actividad economica no especificada (067)",422,4,143,158,95,22
"Desocupado (068)",922,4,494,315,96,13
,,,,,,
"URBANA (069)",42532,530,15045,15622,10008,1327
"Agric., ganadería, caza y silvicultura (070)",6098,94,2351,1926,1446,281
"Pesca (071)",1798,4,543,747,457,47
"Explotación de minas y canteras (072)",280,2,89,137,49,3
"Industrias manufactureras (073)",5105,33,2006,1889,1065,112
"Suministro de electricidad, gas y agua (074)",128,,35,39,50,4
"Construcción (075)",3592,37,1395,1344,729,87
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",7202,204,2243,2563,1833,359
"Venta, mant.y rep. veh.autom.y motoc. (077)",1052,7,456,335,220,34
"Comercio al por mayor (078)",467,10,178,174,95,10
"Comercio al por menor (079)",5683,187,1609,2054,1518,315
"Hoteles y restaurantes (080)",1784,42,619,618,448,57
"Trans., almac. y comunicaciones (081)",4200,37,1547,1510,1001,105
"Intermediación financiera (082)",180,,95,56,27,2
"Activid.inmobil., empres. y alquileres (083)",2113,1,717,847,493,55
"Admin.pub. y defensa; p. segur.soc afil (084)",1788,,535,781,446,26
"Enseñanza (085)",2093,1,489,1052,532,19
"Servicios sociales y de salud (086)",728,,140,316,257,15
"Otras activ. serv.comun.soc y personales (087)",1186,30,384,423,315,34
"Hogares privados con servicio doméstico (088)",625,13,270,190,141,11
"Organiz. y organos extraterritoriales (089)",5,,3,2,,
"Actividad economica no especificada (090)",1018,9,380,357,242,30
"Desocupado (091)",2609,23,1204,825,477,80
"Hombres (092)",29315,364,10403,10457,7077,1014
"Agric., ganadería, caza y silvicultura (093)",4406,66,1685,1356,1063,236
"Pesca (094)",1720,4,517,715,439,45
"Explotación de minas y canteras (095)",273,2,85,135,48,3
"Industrias manufactureras (096)",3803,25,1456,1391,840,91
"Suministro de electricidad, gas y agua (097)",119,,34,36,45,4
"Construcción (098)",3486,29,1351,1305,715,86
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",3765,135,1255,1202,958,215
"Venta, mant.y rep. veh.autom.y motoc. (100)",977,7,424,303,209,34
"Comercio al por mayor (101)",311,6,113,124,60,8
"Comercio al por menor (102)",2477,122,718,775,689,173
"Hoteles y restaurantes (103)",496,19,170,167,122,18
"Trans., almac. y comunicaciones (104)",3933,30,1400,1430,968,105
"Intermediación financiera (105)",101,,41,37,22,1
"Activid.inmobil., empres. y alquileres (106)",1695,1,559,665,417,53
"Admin.pub. y defensa; p. segur.soc afil (107)",1405,,413,622,347,23
"Enseñanza (108)",653,1,91,293,257,11
"Servicios sociales y de salud (109)",267,,49,108,100,10
"Otras activ. serv.comun.soc y personales (110)",739,26,261,243,185,24
"Hogares privados con servicio doméstico (111)",69,1,39,17,8,4
"Organiz. y organos extraterritoriales (112)",2,,1,1,,
"Actividad economica no especificada (113)",652,5,256,214,161,16
"Desocupado (114)",1731,20,740,520,382,69
"Mujeres (115)",13217,166,4642,5165,2931,313
"Agric., ganadería, caza y silvicultura (116)",1692,28,666,570,383,45
"Pesca (117)",78,,26,32,18,2
"Explotación de minas y canteras (118)",7,,4,2,1,
"Industrias manufactureras (119)",1302,8,550,498,225,21
"Suministro de electricidad, gas y agua (120)",9,,1,3,5,
"Construcción (121)",106,8,44,39,14,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",3437,69,988,1361,875,144
"Venta, mant.y rep. veh.autom.y motoc. (123)",75,,32,32,11,
"Comercio al por mayor (124)",156,4,65,50,35,2
"Comercio al por menor (125)",3206,65,891,1279,829,142
"Hoteles y restaurantes (126)",1288,23,449,451,326,39
"Trans., almac. y comunicaciones (127)",267,7,147,80,33,
"Intermediación financiera (128)",79,,54,19,5,1
"Activid.inmobil., empres. y alquileres (129)",418,,158,182,76,2
"Admin.pub. y defensa; p. segur.soc afil (130)",383,,122,159,99,3
"Enseñanza (131)",1440,,398,759,275,8
"Servicios sociales y de salud (132)",461,,91,208,157,5
"Otras activ. serv.comun.soc y personales (133)",447,4,123,180,130,10
"Hogares privados con servicio doméstico (134)",556,12,231,173,133,7
"Organiz. y organos extraterritoriales (135)",3,,2,1,,
"Actividad economica no especificada (136)",366,4,124,143,81,14
"Desocupado (137)",878,3,464,305,95,11
,,,,,,
"RURAL (138)",5940,67,2081,1991,1409,392
"Agric., ganadería, caza y silvicultura (139)",4264,55,1365,1364,1135,345
"Pesca (140)",30,,10,12,5,3
"Explotación de minas y canteras (141)",23,,6,8,7,2
"Industrias manufactureras (142)",200,,103,68,26,3
"Suministro de electricidad, gas y agua (143)",8,,5,2,1,
"Construcción (144)",137,2,55,54,25,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",257,2,90,108,47,10
"Venta, mant.y rep. veh.autom.y motoc. (146)",70,,35,26,9,
"Comercio al por mayor (147)",14,2,7,3,2,
"Comercio al por menor (148)",173,,48,79,36,10
"Hoteles y restaurantes (149)",63,2,26,23,12,
"Trans., almac. y comunicaciones (150)",239,1,111,88,36,3
"Intermediación financiera (151)",3,,3,,,
"Activid.inmobil., empres. y alquileres (152)",176,,77,68,27,4
"Admin.pub. y defensa; p. segur.soc afil (153)",84,,32,38,12,2
"Enseñanza (154)",90,,25,48,17,
"Servicios sociales y de salud (155)",45,,23,19,3,
"Otras activ. serv.comun.soc y personales (156)",46,,19,16,11,
"Hogares privados con servicio doméstico (157)",36,1,21,11,3,
"Actividad economica no especificada (159)",91,,32,23,25,11
"Desocupado (160)",148,4,78,41,17,8
"Hombres (161)",4652,53,1633,1523,1110,333
"Agric., ganadería, caza y silvicultura (162)",3468,45,1129,1089,904,301
"Pesca (163)",28,,9,11,5,3
"Explotación de minas y canteras (164)",22,,5,8,7,2
"Industrias manufactureras (165)",137,,70,44,20,3
"Suministro de electricidad, gas y agua (166)",8,,5,2,1,
"Construcción (167)",135,2,55,53,24,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",140,,52,56,27,5
"Venta, mant.y rep. veh.autom.y motoc. (169)",62,,29,24,9,
"Comercio al por mayor (170)",5,,2,1,2,
"Comercio al por menor (171)",73,,21,31,16,5
"Hoteles y restaurantes (172)",17,1,8,6,2,
"Trans., almac. y comunicaciones (173)",233,1,108,87,34,3
"Intermediación financiera (174)",1,,1,,,
"Activid.inmobil., empres. y alquileres (175)",165,,72,62,27,4
"Admin.pub. y defensa; p. segur.soc afil (176)",67,,25,29,11,2
"Enseñanza (177)",31,,6,16,9,
"Servicios sociales y de salud (178)",15,,6,7,2,
"Otras activ. serv.comun.soc y personales (179)",34,,13,12,9,
"Hogares privados con servicio doméstico (180)",12,1,8,2,1,
"Actividad economica no especificada (182)",35,,13,8,11,3
"Desocupado (183)",104,3,48,31,16,6
"Mujeres (184)",1288,14,448,468,299,59
"Agric., ganadería, caza y silvicultura (185)",796,10,236,275,231,44
"Pesca (186)",2,,1,1,,
"Explotación de minas y canteras (187)",1,,1,,,
"Industrias manufactureras (188)",63,,33,24,6,
"Construcción (190)",2,,,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",117,2,38,52,20,5
"Venta, mant.y rep. veh.autom.y motoc. (192)",8,,6,2,,
"Comercio al por mayor (193)",9,2,5,2,,
"Comercio al por menor (194)",100,,27,48,20,5
"Hoteles y restaurantes (195)",46,1,18,17,10,
"Trans., almac. y comunicaciones (196)",6,,3,1,2,
"Intermediación financiera (197)",2,,2,,,
"Activid.inmobil., empres. y alquileres (198)",11,,5,6,,
"Admin.pub. y defensa; p. segur.soc afil (199)",17,,7,9,1,
"Enseñanza (200)",59,,19,32,8,
"Servicios sociales y de salud (201)",30,,17,12,1,
"Otras activ. serv.comun.soc y personales (202)",12,,6,4,2,
"Hogares privados con servicio doméstico (203)",24,,13,9,2,
"Actividad economica no especificada (205)",56,,19,15,14,8
"Desocupado (206)",44,1,30,10,1,2
