"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Enseñanza (039)",2297,,399,931,895,72
"Servicios sociales y de salud (040)",528,,95,220,181,32
"Otras activ. serv.comun.soc y personales (041)",1382,18,532,458,299,75
"Hogares privados con servicio doméstico (042)",86,5,36,20,20,5
"Actividad economica no especificada (044)",926,7,307,331,217,64
"Desocupado (045)",2141,21,1060,590,380,90
"Mujeres (046)",27716,212,8946,10716,6851,991
"Agric., ganadería, caza y silvicultura (047)",3956,55,1245,1398,993,265
"Pesca (048)",59,,21,18,20,
"Explotación de minas y canteras (049)",7,,3,4,,
"Industrias manufactureras (050)",1201,9,392,486,286,28
"Suministro de electricidad, gas y agua (051)",20,,5,12,2,1
"Construcción (052)",85,,39,32,13,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",7671,79,2076,2916,2191,409
"Venta, mant.y rep. veh.autom.y motoc. (054)",104,1,53,32,16,2
"Comercio al por mayor (055)",319,2,94,141,74,8
"Comercio al por menor (056)",7248,76,1929,2743,2101,399
"Hoteles y restaurantes (057)",2686,32,909,968,685,92
"Trans., almac. y comunicaciones (058)",477,,283,145,42,7
"Intermediación financiera (059)",201,,101,78,22,
"Activid.inmobil., empres. y alquileres (060)",1041,,457,417,159,8
"Admin.pub. y defensa; p. segur.soc afil (061)",826,,286,341,196,3
"Enseñanza (062)",3189,,763,1515,885,26
"Servicios sociales y de salud (063)",1134,,256,563,305,10
"Otras activ. serv.comun.soc y personales (064)",1026,4,294,434,271,23
"Hogares privados con servicio doméstico (065)",2039,19,803,739,438,40
"Actividad economica no especificada (067)",879,3,299,300,210,67
"Desocupado (068)",1219,11,714,350,133,11
,,,,,,
"URBANA (069)",70582,590,22945,25805,17965,3277
"Agric., ganadería, caza y silvicultura (070)",11602,176,3731,3668,3032,995
"Pesca (071)",1442,7,416,519,430,70
"Explotación de minas y canteras (072)",129,,49,57,22,1
"Industrias manufactureras (073)",5161,38,1814,1832,1251,226
"Suministro de electricidad, gas y agua (074)",151,2,40,71,37,1
"Construcción (075)",3895,14,1346,1442,966,127
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",15202,197,4351,5533,4187,934
"Venta, mant.y rep. veh.autom.y motoc. (077)",1375,6,527,468,316,58
"Comercio al por mayor (078)",918,7,332,379,178,22
"Comercio al por menor (079)",12909,184,3492,4686,3693,854
"Hoteles y restaurantes (080)",3846,51,1353,1308,983,151
"Trans., almac. y comunicaciones (081)",6436,14,2470,2412,1370,170
"Intermediación financiera (082)",459,,202,190,65,2
"Activid.inmobil., empres. y alquileres (083)",3928,12,1411,1602,820,83
"Admin.pub. y defensa; p. segur.soc afil (084)",2307,,581,996,694,36
"Enseñanza (085)",5324,,1106,2369,1752,97
"Servicios sociales y de salud (086)",1615,,334,760,481,40
"Otras activ. serv.comun.soc y personales (087)",2350,22,802,869,560,97
"Hogares privados con servicio doméstico (088)",2007,22,776,721,443,45
"Actividad economica no especificada (090)",1655,8,547,589,395,116
"Desocupado (091)",3073,27,1616,867,477,86
"Hombres (092)",45181,406,14845,15905,11626,2399
"Agric., ganadería, caza y silvicultura (093)",9033,141,2952,2746,2375,819
"Pesca (094)",1386,7,397,502,410,70
"Explotación de minas y canteras (095)",124,,48,53,22,1
"Industrias manufactureras (096)",4011,30,1445,1360,977,199
"Suministro de electricidad, gas y agua (097)",132,2,35,59,36,
"Construcción (098)",3811,14,1307,1411,953,126
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",7818,120,2358,2730,2075,535
"Venta, mant.y rep. veh.autom.y motoc. (100)",1273,5,476,436,300,56
"Comercio al por mayor (101)",609,5,242,242,106,14
"Comercio al por menor (102)",5936,110,1640,2052,1669,465
"Hoteles y restaurantes (103)",1276,19,488,386,321,62
"Trans., almac. y comunicaciones (104)",5964,14,2189,2270,1328,163
"Intermediación financiera (105)",260,,103,112,43,2
"Activid.inmobil., empres. y alquileres (106)",2898,12,958,1192,661,75
"Admin.pub. y defensa; p. segur.soc afil (107)",1500,,307,661,499,33
"Enseñanza (108)",2233,,385,895,881,72
"Servicios sociales y de salud (109)",513,,89,215,179,30
"Otras activ. serv.comun.soc y personales (110)",1350,18,516,450,292,74
"Hogares privados con servicio doméstico (111)",80,5,32,19,19,5
"Actividad economica no especificada (113)",856,6,277,311,204,58
"Desocupado (114)",1936,18,959,533,351,75
"Mujeres (115)",25401,184,8100,9900,6339,878
"Agric., ganadería, caza y silvicultura (116)",2569,35,779,922,657,176
"Pesca (117)",56,,19,17,20,
"Explotación de minas y canteras (118)",5,,1,4,,
"Industrias manufactureras (119)",1150,8,369,472,274,27
"Suministro de electricidad, gas y agua (120)",19,,5,12,1,1
"Construcción (121)",84,,39,31,13,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",7384,77,1993,2803,2112,399
"Venta, mant.y rep. veh.autom.y motoc. (123)",102,1,51,32,16,2
"Comercio al por mayor (124)",309,2,90,137,72,8
"Comercio al por menor (125)",6973,74,1852,2634,2024,389
"Hoteles y restaurantes (126)",2570,32,865,922,662,89
"Trans., almac. y comunicaciones (127)",472,,281,142,42,7
"Intermediación financiera (128)",199,,99,78,22,
"Activid.inmobil., empres. y alquileres (129)",1030,,453,410,159,8
"Admin.pub. y defensa; p. segur.soc afil (130)",807,,274,335,195,3
"Enseñanza (131)",3091,,721,1474,871,25
"Servicios sociales y de salud (132)",1102,,245,545,302,10
"Otras activ. serv.comun.soc y personales (133)",1000,4,286,419,268,23
"Hogares privados con servicio doméstico (134)",1927,17,744,702,424,40
"Actividad economica no especificada (136)",799,2,270,278,191,58
"Desocupado (137)",1137,9,657,334,126,11
,,,,,,
"RURAL (138)",10539,122,3751,3336,2569,761
"Agric., ganadería, caza y silvicultura (139)",8086,106,2741,2484,2075,680
"Pesca (140)",21,,5,12,4,
"Explotación de minas y canteras (141)",33,,15,12,6,
"Industrias manufactureras (142)",201,2,77,65,50,7
"Suministro de electricidad, gas y agua (143)",8,,3,1,4,
"Construcción (144)",110,,49,30,25,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",546,4,183,198,138,23
"Venta, mant.y rep. veh.autom.y motoc. (146)",56,,27,17,11,1
"Comercio al por mayor (147)",23,,12,8,3,
"Comercio al por menor (148)",467,4,144,173,124,22
"Hoteles y restaurantes (149)",144,,55,53,30,6
"Trans., almac. y comunicaciones (150)",357,1,165,126,62,3
"Intermediación financiera (151)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (152)",161,,60,61,38,2
"Admin.pub. y defensa; p. segur.soc afil (153)",47,,19,17,11,
"Enseñanza (154)",162,,56,77,28,1
"Servicios sociales y de salud (155)",47,,17,23,5,2
"Otras activ. serv.comun.soc y personales (156)",58,,24,23,10,1
"Hogares privados con servicio doméstico (157)",118,2,63,38,15,
"Actividad economica no especificada (159)",150,2,59,42,32,15
"Desocupado (160)",287,5,158,73,36,15
"Hombres (161)",8224,94,2905,2520,2057,648
"Agric., ganadería, caza y silvicultura (162)",6699,86,2275,2008,1739,591
"Pesca (163)",18,,3,11,4,
"Explotación de minas y canteras (164)",31,,13,12,6,
"Industrias manufactureras (165)",150,1,54,51,38,6
"Suministro de electricidad, gas y agua (166)",7,,3,1,3,
"Construcción (167)",109,,49,29,25,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",259,2,100,85,59,13
"Venta, mant.y rep. veh.autom.y motoc. (169)",54,,25,17,11,1
"Comercio al por mayor (170)",13,,8,4,1,
"Comercio al por menor (171)",192,2,67,64,47,12
"Hoteles y restaurantes (172)",28,,11,7,7,3
"Trans., almac. y comunicaciones (173)",352,1,163,123,62,3
"Intermediación financiera (174)",1,,,1,,
"Activid.inmobil., empres. y alquileres (175)",150,,56,54,38,2
"Admin.pub. y defensa; p. segur.soc afil (176)",28,,7,11,10,
"Enseñanza (177)",64,,14,36,14,
"Servicios sociales y de salud (178)",15,,6,5,2,2
"Otras activ. serv.comun.soc y personales (179)",32,,16,8,7,1
"Hogares privados con servicio doméstico (180)",6,,4,1,1,
"Actividad economica no especificada (182)",70,1,30,20,13,6
"Desocupado (183)",205,3,101,57,29,15
"Mujeres (184)",2315,28,846,816,512,113
"Agric., ganadería, caza y silvicultura (185)",1387,20,466,476,336,89
"Pesca (186)",3,,2,1,,
"Explotación de minas y canteras (187)",2,,2,,,
"Industrias manufactureras (188)",51,1,23,14,12,1
"Suministro de electricidad, gas y agua (189)",1,,,,1,
"Construcción (190)",1,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",287,2,83,113,79,10
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,2,,,
"Comercio al por mayor (193)",10,,4,4,2,
"Comercio al por menor (194)",275,2,77,109,77,10
"Hoteles y restaurantes (195)",116,,44,46,23,3
"Trans., almac. y comunicaciones (196)",5,,2,3,,
"Intermediación financiera (197)",2,,2,,,
"Activid.inmobil., empres. y alquileres (198)",11,,4,7,,
"Admin.pub. y defensa; p. segur.soc afil (199)",19,,12,6,1,
"Enseñanza (200)",98,,42,41,14,1
"Servicios sociales y de salud (201)",32,,11,18,3,
"Otras activ. serv.comun.soc y personales (202)",26,,8,15,3,
"Hogares privados con servicio doméstico (203)",112,2,59,37,14,
"Actividad economica no especificada (205)",80,1,29,22,19,9
"Desocupado (206)",82,2,57,16,7,
