"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 30 a 34 años (035)",376,466,463,28,99.4,6,
"De 35 a 39 años (036)",293,626,607,15,97,2.4,
"De 40 a 44 años (037)",183,464,449,4,96.8,0.9,
"De 45 a 49 años (038)",143,417,393,,94.2,,
"De 50 y más años (039)",192,598,562,,94,,
"No PEA (040)",79796,140777,129089,3011,91.7,2.1,
"De 12 a 14 años (041)",10529,58,58,5,100,8.6,
"De 15 a 19 años (042)",15419,938,927,299,98.8,31.9,
"De 20 a 24 años (043)",10868,4630,4545,742,98.2,16,
"De 25 a 29 años (044)",7189,8451,8293,765,98.1,9.1,
"De 30 a 34 años (045)",5754,11470,11172,636,97.4,5.5,
"De 35 a 39 años (046)",4816,12558,12139,424,96.7,3.4,
"De 40 a 44 años (047)",3886,12041,11444,128,95,1.1,
"De 45 a 49 años (048)",3374,12189,11450,12,93.9,0.1,
"De 50 y más años (049)",17961,78442,69061,,88,,
,,,,,,,
"URBANA (060)",145377,256981,240275,4938,93.5,1.9,
"De 12 a 14 años (061)",10770,68,67,6,98.5,8.8,
"De 15 a 19 años (062)",20143,1436,1412,406,98.3,28.3,
"De 20 a 24 años (063)",19720,7900,7769,1075,98.3,13.6,
"De 25 a 29 años (064)",17572,16539,16245,1251,98.2,7.6,
"De 30 a 34 años (065)",15149,24825,24246,1141,97.7,4.6,
"De 35 a 39 años (066)",13437,29959,29103,794,97.1,2.7,
"De 40 a 44 años (067)",11171,30349,29280,240,96.5,0.8,
"De 45 a 49 años (068)",9290,29120,27621,25,94.9,0.1,
"De 50 y más años (069)",28125,116785,104532,,89.5,,
"PEA (070)",69528,127408,120850,2139,94.9,1.7,
"De 12 a 14 años (071)",848,11,10,1,90.9,9.1,
"De 15 a 19 años (072)",5281,552,539,125,97.6,22.6,
"De 20 a 24 años (073)",9206,3631,3567,382,98.2,10.5,
"De 25 a 29 años (074)",10742,8894,8730,538,98.2,6,
"De 30 a 34 años (075)",9775,14549,14213,552,97.7,3.8,
"De 35 a 39 años (076)",8972,18845,18333,398,97.3,2.1,
"De 40 a 44 años (077)",7591,19846,19183,128,96.7,0.6,
"De 45 a 49 años (078)",6153,18237,17328,15,95,0.1,
"De 50 y más años (079)",10960,42843,38947,,90.9,,
"Ocupada (080)",66908,124192,117733,2015,94.8,1.6,
"De 12 a 14 años (081)",824,9,8,,88.9,,
"De 15 a 19 años (082)",5009,502,489,109,97.4,21.7,
"De 20 a 24 años (083)",8618,3405,3343,349,98.2,10.2,
"De 25 a 29 años (084)",10184,8508,8347,511,98.1,6,
"De 30 a 34 años (085)",9401,14085,13752,524,97.6,3.7,
"De 35 a 39 años (086)",8680,18219,17726,383,97.3,2.1,
"De 40 a 44 años (087)",7412,19393,18743,124,96.6,0.6,
"De 45 a 49 años (088)",6012,17826,16940,15,95,0.1,
"De 50 y más años (089)",10768,42245,38385,,90.9,,
"Desocupada (090)",2620,3216,3117,124,96.9,3.9,
"De 12 a 14 años (091)",24,2,2,1,100,50,
"De 15 a 19 años (092)",272,50,50,16,100,32,
"De 20 a 24 años (093)",588,226,224,33,99.1,14.6,
"De 25 a 29 años (094)",558,386,383,27,99.2,7,
"De 30 a 34 años (095)",374,464,461,28,99.4,6,
"De 35 a 39 años (096)",292,626,607,15,97,2.4,
"De 40 a 44 años (097)",179,453,440,4,97.1,0.9,
"De 45 a 49 años (098)",141,411,388,,94.4,,
"De 50 y más años (099)",192,598,562,,94,,
"No PEA (100)",75849,129573,119425,2799,92.2,2.2,
"De 12 a 14 años (101)",9922,57,57,5,100,8.8,
"De 15 a 19 años (102)",14862,884,873,281,98.8,31.8,
"De 20 a 24 años (103)",10514,4269,4202,693,98.4,16.2,
"De 25 a 29 años (104)",6830,7645,7515,713,98.3,9.3,
"De 30 a 34 años (105)",5374,10276,10033,589,97.6,5.7,
"De 35 a 39 años (106)",4465,11114,10770,396,96.9,3.6,
"De 40 a 44 años (107)",3580,10503,10097,112,96.1,1.1,
"De 45 a 49 años (108)",3137,10883,10293,10,94.6,0.1,
"De 50 y más años (109)",17165,73942,65585,,88.7,,
,,,,,,,
"RURAL (120)",5547,16145,13986,280,86.6,1.7,
"De 12 a 14 años (121)",637,2,2,,100,,
"De 15 a 19 años (122)",698,84,83,26,98.8,31,
"De 20 a 24 años (123)",547,495,474,62,95.8,12.5,
"De 25 a 29 años (124)",572,1151,1113,66,96.7,5.7,
"De 30 a 34 años (125)",587,1756,1663,63,94.7,3.6,
"De 35 a 39 años (126)",558,2183,2067,42,94.7,1.9,
"De 40 a 44 años (127)",484,2320,2059,20,88.8,0.9,
"De 45 a 49 años (128)",360,1950,1717,1,88.1,0.1,
"De 50 y más años (129)",1104,6204,4808,,77.5,,
"PEA (130)",1600,4941,4322,72,87.5,1.5,
"De 12 a 14 años (131)",30,1,1,,100,,
"De 15 a 19 años (132)",141,30,29,8,96.7,26.7,
"De 20 a 24 años (133)",193,134,131,14,97.8,10.4,
"De 25 a 29 años (134)",213,345,335,15,97.1,4.3,
"De 30 a 34 años (135)",207,562,524,16,93.2,2.8,
"De 35 a 39 años (136)",207,739,698,14,94.5,1.9,
"De 40 a 44 años (137)",178,782,712,5,91,0.6,
"De 45 a 49 años (138)",123,644,560,,87,,
"De 50 y más años (139)",308,1704,1332,,78.2,,
"Ocupada (140)",1570,4913,4297,71,87.5,1.4,
"De 12 a 14 años (141)",30,1,1,,100,,
"De 15 a 19 años (142)",134,30,29,8,96.7,26.7,
"De 20 a 24 años (143)",184,128,125,13,97.7,10.2,
"De 25 a 29 años (144)",208,342,332,15,97.1,4.4,
"De 30 a 34 años (145)",205,560,522,16,93.2,2.9,
"De 35 a 39 años (146)",206,739,698,14,94.5,1.9,
"De 40 a 44 años (147)",174,771,703,5,91.2,0.6,
"De 45 a 49 años (148)",121,638,555,,87,,
"De 50 y más años (149)",308,1704,1332,,78.2,,
"Desocupada (150)",30,28,25,1,89.3,3.6,
"De 15 a 19 años (152)",7,,,,,,
"De 20 a 24 años (153)",9,6,6,1,100,16.7,
"De 25 a 29 años (154)",5,3,3,,100,,
"De 30 a 34 años (155)",2,2,2,,100,,
"De 35 a 39 años (156)",1,,,,,,
"De 40 a 44 años (157)",4,11,9,,81.8,,
"De 45 a 49 años (158)",2,6,5,,83.3,,
"No PEA (160)",3947,11204,9664,208,86.3,1.9,
"De 12 a 14 años (161)",607,1,1,,100,,
"De 15 a 19 años (162)",557,54,54,18,100,33.3,
"De 20 a 24 años (163)",354,361,343,48,95,13.3,
"De 25 a 29 años (164)",359,806,778,51,96.5,6.3,
"De 30 a 34 años (165)",380,1194,1139,47,95.4,3.9,
"De 35 a 39 años (166)",351,1444,1369,28,94.8,1.9,
"De 40 a 44 años (167)",306,1538,1347,15,87.6,1,
"De 45 a 49 años (168)",237,1306,1157,1,88.6,0.1,
"De 50 y más años (169)",796,4500,3476,,77.2,,
