"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",43,4,23,11,4,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1612,81,543,481,383,124
"Otra (036)",2,,1,1,,
"Ocupación no especificada (037)",342,1,87,113,104,37
"Desocupado (038)",156,3,87,44,16,6
,,,,,,
"URBANA (039)",6602,175,1907,2330,1692,498
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",24,,2,13,8,1
"Profes., científicos e intelectuales (041)",460,,132,208,115,5
"Técnicos de nivel medio y trab.asimilados (042)",198,2,87,76,27,6
"Jefes y empleados de oficina (043)",163,,63,61,37,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1149,22,322,442,284,79
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1424,15,209,451,498,251
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",442,4,177,152,92,17
"Obreros construc., conf., papel, fab., instr. (047)",760,7,226,331,181,15
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1475,120,515,414,344,82
"Otra (049)",48,,14,26,8,
"Ocupación no especificada (050)",183,1,47,60,50,25
"Desocupado (051)",276,4,113,96,48,15
"Hombres (052)",4279,120,1177,1497,1147,338
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",21,,2,11,7,1
"Profes., científicos e intelectuales (054)",235,,47,98,85,5
"Técnicos de nivel medio y trab.asimilados (055)",120,1,51,43,20,5
"Jefes y empleados de oficina (056)",107,,30,45,31,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",310,12,105,111,68,14
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1213,13,170,389,415,226
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",372,3,146,128,81,14
"Obreros construc., conf., papel, fab., instr. (060)",736,5,210,326,181,14
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",869,82,317,231,202,37
"Otra (062)",46,,13,25,8,
"Ocupación no especificada (063)",61,1,14,23,13,10
"Desocupado (064)",189,3,72,67,36,11
"Mujeres (065)",2323,55,730,833,545,160
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,,,2,1,
"Profes., científicos e intelectuales (067)",225,,85,110,30,
"Técnicos de nivel medio y trab.asimilados (068)",78,1,36,33,7,1
"Jefes y empleados de oficina (069)",56,,33,16,6,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",839,10,217,331,216,65
"Agricult.trabaj. calif. agrop. y pesqueros (071)",211,2,39,62,83,25
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",70,1,31,24,11,3
"Obreros construc., conf., papel, fab., instr. (073)",24,2,16,5,,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",606,38,198,183,142,45
"Otra (075)",2,,1,1,,
"Ocupación no especificada (076)",122,,33,37,37,15
"Desocupado (077)",87,1,41,29,12,4
,,,,,,
"RURAL (078)",10598,196,2971,3392,2977,1062
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",9,,1,3,5,
"Profes., científicos e intelectuales (080)",180,,71,74,34,1
"Técnicos de nivel medio y trab.asimilados (081)",93,,51,21,19,2
"Jefes y empleados de oficina (082)",93,,49,24,20,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",450,6,154,159,113,18
"Agricult.trabaj. calif. agrop. y pesqueros (084)",5500,16,873,1850,1931,830
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",282,1,174,62,37,8
"Obreros construc., conf., papel, fab., instr. (086)",643,4,227,250,151,11
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2794,164,1152,767,555,156
"Otra (088)",5,,,5,,
"Ocupación no especificada (089)",282,2,77,97,77,29
"Desocupado (090)",267,3,142,80,35,7
"Hombres (091)",8325,140,2224,2719,2377,865
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",6,,1,2,3,
"Profes., científicos e intelectuales (093)",92,,26,42,23,1
"Técnicos de nivel medio y trab.asimilados (094)",56,,25,17,12,2
"Jefes y empleados de oficina (095)",61,,29,17,15,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",157,2,65,53,32,5
"Agricult.trabaj. calif. agrop. y pesqueros (097)",5036,12,783,1732,1757,752
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",240,1,149,52,33,5
"Obreros construc., conf., papel, fab., instr. (099)",624,2,220,244,147,11
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1788,121,807,469,314,77
"Otra (101)",5,,,5,,
"Ocupación no especificada (102)",62,1,23,21,10,7
"Desocupado (103)",198,1,96,65,31,5
"Mujeres (104)",2273,56,747,673,600,197
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,,1,2,
"Profes., científicos e intelectuales (106)",88,,45,32,11,
"Técnicos de nivel medio y trab.asimilados (107)",37,,26,4,7,
"Jefes y empleados de oficina (108)",32,,20,7,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",293,4,89,106,81,13
"Agricult.trabaj. calif. agrop. y pesqueros (110)",464,4,90,118,174,78
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",42,,25,10,4,3
"Obreros construc., conf., papel, fab., instr. (112)",19,2,7,6,4,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1006,43,345,298,241,79
"Ocupación no especificada (115)",220,1,54,76,67,22
"Desocupado (116)",69,2,46,15,4,2
