"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES DE 3 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RELACIÓN DE PARENTESCO CON EL JEFE DEL HOGAR",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO E IDIOMA O LENGUA CON LA QUE APRENDIÓ A HABLAR",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Otro(a) no pariente (046)",889,48,10,212,375,85,81,32,46
"Hombres (048)",11438,798,301,3215,4408,693,808,528,687
"Jefe o Jefa (049)",4531,107,2,1076,1974,296,462,199,415
"Esposa(o)/ compa¤era(o) (050)",395,11,,75,203,29,36,16,25
"Hijo(a)/ hijastro(a) (051)",4627,515,238,1527,1526,231,181,247,162
"Yerno/ nuera (052)",133,,,4,67,10,23,10,19
"Nieto(a) (053)",336,71,36,136,68,9,4,7,5
"Padres/ suegros (054)",111,22,,60,16,2,6,3,2
"Otro(a) pariente (055)",726,53,17,202,282,57,56,21,38
"Trabajador(a) del hogar (056)",47,1,,21,19,4,1,1,
"Pensionista (057)",32,,,6,16,5,1,2,2
"Otro(a) no pariente (058)",500,18,8,108,237,50,38,22,19
"Mujeres (060)",11795,1333,320,3818,3958,622,828,355,561
"Jefe o Jefa (061)",1986,244,,635,658,117,171,43,118
"Esposa(o)/ compa¤era(o) (062)",3483,311,2,1089,1350,140,315,74,202
"Hijo(a)/ hijastro(a) (063)",4517,471,258,1568,1373,268,216,187,176
"Yerno/ nuera (064)",153,2,,8,82,12,27,9,13
"Nieto(a) (065)",351,89,35,133,69,9,4,7,5
"Padres/ suegros (066)",208,117,,63,14,4,9,,1
"Otro(a) pariente (067)",592,60,22,185,215,35,39,18,18
"Trabajador(a) del hogar (068)",98,8,1,30,52,2,2,3,
"Pensionista (069)",18,1,,3,7,,2,4,1
"Otro(a) no pariente (070)",389,30,2,104,138,35,43,10,27
,,,,,,,,,
"RURAL (072)",27133,5009,736,11972,7874,689,424,217,212
"Jefe o Jefa (073)",7106,1323,4,3261,2128,118,146,50,76
"Esposa(o)/ compa¤era(o) (074)",5112,1436,6,2345,1164,47,77,13,24
"Hijo(a)/ hijastro(a) (075)",12332,1614,625,5390,3867,459,155,135,87
"Yerno/ nuera (076)",350,13,,70,222,18,13,6,8
"Nieto(a) (077)",708,168,73,310,134,14,7,,2
"Padres/ suegros (078)",331,238,,82,8,,,2,1
"Otro(a) pariente (079)",924,169,24,407,271,17,22,6,8
"Trabajador(a) del hogar (080)",30,5,,12,11,1,,1,
"Pensionista (081)",4,1,,,2,1,,,
"Otro(a) no pariente (082)",236,42,4,95,67,14,4,4,6
"Hombres (084)",13797,1632,378,6169,4678,398,241,161,140
"Jefe o Jefa (085)",5519,578,3,2702,1890,104,130,43,69
"Esposa(o)/ compa¤era(o) (086)",336,29,,163,128,7,4,3,2
"Hijo(a)/ hijastro(a) (087)",6597,790,321,2786,2225,245,82,98,50
"Yerno/ nuera (088)",175,2,,26,117,11,9,5,5
"Nieto(a) (089)",362,86,36,153,73,9,3,,2
"Padres/ suegros (090)",117,48,,60,6,,,2,1
"Otro(a) pariente (091)",513,71,17,216,177,11,10,5,6
"Trabajador(a) del hogar (092)",11,2,,3,4,1,,1,
"Pensionista (093)",2,,,,2,,,,
"Otro(a) no pariente (094)",165,26,1,60,56,10,3,4,5
"Mujeres (096)",13336,3377,358,5803,3196,291,183,56,72
"Jefe o Jefa (097)",1587,745,1,559,238,14,16,7,7
"Esposa(o)/ compa¤era(o) (098)",4776,1407,6,2182,1036,40,73,10,22
"Hijo(a)/ hijastro(a) (099)",5735,824,304,2604,1642,214,73,37,37
"Yerno/ nuera (100)",175,11,,44,105,7,4,1,3
"Nieto(a) (101)",346,82,37,157,61,5,4,,
"Padres/ suegros (102)",214,190,,22,2,,,,
"Otro(a) pariente (103)",411,98,7,191,94,6,12,1,2
"Trabajador(a) del hogar (104)",19,3,,9,7,,,,
"Pensionista (105)",2,1,,,,1,,,
"Otro(a) no pariente (106)",71,16,3,35,11,4,1,,1
