"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",21,,11,6,3,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",802,21,286,226,207,62
"Otra (036)",2,,1,,1,
"Ocupación no especificada (037)",378,,94,108,115,61
"Desocupado (038)",189,10,122,44,9,4
,,,,,,
"URBANA (039)",6707,65,2023,2480,1648,491
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",42,,5,22,13,2
"Profes., científicos e intelectuales (041)",1156,,192,667,293,4
"Técnicos de nivel medio y trab.asimilados (042)",260,,90,106,58,6
"Jefes y empleados de oficina (043)",328,,119,133,72,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",690,3,203,254,181,49
"Agricult.trabaj. calif. agrop. y pesqueros (045)",990,10,181,288,328,183
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",247,1,93,87,50,16
"Obreros construc., conf., papel, fab., instr. (047)",432,1,152,164,99,16
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1699,40,634,513,386,126
"Otra (049)",42,,17,17,8,
"Ocupación no especificada (050)",322,,101,86,90,45
"Desocupado (051)",499,10,236,143,70,40
"Hombres (052)",4805,48,1425,1707,1230,395
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",35,,2,21,11,1
"Profes., científicos e intelectuales (054)",694,,106,391,194,3
"Técnicos de nivel medio y trab.asimilados (055)",160,,54,63,39,4
"Jefes y empleados de oficina (056)",182,,50,77,51,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",292,2,88,87,88,27
"Agricult.trabaj. calif. agrop. y pesqueros (058)",950,10,170,278,316,176
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",225,1,81,81,47,15
"Obreros construc., conf., papel, fab., instr. (060)",424,1,147,163,97,16
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1277,28,482,386,286,95
"Otra (062)",41,,17,17,7,
"Ocupación no especificada (063)",125,,50,29,30,16
"Desocupado (064)",400,6,178,114,64,38
"Mujeres (065)",1902,17,598,773,418,96
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",7,,3,1,2,1
"Profes., científicos e intelectuales (067)",462,,86,276,99,1
"Técnicos de nivel medio y trab.asimilados (068)",100,,36,43,19,2
"Jefes y empleados de oficina (069)",146,,69,56,21,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",398,1,115,167,93,22
"Agricult.trabaj. calif. agrop. y pesqueros (071)",40,,11,10,12,7
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",22,,12,6,3,1
"Obreros construc., conf., papel, fab., instr. (073)",8,,5,1,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",422,12,152,127,100,31
"Otra (075)",1,,,,1,
"Ocupación no especificada (076)",197,,51,57,60,29
"Desocupado (077)",99,4,58,29,6,2
,,,,,,
"RURAL (078)",10248,62,3383,3556,2385,862
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",12,,3,6,3,
"Profes., científicos e intelectuales (080)",331,,88,184,58,1
"Técnicos de nivel medio y trab.asimilados (081)",376,,100,222,53,1
"Jefes y empleados de oficina (082)",280,,132,118,30,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",306,,133,111,53,9
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2953,9,667,886,932,459
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",869,1,296,450,107,15
"Obreros construc., conf., papel, fab., instr. (086)",643,,173,313,147,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",3454,36,1376,977,800,265
"Otra (088)",3,,1,,2,
"Ocupación no especificada (089)",308,,76,95,79,58
"Desocupado (090)",713,16,338,194,121,44
"Hombres (091)",9122,43,2953,3228,2123,775
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,,2,5,2,
"Profes., científicos e intelectuales (093)",220,,42,131,46,1
"Técnicos de nivel medio y trab.asimilados (094)",349,,87,209,52,1
"Jefes y empleados de oficina (095)",239,,104,105,30,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",171,,74,70,21,6
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2826,5,640,854,885,442
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",852,1,288,445,104,14
"Obreros construc., conf., papel, fab., instr. (099)",630,,167,308,146,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",3074,27,1242,878,693,234
"Otra (101)",2,,,,2,
"Ocupación no especificada (102)",127,,33,44,24,26
"Desocupado (103)",623,10,274,179,118,42
"Mujeres (104)",1126,19,430,328,262,87
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,1,1,1,
"Profes., científicos e intelectuales (106)",111,,46,53,12,
"Técnicos de nivel medio y trab.asimilados (107)",27,,13,13,1,
"Jefes y empleados de oficina (108)",41,,28,13,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",135,,59,41,32,3
"Agricult.trabaj. calif. agrop. y pesqueros (110)",127,4,27,32,47,17
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",17,,8,5,3,1
"Obreros construc., conf., papel, fab., instr. (112)",13,,6,5,1,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",380,9,134,99,107,31
"Otra (114)",1,,1,,,
"Ocupación no especificada (115)",181,,43,51,55,32
"Desocupado (116)",90,6,64,15,3,2
