"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",55,,31,24,,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",212,24,65,121,1,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2439,25,2181,25,,208,,
"Ocupaciñn no especificada (102)",14,2,4,6,1,1,,
"Desocupado (103)",296,,,,,,,296
"Mujeres (104)",750,60,388,140,1,81,35,45
"Profes., científicos e intelectuales (106)",34,25,,9,,,,
"Técnicos de nivel medio y trab. asimilados (107)",15,14,,1,,,,
"Jefes y empleados de oficina (108)",8,8,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",51,7,3,34,,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",53,,,52,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",8,,1,7,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,,2,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",515,3,378,26,,73,35,
"Ocupaciñn no especificada (115)",19,3,6,9,,1,,
"Desocupado (116)",45,,,,,,,45
