"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",115,102,5,84,10,2,1,,,,13,114
"De 20 a 24 años (023)",483,405,9,241,112,30,12,1,,,78,610
"De 25 a 29 años (024)",621,543,6,217,171,81,65,3,,,78,1101
"De 30 a 34 años (025)",748,706,2,167,215,140,133,42,7,,42,1927
"De 35 a 39 años (026)",695,668,,107,160,141,173,70,16,1,27,2205
"De 40 a 44 años (027)",685,667,2,66,127,108,199,114,39,12,18,2726
"De 45 a 49 años (028)",595,581,2,56,82,91,155,103,70,22,14,2685
"De 50 y más años (029)",1276,1257,4,102,109,134,319,313,194,82,19,6706
"Desocupada (030)",218,168,2,57,32,25,32,12,8,,50,487
"De 12 a 14 años (031)",2,,,,,,,,,,2,
"De 15 a 19 años (032)",14,11,1,10,,,,,,,3,10
"De 20 a 24 años (033)",46,30,,20,7,2,1,,,,16,45
"De 25 a 29 años (034)",49,32,,15,8,6,2,1,,,17,64
"De 30 a 34 años (035)",31,23,,4,8,6,4,1,,,8,60
"De 35 a 39 años (036)",18,17,,3,4,5,3,2,,,1,53
"De 40 a 44 años (037)",18,16,,1,3,4,7,1,,,2,56
"De 45 a 49 años (038)",7,7,,2,,,2,1,2,,,36
"De 50 y más años (039)",33,32,1,2,2,2,13,6,6,,1,163
"No PEA (040)",24416,23539,108,3637,3422,3195,5432,4282,2525,938,877,103129
"De 12 a 14 años (041)",60,21,2,16,3,,,,,,39,22
"De 15 a 19 años (042)",724,652,6,564,71,11,,,,,72,739
"De 20 a 24 años (043)",2589,2321,14,1188,775,278,61,5,,,268,3861
"De 25 a 29 años (044)",2782,2612,12,669,776,623,481,48,3,,170,6458
"De 30 a 34 años (045)",2632,2547,7,332,560,613,778,225,29,3,85,8383
"De 35 a 39 años (046)",2657,2607,9,212,315,501,911,502,139,18,50,10931
"De 40 a 44 años (047)",2345,2293,6,135,215,270,707,580,288,92,52,11660
"De 45 a 49 años (048)",2140,2104,7,100,159,186,572,619,343,118,36,11688
"De 50 y más años (049)",8487,8382,45,421,548,713,1922,2303,1723,707,105,49387
,,,,,,,,,,,,
"URBANA (060)",4071,3848,24,876,866,621,737,438,200,86,223,13128
"De 12 a 14 años (061)",6,2,,1,1,,,,,,4,3
"De 15 a 19 años (062)",67,60,3,57,,,,,,,7,57
"De 20 a 24 años (063)",335,278,5,190,70,7,6,,,,57,375
"De 25 a 29 años (064)",480,427,3,195,145,58,23,3,,,53,773
"De 30 a 34 años (065)",545,522,1,154,201,103,57,5,1,,23,1149
"De 35 a 39 años (066)",525,508,,102,145,132,105,23,1,,17,1394
"De 40 a 44 años (067)",482,470,2,52,119,101,131,54,7,4,12,1608
"De 45 a 49 años (068)",390,375,,39,69,75,105,65,17,5,15,1484
"De 50 y más años (069)",1241,1206,10,86,116,145,310,288,174,77,35,6285
"PEA (070)",1680,1576,10,415,411,295,272,116,41,16,104,4583
"De 12 a 14 años (071)",1,,,,,,,,,,1,
"De 15 a 19 años (072)",15,14,2,12,,,,,,,1,12
"De 20 a 24 años (073)",102,82,3,58,18,2,1,,,,20,104
"De 25 a 29 años (074)",204,170,2,97,51,16,3,1,,,34,265
"De 30 a 34 años (075)",279,265,,90,105,50,17,2,1,,14,544
"De 35 a 39 años (076)",275,265,,58,88,70,44,5,,,10,663
"De 40 a 44 años (077)",267,260,1,36,76,58,67,20,1,1,7,807
"De 45 a 49 años (078)",206,196,,29,38,46,56,19,6,2,10,692
"De 50 y más años (079)",331,324,2,35,35,53,84,69,33,13,7,1496
"Ocupada (080)",1627,1531,10,401,397,292,263,112,40,16,96,4459
"De 15 a 19 años (082)",15,14,2,12,,,,,,,1,12
"De 20 a 24 años (083)",91,72,3,51,15,2,1,,,,19,91
"De 25 a 29 años (084)",190,159,2,92,46,16,3,,,,31,244
"De 30 a 34 años (085)",271,259,,89,101,50,16,2,1,,12,531
"De 35 a 39 años (086)",270,261,,58,87,69,43,4,,,9,648
"De 40 a 44 años (087)",260,253,1,36,75,56,64,19,1,1,7,779
"De 45 a 49 años (088)",205,195,,29,38,46,55,19,6,2,10,687
"De 50 y más años (089)",325,318,2,34,35,53,81,68,32,13,7,1467
"Desocupada (090)",53,45,,14,14,3,9,4,1,,8,124
"De 12 a 14 años (091)",1,,,,,,,,,,1,
"De 20 a 24 años (093)",11,10,,7,3,,,,,,1,13
"De 25 a 29 años (094)",14,11,,5,5,,,1,,,3,21
"De 30 a 34 años (095)",8,6,,1,4,,1,,,,2,13
"De 35 a 39 años (096)",5,4,,,1,1,1,1,,,1,15
"De 40 a 44 años (097)",7,7,,,1,2,3,1,,,,28
"De 45 a 49 años (098)",1,1,,,,,1,,,,,5
"De 50 y más años (099)",6,6,,1,,,3,1,1,,,29
"No PEA (100)",2391,2272,14,461,455,326,465,322,159,70,119,8545
"De 12 a 14 años (101)",5,2,,1,1,,,,,,3,3
"De 15 a 19 años (102)",52,46,1,45,,,,,,,6,45
"De 20 a 24 años (103)",233,196,2,132,52,5,5,,,,37,271
"De 25 a 29 años (104)",276,257,1,98,94,42,20,2,,,19,508
"De 30 a 34 años (105)",266,257,1,64,96,53,40,3,,,9,605
"De 35 a 39 años (106)",250,243,,44,57,62,61,18,1,,7,731
"De 40 a 44 años (107)",215,210,1,16,43,43,64,34,6,3,5,801
"De 45 a 49 años (108)",184,179,,10,31,29,49,46,11,3,5,792
"De 50 y más años (109)",910,882,8,51,81,92,226,219,141,64,28,4789
,,,,,,,,,,,,
"RURAL (120)",25786,24789,116,3859,3574,3326,5784,4502,2659,969,997,108563
"De 12 a 14 años (121)",61,20,2,16,2,,,,,,41,20
"De 15 a 19 años (122)",786,705,9,601,81,13,1,,,,81,806
"De 20 a 24 años (123)",2783,2478,18,1259,824,303,68,6,,,305,4141
"De 25 a 29 años (124)",2972,2760,15,706,810,652,525,49,3,,212,6850
"De 30 a 34 años (125)",2866,2754,8,349,582,656,858,263,35,3,112,9221
"De 35 a 39 años (126)",2845,2784,9,220,334,515,982,551,154,19,61,11795
"De 40 a 44 años (127)",2566,2506,6,150,226,281,782,641,320,100,60,12834
"De 45 a 49 años (128)",2352,2317,9,119,172,202,624,658,398,135,35,12925
"De 50 y más años (129)",8555,8465,40,439,543,704,1944,2334,1749,712,90,49971
"PEA (130)",3761,3522,22,683,607,457,817,542,293,101,239,13979
"De 12 a 14 años (131)",6,1,,1,,,,,,,5,1
"De 15 a 19 años (132)",114,99,4,82,10,2,1,,,,15,112
"De 20 a 24 años (133)",427,353,6,203,101,30,12,1,,,74,551
"De 25 a 29 años (134)",466,405,4,135,128,71,64,3,,,61,900
"De 30 a 34 años (135)",500,464,2,81,118,96,120,41,6,,36,1443
"De 35 a 39 años (136)",438,420,,52,76,76,132,67,16,1,18,1595
"De 40 a 44 años (137)",436,423,1,31,54,54,139,95,38,11,13,1975
"De 45 a 49 años (138)",396,392,2,29,44,45,101,85,66,20,4,2029
"De 50 y más años (139)",978,965,3,69,76,83,248,250,167,69,13,5373
"Ocupada (140)",3596,3399,20,640,589,435,794,534,286,101,197,13616
"De 12 a 14 años (141)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (142)",100,88,3,72,10,2,1,,,,12,102
"De 20 a 24 años (143)",392,333,6,190,97,28,11,1,,,59,519
"De 25 a 29 años (144)",431,384,4,125,125,65,62,3,,,47,857
"De 30 a 34 años (145)",477,447,2,78,114,90,117,40,6,,30,1396
"De 35 a 39 años (146)",425,407,,49,73,72,130,66,16,1,18,1557
"De 40 a 44 años (147)",425,414,1,30,52,52,135,95,38,11,11,1947
"De 45 a 49 años (148)",390,386,2,27,44,45,100,84,64,20,4,1998
"De 50 y más años (149)",951,939,2,68,74,81,238,245,162,69,12,5239
"Desocupada (150)",165,123,2,43,18,22,23,8,7,,42,363
"De 12 a 14 años (151)",1,,,,,,,,,,1,
"De 15 a 19 años (152)",14,11,1,10,,,,,,,3,10
"De 20 a 24 años (153)",35,20,,13,4,2,1,,,,15,32
"De 25 a 29 años (154)",35,21,,10,3,6,2,,,,14,43
"De 30 a 34 años (155)",23,17,,3,4,6,3,1,,,6,47
"De 35 a 39 años (156)",13,13,,3,3,4,2,1,,,,38
"De 40 a 44 años (157)",11,9,,1,2,2,4,,,,2,28
"De 45 a 49 años (158)",6,6,,2,,,1,1,2,,,31
"De 50 y más años (159)",27,26,1,1,2,2,10,5,5,,1,134
"No PEA (160)",22025,21267,94,3176,2967,2869,4967,3960,2366,868,758,94584
"De 12 a 14 años (161)",55,19,2,15,2,,,,,,36,19
"De 15 a 19 años (162)",672,606,5,519,71,11,,,,,66,694
"De 20 a 24 años (163)",2356,2125,12,1056,723,273,56,5,,,231,3590
"De 25 a 29 años (164)",2506,2355,11,571,682,581,461,46,3,,151,5950
"De 30 a 34 años (165)",2366,2290,6,268,464,560,738,222,29,3,76,7778
"De 35 a 39 años (166)",2407,2364,9,168,258,439,850,484,138,18,43,10200
"De 40 a 44 años (167)",2130,2083,5,119,172,227,643,546,282,89,47,10859
"De 45 a 49 años (168)",1956,1925,7,90,128,157,523,573,332,115,31,10896
"De 50 y más años (169)",7577,7500,37,370,467,621,1696,2084,1582,643,77,44598
