"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (037)",24,,12,7,3,2
"Desocupado (038)",6,2,4,,,
,,,,,,
"URBANA (039)",501,16,175,218,85,7
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",6,,1,2,3,
"Profes., científicos e intelectuales (041)",85,,24,49,12,
"Técnicos de nivel medio y trab.asimilados (042)",21,,5,12,4,
"Jefes y empleados de oficina (043)",78,,23,40,15,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",65,5,22,27,11,
"Agricult.trabaj. calif. agrop. y pesqueros (045)",29,,8,7,10,4
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",39,1,11,15,11,1
"Obreros construc., conf., papel, fab., instr. (047)",40,1,14,19,5,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",94,6,42,33,12,1
"Otra (049)",9,,7,2,,
"Ocupación no especificada (050)",4,,2,1,1,
"Desocupado (051)",31,3,16,11,1,
"Hombres (052)",357,12,126,145,68,6
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",4,,1,1,2,
"Profes., científicos e intelectuales (054)",47,,13,23,11,
"Técnicos de nivel medio y trab.asimilados (055)",20,,5,11,4,
"Jefes y empleados de oficina (056)",53,,16,26,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",32,3,12,11,6,
"Agricult.trabaj. calif. agrop. y pesqueros (058)",27,,7,7,9,4
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",37,1,10,15,10,1
"Obreros construc., conf., papel, fab., instr. (060)",38,1,14,18,4,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",61,6,27,19,9,
"Otra (062)",9,,7,2,,
"Ocupación no especificada (063)",4,,2,1,1,
"Desocupado (064)",25,1,12,11,1,
"Mujeres (065)",144,4,49,73,17,1
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,,,1,1,
"Profes., científicos e intelectuales (067)",38,,11,26,1,
"Técnicos de nivel medio y trab.asimilados (068)",1,,,1,,
"Jefes y empleados de oficina (069)",25,,7,14,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",33,2,10,16,5,
"Agricult.trabaj. calif. agrop. y pesqueros (071)",2,,1,,1,
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",2,,1,,1,
"Obreros construc., conf., papel, fab., instr. (073)",2,,,1,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",33,,15,14,3,1
"Desocupado (077)",6,2,4,,,
,,,,,,
"RURAL (078)",589,5,230,232,103,19
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",3,,1,2,,
"Profes., científicos e intelectuales (080)",76,,22,43,11,
"Técnicos de nivel medio y trab.asimilados (081)",7,,1,6,,
"Jefes y empleados de oficina (082)",3,,1,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",4,,3,1,,
"Agricult.trabaj. calif. agrop. y pesqueros (084)",274,,95,112,56,11
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",12,,6,2,3,1
"Obreros construc., conf., papel, fab., instr. (086)",12,,5,6,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",90,5,50,26,8,1
"Ocupación no especificada (089)",102,,41,31,24,6
"Desocupado (090)",6,,5,1,,
"Hombres (091)",498,4,191,196,90,17
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",1,,,1,,
"Profes., científicos e intelectuales (093)",56,,12,35,9,
"Técnicos de nivel medio y trab.asimilados (094)",7,,1,6,,
"Jefes y empleados de oficina (095)",3,,1,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",4,,3,1,,
"Agricult.trabaj. calif. agrop. y pesqueros (097)",262,,90,107,54,11
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",11,,6,1,3,1
"Obreros construc., conf., papel, fab., instr. (099)",11,,5,5,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",59,4,39,13,2,1
"Ocupación no especificada (102)",78,,29,24,21,4
"Desocupado (103)",6,,5,1,,
"Mujeres (104)",91,1,39,36,13,2
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,1,1,,
"Profes., científicos e intelectuales (106)",20,,10,8,2,
"Agricult.trabaj. calif. agrop. y pesqueros (110)",12,,5,5,2,
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",1,,,1,,
"Obreros construc., conf., papel, fab., instr. (112)",1,,,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",31,1,11,13,6,
"Ocupación no especificada (115)",24,,12,7,3,2
