"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",15,5,6,3,1,
"Organiz. y organos extraterritoriales (042)",1,,,,,1
"Actividad economica no especificada (043)",66,,28,23,12,3
"Mujeres (045)",4344,110,2189,1382,600,63
"Agric., ganadería, caza y silvicultura (046)",3550,91,1823,1076,509,51
"Pesca (047)",4,,1,3,,
"Explotación de minas y canteras (048)",2,,2,,,
"Industrias manufactureras (049)",11,,5,5,1,
"Construcción (051)",4,1,2,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",113,1,54,41,16,1
"Comercio al por mayor (054)",7,,2,5,,
"Comercio al por menor (055)",106,1,52,36,16,1
"Hoteles y restaurantes (056)",94,4,36,37,16,1
"Trans., almac. y comunicaciones (057)",4,,,3,,1
"Intermediación financiera (058)",1,,,,1,
"Activid.inmobil., empres. y alquileres (059)",8,,5,3,,
"Admin.pub. y defensa; p. segur.soc.afil (060)",23,,14,7,2,
"Enseñanza (061)",214,,73,127,14,
"Servicios sociales y de salud (062)",30,,16,10,4,
"Otras activ. serv.comun.soc y personales (063)",27,2,8,8,3,6
"Hogares privados con servicio doméstico (064)",110,11,77,12,10,
"Actividad economica no especificada (066)",149,,73,50,23,3
,,,,,,
"URBANA (067)",1617,36,635,604,313,29
"Agric., ganadería, caza y silvicultura (068)",552,14,225,173,129,11
"Pesca (069)",3,,1,2,,
"Explotación de minas y canteras (070)",11,,5,5,1,
"Industrias manufactureras (071)",46,,15,22,8,1
"Suministro de electricidad, gas y agua (072)",1,,1,,,
"Construcción (073)",35,,17,9,9,
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",172,5,64,72,29,2
"Venta, mant.y rep. veh.autom.y motoc. (075)",13,,7,5,1,
"Comercio al por mayor (076)",14,,6,7,1,
"Comercio al por menor (077)",145,5,51,60,27,2
"Hoteles y restaurantes (078)",83,3,32,25,21,2
"Trans., almac. y comunicaciones (079)",80,,32,36,10,2
"Intermediación financiera (080)",2,,,1,1,
"Activid.inmobil., empres. y alquileres (081)",43,,17,13,13,
"Admin.pub. y defensa; p. segur.soc.afil (082)",132,,49,53,30,
"Enseñanza (083)",201,,48,124,29,
"Servicios sociales y de salud (084)",54,,26,21,7,
"Otras activ. serv.comun.soc y personales (085)",47,1,14,17,7,8
"Hogares privados con servicio doméstico (086)",99,13,66,10,10,
"Organiz. y organos extraterritoriales (087)",1,,,,,1
"Actividad economica no especificada (088)",55,,23,21,9,2
"Hombres (089)",1016,21,358,393,227,17
"Agric., ganadería, caza y silvicultura (090)",365,11,137,115,92,10
"Pesca (091)",3,,1,2,,
"Explotación de minas y canteras (092)",11,,5,5,1,
"Industrias manufactureras (093)",39,,13,18,7,1
"Suministro de electricidad, gas y agua (094)",1,,1,,,
"Construcción (095)",35,,17,9,9,
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",95,5,28,42,19,1
"Venta, mant.y rep. veh.autom.y motoc. (097)",13,,7,5,1,
"Comercio al por mayor (098)",9,,4,4,1,
"Comercio al por menor (099)",73,5,17,33,17,1
"Hoteles y restaurantes (100)",16,,6,2,7,1
"Trans., almac. y comunicaciones (101)",77,,32,34,10,1
"Intermediación financiera (102)",1,,,1,,
"Activid.inmobil., empres. y alquileres (103)",36,,13,10,13,
"Admin.pub. y defensa; p. segur.soc.afil (104)",112,,37,46,29,
"Enseñanza (105)",128,,27,76,25,
"Servicios sociales y de salud (106)",37,,17,15,5,
"Otras activ. serv.comun.soc y personales (107)",25,,10,9,4,2
"Hogares privados con servicio doméstico (108)",11,5,5,,1,
"Organiz. y organos extraterritoriales (109)",1,,,,,1
"Actividad economica no especificada (110)",23,,9,9,5,
"Mujeres (112)",601,15,277,211,86,12
"Agric., ganadería, caza y silvicultura (113)",187,3,88,58,37,1
"Industrias manufactureras (116)",7,,2,4,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",77,,36,30,10,1
"Comercio al por mayor (121)",5,,2,3,,
"Comercio al por menor (122)",72,,34,27,10,1
"Hoteles y restaurantes (123)",67,3,26,23,14,1
"Trans., almac. y comunicaciones (124)",3,,,2,,1
"Intermediación financiera (125)",1,,,,1,
"Activid.inmobil., empres. y alquileres (126)",7,,4,3,,
"Admin.pub. y defensa; p. segur.soc.afil (127)",20,,12,7,1,
"Enseñanza (128)",73,,21,48,4,
"Servicios sociales y de salud (129)",17,,9,6,2,
"Otras activ. serv.comun.soc y personales (130)",22,1,4,8,3,6
"Hogares privados con servicio doméstico (131)",88,8,61,10,9,
"Actividad economica no especificada (133)",32,,14,12,4,2
,,,,,,
"RURAL (134)",8750,194,3901,3048,1445,162
"Agric., ganadería, caza y silvicultura (135)",7495,179,3457,2497,1212,150
"Pesca (136)",38,1,13,20,4,
"Explotación de minas y canteras (137)",10,,8,1,1,
"Industrias manufactureras (138)",62,,24,28,10,
"Construcción (140)",131,5,55,51,18,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",134,1,49,49,32,3
"Venta, mant.y rep. veh.autom.y motoc. (142)",5,,1,2,2,
"Comercio al por mayor (143)",3,,,2,1,
"Comercio al por menor (144)",126,1,48,45,29,3
"Hoteles y restaurantes (145)",37,3,14,17,3,
"Trans., almac. y comunicaciones (146)",39,,14,16,9,
"Activid.inmobil., empres. y alquileres (148)",13,,5,4,2,2
"Admin.pub. y defensa; p. segur.soc.afil (149)",49,,19,21,9,
"Enseñanza (150)",483,,116,266,100,1
"Servicios sociales y de salud (151)",60,,24,19,17,
"Otras activ. serv.comun.soc y personales (152)",13,2,8,2,1,
"Hogares privados con servicio doméstico (153)",26,3,17,5,1,
"Actividad economica no especificada (155)",160,,78,52,26,4
"Hombres (156)",5007,99,1989,1877,931,111
"Agric., ganadería, caza y silvicultura (157)",4132,91,1722,1479,740,100
"Pesca (158)",34,1,12,17,4,
"Explotación de minas y canteras (159)",8,,6,1,1,
"Industrias manufactureras (160)",58,,21,27,10,
"Construcción (162)",127,4,53,51,17,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",98,,31,38,26,3
"Venta, mant.y rep. veh.autom.y motoc. (164)",5,,1,2,2,
"Comercio al por mayor (165)",1,,,,1,
"Comercio al por menor (166)",92,,30,36,23,3
"Hoteles y restaurantes (167)",10,2,4,3,1,
"Trans., almac. y comunicaciones (168)",38,,14,15,9,
"Activid.inmobil., empres. y alquileres (170)",12,,4,4,2,2
"Admin.pub. y defensa; p. segur.soc.afil (171)",46,,17,21,8,
"Enseñanza (172)",342,,64,187,90,1
"Servicios sociales y de salud (173)",47,,17,15,15,
"Otras activ. serv.comun.soc y personales (174)",8,1,4,2,1,
"Hogares privados con servicio doméstico (175)",4,,1,3,,
"Actividad economica no especificada (177)",43,,19,14,7,3
"Mujeres (179)",3743,95,1912,1171,514,51
"Agric., ganadería, caza y silvicultura (180)",3363,88,1735,1018,472,50
"Pesca (181)",4,,1,3,,
"Explotación de minas y canteras (182)",2,,2,,,
"Industrias manufactureras (183)",4,,3,1,,
"Construcción (185)",4,1,2,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",36,1,18,11,6,
"Comercio al por mayor (188)",2,,,2,,
"Comercio al por menor (189)",34,1,18,9,6,
"Hoteles y restaurantes (190)",27,1,10,14,2,
"Trans., almac. y comunicaciones (191)",1,,,1,,
"Activid.inmobil., empres. y alquileres (193)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",3,,2,,1,
"Enseñanza (195)",141,,52,79,10,
"Servicios sociales y de salud (196)",13,,7,4,2,
"Otras activ. serv.comun.soc y personales (197)",5,1,4,,,
"Hogares privados con servicio doméstico (198)",22,3,16,2,1,
"Actividad economica no especificada (200)",117,,59,38,19,1
