"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Construcción (051)",1,,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",377,3,103,163,91,17
"Venta, mant.y rep. veh.autom.y motoc. (053)",2,,1,,1,
"Comercio al por mayor (054)",15,,3,8,4,
"Comercio al por menor (055)",360,3,99,155,86,17
"Hoteles y restaurantes (056)",158,5,68,38,38,9
"Trans., almac. y comunicaciones (057)",6,,3,1,1,1
"Activid.inmobil., empres. y alquileres (059)",7,,4,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (060)",26,,13,10,3,
"Enseñanza (061)",131,,49,62,20,
"Servicios sociales y de salud (062)",63,,37,23,2,1
"Otras activ. serv.comun.soc y personales (063)",31,,9,16,6,
"Hogares privados con servicio doméstico (064)",112,7,89,9,6,1
"Actividad economica no especificada (066)",240,,96,80,51,13
,,,,,,
"URBANA (067)",2579,34,849,975,595,126
"Agric., ganadería, caza y silvicultura (068)",1185,14,403,413,284,71
"Pesca (069)",2,,1,1,,
"Explotación de minas y canteras (070)",18,,8,7,2,1
"Industrias manufactureras (071)",93,4,39,30,15,5
"Construcción (073)",56,,19,16,18,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",491,4,109,213,136,29
"Venta, mant.y rep. veh.autom.y motoc. (075)",20,,5,6,9,
"Comercio al por mayor (076)",20,,3,11,5,1
"Comercio al por menor (077)",451,4,101,196,122,28
"Hoteles y restaurantes (078)",112,6,41,30,26,9
"Trans., almac. y comunicaciones (079)",112,,35,48,27,2
"Activid.inmobil., empres. y alquileres (081)",27,,7,12,7,1
"Admin.pub. y defensa; p. segur.soc.afil (082)",85,,22,43,20,
"Enseñanza (083)",154,,38,83,33,
"Servicios sociales y de salud (084)",85,,42,37,5,1
"Otras activ. serv.comun.soc y personales (085)",46,2,15,21,7,1
"Hogares privados con servicio doméstico (086)",50,4,38,4,4,
"Actividad economica no especificada (088)",63,,32,17,11,3
"Hombres (089)",1907,22,617,709,456,103
"Agric., ganadería, caza y silvicultura (090)",1122,12,383,387,270,70
"Pesca (091)",2,,1,1,,
"Explotación de minas y canteras (092)",18,,8,7,2,1
"Industrias manufactureras (093)",55,4,24,16,7,4
"Construcción (095)",56,,19,16,18,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",265,2,55,112,76,20
"Venta, mant.y rep. veh.autom.y motoc. (097)",18,,4,6,8,
"Comercio al por mayor (098)",13,,2,7,3,1
"Comercio al por menor (099)",234,2,49,99,65,19
"Hoteles y restaurantes (100)",19,1,7,7,3,1
"Trans., almac. y comunicaciones (101)",108,,33,47,27,1
"Activid.inmobil., empres. y alquileres (103)",22,,4,11,6,1
"Admin.pub. y defensa; p. segur.soc.afil (104)",66,,15,33,18,
"Enseñanza (105)",64,,14,34,16,
"Servicios sociales y de salud (106)",45,,21,21,3,
"Otras activ. serv.comun.soc y personales (107)",24,2,10,9,2,1
"Hogares privados con servicio doméstico (108)",10,1,7,1,1,
"Actividad economica no especificada (110)",31,,16,7,7,1
"Mujeres (112)",672,12,232,266,139,23
"Agric., ganadería, caza y silvicultura (113)",63,2,20,26,14,1
"Industrias manufactureras (116)",38,,15,14,8,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",226,2,54,101,60,9
"Venta, mant.y rep. veh.autom.y motoc. (120)",2,,1,,1,
"Comercio al por mayor (121)",7,,1,4,2,
"Comercio al por menor (122)",217,2,52,97,57,9
"Hoteles y restaurantes (123)",93,5,34,23,23,8
"Trans., almac. y comunicaciones (124)",4,,2,1,,1
"Activid.inmobil., empres. y alquileres (126)",5,,3,1,1,
"Admin.pub. y defensa; p. segur.soc.afil (127)",19,,7,10,2,
"Enseñanza (128)",90,,24,49,17,
"Servicios sociales y de salud (129)",40,,21,16,2,1
"Otras activ. serv.comun.soc y personales (130)",22,,5,12,5,
"Hogares privados con servicio doméstico (131)",40,3,31,3,3,
"Actividad economica no especificada (133)",32,,16,10,4,2
,,,,,,
"RURAL (134)",14087,391,5758,4173,2794,971
"Agric., ganadería, caza y silvicultura (135)",12794,376,5220,3750,2530,918
"Pesca (136)",5,,3,1,,1
"Explotación de minas y canteras (137)",5,,2,3,,
"Industrias manufactureras (138)",171,4,63,53,38,13
"Construcción (140)",108,,32,37,36,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",282,4,96,104,61,17
"Venta, mant.y rep. veh.autom.y motoc. (142)",3,,1,1,1,
"Comercio al por mayor (143)",17,,7,7,2,1
"Comercio al por menor (144)",262,4,88,96,58,16
"Hoteles y restaurantes (145)",75,,39,17,18,1
"Trans., almac. y comunicaciones (146)",106,,41,45,20,
"Activid.inmobil., empres. y alquileres (148)",8,,6,2,,
"Admin.pub. y defensa; p. segur.soc.afil (149)",29,,10,12,7,
"Enseñanza (150)",100,,49,36,15,
"Servicios sociales y de salud (151)",42,,27,12,3,
"Otras activ. serv.comun.soc y personales (152)",11,,4,4,2,1
"Hogares privados con servicio doméstico (153)",106,7,77,13,8,1
"Actividad economica no especificada (155)",245,,89,84,56,16
"Hombres (156)",12594,343,5096,3775,2493,887
"Agric., ganadería, caza y silvicultura (157)",11993,335,4877,3561,2359,861
"Pesca (158)",5,,3,1,,1
"Explotación de minas y canteras (159)",5,,2,3,,
"Industrias manufactureras (160)",60,2,18,22,11,7
"Construcción (162)",107,,32,37,35,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",131,3,47,42,30,9
"Venta, mant.y rep. veh.autom.y motoc. (164)",3,,1,1,1,
"Comercio al por mayor (165)",9,,5,3,,1
"Comercio al por menor (166)",119,3,41,38,29,8
"Hoteles y restaurantes (167)",10,,5,2,3,
"Trans., almac. y comunicaciones (168)",104,,40,45,19,
"Activid.inmobil., empres. y alquileres (170)",6,,5,1,,
"Admin.pub. y defensa; p. segur.soc.afil (171)",22,,4,12,6,
"Enseñanza (172)",59,,24,23,12,
"Servicios sociales y de salud (173)",19,,11,5,3,
"Otras activ. serv.comun.soc y personales (174)",2,,,,1,1
"Hogares privados con servicio doméstico (175)",34,3,19,7,5,
"Actividad economica no especificada (177)",37,,9,14,9,5
"Mujeres (179)",1493,48,662,398,301,84
"Agric., ganadería, caza y silvicultura (180)",801,41,343,189,171,57
"Industrias manufactureras (183)",111,2,45,31,27,6
"Construcción (185)",1,,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",151,1,49,62,31,8
"Comercio al por mayor (188)",8,,2,4,2,
"Comercio al por menor (189)",143,1,47,58,29,8
"Hoteles y restaurantes (190)",65,,34,15,15,1
"Trans., almac. y comunicaciones (191)",2,,1,,1,
"Activid.inmobil., empres. y alquileres (193)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",7,,6,,1,
"Enseñanza (195)",41,,25,13,3,
"Servicios sociales y de salud (196)",23,,16,7,,
"Otras activ. serv.comun.soc y personales (197)",9,,4,4,1,
"Hogares privados con servicio doméstico (198)",72,4,58,6,3,1
"Actividad economica no especificada (200)",208,,80,70,47,11
