"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",2702,,,,110,1054,1150,388
"De 45 a 49 años (048)",2370,,,13,280,1145,657,275
"De 50 y más años (049)",8599,171,595,1443,2662,1895,145,1688
,,,,,,,,
"URBANA (060)",7339,41,130,341,813,1669,2327,2018
"De 12 a 14 años (061)",8,,,,,,2,6
"De 15 a 19 años (062)",180,,,,,,106,74
"De 20 a 24 años (063)",745,,,,,5,392,348
"De 25 a 29 años (064)",956,,,,,73,528,355
"De 30 a 34 años (065)",968,,,,3,187,544,234
"De 35 a 39 años (066)",1015,,,,18,355,434,208
"De 40 a 44 años (067)",821,,,,48,361,221,191
"De 45 a 49 años (068)",677,,,3,119,342,83,130
"De 50 y más años (069)",1969,41,130,338,625,346,17,472
"PEA (070)",2629,1,13,56,232,703,822,802
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",28,,,,,,12,16
"De 20 a 24 años (073)",201,,,,,2,79,120
"De 25 a 29 años (074)",372,,,,,24,176,172
"De 30 a 34 años (075)",423,,,,2,76,214,131
"De 35 a 39 años (076)",456,,,,9,159,182,106
"De 40 a 44 años (077)",403,,,,25,168,119,91
"De 45 a 49 años (078)",303,,,2,56,150,34,61
"De 50 y más años (079)",442,1,13,54,140,124,6,104
"Ocupada (080)",2503,1,13,55,228,695,779,732
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",21,,,,,,8,13
"De 20 a 24 años (083)",174,,,,,2,70,102
"De 25 a 29 años (084)",340,,,,,24,162,154
"De 30 a 34 años (085)",399,,,,2,72,204,121
"De 35 a 39 años (086)",438,,,,9,158,179,92
"De 40 a 44 años (087)",392,,,,23,167,116,86
"De 45 a 49 años (088)",302,,,2,56,149,34,61
"De 50 y más años (089)",436,1,13,53,138,123,6,102
"Desocupada (090)",126,,,1,4,8,43,70
"De 15 a 19 años (092)",7,,,,,,4,3
"De 20 a 24 años (093)",27,,,,,,9,18
"De 25 a 29 años (094)",32,,,,,,14,18
"De 30 a 34 años (095)",24,,,,,4,10,10
"De 35 a 39 años (096)",18,,,,,1,3,14
"De 40 a 44 años (097)",11,,,,2,1,3,5
"De 45 a 49 años (098)",1,,,,,1,,
"De 50 y más años (099)",6,,,1,2,1,,2
"No PEA (100)",4710,40,117,285,581,966,1505,1216
"De 12 a 14 años (101)",7,,,,,,2,5
"De 15 a 19 años (102)",152,,,,,,94,58
"De 20 a 24 años (103)",544,,,,,3,313,228
"De 25 a 29 años (104)",584,,,,,49,352,183
"De 30 a 34 años (105)",545,,,,1,111,330,103
"De 35 a 39 años (106)",559,,,,9,196,252,102
"De 40 a 44 años (107)",418,,,,23,193,102,100
"De 45 a 49 años (108)",374,,,1,63,192,49,69
"De 50 y más años (109)",1527,40,117,284,485,222,11,368
,,,,,,,,
"RURAL (120)",26755,132,501,1293,2819,5638,11148,5224
"De 12 a 14 años (121)",57,,,,,,4,53
"De 15 a 19 años (122)",963,,,,,,609,354
"De 20 a 24 años (123)",3002,,,,,10,2039,953
"De 25 a 29 años (124)",3510,,,,,184,2508,818
"De 30 a 34 años (125)",3238,,,,,558,2172,508
"De 35 a 39 años (126)",3120,,,,21,891,1801,407
"De 40 a 44 años (127)",2648,,,,107,995,1185,361
"De 45 a 49 años (128)",2308,,,13,244,1111,680,260
"De 50 y más años (129)",7909,132,501,1280,2447,1889,150,1510
"PEA (130)",3414,1,23,122,319,777,1282,890
"De 12 a 14 años (131)",6,,,,,,,6
"De 15 a 19 años (132)",103,,,,,,56,47
"De 20 a 24 años (133)",386,,,,,1,220,165
"De 25 a 29 años (134)",483,,,,,24,294,165
"De 30 a 34 años (135)",446,,,,,90,256,100
"De 35 a 39 años (136)",477,,,,2,154,231,90
"De 40 a 44 años (137)",364,,,,20,134,137,73
"De 45 a 49 años (138)",312,,,1,27,158,72,54
"De 50 y más años (139)",837,1,23,121,270,216,16,190
"Ocupada (140)",3333,1,23,122,317,767,1258,845
"De 12 a 14 años (141)",5,,,,,,,5
"De 15 a 19 años (142)",98,,,,,,53,45
"De 20 a 24 años (143)",361,,,,,,215,146
"De 25 a 29 años (144)",463,,,,,22,285,156
"De 30 a 34 años (145)",435,,,,,86,252,97
"De 35 a 39 años (146)",472,,,,2,153,230,87
"De 40 a 44 años (147)",356,,,,19,133,135,69
"De 45 a 49 años (148)",310,,,1,27,157,72,53
"De 50 y más años (149)",833,1,23,121,269,216,16,187
"Desocupada (150)",81,,,,2,10,24,45
"De 12 a 14 años (151)",1,,,,,,,1
"De 15 a 19 años (152)",5,,,,,,3,2
"De 20 a 24 años (153)",25,,,,,1,5,19
"De 25 a 29 años (154)",20,,,,,2,9,9
"De 30 a 34 años (155)",11,,,,,4,4,3
"De 35 a 39 años (156)",5,,,,,1,1,3
"De 40 a 44 años (157)",8,,,,1,1,2,4
"De 45 a 49 años (158)",2,,,,,1,,1
"De 50 y más años (159)",4,,,,1,,,3
"No PEA (160)",23341,131,478,1171,2500,4861,9866,4334
"De 12 a 14 años (161)",51,,,,,,4,47
"De 15 a 19 años (162)",860,,,,,,553,307
"De 20 a 24 años (163)",2616,,,,,9,1819,788
"De 25 a 29 años (164)",3027,,,,,160,2214,653
"De 30 a 34 años (165)",2792,,,,,468,1916,408
"De 35 a 39 años (166)",2643,,,,19,737,1570,317
"De 40 a 44 años (167)",2284,,,,87,861,1048,288
"De 45 a 49 años (168)",1996,,,12,217,953,608,206
"De 50 y más años (169)",7072,131,478,1159,2177,1673,134,1320
