"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",146,145,143,2,,,,,,,1,2
"De 15 a 19 años (022)",1541,1512,1301,183,19,7,2,,,,29,250
"De 20 a 24 años (023)",3152,2575,1441,873,208,44,7,2,,,577,1464
"De 25 a 29 años (024)",3539,2930,839,1168,644,213,60,5,1,,609,3389
"De 30 a 34 años (025)",3608,3293,453,1060,985,525,239,30,,1,315,5814
"De 35 a 39 años (026)",3512,3345,259,725,1113,648,507,79,13,1,167,7698
"De 40 a 44 años (027)",3246,3155,189,465,842,760,662,184,48,5,91,8931
"De 45 a 49 años (028)",2605,2541,168,281,525,565,633,266,81,22,64,8403
"De 50 y más años (029)",5093,5004,310,448,753,828,1336,752,378,199,89,20571
"Desocupada (030)",1219,1061,416,260,168,97,79,29,9,3,158,1518
"De 12 a 14 años (031)",11,11,11,,,,,,,,,
"De 15 a 19 años (032)",179,173,154,18,1,,,,,,6,20
"De 20 a 24 años (033)",311,241,142,73,22,3,1,,,,70,130
"De 25 a 29 años (034)",224,181,60,73,32,11,5,,,,43,191
"De 30 a 34 años (035)",157,137,22,44,40,16,12,3,,,20,242
"De 35 a 39 años (036)",107,99,11,24,33,18,10,3,,,8,205
"De 40 a 44 años (037)",86,78,7,14,19,19,11,6,1,1,8,214
"De 45 a 49 años (038)",57,57,4,6,8,14,17,5,2,1,,199
"De 50 y más años (039)",87,84,5,8,13,16,23,12,6,1,3,317
"No PEA (040)",49785,47947,16530,6863,6892,5278,6124,3444,1734,1082,1838,112273
"De 12 a 14 años (041)",5978,5949,5924,24,1,,,,,,29,26
"De 15 a 19 años (042)",7857,7724,6915,738,60,6,5,,,,133,896
"De 20 a 24 años (043)",5562,4929,2030,2047,705,127,18,2,,,633,3926
"De 25 a 29 años (044)",4330,3943,463,1548,1298,477,149,6,2,,387,6250
"De 30 a 34 años (045)",3754,3592,208,821,1335,793,381,50,2,2,162,7847
"De 35 a 39 años (046)",3287,3187,131,446,1000,812,644,120,30,4,100,8716
"De 40 a 44 años (047)",2816,2754,114,244,631,678,742,268,67,10,62,9143
"De 45 a 49 años (048)",2459,2404,87,185,402,488,718,369,129,26,55,9345
"De 50 y más años (049)",13742,13465,658,810,1460,1897,3467,2629,1504,1040,277,66124
,,,,,,,,,,,,
"URBANA (060)",68021,64338,19425,10984,10959,7974,8293,3901,1795,1007,3683,144539
"De 12 a 14 años (061)",5308,5282,5258,23,1,,,,,,26,25
"De 15 a 19 años (062)",8330,8173,7338,753,66,10,6,,,,157,939
"De 20 a 24 años (063)",7827,6653,3211,2548,745,126,19,4,,,1174,4521
"De 25 a 29 años (064)",7095,6117,1220,2472,1696,548,169,9,3,,978,8299
"De 30 a 34 años (065)",6652,6183,634,1777,2112,1133,461,63,2,1,469,11774
"De 35 a 39 años (066)",6091,5832,367,1112,1959,1297,919,151,24,3,259,14056
"De 40 a 44 años (067)",5508,5353,286,678,1404,1343,1204,348,76,14,155,15744
"De 45 a 49 años (068)",4489,4373,231,439,879,978,1191,475,152,28,116,14947
"De 50 y más años (069)",16721,16372,880,1182,2097,2539,4324,2851,1538,961,349,74234
"PEA (070)",25350,23353,5066,5067,4925,3408,3153,1118,432,184,1997,51682
"De 12 a 14 años (071)",133,132,130,2,,,,,,,1,2
"De 15 a 19 años (072)",1529,1496,1301,172,17,5,1,,,,33,225
"De 20 a 24 años (073)",3116,2508,1441,832,191,36,6,2,,,608,1360
"De 25 a 29 años (074)",3455,2830,839,1131,613,184,57,5,1,,625,3191
"De 30 a 34 años (075)",3489,3168,457,1036,957,489,204,25,,,321,5437
"De 35 a 39 años (076)",3333,3167,256,719,1077,605,436,65,8,1,166,7054
"De 40 a 44 años (077)",3078,2983,184,455,822,735,593,151,38,5,95,8207
"De 45 a 49 años (078)",2466,2402,160,279,518,551,598,213,68,15,64,7659
"De 50 y más años (079)",4751,4667,298,441,730,803,1258,657,317,163,84,18547
"Ocupada (080)",24213,22368,4693,4824,4761,3313,3080,1092,423,182,1845,50252
"De 12 a 14 años (081)",124,123,121,2,,,,,,,1,2
"De 15 a 19 años (082)",1365,1338,1162,154,16,5,1,,,,27,205
"De 20 a 24 años (083)",2833,2290,1313,767,170,33,5,2,,,543,1240
"De 25 a 29 años (084)",3245,2662,786,1062,583,173,52,5,1,,583,3008
"De 30 a 34 años (085)",3339,3038,438,995,917,473,193,22,,,301,5202
"De 35 a 39 años (086)",3230,3072,247,695,1044,587,427,63,8,1,158,6859
"De 40 a 44 años (087)",2997,2910,177,443,803,717,583,145,37,5,87,8015
"De 45 a 49 años (088)",2412,2348,156,273,510,538,582,209,66,14,64,7474
"De 50 y más años (089)",4668,4587,293,433,718,787,1237,646,311,162,81,18247
"Desocupada (090)",1137,985,373,243,164,95,73,26,9,2,152,1430
"De 12 a 14 años (091)",9,9,9,,,,,,,,,
"De 15 a 19 años (092)",164,158,139,18,1,,,,,,6,20
"De 20 a 24 años (093)",283,218,128,65,21,3,1,,,,65,120
"De 25 a 29 años (094)",210,168,53,69,30,11,5,,,,42,183
"De 30 a 34 años (095)",150,130,19,41,40,16,11,3,,,20,235
"De 35 a 39 años (096)",103,95,9,24,33,18,9,2,,,8,195
"De 40 a 44 años (097)",81,73,7,12,19,18,10,6,1,,8,192
"De 45 a 49 años (098)",54,54,4,6,8,13,16,4,2,1,,185
"De 50 y más años (099)",83,80,5,8,12,16,21,11,6,1,3,300
"No PEA (100)",42671,40985,14359,5917,6034,4566,5140,2783,1363,823,1686,92857
"De 12 a 14 años (101)",5175,5150,5128,21,1,,,,,,25,23
"De 15 a 19 años (102)",6801,6677,6037,581,49,5,5,,,,124,714
"De 20 a 24 años (103)",4711,4145,1770,1716,554,90,13,2,,,566,3161
"De 25 a 29 años (104)",3640,3287,381,1341,1083,364,112,4,2,,353,5108
"De 30 a 34 años (105)",3163,3015,177,741,1155,644,257,38,2,1,148,6337
"De 35 a 39 años (106)",2758,2665,111,393,882,692,483,86,16,2,93,7002
"De 40 a 44 años (107)",2430,2370,102,223,582,608,611,197,38,9,60,7537
"De 45 a 49 años (108)",2023,1971,71,160,361,427,593,262,84,13,52,7288
"De 50 y más años (109)",11970,11705,582,741,1367,1736,3066,2194,1221,798,265,55687
,,,,,,,,,,,,
"RURAL (120)",9425,9170,2624,1344,1190,991,1356,890,469,306,255,25774
"De 12 a 14 años (121)",827,823,820,3,,,,,,,4,3
"De 15 a 19 años (122)",1247,1236,1032,186,14,3,1,,,,11,227
"De 20 a 24 años (123)",1198,1092,402,445,190,48,7,,,,106,999
"De 25 a 29 años (124)",998,937,142,317,278,153,45,2,,,61,1531
"De 30 a 34 años (125)",867,839,49,148,248,201,171,20,,2,28,2129
"De 35 a 39 años (126)",815,799,34,83,187,181,242,51,19,2,16,2563
"De 40 a 44 años (127)",640,634,24,45,88,114,211,110,40,2,6,2544
"De 45 a 49 años (128)",632,629,28,33,56,89,177,165,60,21,3,3000
"De 50 y más años (129)",2201,2181,93,84,129,202,502,542,350,279,20,12778
"PEA (130)",2311,2208,453,398,332,279,372,229,98,47,103,6358
"De 12 a 14 años (131)",24,24,24,,,,,,,,,
"De 15 a 19 años (132)",191,189,154,29,3,2,1,,,,2,45
"De 20 a 24 años (133)",347,308,142,114,39,11,2,,,,39,234
"De 25 a 29 años (134)",308,281,60,110,63,40,8,,,,27,389
"De 30 a 34 años (135)",276,262,18,68,68,52,47,8,,1,14,619
"De 35 a 39 años (136)",286,277,14,30,69,61,81,17,5,,9,849
"De 40 a 44 años (137)",254,250,12,24,39,44,80,39,11,1,4,938
"De 45 a 49 años (138)",196,196,12,8,15,28,52,58,15,8,,943
"De 50 y más años (139)",429,421,17,15,36,41,101,107,67,37,8,2341
"Ocupada (140)",2229,2132,410,381,328,277,366,226,98,46,97,6270
"De 12 a 14 años (141)",22,22,22,,,,,,,,,
"De 15 a 19 años (142)",176,174,139,29,3,2,1,,,,2,45
"De 20 a 24 años (143)",319,285,128,106,38,11,2,,,,34,224
"De 25 a 29 años (144)",294,268,53,106,61,40,8,,,,26,381
"De 30 a 34 años (145)",269,255,15,65,68,52,46,8,,1,14,612
"De 35 a 39 años (146)",282,273,12,30,69,61,80,16,5,,9,839
"De 40 a 44 años (147)",249,245,12,22,39,43,79,39,11,,4,916
"De 45 a 49 años (148)",193,193,12,8,15,27,51,57,15,8,,929
"De 50 y más años (149)",425,417,17,15,35,41,99,106,67,37,8,2324
"Desocupada (150)",82,76,43,17,4,2,6,3,,1,6,88
"De 12 a 14 años (151)",2,2,2,,,,,,,,,
"De 15 a 19 años (152)",15,15,15,,,,,,,,,
"De 20 a 24 años (153)",28,23,14,8,1,,,,,,5,10
"De 25 a 29 años (154)",14,13,7,4,2,,,,,,1,8
"De 30 a 34 años (155)",7,7,3,3,,,1,,,,,7
"De 35 a 39 años (156)",4,4,2,,,,1,1,,,,10
"De 40 a 44 años (157)",5,5,,2,,1,1,,,1,,22
"De 45 a 49 años (158)",3,3,,,,1,1,1,,,,14
"De 50 y más años (159)",4,4,,,1,,2,1,,,,17
"No PEA (160)",7114,6962,2171,946,858,712,984,661,371,259,152,19416
"De 12 a 14 años (161)",803,799,796,3,,,,,,,4,3
"De 15 a 19 años (162)",1056,1047,878,157,11,1,,,,,9,182
"De 20 a 24 años (163)",851,784,260,331,151,37,5,,,,67,765
"De 25 a 29 años (164)",690,656,82,207,215,113,37,2,,,34,1142
"De 30 a 34 años (165)",591,577,31,80,180,149,124,12,,1,14,1510
"De 35 a 39 años (166)",529,522,20,53,118,120,161,34,14,2,7,1714
"De 40 a 44 años (167)",386,384,12,21,49,70,131,71,29,1,2,1606
"De 45 a 49 años (168)",436,433,16,25,41,61,125,107,45,13,3,2057
"De 50 y más años (169)",1772,1760,76,69,93,161,401,435,283,242,12,10437
