"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
,,,,,,,,
"URBANA (060)",5901,50,192,409,680,1319,1677,1574
"De 12 a 14 años (061)",8,,,,,,,8
"De 15 a 19 años (062)",93,,,,,,53,40
"De 20 a 24 años (063)",490,,,,,,273,217
"De 25 a 29 años (064)",581,,,,,25,360,196
"De 30 a 34 años (065)",650,,,,,104,364,182
"De 35 a 39 años (066)",714,,,,7,242,315,150
"De 40 a 44 años (067)",677,,,,40,305,204,128
"De 45 a 49 años (068)",598,,,3,90,304,90,111
"De 50 y más años (069)",2090,50,192,406,543,339,18,542
"PEA (070)",1887,4,24,79,201,524,538,517
"De 12 a 14 años (071)",2,,,,,,,2
"De 15 a 19 años (072)",14,,,,,,5,9
"De 20 a 24 años (073)",127,,,,,,65,62
"De 25 a 29 años (074)",202,,,,,11,117,74
"De 30 a 34 años (075)",235,,,,,40,119,76
"De 35 a 39 años (076)",282,,,,5,109,112,56
"De 40 a 44 años (077)",272,,,,22,125,76,49
"De 45 a 49 años (078)",255,,,2,46,120,34,53
"De 50 y más años (079)",498,4,24,77,128,119,10,136
"Ocupada (080)",1807,4,23,79,194,511,510,486
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",11,,,,,,3,8
"De 20 a 24 años (083)",112,,,,,,57,55
"De 25 a 29 años (084)",187,,,,,11,110,66
"De 30 a 34 años (085)",222,,,,,37,113,72
"De 35 a 39 años (086)",272,,,,5,105,109,53
"De 40 a 44 años (087)",266,,,,20,124,76,46
"De 45 a 49 años (088)",247,,,2,44,117,33,51
"De 50 y más años (089)",488,4,23,77,125,117,9,133
"Desocupada (090)",80,,1,,7,13,28,31
"De 15 a 19 años (092)",3,,,,,,2,1
"De 20 a 24 años (093)",15,,,,,,8,7
"De 25 a 29 años (094)",15,,,,,,7,8
"De 30 a 34 años (095)",13,,,,,3,6,4
"De 35 a 39 años (096)",10,,,,,4,3,3
"De 40 a 44 años (097)",6,,,,2,1,,3
"De 45 a 49 años (098)",8,,,,2,3,1,2
"De 50 y más años (099)",10,,1,,3,2,1,3
"No PEA (100)",4014,46,168,330,479,795,1139,1057
"De 12 a 14 años (101)",6,,,,,,,6
"De 15 a 19 años (102)",79,,,,,,48,31
"De 20 a 24 años (103)",363,,,,,,208,155
"De 25 a 29 años (104)",379,,,,,14,243,122
"De 30 a 34 años (105)",415,,,,,64,245,106
"De 35 a 39 años (106)",432,,,,2,133,203,94
"De 40 a 44 años (107)",405,,,,18,180,128,79
"De 45 a 49 años (108)",343,,,1,44,184,56,58
"De 50 y más años (109)",1592,46,168,329,415,220,8,406
,,,,,,,,
"RURAL (120)",2356,16,65,165,305,480,768,557
"De 12 a 14 años (121)",2,,,,,,,2
"De 15 a 19 años (122)",48,,,,,,33,15
"De 20 a 24 años (123)",230,,,,,,139,91
"De 25 a 29 años (124)",224,,,,,6,154,64
"De 30 a 34 años (125)",206,,,,,35,139,32
"De 35 a 39 años (126)",257,,,,7,72,141,37
"De 40 a 44 años (127)",229,,,,12,86,85,46
"De 45 a 49 años (128)",211,,,2,20,96,60,33
"De 50 y más años (129)",949,16,65,163,266,185,17,237
"PEA (130)",614,8,28,53,94,106,145,180
"De 15 a 19 años (132)",11,,,,,,8,3
"De 20 a 24 años (133)",49,,,,,,20,29
"De 25 a 29 años (134)",43,,,,,,31,12
"De 30 a 34 años (135)",48,,,,,9,27,12
"De 35 a 39 años (136)",52,,,,3,13,23,13
"De 40 a 44 años (137)",63,,,,4,19,18,22
"De 45 a 49 años (138)",55,,,2,6,20,16,11
"De 50 y más años (139)",293,8,28,51,81,45,2,78
"Ocupada (140)",606,8,28,53,93,104,143,177
"De 15 a 19 años (142)",11,,,,,,8,3
"De 20 a 24 años (143)",47,,,,,,20,27
"De 25 a 29 años (144)",42,,,,,,30,12
"De 30 a 34 años (145)",48,,,,,9,27,12
"De 35 a 39 años (146)",50,,,,3,12,22,13
"De 40 a 44 años (147)",62,,,,4,19,18,21
"De 45 a 49 años (148)",54,,,2,5,20,16,11
"De 50 y más años (149)",292,8,28,51,81,44,2,78
"Desocupada (150)",8,,,,1,2,2,3
"De 20 a 24 años (153)",2,,,,,,,2
"De 25 a 29 años (154)",1,,,,,,1,
"De 35 a 39 años (156)",2,,,,,1,1,
"De 40 a 44 años (157)",1,,,,,,,1
"De 45 a 49 años (158)",1,,,,1,,,
"De 50 y más años (159)",1,,,,,1,,
"No PEA (160)",1742,8,37,112,211,374,623,377
"De 12 a 14 años (161)",2,,,,,,,2
"De 15 a 19 años (162)",37,,,,,,25,12
"De 20 a 24 años (163)",181,,,,,,119,62
"De 25 a 29 años (164)",181,,,,,6,123,52
"De 30 a 34 años (165)",158,,,,,26,112,20
"De 35 a 39 años (166)",205,,,,4,59,118,24
"De 40 a 44 años (167)",166,,,,8,67,67,24
"De 45 a 49 años (168)",156,,,,14,76,44,22
"De 50 y más años (169)",656,8,37,112,185,140,15,159
