"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (044)",146,,45,44,40,17
"Desocupado (045)",1191,68,481,332,229,81
"Mujeres (046)",4735,131,1582,1644,1102,276
"Agric., ganadería, caza y silvicultura (047)",2038,66,650,580,593,149
"Explotación de minas y canteras (049)",1,,,,1,
"Industrias manufactureras (050)",56,1,17,23,11,4
"Suministro de electricidad, gas y agua (051)",1,,1,,,
"Construcción (052)",4,,3,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",522,8,155,211,127,21
"Venta, mant.y rep. veh.autom.y motoc. (054)",4,,,3,1,
"Comercio al por mayor (055)",24,,6,11,6,1
"Comercio al por menor (056)",494,8,149,197,120,20
"Hoteles y restaurantes (057)",285,9,87,113,58,18
"Trans., almac. y comunicaciones (058)",4,,1,3,,
"Intermediación financiera (059)",1,,1,,,
"Activid.inmobil., empres. y alquileres (060)",14,1,4,6,3,
"Admin.pub. y defensa; p. segur.soc afil (061)",62,,35,22,5,
"Enseñanza (062)",431,,84,273,73,1
"Servicios sociales y de salud (063)",83,,22,55,6,
"Otras activ. serv.comun.soc y personales (064)",95,1,37,37,18,2
"Hogares privados con servicio doméstico (065)",274,14,126,67,54,13
"Actividad economica no especificada (067)",311,,117,104,65,25
"Desocupado (068)",553,31,242,149,88,43
,,,,,,
"URBANA (069)",5640,78,1592,2149,1459,362
"Agric., ganadería, caza y silvicultura (070)",2439,35,657,789,725,233
"Explotación de minas y canteras (072)",18,,14,2,2,
"Industrias manufactureras (073)",165,2,50,67,37,9
"Suministro de electricidad, gas y agua (074)",6,,3,1,2,
"Construcción (075)",179,,66,66,44,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",679,12,184,277,172,34
"Venta, mant.y rep. veh.autom.y motoc. (077)",26,,11,12,3,
"Comercio al por mayor (078)",38,,12,13,10,3
"Comercio al por menor (079)",615,12,161,252,159,31
"Hoteles y restaurantes (080)",211,7,49,86,51,18
"Trans., almac. y comunicaciones (081)",107,3,47,40,15,2
"Intermediación financiera (082)",5,,3,1,1,
"Activid.inmobil., empres. y alquileres (083)",50,1,10,19,19,1
"Admin.pub. y defensa; p. segur.soc afil (084)",196,,46,93,54,3
"Enseñanza (085)",718,,121,424,171,2
"Servicios sociales y de salud (086)",134,,27,85,22,
"Otras activ. serv.comun.soc y personales (087)",78,,30,31,13,4
"Hogares privados con servicio doméstico (088)",161,14,76,36,31,4
"Actividad economica no especificada (090)",144,,47,51,33,13
"Desocupado (091)",350,4,162,81,67,36
"Hombres (092)",3902,40,1080,1424,1070,288
"Agric., ganadería, caza y silvicultura (093)",2103,24,570,690,602,217
"Explotación de minas y canteras (095)",18,,14,2,2,
"Industrias manufactureras (096)",129,1,37,49,33,9
"Suministro de electricidad, gas y agua (097)",5,,2,1,2,
"Construcción (098)",177,,64,66,44,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",316,5,84,122,87,18
"Venta, mant.y rep. veh.autom.y motoc. (100)",22,,11,9,2,
"Comercio al por mayor (101)",18,,6,5,5,2
"Comercio al por menor (102)",276,5,67,108,80,16
"Hoteles y restaurantes (103)",34,,8,10,13,3
"Trans., almac. y comunicaciones (104)",103,3,46,37,15,2
"Intermediación financiera (105)",4,,2,1,1,
"Activid.inmobil., empres. y alquileres (106)",38,,7,14,16,1
"Admin.pub. y defensa; p. segur.soc afil (107)",160,,29,78,50,3
"Enseñanza (108)",410,,59,230,120,1
"Servicios sociales y de salud (109)",70,,14,40,16,
"Otras activ. serv.comun.soc y personales (110)",24,,9,8,4,3
"Hogares privados con servicio doméstico (111)",26,4,12,5,5,
"Actividad economica no especificada (113)",38,,11,13,9,5
"Desocupado (114)",247,3,112,58,51,23
"Mujeres (115)",1738,38,512,725,389,74
"Agric., ganadería, caza y silvicultura (116)",336,11,87,99,123,16
"Industrias manufactureras (119)",36,1,13,18,4,
"Suministro de electricidad, gas y agua (120)",1,,1,,,
"Construcción (121)",2,,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",363,7,100,155,85,16
"Venta, mant.y rep. veh.autom.y motoc. (123)",4,,,3,1,
"Comercio al por mayor (124)",20,,6,8,5,1
"Comercio al por menor (125)",339,7,94,144,79,15
"Hoteles y restaurantes (126)",177,7,41,76,38,15
"Trans., almac. y comunicaciones (127)",4,,1,3,,
"Intermediación financiera (128)",1,,1,,,
"Activid.inmobil., empres. y alquileres (129)",12,1,3,5,3,
"Admin.pub. y defensa; p. segur.soc afil (130)",36,,17,15,4,
"Enseñanza (131)",308,,62,194,51,1
"Servicios sociales y de salud (132)",64,,13,45,6,
"Otras activ. serv.comun.soc y personales (133)",54,,21,23,9,1
"Hogares privados con servicio doméstico (134)",135,10,64,31,26,4
"Actividad economica no especificada (136)",106,,36,38,24,8
"Desocupado (137)",103,1,50,23,16,13
,,,,,,
"RURAL (138)",14472,349,5056,4478,3483,1106
"Agric., ganadería, caza y silvicultura (139)",11251,239,3873,3393,2819,927
"Explotación de minas y canteras (141)",13,,6,3,3,1
"Industrias manufactureras (142)",125,1,31,38,39,16
"Suministro de electricidad, gas y agua (143)",6,,4,1,1,
"Construcción (144)",228,1,72,81,65,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",289,2,95,108,70,14
"Venta, mant.y rep. veh.autom.y motoc. (146)",6,,2,4,,
"Comercio al por mayor (147)",13,,5,6,2,
"Comercio al por menor (148)",270,2,88,98,68,14
"Hoteles y restaurantes (149)",125,2,54,40,26,3
"Trans., almac. y comunicaciones (150)",57,,26,27,4,
"Activid.inmobil., empres. y alquileres (152)",17,,3,11,3,
"Admin.pub. y defensa; p. segur.soc afil (153)",96,,40,37,19,
"Enseñanza (154)",273,,55,153,62,3
"Servicios sociales y de salud (155)",34,,12,19,3,
"Otras activ. serv.comun.soc y personales (156)",47,1,19,16,10,1
"Hogares privados con servicio doméstico (157)",204,8,90,54,37,15
"Actividad economica no especificada (159)",313,,115,97,72,29
"Desocupado (160)",1394,95,561,400,250,88
"Hombres (161)",11475,256,3986,3559,2770,904
"Agric., ganadería, caza y silvicultura (162)",9549,184,3310,2912,2349,794
"Explotación de minas y canteras (164)",12,,6,3,2,1
"Industrias manufactureras (165)",105,1,27,33,32,12
"Suministro de electricidad, gas y agua (166)",6,,4,1,1,
"Construcción (167)",226,1,71,80,65,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",130,1,40,52,28,9
"Venta, mant.y rep. veh.autom.y motoc. (169)",6,,2,4,,
"Comercio al por mayor (170)",9,,5,3,1,
"Comercio al por menor (171)",115,1,33,45,27,9
"Hoteles y restaurantes (172)",17,,8,3,6,
"Trans., almac. y comunicaciones (173)",57,,26,27,4,
"Activid.inmobil., empres. y alquileres (175)",15,,2,10,3,
"Admin.pub. y defensa; p. segur.soc afil (176)",70,,22,30,18,
"Enseñanza (177)",150,,33,74,40,3
"Servicios sociales y de salud (178)",15,,3,9,3,
"Otras activ. serv.comun.soc y personales (179)",6,,3,2,1,
"Hogares privados con servicio doméstico (180)",65,4,28,18,9,6
"Actividad economica no especificada (182)",108,,34,31,31,12
"Desocupado (183)",944,65,369,274,178,58
"Mujeres (184)",2997,93,1070,919,713,202
"Agric., ganadería, caza y silvicultura (185)",1702,55,563,481,470,133
"Explotación de minas y canteras (187)",1,,,,1,
"Industrias manufactureras (188)",20,,4,5,7,4
"Construcción (190)",2,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",159,1,55,56,42,5
"Comercio al por mayor (193)",4,,,3,1,
"Comercio al por menor (194)",155,1,55,53,41,5
"Hoteles y restaurantes (195)",108,2,46,37,20,3
"Activid.inmobil., empres. y alquileres (198)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",26,,18,7,1,
"Enseñanza (200)",123,,22,79,22,
"Servicios sociales y de salud (201)",19,,9,10,,
"Otras activ. serv.comun.soc y personales (202)",41,1,16,14,9,1
"Hogares privados con servicio doméstico (203)",139,4,62,36,28,9
"Actividad economica no especificada (205)",205,,81,66,41,17
"Desocupado (206)",450,30,192,126,72,30
