"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",823,2,264,328,204,25
"Obreros construc., conf., papel, fab., instr. (034)",221,5,81,73,55,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",8851,151,2956,3236,2143,365
"Otra (036)",25,,12,11,2,
"Ocupación no especificada (037)",702,3,239,224,170,66
"Desocupado (038)",1219,11,714,350,133,11
,,,,,,
"URBANA (039)",70582,590,22945,25805,17965,3277
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",157,,16,54,79,8
"Profes., científicos e intelectuales (041)",8312,,1783,3865,2510,154
"Técnicos de nivel medio y trab.asimilados (042)",3818,3,1361,1496,859,99
"Jefes y empleados de oficina (043)",3475,,1365,1305,769,36
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",12578,81,3772,4638,3399,688
"Agricult.trabaj. calif. agrop. y pesqueros (045)",5296,34,1136,1660,1734,732
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",5097,19,1815,1722,1289,252
"Obreros construc., conf., papel, fab., instr. (047)",8336,26,2704,3309,2037,260
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",18659,392,6859,6201,4354,853
"Otra (049)",422,,59,231,132,
"Ocupación no especificada (050)",1359,8,459,457,326,109
"Desocupado (051)",3073,27,1616,867,477,86
"Hombres (052)",45181,406,14845,15905,11626,2399
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",100,,6,33,57,4
"Profes., científicos e intelectuales (054)",4037,,794,1749,1365,129
"Técnicos de nivel medio y trab.asimilados (055)",2447,3,865,943,559,77
"Jefes y empleados de oficina (056)",1641,,533,621,459,28
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",5647,46,1782,2013,1445,361
"Agricult.trabaj. calif. agrop. y pesqueros (058)",4613,30,1001,1436,1498,648
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",4299,17,1561,1404,1089,228
"Obreros construc., conf., papel, fab., instr. (060)",8140,22,2633,3243,1989,253
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",11189,264,4416,3456,2509,544
"Otra (062)",397,,47,220,130,
"Ocupación no especificada (063)",735,6,248,254,175,52
"Desocupado (064)",1936,18,959,533,351,75
"Mujeres (065)",25401,184,8100,9900,6339,878
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",57,,10,21,22,4
"Profes., científicos e intelectuales (067)",4275,,989,2116,1145,25
"Técnicos de nivel medio y trab.asimilados (068)",1371,,496,553,300,22
"Jefes y empleados de oficina (069)",1834,,832,684,310,8
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",6931,35,1990,2625,1954,327
"Agricult.trabaj. calif. agrop. y pesqueros (071)",683,4,135,224,236,84
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",798,2,254,318,200,24
"Obreros construc., conf., papel, fab., instr. (073)",196,4,71,66,48,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",7470,128,2443,2745,1845,309
"Otra (075)",25,,12,11,2,
"Ocupación no especificada (076)",624,2,211,203,151,57
"Desocupado (077)",1137,9,657,334,126,11
,,,,,,
"RURAL (078)",10539,122,3751,3336,2569,761
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",6,,,3,3,
"Profes., científicos e intelectuales (080)",250,,95,115,38,2
"Técnicos de nivel medio y trab.asimilados (081)",106,,37,46,20,3
"Jefes y empleados de oficina (082)",56,,29,19,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",505,2,183,191,109,20
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2752,7,512,862,937,434
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",193,1,75,68,45,4
"Obreros construc., conf., papel, fab., instr. (086)",522,1,207,182,119,13
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",5712,104,2397,1734,1222,255
"Otra (088)",2,,,2,,
"Ocupación no especificada (089)",148,2,58,41,32,15
"Desocupado (090)",287,5,158,73,36,15
"Hombres (091)",8224,94,2905,2520,2057,648
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,,,2,3,
"Profes., científicos e intelectuales (093)",121,,39,57,24,1
"Técnicos de nivel medio y trab.asimilados (094)",76,,23,32,18,3
"Jefes y empleados de oficina (095)",31,,11,14,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",220,2,89,69,47,13
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2498,6,466,791,840,395
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",168,1,65,58,41,3
"Obreros construc., conf., papel, fab., instr. (099)",497,,197,175,112,13
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",4331,81,1884,1243,924,199
"Otra (101)",2,,,2,,
"Ocupación no especificada (102)",70,1,30,20,13,6
"Desocupado (103)",205,3,101,57,29,15
"Mujeres (104)",2315,28,846,816,512,113
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,1,,
"Profes., científicos e intelectuales (106)",129,,56,58,14,1
"Técnicos de nivel medio y trab.asimilados (107)",30,,14,14,2,
"Jefes y empleados de oficina (108)",25,,18,5,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",285,,94,122,62,7
"Agricult.trabaj. calif. agrop. y pesqueros (110)",254,1,46,71,97,39
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",25,,10,10,4,1
"Obreros construc., conf., papel, fab., instr. (112)",25,1,10,7,7,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1381,23,513,491,298,56
"Ocupación no especificada (115)",78,1,28,21,19,9
"Desocupado (116)",82,2,57,16,7,
