"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hoteles y restaurantes (172)",1,,,,,1,,,,,,,
"Trans., almac. y comunicaciones (173)",10,,,,,,,,9,1,,,
"Activid.inmobil., empres. y alquileres (175)",1,,,,1,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",4,,,,4,,,,,,,,
"Enseñanza (177)",49,,49,,,,,,,,,,
"Servicios sociales y de salud (178)",3,,1,1,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",1,,,,,,,,,1,,,
"Hogares privados con servicio doméstico (180)",7,,,,,,,,,7,,,
"Actividad economica no especificada (182)",82,,,,,,,,,,,82,
"Desocupado (183)",47,,,,,,,,,,,,47
"Mujeres (184)",302,,36,4,1,43,38,9,,99,,65,7
"Agric., ganadería, caza y silvicultura (185)",106,,,,,,38,,,68,,,
"Industrias manufactureras (188)",9,,,,,,,9,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",19,,,2,,14,,,,3,,,
"Comercio al por menor (194)",19,,,2,,14,,,,3,,,
"Hoteles y restaurantes (195)",32,,,,,29,,,,3,,,
"Trans., almac. y comunicaciones (196)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",1,,1,,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",1,,,,1,,,,,,,,
"Enseñanza (200)",35,,35,,,,,,,,,,
"Servicios sociales y de salud (201)",1,,,1,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",2,,,,,,,,,2,,,
"Hogares privados con servicio doméstico (203)",23,,,,,,,,,23,,,
"Actividad economica no especificada (205)",65,,,,,,,,,,,65,
"Desocupado (206)",7,,,,,,,,,,,,7
