"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES DE 3 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RELACIÓN DE PARENTESCO CON EL JEFE DEL HOGAR",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO E IDIOMA O LENGUA CON LA QUE APRENDIÓ A HABLAR",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Trabajador(a) del hogar (044)",377,12,1,166,165,21,8,4,
"Pensionista (045)",132,2,,28,64,12,9,4,13
"Otro(a) no pariente (046)",1591,104,10,445,593,105,124,71,139
"Hombres (048)",42177,3058,1186,14833,15059,1755,2195,1511,2580
"Jefe o Jefa (049)",16619,527,13,5704,5868,808,1359,540,1800
"Esposa(o)/ compa¤era(o) (050)",912,28,5,239,402,51,63,34,90
"Hijo(a)/ hijastro(a) (051)",17566,1780,935,6522,6213,568,477,683,388
"Yerno/ nuera (052)",487,7,,82,235,32,49,20,62
"Nieto(a) (053)",1815,354,163,738,454,36,17,38,15
"Padres/ suegros (054)",327,61,,203,37,4,8,2,12
"Otro(a) pariente (055)",3452,252,65,1074,1429,192,154,150,136
"Trabajador(a) del hogar (056)",22,,,9,10,,2,1,
"Pensionista (057)",88,2,,21,43,10,4,3,5
"Otro(a) no pariente (058)",889,47,5,241,368,54,62,40,72
"Mujeres (060)",43334,4474,1151,15793,13543,2039,2609,1342,2383
"Jefe o Jefa (061)",6597,782,5,2409,1730,354,574,211,532
"Esposa(o)/ compa¤era(o) (062)",13107,1021,13,4980,4184,556,1026,317,1010
"Hijo(a)/ hijastro(a) (063)",16303,1670,881,5900,5301,736,672,575,568
"Yerno/ nuera (064)",602,5,,114,318,49,54,33,29
"Nieto(a) (065)",1666,322,171,710,365,36,13,38,11
"Padres/ suegros (066)",693,326,,293,52,3,8,1,10
"Otro(a) pariente (067)",3265,279,75,1019,1192,231,189,132,148
"Trabajador(a) del hogar (068)",355,12,1,157,155,21,6,3,
"Pensionista (069)",44,,,7,21,2,5,1,8
"Otro(a) no pariente (070)",702,57,5,204,225,51,62,31,67
,,,,,,,,,
"RURAL (072)",84887,15493,2639,48452,16621,503,593,214,372
"Jefe o Jefa (073)",20457,3430,14,12808,3621,116,219,59,190
"Esposa(o)/ compa¤era(o) (074)",14986,3535,31,9023,2136,76,102,25,58
"Hijo(a)/ hijastro(a) (075)",39315,6157,2152,21503,8915,255,170,93,70
"Yerno/ nuera (076)",1044,51,,537,412,15,17,5,7
"Nieto(a) (077)",3710,856,308,1974,558,4,3,5,2
"Padres/ suegros (078)",669,467,,194,6,1,1,,
"Otro(a) pariente (079)",4078,893,129,2142,811,28,37,21,17
"Trabajador(a) del hogar (080)",47,9,,27,10,1,,,
"Pensionista (081)",45,9,,8,13,,8,1,6
"Otro(a) no pariente (082)",536,86,5,236,139,7,36,5,22
"Hombres (084)",44725,6200,1337,26289,9980,251,326,131,211
"Jefe o Jefa (085)",17009,1997,13,11254,3305,86,173,51,130
"Esposa(o)/ compa¤era(o) (086)",417,44,,262,97,4,3,1,6
"Hijo(a)/ hijastro(a) (087)",21823,3107,1097,11863,5428,132,90,59,47
"Yerno/ nuera (088)",378,14,,205,139,6,7,3,4
"Nieto(a) (089)",2074,466,157,1089,352,3,2,4,1
"Padres/ suegros (090)",213,88,,119,5,1,,,
"Otro(a) pariente (091)",2359,413,66,1295,531,14,25,10,5
"Trabajador(a) del hogar (092)",11,2,,5,3,1,,,
"Pensionista (093)",30,5,,6,9,,6,,4
"Otro(a) no pariente (094)",411,64,4,191,111,4,20,3,14
"Mujeres (096)",40162,9293,1302,22163,6641,252,267,83,161
"Jefe o Jefa (097)",3448,1433,1,1554,316,30,46,8,60
"Esposa(o)/ compa¤era(o) (098)",14569,3491,31,8761,2039,72,99,24,52
"Hijo(a)/ hijastro(a) (099)",17492,3050,1055,9640,3487,123,80,34,23
"Yerno/ nuera (100)",666,37,,332,273,9,10,2,3
"Nieto(a) (101)",1636,390,151,885,206,1,1,1,1
"Padres/ suegros (102)",456,379,,75,1,,1,,
"Otro(a) pariente (103)",1719,480,63,847,280,14,12,11,12
"Trabajador(a) del hogar (104)",36,7,,22,7,,,,
"Pensionista (105)",15,4,,2,4,,2,1,2
"Otro(a) no pariente (106)",125,22,1,45,28,3,16,2,8
