"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",112,95,2,84,7,2,,,,,17,104
"De 20 a 24 años (023)",489,411,5,249,124,27,5,1,,,78,605
"De 25 a 29 años (024)",736,662,2,244,248,115,50,3,,,74,1316
"De 30 a 34 años (025)",830,799,,193,256,174,150,24,2,,31,2049
"De 35 a 39 años (026)",820,791,2,106,169,193,224,83,12,2,29,2647
"De 40 a 44 años (027)",881,858,2,84,153,179,252,142,41,5,23,3342
"De 45 a 49 años (028)",787,771,1,69,108,127,245,147,61,13,16,3363
"De 50 y más años (029)",3226,3205,20,264,354,401,1000,770,324,72,21,15087
"Desocupada (030)",107,91,1,39,20,13,12,4,2,,16,213
"De 15 a 19 años (032)",5,4,,4,,,,,,,1,4
"De 20 a 24 años (033)",24,16,,10,5,1,,,,,8,23
"De 25 a 29 años (034)",20,18,,10,6,,2,,,,2,31
"De 30 a 34 años (035)",20,17,1,7,3,2,4,,,,3,38
"De 35 a 39 años (036)",10,9,,3,1,3,1,1,,,1,26
"De 40 a 44 años (037)",9,8,,1,4,3,,,,,1,18
"De 45 a 49 años (038)",5,5,,3,,1,1,,,,,10
"De 50 y más años (039)",14,14,,1,1,3,4,3,2,,,63
"No PEA (040)",11471,11108,69,1628,1908,1821,3068,1824,642,148,363,43165
"De 12 a 14 años (041)",18,7,2,5,,,,,,,11,5
"De 15 a 19 años (042)",176,149,6,121,18,4,,,,,27,169
"De 20 a 24 años (043)",803,678,10,445,174,38,11,,,,125,951
"De 25 a 29 años (044)",972,899,2,264,368,184,76,5,,,73,1900
"De 30 a 34 años (045)",933,913,3,135,303,261,181,28,2,,20,2507
"De 35 a 39 años (046)",1033,1009,5,104,198,254,315,120,12,1,24,3506
"De 40 a 44 años (047)",972,955,3,77,133,184,327,158,63,10,17,4001
"De 45 a 49 años (048)",859,846,3,60,86,141,271,203,59,23,13,3918
"De 50 y más años (049)",5705,5652,35,417,628,755,1887,1310,506,114,53,26208
,,,,,,,,,,,,
"URBANA (060)",3623,3367,14,767,785,602,714,347,106,32,256,10738
"De 12 a 14 años (061)",11,6,1,5,,,,,,,5,5
"De 15 a 19 años (062)",72,59,1,52,6,,,,,,13,64
"De 20 a 24 años (063)",332,236,1,166,58,9,2,,,,96,317
"De 25 a 29 años (064)",430,379,2,164,152,43,17,1,,,51,675
"De 30 a 34 años (065)",445,424,2,110,155,96,60,1,,,21,980
"De 35 a 39 años (066)",435,418,,63,123,110,96,24,2,,17,1220
"De 40 a 44 años (067)",462,442,,54,109,117,104,45,12,1,20,1472
"De 45 a 49 años (068)",326,313,1,38,49,68,102,39,11,5,13,1178
"De 50 y más años (069)",1110,1090,6,115,133,159,333,237,81,26,20,4827
"PEA (070)",1730,1614,8,397,383,298,336,135,39,18,116,4912
"De 12 a 14 años (071)",1,1,,1,,,,,,,,1
"De 15 a 19 años (072)",32,28,,26,2,,,,,,4,30
"De 20 a 24 años (073)",132,92,1,61,25,4,1,,,,40,127
"De 25 a 29 años (074)",197,174,2,88,56,18,9,1,,,23,300
"De 30 a 34 años (075)",241,228,1,82,77,42,26,,,,13,478
"De 35 a 39 años (076)",233,223,,36,66,61,49,10,1,,10,633
"De 40 a 44 años (077)",251,239,,30,61,74,53,17,4,,12,745
"De 45 a 49 años (078)",182,175,,26,35,36,57,16,3,2,7,599
"De 50 y más años (079)",461,454,4,47,61,63,141,91,31,16,7,1999
"Ocupada (080)",1656,1547,7,368,368,290,327,132,37,18,109,4753
"De 12 a 14 años (081)",1,1,,1,,,,,,,,1
"De 15 a 19 años (082)",29,26,,24,2,,,,,,3,28
"De 20 a 24 años (083)",115,78,1,52,21,3,1,,,,37,107
"De 25 a 29 años (084)",184,163,2,81,53,18,8,1,,,21,283
"De 30 a 34 años (085)",226,214,,77,74,41,22,,,,12,445
"De 35 a 39 años (086)",226,216,,34,65,59,48,9,1,,10,611
"De 40 a 44 años (087)",245,233,,29,57,73,53,17,4,,12,733
"De 45 a 49 años (088)",178,171,,23,35,35,57,16,3,2,7,593
"De 50 y más años (089)",452,445,4,47,61,61,138,89,29,16,7,1952
"Desocupada (090)",74,67,1,29,15,8,9,3,2,,7,159
"De 15 a 19 años (092)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (093)",17,14,,9,4,1,,,,,3,20
"De 25 a 29 años (094)",13,11,,7,3,,1,,,,2,17
"De 30 a 34 años (095)",15,14,1,5,3,1,4,,,,1,33
"De 35 a 39 años (096)",7,7,,2,1,2,1,1,,,,22
"De 40 a 44 años (097)",6,6,,1,4,1,,,,,,12
"De 45 a 49 años (098)",4,4,,3,,1,,,,,,6
"De 50 y más años (099)",9,9,,,,2,3,2,2,,,47
"No PEA (100)",1893,1753,6,370,402,304,378,212,67,14,140,5826
"De 12 a 14 años (101)",10,5,1,4,,,,,,,5,4
"De 15 a 19 años (102)",40,31,1,26,4,,,,,,9,34
"De 20 a 24 años (103)",200,144,,105,33,5,1,,,,56,190
"De 25 a 29 años (104)",233,205,,76,96,25,8,,,,28,375
"De 30 a 34 años (105)",204,196,1,28,78,54,34,1,,,8,502
"De 35 a 39 años (106)",202,195,,27,57,49,47,14,1,,7,587
"De 40 a 44 años (107)",211,203,,24,48,43,51,28,8,1,8,727
"De 45 a 49 años (108)",144,138,1,12,14,32,45,23,8,3,6,579
"De 50 y más años (109)",649,636,2,68,72,96,192,146,50,10,13,2828
,,,,,,,,,,,,
"RURAL (120)",15838,15426,91,2194,2562,2450,4292,2651,978,208,412,61154
"De 12 a 14 años (121)",9,3,2,1,,,,,,,6,1
"De 15 a 19 años (122)",221,189,7,157,19,6,,,,,32,213
"De 20 a 24 años (123)",984,869,14,538,245,57,14,1,,,115,1262
"De 25 a 29 años (124)",1298,1200,2,354,470,256,111,7,,,98,2572
"De 30 a 34 años (125)",1338,1305,2,225,407,341,275,51,4,,33,3614
"De 35 a 39 años (126)",1428,1391,7,150,245,340,444,180,22,3,37,4959
"De 40 a 44 años (127)",1400,1379,5,108,181,249,475,255,92,14,21,5889
"De 45 a 49 años (128)",1325,1309,3,94,145,201,415,311,109,31,16,6113
"De 50 y más años (129)",7835,7781,49,567,850,1000,2558,1846,751,160,54,36531
"PEA (130)",6260,6071,28,936,1056,933,1602,1039,403,74,189,23815
"De 12 a 14 años (131)",1,1,1,,,,,,,,,
"De 15 a 19 años (132)",85,71,2,62,5,2,,,,,14,78
"De 20 a 24 años (133)",381,335,4,198,104,24,4,1,,,46,501
"De 25 a 29 años (134)",559,506,,166,198,97,43,2,,,53,1047
"De 30 a 34 años (135)",609,588,,118,182,134,128,24,2,,21,1609
"De 35 a 39 años (136)",597,577,2,73,104,135,176,74,11,2,20,2040
"De 40 a 44 años (137)",639,627,2,55,96,108,199,125,37,5,12,2615
"De 45 a 49 años (138)",610,601,1,46,73,92,189,131,58,11,9,2774
"De 50 y más años (139)",2779,2765,16,218,294,341,863,682,295,56,14,13151
"Ocupada (140)",6227,6047,28,926,1051,928,1599,1038,403,74,180,23761
"De 12 a 14 años (141)",1,1,1,,,,,,,,,
"De 15 a 19 años (142)",83,69,2,60,5,2,,,,,14,76
"De 20 a 24 años (143)",374,333,4,197,103,24,4,1,,,41,498
"De 25 a 29 años (144)",552,499,,163,195,97,42,2,,,53,1033
"De 30 a 34 años (145)",604,585,,116,182,133,128,24,2,,19,1604
"De 35 a 39 años (146)",594,575,2,72,104,134,176,74,11,2,19,2036
"De 40 a 44 años (147)",636,625,2,55,96,106,199,125,37,5,11,2609
"De 45 a 49 años (148)",609,600,1,46,73,92,188,131,58,11,9,2770
"De 50 y más años (149)",2774,2760,16,217,293,340,862,681,295,56,14,13135
"Desocupada (150)",33,24,,10,5,5,3,1,,,9,54
"De 15 a 19 años (152)",2,2,,2,,,,,,,,2
"De 20 a 24 años (153)",7,2,,1,1,,,,,,5,3
"De 25 a 29 años (154)",7,7,,3,3,,1,,,,,14
"De 30 a 34 años (155)",5,3,,2,,1,,,,,2,5
"De 35 a 39 años (156)",3,2,,1,,1,,,,,1,4
"De 40 a 44 años (157)",3,2,,,,2,,,,,1,6
"De 45 a 49 años (158)",1,1,,,,,1,,,,,4
"De 50 y más años (159)",5,5,,1,1,1,1,1,,,,16
"No PEA (160)",9578,9355,63,1258,1506,1517,2690,1612,575,134,223,37339
"De 12 a 14 años (161)",8,2,1,1,,,,,,,6,1
"De 15 a 19 años (162)",136,118,5,95,14,4,,,,,18,135
"De 20 a 24 años (163)",603,534,10,340,141,33,10,,,,69,761
"De 25 a 29 años (164)",739,694,2,188,272,159,68,5,,,45,1525
"De 30 a 34 años (165)",729,717,2,107,225,207,147,27,2,,12,2005
"De 35 a 39 años (166)",831,814,5,77,141,205,268,106,11,1,17,2919
"De 40 a 44 años (167)",761,752,3,53,85,141,276,130,55,9,9,3274
"De 45 a 49 años (168)",715,708,2,48,72,109,226,180,51,20,7,3339
"De 50 y más años (169)",5056,5016,33,349,556,659,1695,1164,456,104,40,23380
