"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",45,43,2,35,5,1,,,,,2,48
"De 20 a 24 años (023)",333,240,5,162,53,14,5,1,,,93,338
"De 25 a 29 años (024)",504,416,1,222,135,38,19,1,,,88,694
"De 30 a 34 años (025)",559,505,1,190,167,89,53,4,1,,54,1050
"De 35 a 39 años (026)",604,576,2,111,179,145,113,24,2,,28,1570
"De 40 a 44 años (027)",564,547,1,79,148,132,140,37,9,1,17,1710
"De 45 a 49 años (028)",449,443,5,53,90,89,127,58,16,5,6,1612
"De 50 y más años (029)",870,860,5,80,129,165,254,142,71,14,10,3626
"Desocupada (030)",146,107,2,43,31,15,10,6,,,39,236
"De 15 a 19 años (032)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (033)",34,22,1,15,4,2,,,,,12,29
"De 25 a 29 años (034)",42,20,,12,6,1,,1,,,22,33
"De 30 a 34 años (035)",19,15,,6,4,5,,,,,4,29
"De 35 a 39 años (036)",19,19,,4,9,3,3,,,,,46
"De 40 a 44 años (037)",12,12,1,2,5,2,1,1,,,,29
"De 45 a 49 años (038)",5,5,,1,1,1,1,1,,,,18
"De 50 y más años (039)",11,11,,,2,1,5,3,,,,49
"No PEA (040)",8504,8183,35,1793,2009,1452,1734,751,319,90,321,26162
"De 12 a 14 años (041)",20,7,2,3,2,,,,,,13,7
"De 15 a 19 años (042)",206,188,,171,16,,1,,,,18,207
"De 20 a 24 años (043)",994,874,7,572,244,40,10,1,,,120,1230
"De 25 a 29 años (044)",1137,1063,6,435,413,144,62,3,,,74,1974
"De 30 a 34 años (045)",1191,1150,2,215,436,282,184,28,3,,41,2925
"De 35 a 39 años (046)",1086,1075,2,140,327,275,267,52,9,3,11,3206
"De 40 a 44 años (047)",969,959,2,65,223,261,286,90,25,7,10,3388
"De 45 a 49 años (048)",753,741,2,61,132,175,245,91,30,5,12,2790
"De 50 y más años (049)",2148,2126,12,131,216,275,679,486,252,75,22,10435
,,,,,,,,,,,,
"URBANA (060)",11220,10660,45,2511,2727,1951,2156,858,322,90,560,32378
"De 12 a 14 años (061)",19,6,2,2,2,,,,,,13,6
"De 15 a 19 años (062)",224,205,2,185,16,1,1,,,,19,224
"De 20 a 24 años (063)",1215,1015,10,679,264,48,12,2,,,200,1417
"De 25 a 29 años (064)",1510,1351,7,607,514,153,66,4,,,159,2398
"De 30 a 34 años (065)",1607,1527,,375,569,345,214,21,3,,80,3617
"De 35 a 39 años (066)",1571,1536,3,242,489,396,340,58,5,3,35,4323
"De 40 a 44 años (067)",1414,1392,3,137,353,374,389,107,24,5,22,4591
"De 45 a 49 años (068)",1089,1077,7,104,211,249,331,131,37,7,12,3925
"De 50 y más años (069)",2571,2551,11,180,309,385,803,535,253,75,20,11877
"PEA (070)",3682,3384,19,912,880,636,625,222,75,15,298,9536
"De 12 a 14 años (071)",1,1,,1,,,,,,,,1
"De 15 a 19 años (072)",47,44,2,36,5,1,,,,,3,49
"De 20 a 24 años (073)",333,235,5,161,50,13,5,1,,,98,328
"De 25 a 29 años (074)",493,396,1,219,129,32,13,2,,,97,641
"De 30 a 34 años (075)",540,489,,184,164,88,50,2,1,,51,1008
"De 35 a 39 años (076)",582,558,2,110,186,140,100,19,1,,24,1471
"De 40 a 44 años (077)",529,516,1,78,144,127,128,31,7,,13,1566
"De 45 a 49 años (078)",405,401,5,51,87,83,111,50,11,3,4,1402
"De 50 y más años (079)",752,744,3,72,115,152,218,117,55,12,8,3070
"Ocupada (080)",3545,3281,18,870,851,621,615,216,75,15,264,9305
"De 12 a 14 años (081)",1,1,,1,,,,,,,,1
"De 15 a 19 años (082)",43,41,2,33,5,1,,,,,2,46
"De 20 a 24 años (083)",299,213,4,146,46,11,5,1,,,86,299
"De 25 a 29 años (084)",456,376,1,207,123,31,13,1,,,80,608
"De 30 a 34 años (085)",522,475,,178,161,83,50,2,1,,47,981
"De 35 a 39 años (086)",564,540,2,107,177,137,97,19,1,,24,1426
"De 40 a 44 años (087)",518,505,1,76,139,125,127,30,7,,13,1537
"De 45 a 49 años (088)",400,396,5,50,86,82,110,49,11,3,4,1384
"De 50 y más años (089)",742,734,3,72,114,151,213,114,55,12,8,3023
"Desocupada (090)",137,103,1,42,29,15,10,6,,,34,231
"De 15 a 19 años (092)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (093)",34,22,1,15,4,2,,,,,12,29
"De 25 a 29 años (094)",37,20,,12,6,1,,1,,,17,33
"De 30 a 34 años (095)",18,14,,6,3,5,,,,,4,27
"De 35 a 39 años (096)",18,18,,3,9,3,3,,,,,45
"De 40 a 44 años (097)",11,11,,2,5,2,1,1,,,,29
"De 45 a 49 años (098)",5,5,,1,1,1,1,1,,,,18
"De 50 y más años (099)",10,10,,,1,1,5,3,,,,47
"No PEA (100)",7538,7276,26,1599,1847,1315,1531,636,247,75,262,22842
"De 12 a 14 años (101)",18,5,2,1,2,,,,,,13,5
"De 15 a 19 años (102)",177,161,,149,11,,1,,,,16,175
"De 20 a 24 años (103)",882,780,5,518,214,35,7,1,,,102,1089
"De 25 a 29 años (104)",1017,955,6,388,385,121,53,2,,,62,1757
"De 30 a 34 años (105)",1067,1038,,191,405,257,164,19,2,,29,2609
"De 35 a 39 años (106)",989,978,1,132,303,256,240,39,4,3,11,2852
"De 40 a 44 años (107)",885,876,2,59,209,247,261,76,17,5,9,3025
"De 45 a 49 años (108)",684,676,2,53,124,166,220,81,26,4,8,2523
"De 50 y más años (109)",1819,1807,8,108,194,233,585,418,198,63,12,8807
,,,,,,,,,,,,
"RURAL (120)",1359,1261,14,258,219,189,299,166,96,20,98,4669
"De 12 a 14 años (121)",2,2,,2,,,,,,,,2
"De 15 a 19 años (122)",31,29,,24,5,,,,,,2,34
"De 20 a 24 años (123)",146,121,3,70,37,8,3,,,,25,180
"De 25 a 29 años (124)",173,148,,62,40,30,15,1,,,25,303
"De 30 a 34 años (125)",162,143,3,36,38,31,23,11,1,,19,387
"De 35 a 39 años (126)",138,134,1,13,26,27,43,18,6,,4,499
"De 40 a 44 años (127)",131,126,1,9,23,21,38,21,10,3,5,536
"De 45 a 49 años (128)",118,112,,11,12,16,42,19,9,3,6,495
"De 50 y más años (129)",458,446,6,31,38,56,135,96,70,14,12,2233
"PEA (130)",393,354,5,64,57,52,96,51,24,5,39,1349
"De 15 a 19 años (132)",2,2,,2,,,,,,,,2
"De 20 a 24 años (133)",34,27,1,16,7,3,,,,,7,39
"De 25 a 29 años (134)",53,40,,15,12,7,6,,,,13,86
"De 30 a 34 años (135)",38,31,1,12,7,6,3,2,,,7,71
"De 35 a 39 años (136)",41,37,,5,2,8,16,5,1,,4,145
"De 40 a 44 años (137)",47,43,1,3,9,7,13,7,2,1,4,173
"De 45 a 49 años (138)",49,47,,3,4,7,17,9,5,2,2,228
"De 50 y más años (139)",129,127,2,8,16,14,41,28,16,2,2,605
"Ocupada (140)",384,350,4,63,55,52,96,51,24,5,34,1344
"De 15 a 19 años (142)",2,2,,2,,,,,,,,2
"De 20 a 24 años (143)",34,27,1,16,7,3,,,,,7,39
"De 25 a 29 años (144)",48,40,,15,12,7,6,,,,8,86
"De 30 a 34 años (145)",37,30,1,12,6,6,3,2,,,7,69
"De 35 a 39 años (146)",40,36,,4,2,8,16,5,1,,4,144
"De 40 a 44 años (147)",46,42,,3,9,7,13,7,2,1,4,173
"De 45 a 49 años (148)",49,47,,3,4,7,17,9,5,2,2,228
"De 50 y más años (149)",128,126,2,8,15,14,41,28,16,2,2,603
"Desocupada (150)",9,4,1,1,2,,,,,,5,5
"De 25 a 29 años (154)",5,,,,,,,,,,5,
"De 30 a 34 años (155)",1,1,,,1,,,,,,,2
"De 35 a 39 años (156)",1,1,,1,,,,,,,,1
"De 40 a 44 años (157)",1,1,1,,,,,,,,,
"De 50 y más años (159)",1,1,,,1,,,,,,,2
"No PEA (160)",966,907,9,194,162,137,203,115,72,15,59,3320
"De 12 a 14 años (161)",2,2,,2,,,,,,,,2
"De 15 a 19 años (162)",29,27,,22,5,,,,,,2,32
"De 20 a 24 años (163)",112,94,2,54,30,5,3,,,,18,141
"De 25 a 29 años (164)",120,108,,47,28,23,9,1,,,12,217
"De 30 a 34 años (165)",124,112,2,24,31,25,20,9,1,,12,316
"De 35 a 39 años (166)",97,97,1,8,24,19,27,13,5,,,354
"De 40 a 44 años (167)",84,83,,6,14,14,25,14,8,2,1,363
"De 45 a 49 años (168)",69,65,,8,8,9,25,10,4,1,4,267
"De 50 y más años (169)",329,319,4,23,22,42,94,68,54,12,10,1628
