"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",8753,7964,426,187,176
"Agric., ganadería, caza y silvicultura (045)",6275,6002,256,13,4
"Explotación de minas y canteras (047)",20,8,7,5,
"Industrias manufactureras (048)",365,354,7,3,1
"Construcción (050)",50,39,7,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",745,732,11,2,
"Venta, mant.y rep. veh.autom y motoc. (052)",5,5,,,
"Comercio al por mayor (053)",8,8,,,
"Comercio al por menor (054)",732,719,11,2,
"Hoteles y restaurantes (055)",253,242,8,1,2
"Trans., almac. y comunicaciones (056)",19,17,1,1,
"Intermediación financiera (057)",1,,,1,
"Activid.inmobil., empres. y alquileres (058)",24,12,2,6,4
"Admin.pub. y defensa; p. segur soc.afil (059)",49,,,,49
"Enseñanza (060)",368,81,94,130,63
"Servicios sociales y de salud (061)",82,13,8,13,48
"Otras activ. serv.comun.soc y personales (062)",38,30,5,2,1
"Hogares privados con servicio doméstico (063)",76,76,,,
"Actividad economica no especificada (065)",388,358,20,6,4
,,,,,
"URBANA (066)",5769,4263,564,459,483
"Agric., ganadería, caza y silvicultura (067)",1965,1788,162,13,2
"Pesca (068)",3,3,,,
"Explotación de minas y canteras (069)",194,74,44,52,24
"Industrias manufactureras (070)",300,280,13,5,2
"Suministro de electricidad, gas y agua (071)",5,,1,4,
"Construcción (072)",415,294,89,26,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",962,929,29,3,1
"Venta, mant.y rep. veh.autom y motoc. (074)",37,32,3,1,1
"Comercio al por mayor (075)",14,14,,,
"Comercio al por menor (076)",911,883,26,2,
"Hoteles y restaurantes (077)",257,247,8,2,
"Trans., almac. y comunicaciones (078)",154,125,12,13,4
"Intermediación financiera (079)",4,1,2,,1
"Activid.inmobil., empres. y alquileres (080)",86,51,9,11,15
"Admin.pub. y defensa; p. segur soc.afil (081)",185,,,,185
"Enseñanza (082)",764,152,156,285,171
"Servicios sociales y de salud (083)",101,16,10,17,58
"Otras activ. serv.comun.soc y personales (084)",80,60,7,7,6
"Hogares privados con servicio doméstico (085)",56,56,,,
"Actividad economica no especificada (087)",238,187,22,21,8
"Hombres (088)",3488,2438,391,317,342
"Agric., ganadería, caza y silvicultura (089)",1256,1148,97,9,2
"Pesca (090)",3,3,,,
"Explotación de minas y canteras (091)",190,72,42,52,24
"Industrias manufactureras (092)",200,185,9,5,1
"Suministro de electricidad, gas y agua (093)",5,,1,4,
"Construcción (094)",396,278,87,25,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",331,310,18,2,1
"Venta, mant.y rep. veh.autom y motoc. (096)",32,27,3,1,1
"Comercio al por mayor (097)",7,7,,,
"Comercio al por menor (098)",292,276,15,1,
"Hoteles y restaurantes (099)",43,40,2,1,
"Trans., almac. y comunicaciones (100)",137,110,11,12,4
"Intermediación financiera (101)",4,1,2,,1
"Activid.inmobil., empres. y alquileres (102)",66,40,7,8,11
"Admin.pub. y defensa; p. segur soc.afil (103)",145,,,,145
"Enseñanza (104)",474,94,94,172,114
"Servicios sociales y de salud (105)",40,10,2,4,24
"Otras activ. serv.comun.soc y personales (106)",50,36,3,6,5
"Hogares privados con servicio doméstico (107)",17,17,,,
"Actividad economica no especificada (109)",131,94,16,17,4
"Mujeres (110)",2281,1825,173,142,141
"Agric., ganadería, caza y silvicultura (111)",709,640,65,4,
"Explotación de minas y canteras (113)",4,2,2,,
"Industrias manufactureras (114)",100,95,4,,1
"Construcción (116)",19,16,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",631,619,11,1,
"Venta, mant.y rep. veh.autom y motoc. (118)",5,5,,,
"Comercio al por mayor (119)",7,7,,,
"Comercio al por menor (120)",619,607,11,1,
"Hoteles y restaurantes (121)",214,207,6,1,
"Trans., almac. y comunicaciones (122)",17,15,1,1,
"Activid.inmobil., empres. y alquileres (124)",20,11,2,3,4
"Admin.pub. y defensa; p. segur soc.afil (125)",40,,,,40
"Enseñanza (126)",290,58,62,113,57
"Servicios sociales y de salud (127)",61,6,8,13,34
"Otras activ. serv.comun.soc y personales (128)",30,24,4,1,1
"Hogares privados con servicio doméstico (129)",39,39,,,
"Actividad economica no especificada (131)",107,93,6,4,4
,,,,,
"RURAL (132)",17350,15922,1015,193,220
"Agric., ganadería, caza y silvicultura (133)",14715,13964,724,19,8
"Pesca (134)",7,6,,1,
"Explotación de minas y canteras (135)",204,107,42,52,3
"Industrias manufactureras (136)",511,492,14,5,
"Suministro de electricidad, gas y agua (137)",4,,,4,
"Construcción (138)",617,459,108,37,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",265,261,3,1,
"Venta, mant.y rep. veh.autom y motoc. (140)",9,6,3,,
"Comercio al por mayor (141)",8,8,,,
"Comercio al por menor (142)",248,247,,1,
"Hoteles y restaurantes (143)",52,45,3,,4
"Trans., almac. y comunicaciones (144)",37,31,5,1,
"Intermediación financiera (145)",1,,,1,
"Activid.inmobil., empres. y alquileres (146)",22,13,5,3,1
"Admin.pub. y defensa; p. segur soc.afil (147)",164,,,,164
"Enseñanza (148)",234,75,85,62,12
"Servicios sociales y de salud (149)",25,10,,,15
"Otras activ. serv.comun.soc y personales (150)",23,19,1,3,
"Hogares privados con servicio doméstico (151)",54,54,,,
"Actividad economica no especificada (153)",415,386,25,4,
"Hombres (154)",10878,9783,762,148,185
"Agric., ganadería, caza y silvicultura (155)",9149,8602,533,10,4
"Pesca (156)",7,6,,1,
"Explotación de minas y canteras (157)",188,101,37,47,3
"Industrias manufactureras (158)",246,233,11,2,
"Suministro de electricidad, gas y agua (159)",4,,,4,
"Construcción (160)",586,436,103,34,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",151,148,3,,
"Venta, mant.y rep. veh.autom y motoc. (162)",9,6,3,,
"Comercio al por mayor (163)",7,7,,,
"Comercio al por menor (164)",135,135,,,
"Hoteles y restaurantes (165)",13,10,1,,2
"Trans., almac. y comunicaciones (166)",35,29,5,1,
"Activid.inmobil., empres. y alquileres (168)",18,12,5,,1
"Admin.pub. y defensa; p. segur soc.afil (169)",155,,,,155
"Enseñanza (170)",156,52,53,45,6
"Servicios sociales y de salud (171)",4,3,,,1
"Otras activ. serv.comun.soc y personales (172)",15,13,,2,
"Hogares privados con servicio doméstico (173)",17,17,,,
"Actividad economica no especificada (175)",134,121,11,2,
"Mujeres (176)",6472,6139,253,45,35
"Agric., ganadería, caza y silvicultura (177)",5566,5362,191,9,4
"Explotación de minas y canteras (179)",16,6,5,5,
"Industrias manufactureras (180)",265,259,3,3,
"Construcción (182)",31,23,5,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",114,113,,1,
"Comercio al por mayor (185)",1,1,,,
"Comercio al por menor (186)",113,112,,1,
"Hoteles y restaurantes (187)",39,35,2,,2
"Trans., almac. y comunicaciones (188)",2,2,,,
"Intermediación financiera (189)",1,,,1,
"Activid.inmobil., empres. y alquileres (190)",4,1,,3,
"Admin.pub. y defensa; p. segur soc.afil (191)",9,,,,9
"Enseñanza (192)",78,23,32,17,6
"Servicios sociales y de salud (193)",21,7,,,14
"Otras activ. serv.comun.soc y personales (194)",8,6,1,1,
"Hogares privados con servicio doméstico (195)",37,37,,,
"Actividad economica no especificada (197)",281,265,14,2,
