"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",16,,7,5,2,2
"Actividad economica no especificada (044)",159,1,41,47,46,24
"Desocupado (045)",1005,27,445,289,168,76
"Mujeres (046)",2671,71,832,963,644,161
"Agric., ganadería, caza y silvicultura (047)",762,31,223,220,217,71
"Industrias manufactureras (050)",209,4,66,68,56,15
"Construcción (052)",2,,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",229,,62,91,60,16
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,,1,,
"Comercio al por mayor (055)",13,,2,5,5,1
"Comercio al por menor (056)",215,,60,85,55,15
"Hoteles y restaurantes (057)",143,7,37,58,32,9
"Trans., almac. y comunicaciones (058)",12,1,4,4,3,
"Activid.inmobil., empres. y alquileres (060)",14,,6,7,1,
"Admin.pub. y defensa; p. segur.soc afil (061)",49,,16,21,12,
"Enseñanza (062)",411,,59,234,117,1
"Servicios sociales y de salud (063)",71,,20,45,6,
"Otras activ. serv.comun.soc y personales (064)",32,,11,13,6,2
"Hogares privados con servicio doméstico (065)",268,9,110,81,57,11
"Actividad economica no especificada (067)",239,,80,68,63,28
"Desocupado (068)",230,19,136,53,14,8
,,,,,,
"URBANA (069)",3290,37,834,1283,874,262
"Agric., ganadería, caza y silvicultura (070)",953,11,231,302,270,139
"Pesca (071)",2,,,1,1,
"Explotación de minas y canteras (072)",6,,3,2,1,
"Industrias manufactureras (073)",194,1,46,60,65,22
"Suministro de electricidad, gas y agua (074)",7,,2,3,2,
"Construcción (075)",83,,22,34,21,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",428,6,110,161,116,35
"Venta, mant.y rep. veh.autom.y motoc. (077)",14,,4,10,,
"Comercio al por mayor (078)",26,,4,6,12,4
"Comercio al por menor (079)",388,6,102,145,104,31
"Hoteles y restaurantes (080)",132,6,34,56,30,6
"Trans., almac. y comunicaciones (081)",134,2,50,51,27,4
"Intermediación financiera (082)",3,,,3,,
"Activid.inmobil., empres. y alquileres (083)",36,,11,16,9,
"Admin.pub. y defensa; p. segur.soc afil (084)",218,,44,101,67,6
"Enseñanza (085)",522,,59,300,160,3
"Servicios sociales y de salud (086)",87,,18,50,16,3
"Otras activ. serv.comun.soc y personales (087)",52,,20,21,7,4
"Hogares privados con servicio doméstico (088)",105,4,48,20,27,6
"Actividad economica no especificada (090)",137,1,47,40,30,19
"Desocupado (091)",191,6,89,62,25,9
"Hombres (092)",2251,22,569,841,611,208
"Agric., ganadería, caza y silvicultura (093)",862,8,216,269,243,126
"Pesca (094)",2,,,1,1,
"Explotación de minas y canteras (095)",6,,3,2,1,
"Industrias manufactureras (096)",137,1,39,39,42,16
"Suministro de electricidad, gas y agua (097)",7,,2,3,2,
"Construcción (098)",82,,21,34,21,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",253,6,62,90,74,21
"Venta, mant.y rep. veh.autom.y motoc. (100)",14,,4,10,,
"Comercio al por mayor (101)",19,,4,3,9,3
"Comercio al por menor (102)",220,6,54,77,65,18
"Hoteles y restaurantes (103)",28,2,10,11,4,1
"Trans., almac. y comunicaciones (104)",123,1,46,48,24,4
"Intermediación financiera (105)",3,,,3,,
"Activid.inmobil., empres. y alquileres (106)",24,,6,10,8,
"Admin.pub. y defensa; p. segur.soc afil (107)",179,,33,85,55,6
"Enseñanza (108)",250,,25,146,77,2
"Servicios sociales y de salud (109)",39,,6,17,13,3
"Otras activ. serv.comun.soc y personales (110)",33,,12,14,5,2
"Hogares privados con servicio doméstico (111)",8,,1,4,1,2
"Actividad economica no especificada (113)",68,1,17,20,18,12
"Desocupado (114)",147,3,70,45,22,7
"Mujeres (115)",1039,15,265,442,263,54
"Agric., ganadería, caza y silvicultura (116)",91,3,15,33,27,13
"Industrias manufactureras (119)",57,,7,21,23,6
"Construcción (121)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",175,,48,71,42,14
"Comercio al por mayor (124)",7,,,3,3,1
"Comercio al por menor (125)",168,,48,68,39,13
"Hoteles y restaurantes (126)",104,4,24,45,26,5
"Trans., almac. y comunicaciones (127)",11,1,4,3,3,
"Activid.inmobil., empres. y alquileres (129)",12,,5,6,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",39,,11,16,12,
"Enseñanza (131)",272,,34,154,83,1
"Servicios sociales y de salud (132)",48,,12,33,3,
"Otras activ. serv.comun.soc y personales (133)",19,,8,7,2,2
"Hogares privados con servicio doméstico (134)",97,4,47,16,26,4
"Actividad economica no especificada (136)",69,,30,20,12,7
"Desocupado (137)",44,3,19,17,3,2
,,,,,,
"RURAL (138)",12869,191,4028,4110,3095,1445
"Agric., ganadería, caza y silvicultura (139)",10022,135,3025,3077,2511,1274
"Explotación de minas y canteras (141)",15,1,7,5,2,
"Industrias manufactureras (142)",283,5,91,89,73,25
"Suministro de electricidad, gas y agua (143)",3,,1,1,1,
"Construcción (144)",215,,79,85,46,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",182,2,44,71,49,16
"Venta, mant.y rep. veh.autom.y motoc. (146)",4,,3,1,,
"Comercio al por mayor (147)",19,,6,7,6,
"Comercio al por menor (148)",159,2,35,63,43,16
"Hoteles y restaurantes (149)",43,3,13,15,8,4
"Trans., almac. y comunicaciones (150)",81,,34,36,9,2
"Activid.inmobil., empres. y alquileres (152)",15,,5,8,2,
"Admin.pub. y defensa; p. segur.soc afil (153)",81,,21,45,12,3
"Enseñanza (154)",365,,52,209,103,1
"Servicios sociales y de salud (155)",45,,11,28,6,
"Otras activ. serv.comun.soc y personales (156)",35,,10,20,5,
"Hogares privados con servicio doméstico (157)",179,5,69,66,32,7
"Actividad economica no especificada (159)",261,,74,75,79,33
"Desocupado (160)",1044,40,492,280,157,75
"Hombres (161)",11237,135,3461,3589,2714,1338
"Agric., ganadería, caza y silvicultura (162)",9351,107,2817,2890,2321,1216
"Explotación de minas y canteras (164)",15,1,7,5,2,
"Industrias manufactureras (165)",131,1,32,42,40,16
"Suministro de electricidad, gas y agua (166)",3,,1,1,1,
"Construcción (167)",214,,78,85,46,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",128,2,30,51,31,14
"Venta, mant.y rep. veh.autom.y motoc. (169)",3,,3,,,
"Comercio al por mayor (170)",13,,4,5,4,
"Comercio al por menor (171)",112,2,23,46,27,14
"Hoteles y restaurantes (172)",4,,,2,2,
"Trans., almac. y comunicaciones (173)",80,,34,35,9,2
"Activid.inmobil., empres. y alquileres (175)",13,,4,7,2,
"Admin.pub. y defensa; p. segur.soc afil (176)",71,,16,40,12,3
"Enseñanza (177)",226,,27,129,69,1
"Servicios sociales y de salud (178)",22,,3,16,3,
"Otras activ. serv.comun.soc y personales (179)",22,,7,14,1,
"Hogares privados con servicio doméstico (180)",8,,6,1,1,
"Actividad economica no especificada (182)",91,,24,27,28,12
"Desocupado (183)",858,24,375,244,146,69
"Mujeres (184)",1632,56,567,521,381,107
"Agric., ganadería, caza y silvicultura (185)",671,28,208,187,190,58
"Industrias manufactureras (188)",152,4,59,47,33,9
"Construcción (190)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",54,,14,20,18,2
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,
"Comercio al por mayor (193)",6,,2,2,2,
"Comercio al por menor (194)",47,,12,17,16,2
"Hoteles y restaurantes (195)",39,3,13,13,6,4
"Trans., almac. y comunicaciones (196)",1,,,1,,
"Activid.inmobil., empres. y alquileres (198)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",10,,5,5,,
"Enseñanza (200)",139,,25,80,34,
"Servicios sociales y de salud (201)",23,,8,12,3,
"Otras activ. serv.comun.soc y personales (202)",13,,3,6,4,
"Hogares privados con servicio doméstico (203)",171,5,63,65,31,7
"Actividad economica no especificada (205)",170,,50,48,51,21
"Desocupado (206)",186,16,117,36,11,6
