"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",292,243,133,65,33,10,2,,,,49,170
"De 25 a 29 años (024)",339,299,110,86,68,23,11,1,,,40,345
"De 30 a 34 años (025)",320,285,50,68,86,42,34,4,1,,35,545
"De 35 a 39 años (026)",367,350,45,70,89,62,63,17,3,1,17,851
"De 40 a 44 años (027)",355,345,27,56,73,66,82,27,11,3,10,1057
"De 45 a 49 años (028)",325,321,24,46,53,55,81,35,21,6,4,1146
"De 50 y más años (029)",848,836,68,87,85,96,186,149,105,60,12,3907
"Desocupada (030)",161,147,73,35,13,8,8,6,4,,14,188
"De 12 a 14 años (031)",2,2,2,,,,,,,,,
"De 15 a 19 años (032)",28,28,25,3,,,,,,,,3
"De 20 a 24 años (033)",43,36,26,9,1,,,,,,7,11
"De 25 a 29 años (034)",25,21,9,7,5,,,,,,4,17
"De 30 a 34 años (035)",17,15,4,6,2,2,1,,,,2,20
"De 35 a 39 años (036)",16,16,4,4,3,2,3,,,,,28
"De 40 a 44 años (037)",9,9,2,5,,1,,,1,,,16
"De 45 a 49 años (038)",9,9,,1,1,2,2,2,1,,,39
"De 50 y más años (039)",12,11,1,,1,1,2,4,2,,1,54
"No PEA (040)",8929,8654,3173,962,897,756,1158,802,508,398,275,24209
"De 12 a 14 años (041)",1125,1120,1117,1,2,,,,,,5,5
"De 15 a 19 años (042)",1415,1394,1299,84,11,,,,,,21,106
"De 20 a 24 años (043)",919,811,375,269,126,35,6,,,,108,651
"De 25 a 29 años (044)",681,629,121,195,173,82,50,7,1,,52,1049
"De 30 a 34 años (045)",611,580,38,99,156,136,128,17,5,1,31,1542
"De 35 a 39 años (046)",665,648,28,85,118,146,176,78,15,2,17,2172
"De 40 a 44 años (047)",607,595,36,58,83,97,168,103,38,12,12,2375
"De 45 a 49 años (048)",525,514,26,42,45,61,144,106,65,25,11,2468
"De 50 y más años (049)",2381,2363,133,129,183,199,486,491,384,358,18,13841
,,,,,,,,,,,,
"URBANA (060)",8799,8445,2898,1138,1054,815,1153,675,422,290,354,22018
"De 12 a 14 años (061)",852,848,844,1,3,,,,,,4,7
"De 15 a 19 años (062)",1197,1180,1104,71,5,,,,,,17,81
"De 20 a 24 años (063)",906,784,416,243,100,21,4,,,,122,523
"De 25 a 29 años (064)",780,710,199,232,176,64,34,4,1,,70,954
"De 30 a 34 años (065)",719,660,69,143,201,128,106,10,2,1,59,1476
"De 35 a 39 años (066)",768,738,54,123,168,160,168,55,8,2,30,2107
"De 40 a 44 años (067)",723,706,46,93,129,134,186,81,30,7,17,2422
"De 45 a 49 años (068)",634,620,36,64,81,91,180,98,53,17,14,2565
"De 50 y más años (069)",2220,2199,130,168,191,217,475,427,328,263,21,11883
"PEA (070)",2374,2228,487,428,403,283,337,156,91,43,146,5830
"De 12 a 14 años (071)",23,23,21,1,1,,,,,,,3
"De 15 a 19 años (072)",106,104,92,11,1,,,,,,2,13
"De 20 a 24 años (073)",248,206,121,57,22,6,,,,,42,119
"De 25 a 29 años (074)",307,270,105,81,60,19,4,1,,,37,281
"De 30 a 34 años (075)",276,243,41,65,76,34,24,3,,,33,437
"De 35 a 39 años (076)",317,303,35,63,79,54,55,14,2,1,14,733
"De 40 a 44 años (077)",293,286,21,49,66,55,66,18,9,2,7,848
"De 45 a 49 años (078)",271,267,16,37,44,48,71,27,18,6,4,979
"De 50 y más años (079)",533,526,35,64,54,67,117,93,62,34,7,2417
"Ocupada (080)",2230,2096,423,396,391,276,329,150,88,43,134,5658
"De 12 a 14 años (081)",21,21,19,1,1,,,,,,,3
"De 15 a 19 años (082)",82,80,71,8,1,,,,,,2,10
"De 20 a 24 años (083)",212,175,100,48,21,6,,,,,37,108
"De 25 a 29 años (084)",283,250,96,75,55,19,4,1,,,33,265
"De 30 a 34 años (085)",259,228,37,59,74,32,23,3,,,31,417
"De 35 a 39 años (086)",303,289,31,60,77,52,52,14,2,1,14,708
"De 40 a 44 años (087)",285,278,19,45,66,54,66,18,8,2,7,833
"De 45 a 49 años (088)",263,259,16,36,43,47,69,25,17,6,4,943
"De 50 y más años (089)",522,516,34,64,53,66,115,89,61,34,6,2371
"Desocupada (090)",144,132,64,32,12,7,8,6,3,,12,172
"De 12 a 14 años (091)",2,2,2,,,,,,,,,
"De 15 a 19 años (092)",24,24,21,3,,,,,,,,3
"De 20 a 24 años (093)",36,31,21,9,1,,,,,,5,11
"De 25 a 29 años (094)",24,20,9,6,5,,,,,,4,16
"De 30 a 34 años (095)",17,15,4,6,2,2,1,,,,2,20
"De 35 a 39 años (096)",14,14,4,3,2,2,3,,,,,25
"De 40 a 44 años (097)",8,8,2,4,,1,,,1,,,15
"De 45 a 49 años (098)",8,8,,1,1,1,2,2,1,,,36
"De 50 y más años (099)",11,10,1,,1,1,2,4,1,,1,46
"No PEA (100)",6425,6217,2411,710,651,532,816,519,331,247,208,16188
"De 12 a 14 años (101)",829,825,823,,2,,,,,,4,4
"De 15 a 19 años (102)",1091,1076,1012,60,4,,,,,,15,68
"De 20 a 24 años (103)",658,578,295,186,78,15,4,,,,80,404
"De 25 a 29 años (104)",473,440,94,151,116,45,30,3,1,,33,673
"De 30 a 34 años (105)",443,417,28,78,125,94,82,7,2,1,26,1039
"De 35 a 39 años (106)",451,435,19,60,89,106,113,41,6,1,16,1374
"De 40 a 44 años (107)",430,420,25,44,63,79,120,63,21,5,10,1574
"De 45 a 49 años (108)",363,353,20,27,37,43,109,71,35,11,10,1586
"De 50 y más años (109)",1687,1673,95,104,137,150,358,334,266,229,14,9466
,,,,,,,,,,,,
"RURAL (120)",3297,3193,941,356,345,304,472,366,231,178,104,10426
"De 12 a 14 años (121)",302,301,300,1,,,,,,,1,1
"De 15 a 19 años (122)",379,373,331,34,7,1,,,,,6,51
"De 20 a 24 años (123)",348,306,118,100,60,24,4,,,,42,309
"De 25 a 29 años (124)",265,239,41,56,70,41,27,4,,,26,457
"De 30 a 34 años (125)",229,220,23,30,43,52,57,11,4,,9,631
"De 35 a 39 años (126)",280,276,23,36,42,50,74,40,10,1,4,944
"De 40 a 44 años (127)",248,243,19,26,27,30,64,49,20,8,5,1026
"De 45 a 49 años (128)",225,224,14,25,18,27,47,45,34,14,1,1088
"De 50 y más años (129)",1021,1011,72,48,78,79,199,217,163,155,10,5919
"PEA (130)",793,756,179,104,99,80,130,83,54,27,37,2405
"De 12 a 14 años (131)",6,6,6,,,,,,,,,
"De 15 a 19 años (132)",55,55,44,10,,1,,,,,,13
"De 20 a 24 años (133)",87,73,38,17,12,4,2,,,,14,62
"De 25 a 29 años (134)",57,50,14,12,13,4,7,,,,7,81
"De 30 a 34 años (135)",61,57,13,9,12,10,11,1,1,,4,128
"De 35 a 39 años (136)",66,63,14,11,13,10,11,3,1,,3,146
"De 40 a 44 años (137)",71,68,8,12,7,12,16,9,3,1,3,225
"De 45 a 49 años (138)",63,63,8,10,10,9,12,10,4,,,206
"De 50 y más años (139)",327,321,34,23,32,30,71,60,45,26,6,1544
"Ocupada (140)",776,741,170,101,98,79,130,83,53,27,35,2389
"De 12 a 14 años (141)",6,6,6,,,,,,,,,
"De 15 a 19 años (142)",51,51,40,10,,1,,,,,,13
"De 20 a 24 años (143)",80,68,33,17,12,4,2,,,,12,62
"De 25 a 29 años (144)",56,49,14,11,13,4,7,,,,7,80
"De 30 a 34 años (145)",61,57,13,9,12,10,11,1,1,,4,128
"De 35 a 39 años (146)",64,61,14,10,12,10,11,3,1,,3,143
"De 40 a 44 años (147)",70,67,8,11,7,12,16,9,3,1,3,224
"De 45 a 49 años (148)",62,62,8,10,10,8,12,10,4,,,203
"De 50 y más años (149)",326,320,34,23,32,30,71,60,44,26,6,1536
"Desocupada (150)",17,15,9,3,1,1,,,1,,2,16
"De 15 a 19 años (152)",4,4,4,,,,,,,,,
"De 20 a 24 años (153)",7,5,5,,,,,,,,2,
"De 25 a 29 años (154)",1,1,,1,,,,,,,,1
"De 35 a 39 años (156)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (157)",1,1,,1,,,,,,,,1
"De 45 a 49 años (158)",1,1,,,,1,,,,,,3
"De 50 y más años (159)",1,1,,,,,,,1,,,8
"No PEA (160)",2504,2437,762,252,246,224,342,283,177,151,67,8021
"De 12 a 14 años (161)",296,295,294,1,,,,,,,1,1
"De 15 a 19 años (162)",324,318,287,24,7,,,,,,6,38
"De 20 a 24 años (163)",261,233,80,83,48,20,2,,,,28,247
"De 25 a 29 años (164)",208,189,27,44,57,37,20,4,,,19,376
"De 30 a 34 años (165)",168,163,10,21,31,42,46,10,3,,5,503
"De 35 a 39 años (166)",214,213,9,25,29,40,63,37,9,1,1,798
"De 40 a 44 años (167)",177,175,11,14,20,18,48,40,17,7,2,801
"De 45 a 49 años (168)",162,161,6,15,8,18,35,35,30,14,1,882
"De 50 y más años (169)",694,690,38,25,46,49,128,157,118,129,4,4375
