"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (062)",31,,,,,,19,12
"De 20 a 24 años (063)",182,,,,,1,113,68
"De 25 a 29 años (064)",216,,,,,12,136,68
"De 30 a 34 años (065)",233,,,,,37,144,52
"De 35 a 39 años (066)",284,,,,9,94,124,57
"De 40 a 44 años (067)",243,,,,16,117,66,44
"De 45 a 49 años (068)",190,,,1,31,99,27,32
"De 50 y más años (069)",681,26,60,104,173,108,4,206
"PEA (070)",953,1,10,42,117,262,283,238
"De 15 a 19 años (072)",11,,,,,,7,4
"De 20 a 24 años (073)",60,,,,,1,35,24
"De 25 a 29 años (074)",96,,,,,7,58,31
"De 30 a 34 años (075)",122,,,,,18,73,31
"De 35 a 39 años (076)",150,,,,6,59,56,29
"De 40 a 44 años (077)",138,,,,7,61,40,30
"De 45 a 49 años (078)",108,,,1,16,58,13,20
"De 50 y más años (079)",268,1,10,41,88,58,1,69
"Ocupada (080)",930,1,10,42,113,256,277,231
"De 15 a 19 años (082)",10,,,,,,7,3
"De 20 a 24 años (083)",56,,,,,1,34,21
"De 25 a 29 años (084)",94,,,,,7,57,30
"De 30 a 34 años (085)",119,,,,,17,73,29
"De 35 a 39 años (086)",148,,,,6,59,54,29
"De 40 a 44 años (087)",133,,,,6,59,38,30
"De 45 a 49 años (088)",106,,,1,16,56,13,20
"De 50 y más años (089)",264,1,10,41,85,57,1,69
"Desocupada (090)",23,,,,4,6,6,7
"De 15 a 19 años (092)",1,,,,,,,1
"De 20 a 24 años (093)",4,,,,,,1,3
"De 25 a 29 años (094)",2,,,,,,1,1
"De 30 a 34 años (095)",3,,,,,1,,2
"De 35 a 39 años (096)",2,,,,,,2,
"De 40 a 44 años (097)",5,,,,1,2,2,
"De 45 a 49 años (098)",2,,,,,2,,
"De 50 y más años (099)",4,,,,3,1,,
"No PEA (100)",1115,25,50,63,112,206,350,309
"De 12 a 14 años (101)",8,,,,,,,8
"De 15 a 19 años (102)",20,,,,,,12,8
"De 20 a 24 años (103)",122,,,,,,78,44
"De 25 a 29 años (104)",120,,,,,5,78,37
"De 30 a 34 años (105)",111,,,,,19,71,21
"De 35 a 39 años (106)",134,,,,3,35,68,28
"De 40 a 44 años (107)",105,,,,9,56,26,14
"De 45 a 49 años (108)",82,,,,15,41,14,12
"De 50 y más años (109)",413,25,50,63,85,50,3,137
,,,,,,,,
"RURAL (120)",2619,30,70,187,302,472,849,709
"De 12 a 14 años (121)",3,,,,,,,3
"De 15 a 19 años (122)",71,,,,,,41,30
"De 20 a 24 años (123)",282,,,,,,167,115
"De 25 a 29 años (124)",284,,,,,17,183,84
"De 30 a 34 años (125)",267,,,,,41,164,62
"De 35 a 39 años (126)",254,,,,4,70,146,34
"De 40 a 44 años (127)",248,,,,11,94,96,47
"De 45 a 49 años (128)",199,,,,26,91,43,39
"De 50 y más años (129)",1011,30,70,187,261,159,9,295
"PEA (130)",940,4,15,42,117,196,299,267
"De 15 a 19 años (132)",27,,,,,,18,9
"De 20 a 24 años (133)",88,,,,,,49,39
"De 25 a 29 años (134)",110,,,,,9,60,41
"De 30 a 34 años (135)",102,,,,,16,62,24
"De 35 a 39 años (136)",103,,,,3,28,53,19
"De 40 a 44 años (137)",107,,,,4,40,39,24
"De 45 a 49 años (138)",85,,,,10,44,15,16
"De 50 y más años (139)",318,4,15,42,100,59,3,95
"Ocupada (140)",928,4,15,42,115,195,294,263
"De 15 a 19 años (142)",27,,,,,,18,9
"De 20 a 24 años (143)",84,,,,,,46,38
"De 25 a 29 años (144)",108,,,,,9,60,39
"De 30 a 34 años (145)",100,,,,,16,61,23
"De 35 a 39 años (146)",103,,,,3,28,53,19
"De 40 a 44 años (147)",105,,,,3,40,38,24
"De 45 a 49 años (148)",83,,,,9,43,15,16
"De 50 y más años (149)",318,4,15,42,100,59,3,95
"Desocupada (150)",12,,,,2,1,5,4
"De 20 a 24 años (153)",4,,,,,,3,1
"De 25 a 29 años (154)",2,,,,,,,2
"De 30 a 34 años (155)",2,,,,,,1,1
"De 40 a 44 años (157)",2,,,,1,,1,
"De 45 a 49 años (158)",2,,,,1,1,,
"No PEA (160)",1679,26,55,145,185,276,550,442
"De 12 a 14 años (161)",3,,,,,,,3
"De 15 a 19 años (162)",44,,,,,,23,21
"De 20 a 24 años (163)",194,,,,,,118,76
"De 25 a 29 años (164)",174,,,,,8,123,43
"De 30 a 34 años (165)",165,,,,,25,102,38
"De 35 a 39 años (166)",151,,,,1,42,93,15
"De 40 a 44 años (167)",141,,,,7,54,57,23
"De 45 a 49 años (168)",114,,,,16,47,28,23
"De 50 y más años (169)",693,26,55,145,161,100,6,200
