"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",12,,4,4,4,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2194,159,819,643,498,75
"Otra (036)",4,,3,,1,
"Ocupación no especificada (037)",170,2,81,54,26,7
"Desocupado (038)",209,21,132,43,10,3
,,,,,,
"URBANA (039)",5370,120,2050,1899,1101,200
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",23,,4,11,8,
"Profes., científicos e intelectuales (041)",583,,113,321,142,7
"Técnicos de nivel medio y trab.asimilados (042)",185,1,60,76,46,2
"Jefes y empleados de oficina (043)",194,,64,86,40,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",786,19,288,285,172,22
"Agricult.trabaj. calif. agrop. y pesqueros (045)",797,,204,274,237,82
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",488,2,242,157,78,9
"Obreros construc., conf., papel, fab., instr. (047)",232,,99,86,43,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1269,77,520,386,237,49
"Otra (049)",91,,60,28,3,
"Ocupación no especificada (050)",216,3,99,70,34,10
"Desocupado (051)",506,18,297,119,61,11
"Hombres (052)",3719,78,1409,1292,789,151
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",16,,3,7,6,
"Profes., científicos e intelectuales (054)",336,,47,185,100,4
"Técnicos de nivel medio y trab.asimilados (055)",125,1,38,56,29,1
"Jefes y empleados de oficina (056)",116,,31,51,31,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",375,9,131,121,96,18
"Agricult.trabaj. calif. agrop. y pesqueros (058)",700,,177,247,204,72
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",444,2,228,135,71,8
"Obreros construc., conf., papel, fab., instr. (060)",228,,97,85,42,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",759,53,316,235,130,25
"Otra (062)",87,,57,28,2,
"Ocupación no especificada (063)",145,2,61,49,26,7
"Desocupado (064)",388,11,223,93,52,9
"Mujeres (065)",1651,42,641,607,312,49
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",7,,1,4,2,
"Profes., científicos e intelectuales (067)",247,,66,136,42,3
"Técnicos de nivel medio y trab.asimilados (068)",60,,22,20,17,1
"Jefes y empleados de oficina (069)",78,,33,35,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",411,10,157,164,76,4
"Agricult.trabaj. calif. agrop. y pesqueros (071)",97,,27,27,33,10
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",44,,14,22,7,1
"Obreros construc., conf., papel, fab., instr. (073)",4,,2,1,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",510,24,204,151,107,24
"Otra (075)",4,,3,,1,
"Ocupación no especificada (076)",71,1,38,21,8,3
"Desocupado (077)",118,7,74,26,9,2
,,,,,,
"RURAL (078)",12506,456,5162,3685,2581,622
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",14,,1,11,2,
"Profes., científicos e intelectuales (080)",375,,89,207,78,1
"Técnicos de nivel medio y trab.asimilados (081)",57,,21,17,19,
"Jefes y empleados de oficina (082)",21,,8,6,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",319,10,137,110,57,5
"Agricult.trabaj. calif. agrop. y pesqueros (084)",6593,,2135,2198,1750,510
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",164,5,80,49,28,2
"Obreros construc., conf., papel, fab., instr. (086)",68,,35,28,5,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",4076,402,2190,846,556,82
"Otra (088)",128,,86,40,2,
"Ocupación no especificada (089)",156,1,71,49,27,8
"Desocupado (090)",535,38,309,124,50,14
"Hombres (091)",9676,300,4034,2862,1984,496
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",10,,1,7,2,
"Profes., científicos e intelectuales (093)",235,,47,128,59,1
"Técnicos de nivel medio y trab.asimilados (094)",49,,16,15,18,
"Jefes y empleados de oficina (095)",15,,4,6,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",178,5,70,62,36,5
"Agricult.trabaj. calif. agrop. y pesqueros (097)",5954,,1846,2055,1612,441
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",154,4,77,47,25,1
"Obreros construc., conf., papel, fab., instr. (099)",60,,33,25,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2392,267,1575,354,165,31
"Otra (101)",128,,86,40,2,
"Ocupación no especificada (102)",57,,28,16,9,4
"Desocupado (103)",444,24,251,107,49,13
"Mujeres (104)",2830,156,1128,823,597,126
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,,,4,,
"Profes., científicos e intelectuales (106)",140,,42,79,19,
"Técnicos de nivel medio y trab.asimilados (107)",8,,5,2,1,
"Jefes y empleados de oficina (108)",6,,4,,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",141,5,67,48,21,
"Agricult.trabaj. calif. agrop. y pesqueros (110)",639,,289,143,138,69
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",10,1,3,2,3,1
"Obreros construc., conf., papel, fab., instr. (112)",8,,2,3,3,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1684,135,615,492,391,51
"Ocupación no especificada (115)",99,1,43,33,18,4
"Desocupado (116)",91,14,58,17,1,1
