"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",365,,98,207,5,55,,
"Obreros construc.,conf.,papel, fab., instr. (099)",424,12,152,241,4,15,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2619,27,527,147,,1906,12,
"Otra (101)",7,7,,,,,,
"Ocupaciñn no especificada (102)",115,10,7,79,,19,,
"Desocupado (103)",503,,,,,,,503
"Mujeres (104)",7801,106,330,3122,16,4020,89,118
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",6,6,,,,,,
"Profes., científicos e intelectuales (106)",43,34,,9,,,,
"Técnicos de nivel medio y trab. asimilados (107)",11,7,,4,,,,
"Jefes y empleados de oficina (108)",19,19,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",240,18,,180,,42,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",2471,,,2458,12,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",288,,15,225,1,47,,
"Obreros construc.,conf.,papel, fab., instr. (112)",12,,3,7,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",4382,16,310,87,,3880,89,
"Otra (114)",1,1,,,,,,
"Ocupaciñn no especificada (115)",210,5,2,152,3,48,,
"Desocupado (116)",118,,,,,,,118
