"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 40 a 44 años (027)",13,13,,2,3,3,2,1,2,,,50
"De 45 a 49 años (028)",6,6,,1,2,1,2,,,,,18
"De 50 y más años (029)",31,31,,2,5,5,10,3,6,,,141
"Casado(a) (030)",1033,1025,2,114,217,186,274,160,60,12,8,3959
"De 15 a 19 años (032)",3,3,,1,1,,1,,,,,7
"De 20 a 24 años (033)",25,23,,14,6,3,,,,,2,35
"De 25 a 29 años (034)",47,47,,19,17,10,1,,,,,88
"De 30 a 34 años (035)",91,91,,29,32,20,10,,,,,196
"De 35 a 39 años (036)",104,102,,12,41,31,14,4,,,2,269
"De 40 a 44 años (037)",125,124,,8,40,25,38,10,3,,1,416
"De 45 a 49 años (038)",135,135,,7,27,35,40,23,3,,,507
"De 50 y más años (039)",503,500,2,24,53,62,170,123,54,12,3,2441
"Viudo(a) (040)",227,226,3,18,25,40,64,52,21,3,1,1013
"De 25 a 29 años (044)",1,1,,1,,,,,,,,1
"De 30 a 34 años (045)",3,3,,,1,,2,,,,,12
"De 35 a 39 años (046)",4,4,,,2,,1,1,,,,15
"De 40 a 44 años (047)",11,11,,,3,2,2,3,1,,,47
"De 45 a 49 años (048)",7,7,,,1,4,1,1,,,,24
"De 50 y más años (049)",201,200,3,17,18,34,58,47,20,3,1,914
"Divorciado(a) (050)",11,11,,1,4,2,2,1,1,,,39
"De 35 a 39 años (056)",3,3,,1,1,,1,,,,,7
"De 40 a 44 años (057)",1,1,,,,1,,,,,,3
"De 45 a 49 años (058)",1,1,,,1,,,,,,,2
"De 50 y más años (059)",6,6,,,2,1,1,1,1,,,27
"Soltero(a) (060)",203,150,,100,34,13,3,,,,53,219
"De 15 a 19 años (062)",16,16,,15,1,,,,,,,17
"De 20 a 24 años (063)",48,29,,29,,,,,,,19,29
"De 25 a 29 años (064)",38,24,,18,6,,,,,,14,30
"De 30 a 34 años (065)",23,16,,12,4,,,,,,7,20
"De 35 a 39 años (066)",22,16,,7,6,2,1,,,,6,29
"De 40 a 44 años (067)",13,11,,4,4,3,,,,,2,21
"De 45 a 49 años (068)",9,7,,4,,2,1,,,,2,14
"De 50 y más años (069)",34,31,,11,13,6,1,,,,3,59
,,,,,,,,,,,,
"URBANA (080)",1657,1598,8,359,386,271,323,179,58,14,59,5149
"De 15 a 19 años (082)",33,31,,27,3,,1,,,,2,37
"De 20 a 24 años (083)",142,121,,94,22,5,,,,,21,153
"De 25 a 29 años (084)",171,158,2,78,52,22,3,,1,,13,270
"De 30 a 34 años (085)",203,196,,60,80,40,15,1,,,7,409
"De 35 a 39 años (086)",182,176,1,23,73,44,31,4,,,6,456
"De 40 a 44 años (087)",172,169,,13,60,40,42,11,3,,3,534
"De 45 a 49 años (088)",140,139,,12,25,42,39,17,4,,1,494
"De 50 y más años (089)",614,608,5,52,71,78,192,146,50,14,6,2796
"Conviviente (090)",543,534,3,170,178,91,64,22,5,1,9,1280
"De 15 a 19 años (092)",21,19,,18,1,,,,,,2,20
"De 20 a 24 años (093)",83,79,,58,18,3,,,,,4,103
"De 25 a 29 años (094)",102,100,2,47,36,12,2,,1,,2,172
"De 30 a 34 años (095)",110,110,,24,56,23,6,1,,,,236
"De 35 a 39 años (096)",88,87,1,10,34,21,20,1,,,1,232
"De 40 a 44 años (097)",54,54,,3,21,16,12,2,,,,162
"De 45 a 49 años (098)",34,34,,3,5,10,11,4,1,,,125
"De 50 y más años (099)",51,51,,7,7,6,13,14,3,1,,230
"Separado(a) (100)",71,71,,23,17,13,13,1,4,,,196
"De 15 a 19 años (102)",1,1,,1,,,,,,,,1
"De 20 a 24 años (103)",9,9,,9,,,,,,,,9
"De 25 a 29 años (104)",10,10,,8,1,1,,,,,,13
"De 30 a 34 años (105)",9,9,,2,3,2,2,,,,,22
"De 35 a 39 años (106)",7,7,,1,4,2,,,,,,15
"De 40 a 44 años (107)",11,11,,1,3,3,1,1,2,,,45
"De 45 a 49 años (108)",4,4,,,1,1,2,,,,,15
"De 50 y más años (109)",20,20,,1,5,4,8,,2,,,76
"Casado(a) (110)",738,732,2,85,152,133,195,119,36,10,6,2803
"De 15 a 19 años (112)",2,2,,,1,,1,,,,,6
"De 20 a 24 años (113)",15,14,,8,4,2,,,,,1,22
"De 25 a 29 años (114)",33,33,,12,11,9,1,,,,,66
"De 30 a 34 años (115)",63,63,,23,18,15,7,,,,,134
"De 35 a 39 años (116)",70,69,,7,30,19,10,3,,,1,183
"De 40 a 44 años (117)",91,90,,6,32,16,28,7,1,,1,291
"De 45 a 49 años (118)",92,92,,6,18,27,25,13,3,,,333
"De 50 y más años (119)",372,369,2,23,38,45,123,96,32,10,3,1768
"Viudo(a) (120)",156,155,3,13,15,24,48,36,13,3,1,704
"De 30 a 34 años (125)",1,1,,,1,,,,,,,2
"De 35 a 39 años (126)",2,2,,,1,,1,,,,,7
"De 40 a 44 años (127)",4,4,,,,2,1,1,,,,16
"De 45 a 49 años (128)",2,2,,,,2,,,,,,6
"De 50 y más años (129)",147,146,3,13,13,20,46,35,13,3,1,673
"Divorciado(a) (130)",7,7,,1,3,1,1,1,,,,22
"De 35 a 39 años (136)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (137)",1,1,,,,1,,,,,,3
"De 45 a 49 años (138)",1,1,,,1,,,,,,,2
"De 50 y más años (139)",3,3,,,1,,1,1,,,,14
"Soltero(a) (140)",142,99,,67,21,9,2,,,,43,144
"De 15 a 19 años (142)",9,9,,8,1,,,,,,,10
"De 20 a 24 años (143)",35,19,,19,,,,,,,16,19
"De 25 a 29 años (144)",26,15,,11,4,,,,,,11,19
"De 30 a 34 años (145)",20,13,,11,2,,,,,,7,15
"De 35 a 39 años (146)",13,9,,4,3,2,,,,,4,16
"De 40 a 44 años (147)",11,9,,3,4,2,,,,,2,17
"De 45 a 49 años (148)",7,6,,3,,2,1,,,,1,13
"De 50 y más años (149)",21,19,,8,7,3,1,,,,2,35
,,,,,,,,,,,,
"RURAL (160)",786,769,2,162,194,134,150,82,43,2,17,2511
"De 12 a 14 años (161)",2,,,,,,,,,,2,
"De 15 a 19 años (162)",20,20,,18,2,,,,,,,22
"De 20 a 24 años (163)",63,59,,47,9,3,,,,,4,74
"De 25 a 29 años (164)",92,88,1,39,37,7,4,,,,4,150
"De 30 a 34 años (165)",105,103,,15,49,25,12,2,,,2,254
"De 35 a 39 años (166)",93,90,,16,32,23,16,3,,,3,235
"De 40 a 44 años (167)",79,79,,7,18,18,26,7,3,,,278
"De 45 a 49 años (168)",79,78,,6,16,18,21,17,,,1,294
"De 50 y más años (169)",253,252,1,14,31,40,71,53,40,2,1,1204
"Conviviente (170)",324,319,2,87,98,55,49,22,6,,5,847
"De 12 a 14 años (171)",2,,,,,,,,,,2,
"De 15 a 19 años (172)",12,12,,10,2,,,,,,,14
"De 20 a 24 años (173)",39,39,,30,7,2,,,,,,50
"De 25 a 29 años (174)",61,60,1,22,27,6,4,,,,1,110
"De 30 a 34 años (175)",66,64,,7,30,19,6,2,,,2,162
"De 35 a 39 años (176)",42,42,,7,16,8,10,1,,,,112
"De 40 a 44 años (177)",34,34,,3,7,8,14,2,,,,113
"De 45 a 49 años (178)",27,27,,3,5,8,5,6,,,,98
"De 50 y más años (179)",41,41,1,5,4,4,10,11,6,,,188
"Separado(a) (180)",31,31,,8,7,5,4,3,4,,,107
"De 20 a 24 años (183)",1,1,,1,,,,,,,,1
"De 25 a 29 años (184)",4,4,,2,2,,,,,,,6
"De 30 a 34 años (185)",6,6,,1,3,1,1,,,,,15
"De 35 a 39 años (186)",5,5,,1,1,3,,,,,,12
"De 40 a 44 años (187)",2,2,,1,,,1,,,,,5
"De 45 a 49 años (188)",2,2,,1,1,,,,,,,3
"De 50 y más años (189)",11,11,,1,,1,2,3,4,,,65
"Casado(a) (190)",295,293,,29,65,53,79,41,24,2,2,1156
"De 15 a 19 años (192)",1,1,,1,,,,,,,,1
"De 20 a 24 años (193)",10,9,,6,2,1,,,,,1,13
"De 25 a 29 años (194)",14,14,,7,6,1,,,,,,22
"De 30 a 34 años (195)",28,28,,6,14,5,3,,,,,62
"De 35 a 39 años (196)",34,33,,5,11,12,4,1,,,1,86
"De 40 a 44 años (197)",34,34,,2,8,9,10,3,2,,,125
"De 45 a 49 años (198)",43,43,,1,9,8,15,10,,,,174
"De 50 y más años (199)",131,131,,1,15,17,47,27,22,2,,673
"Viudo(a) (200)",71,71,,5,10,16,16,16,8,,,309
"De 25 a 29 años (204)",1,1,,1,,,,,,,,1
"De 30 a 34 años (205)",2,2,,,,,2,,,,,10
"De 35 a 39 años (206)",2,2,,,1,,,1,,,,8
"De 40 a 44 años (207)",7,7,,,3,,1,2,1,,,31
"De 45 a 49 años (208)",5,5,,,1,2,1,1,,,,18
"De 50 y más años (209)",54,54,,4,5,14,12,12,7,,,241
"Divorciado(a) (210)",4,4,,,1,1,1,,1,,,17
"De 35 a 39 años (216)",1,1,,,,,1,,,,,4
"De 50 y más años (219)",3,3,,,1,1,,,1,,,13
"Soltero(a) (220)",61,51,,33,13,4,1,,,,10,75
"De 15 a 19 años (222)",7,7,,7,,,,,,,,7
"De 20 a 24 años (223)",13,10,,10,,,,,,,3,10
"De 25 a 29 años (224)",12,9,,7,2,,,,,,3,11
"De 30 a 34 años (225)",3,3,,1,2,,,,,,,5
"De 35 a 39 años (226)",9,7,,3,3,,1,,,,2,13
"De 40 a 44 años (227)",2,2,,1,,1,,,,,,4
"De 45 a 49 años (228)",2,1,,1,,,,,,,1,1
"De 50 y más años (229)",13,12,,3,6,3,,,,,1,24
