"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",244,219,5,151,51,11,1,,,,25,290
"De 20 a 24 años (023)",517,481,14,164,148,91,59,5,,,36,1019
"De 25 a 29 años (024)",527,500,3,124,131,104,108,23,7,,27,1366
"De 30 a 34 años (025)",472,456,,71,90,88,128,64,11,4,16,1619
"De 35 a 39 años (026)",406,401,1,33,72,75,125,62,24,9,5,1639
"De 40 a 44 años (027)",371,361,3,15,52,50,123,73,32,13,10,1714
"De 45 a 49 años (028)",253,246,2,20,15,38,69,52,37,13,7,1260
"De 50 y más años (029)",392,386,4,24,36,36,107,94,63,22,6,2077
"Desocupada (030)",122,114,,30,25,12,21,19,7,,8,392
"De 15 a 19 años (032)",17,14,,9,4,,1,,,,3,21
"De 20 a 24 años (033)",32,29,,10,11,4,3,1,,,3,64
"De 25 a 29 años (034)",19,19,,3,7,2,4,3,,,,60
"De 30 a 34 años (035)",12,12,,2,,2,2,6,,,,54
"De 35 a 39 años (036)",15,15,,4,2,3,4,2,,,,51
"De 40 a 44 años (037)",15,15,,1,,1,5,5,3,,,85
"De 45 a 49 años (038)",8,7,,1,,,2,2,2,,1,39
"De 50 y más años (039)",4,3,,,1,,,,2,,1,18
"No PEA (040)",5926,5607,44,1123,1002,854,1261,788,398,137,319,21215
"De 12 a 14 años (041)",61,16,1,13,2,,,,,,45,17
"De 15 a 19 años (042)",769,671,13,461,158,35,4,,,,98,898
"De 20 a 24 años (043)",1095,1039,10,343,348,209,112,17,,,56,2250
"De 25 a 29 años (044)",899,865,4,131,193,234,247,54,2,,34,2647
"De 30 a 34 años (045)",738,719,4,61,114,127,259,124,28,2,19,2891
"De 35 a 39 años (046)",655,644,3,25,57,81,220,176,73,9,11,3214
"De 40 a 44 años (047)",420,407,2,17,41,42,117,116,50,22,13,2161
"De 45 a 49 años (048)",406,400,1,22,27,39,94,97,79,41,6,2366
"De 50 y más años (049)",883,846,6,50,62,87,208,204,166,63,37,4771
,,,,,,,,,,,,
"URBANA (060)",3566,3388,14,803,727,515,712,366,183,68,178,11584
"De 12 a 14 años (061)",15,7,1,5,1,,,,,,8,7
"De 15 a 19 años (062)",275,234,2,185,37,7,3,,,,41,292
"De 20 a 24 años (063)",556,506,1,267,164,55,17,2,,,50,849
"De 25 a 29 años (064)",599,564,5,173,183,116,79,7,1,,35,1274
"De 30 a 34 años (065)",512,494,,83,141,118,113,35,4,,18,1465
"De 35 a 39 años (066)",432,426,,37,87,78,148,61,13,2,6,1624
"De 40 a 44 años (067)",370,363,1,13,59,59,124,81,19,7,7,1629
"De 45 a 49 años (068)",264,260,1,16,17,39,85,52,39,11,4,1327
"De 50 y más años (069)",543,534,3,24,38,43,143,128,107,48,9,3117
"PEA (070)",1528,1446,7,339,334,244,306,135,67,14,82,4671
"De 12 a 14 años (071)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (072)",62,54,,49,4,,1,,,,8,61
"De 20 a 24 años (073)",202,171,1,96,55,15,4,,,,31,269
"De 25 a 29 años (074)",274,253,3,92,83,44,26,4,1,,21,531
"De 30 a 34 años (075)",248,238,,51,71,54,43,18,1,,10,664
"De 35 a 39 años (076)",220,216,,26,58,49,61,17,4,1,4,708
"De 40 a 44 años (077)",206,202,,8,37,41,70,34,11,1,4,844
"De 45 a 49 años (078)",130,128,,8,9,24,47,19,19,2,2,611
"De 50 y más años (079)",184,182,2,8,17,17,54,43,31,10,2,982
"Ocupada (080)",1479,1401,7,321,326,239,300,131,63,14,78,4538
"De 12 a 14 años (081)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (082)",58,51,,47,4,,,,,,7,55
"De 20 a 24 años (083)",188,160,1,88,53,14,4,,,,28,254
"De 25 a 29 años (084)",266,245,3,89,79,43,26,4,1,,21,517
"De 30 a 34 años (085)",245,235,,49,71,53,43,18,1,,10,659
"De 35 a 39 años (086)",212,208,,23,56,48,60,16,4,1,4,686
"De 40 a 44 años (087)",198,194,,8,37,40,68,32,8,1,4,795
"De 45 a 49 años (088)",127,125,,8,9,24,45,18,19,2,2,597
"De 50 y más años (089)",183,181,2,8,17,17,54,43,30,10,2,974
"Desocupada (090)",49,45,,18,8,5,6,4,4,,4,133
"De 15 a 19 años (092)",4,3,,2,,,1,,,,1,6
"De 20 a 24 años (093)",14,11,,8,2,1,,,,,3,15
"De 25 a 29 años (094)",8,8,,3,4,1,,,,,,14
"De 30 a 34 años (095)",3,3,,2,,1,,,,,,5
"De 35 a 39 años (096)",8,8,,3,2,1,1,1,,,,22
"De 40 a 44 años (097)",8,8,,,,1,2,2,3,,,49
"De 45 a 49 años (098)",3,3,,,,,2,1,,,,14
"De 50 y más años (099)",1,1,,,,,,,1,,,8
"No PEA (100)",2038,1942,7,464,393,271,406,231,116,54,96,6913
"De 12 a 14 años (101)",13,5,,4,1,,,,,,8,6
"De 15 a 19 años (102)",213,180,2,136,33,7,2,,,,33,231
"De 20 a 24 años (103)",354,335,,171,109,40,13,2,,,19,580
"De 25 a 29 años (104)",325,311,2,81,100,72,53,3,,,14,743
"De 30 a 34 años (105)",264,256,,32,70,64,70,17,3,,8,801
"De 35 a 39 años (106)",212,210,,11,29,29,87,44,9,1,2,916
"De 40 a 44 años (107)",164,161,1,5,22,18,54,47,8,6,3,785
"De 45 a 49 años (108)",134,132,1,8,8,15,38,33,20,9,2,716
"De 50 y más años (109)",359,352,1,16,21,26,89,85,76,38,7,2135
,,,,,,,,,,,,
"RURAL (120)",5677,5390,63,958,895,844,1290,814,396,130,287,21013
"De 12 a 14 años (121)",59,16,1,14,1,,,,,,43,16
"De 15 a 19 años (122)",755,670,16,436,176,39,3,,,,85,917
"De 20 a 24 años (123)",1088,1043,23,250,343,249,157,21,,,45,2484
"De 25 a 29 años (124)",846,820,2,85,148,224,280,73,8,,26,2799
"De 30 a 34 años (125)",710,693,4,51,63,99,276,159,35,6,17,3099
"De 35 a 39 años (126)",644,634,4,25,44,81,201,179,84,16,10,3280
"De 40 a 44 años (127)",436,420,4,20,34,34,121,113,66,28,16,2331
"De 45 a 49 años (128)",403,393,2,27,25,38,80,99,79,43,10,2338
"De 50 y más años (129)",736,701,7,50,61,80,172,170,124,37,35,3749
"PEA (130)",1789,1725,26,299,286,261,435,257,114,47,64,6711
"De 12 a 14 años (131)",11,5,,5,,,,,,,6,5
"De 15 a 19 años (132)",199,179,5,111,51,11,1,,,,20,250
"De 20 a 24 años (133)",347,339,13,78,104,80,58,6,,,8,814
"De 25 a 29 años (134)",272,266,,35,55,62,86,22,6,,6,895
"De 30 a 34 años (135)",236,230,,22,19,36,87,52,10,4,6,1009
"De 35 a 39 años (136)",201,200,1,11,16,29,68,47,20,8,1,982
"De 40 a 44 años (137)",180,174,3,8,15,10,58,44,24,12,6,955
"De 45 a 49 años (138)",131,125,2,13,6,14,24,35,20,11,6,688
"De 50 y más años (139)",212,207,2,16,20,19,53,51,34,12,5,1113
"Ocupada (140)",1716,1656,26,287,269,254,420,242,111,47,60,6452
"De 12 a 14 años (141)",11,5,,5,,,,,,,6,5
"De 15 a 19 años (142)",186,168,5,104,47,11,1,,,,18,235
"De 20 a 24 años (143)",329,321,13,76,95,77,55,5,,,8,765
"De 25 a 29 años (144)",261,255,,35,52,61,82,19,6,,6,849
"De 30 a 34 años (145)",227,221,,22,19,35,85,46,10,4,6,960
"De 35 a 39 años (146)",194,193,1,10,16,27,65,46,20,8,1,953
"De 40 a 44 años (147)",173,167,3,7,15,10,55,41,24,12,6,919
"De 45 a 49 años (148)",126,121,2,12,6,14,24,34,18,11,5,663
"De 50 y más años (149)",209,205,2,16,19,19,53,51,33,12,4,1103
"Desocupada (150)",73,69,,12,17,7,15,15,3,,4,259
"De 15 a 19 años (152)",13,11,,7,4,,,,,,2,15
"De 20 a 24 años (153)",18,18,,2,9,3,3,1,,,,49
"De 25 a 29 años (154)",11,11,,,3,1,4,3,,,,46
"De 30 a 34 años (155)",9,9,,,,1,2,6,,,,49
"De 35 a 39 años (156)",7,7,,1,,2,3,1,,,,29
"De 40 a 44 años (157)",7,7,,1,,,3,3,,,,36
"De 45 a 49 años (158)",5,4,,1,,,,1,2,,1,25
"De 50 y más años (159)",3,2,,,1,,,,1,,1,10
"No PEA (160)",3888,3665,37,659,609,583,855,557,282,83,223,14302
"De 12 a 14 años (161)",48,11,1,9,1,,,,,,37,11
"De 15 a 19 años (162)",556,491,11,325,125,28,2,,,,65,667
"De 20 a 24 años (163)",741,704,10,172,239,169,99,15,,,37,1670
"De 25 a 29 años (164)",574,554,2,50,93,162,194,51,2,,20,1904
"De 30 a 34 años (165)",474,463,4,29,44,63,189,107,25,2,11,2090
"De 35 a 39 años (166)",443,434,3,14,28,52,133,132,64,8,9,2298
"De 40 a 44 años (167)",256,246,1,12,19,24,63,69,42,16,10,1376
"De 45 a 49 años (168)",272,268,,14,19,24,56,64,59,32,4,1650
"De 50 y más años (169)",524,494,5,34,41,61,119,119,90,25,30,2636
