"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",162,162,157,3,2,,,,,,,7
"De 15 a 19 años (022)",1568,1524,1348,167,7,2,,,,,44,187
"De 20 a 24 años (023)",2831,2284,1222,822,195,32,3,10,,,547,1384
"De 25 a 29 años (024)",2929,2357,516,977,588,205,64,6,1,,572,3083
"De 30 a 34 años (025)",3066,2758,314,872,909,425,210,28,,,308,5018
"De 35 a 39 años (026)",3031,2872,173,560,915,657,478,83,6,,159,6968
"De 40 a 44 años (027)",2609,2509,121,340,684,567,611,151,29,6,100,7324
"De 45 a 49 años (028)",2036,1981,92,204,421,444,538,208,55,19,55,6726
"De 50 y más años (029)",4163,4065,169,338,592,622,1115,694,346,189,98,17764
"Desocupada (030)",866,759,299,167,116,75,57,27,12,6,107,1217
"De 12 a 14 años (031)",11,10,10,,,,,,,,1,
"De 15 a 19 años (032)",136,132,115,14,3,,,,,,4,20
"De 20 a 24 años (033)",221,180,111,47,18,4,,,,,41,95
"De 25 a 29 años (034)",145,108,26,49,23,9,1,,,,37,126
"De 30 a 34 años (035)",104,94,15,26,27,18,8,,,,10,168
"De 35 a 39 años (036)",83,77,10,14,21,17,14,1,,,6,174
"De 40 a 44 años (037)",54,51,6,6,7,9,14,9,,,3,164
"De 45 a 49 años (038)",40,38,5,5,7,7,7,4,2,1,2,127
"De 50 y más años (039)",72,69,1,6,10,11,13,13,10,5,3,343
"No PEA (040)",40186,38600,12719,5624,5993,4350,4984,2741,1374,815,1586,90807
"De 12 a 14 años (041)",4981,4960,4939,19,2,,,,,,21,23
"De 15 a 19 años (042)",6270,6133,5491,576,58,7,1,,,,137,717
"De 20 a 24 años (043)",4249,3708,1260,1669,634,119,19,7,,,541,3419
"De 25 a 29 años (044)",3649,3353,255,1312,1229,421,128,6,2,,296,5622
"De 30 a 34 años (045)",3422,3267,141,731,1263,694,394,38,,6,155,7325
"De 35 a 39 años (046)",2876,2786,93,374,887,734,549,126,19,4,90,7709
"De 40 a 44 años (047)",2437,2363,89,208,546,619,635,209,50,7,74,7724
"De 45 a 49 años (048)",2030,1979,56,149,374,389,617,274,93,27,51,7599
"De 50 y más años (049)",10272,10051,395,586,1000,1367,2641,2081,1210,771,221,50669
,,,,,,,,,,,,
"URBANA (060)",53622,50402,14482,8574,8995,6283,6692,3179,1398,799,3220,115714
"De 12 a 14 años (061)",4415,4395,4371,20,4,,,,,,20,28
"De 15 a 19 años (062)",6791,6621,5936,622,53,9,1,,,,170,759
"De 20 a 24 años (063)",6089,5073,2139,2127,661,116,14,16,,,1016,3957
"De 25 a 29 años (064)",5648,4825,657,1978,1530,506,142,11,1,,823,7228
"De 30 a 34 años (065)",5635,5203,401,1397,1907,953,487,52,,6,432,10523
"De 35 a 39 años (066)",5121,4896,220,821,1607,1208,852,164,20,4,225,12539
"De 40 a 44 años (067)",4353,4198,176,484,1095,1034,1045,293,60,11,155,12786
"De 45 a 49 años (068)",3525,3438,127,317,714,745,978,409,113,35,87,12193
"De 50 y más años (069)",12045,11753,455,808,1424,1712,3173,2234,1204,743,292,55701
"PEA (070)",20037,18225,3730,3879,3898,2638,2583,977,351,169,1812,41870
"De 12 a 14 años (071)",145,144,140,2,2,,,,,,1,6
"De 15 a 19 años (072)",1451,1408,1250,148,8,2,,,,,43,170
"De 20 a 24 años (073)",2610,2075,1126,741,170,28,1,9,,,535,1226
"De 25 a 29 años (074)",2628,2073,459,880,514,163,52,5,,,555,2646
"De 30 a 34 años (075)",2770,2474,290,792,823,374,174,21,,,296,4417
"De 35 a 39 años (076)",2682,2529,144,509,823,585,400,63,5,,153,6045
"De 40 a 44 años (077)",2306,2216,100,313,617,515,516,129,22,4,90,6378
"De 45 a 49 años (078)",1823,1773,79,184,395,410,467,178,46,14,50,5914
"De 50 y más años (079)",3622,3533,142,310,546,561,973,572,278,151,89,15068
"Ocupada (080)",19273,17562,3478,3729,3796,2568,2533,952,342,164,1711,40796
"De 12 a 14 años (081)",136,136,132,2,2,,,,,,,6
"De 15 a 19 años (082)",1330,1291,1149,135,5,2,,,,,39,151
"De 20 a 24 años (083)",2418,1923,1032,701,155,25,1,9,,,495,1147
"De 25 a 29 años (084)",2505,1983,439,837,496,155,51,5,,,522,2539
"De 30 a 34 años (085)",2676,2390,280,766,799,357,167,21,,,286,4263
"De 35 a 39 años (086)",2603,2456,134,497,803,569,386,62,5,,147,5878
"De 40 a 44 años (087)",2260,2173,96,308,611,506,506,120,22,4,87,6234
"De 45 a 49 años (088)",1786,1738,75,179,389,403,460,174,45,13,48,5797
"De 50 y más años (089)",3559,3472,141,304,536,551,962,561,270,147,87,14781
"Desocupada (090)",764,663,252,150,102,70,50,25,9,5,101,1074
"De 12 a 14 años (091)",9,8,8,,,,,,,,1,
"De 15 a 19 años (092)",121,117,101,13,3,,,,,,4,19
"De 20 a 24 años (093)",192,152,94,40,15,3,,,,,40,79
"De 25 a 29 años (094)",123,90,20,43,18,8,1,,,,33,107
"De 30 a 34 años (095)",94,84,10,26,24,17,7,,,,10,154
"De 35 a 39 años (096)",79,73,10,12,20,16,14,1,,,6,167
"De 40 a 44 años (097)",46,43,4,5,6,9,10,9,,,3,144
"De 45 a 49 años (098)",37,35,4,5,6,7,7,4,1,1,2,117
"De 50 y más años (099)",63,61,1,6,10,10,11,11,8,4,2,287
"No PEA (100)",33585,32177,10752,4695,5097,3645,4109,2202,1047,630,1408,73844
"De 12 a 14 años (101)",4270,4251,4231,18,2,,,,,,19,22
"De 15 a 19 años (102)",5340,5213,4686,474,45,7,1,,,,127,589
"De 20 a 24 años (103)",3479,2998,1013,1386,491,88,13,7,,,481,2731
"De 25 a 29 años (104)",3020,2752,198,1098,1016,343,90,6,1,,268,4582
"De 30 a 34 años (105)",2865,2729,111,605,1084,579,313,31,,6,136,6106
"De 35 a 39 años (106)",2439,2367,76,312,784,623,452,101,15,4,72,6494
"De 40 a 44 años (107)",2047,1982,76,171,478,519,529,164,38,7,65,6408
"De 45 a 49 años (108)",1702,1665,48,133,319,335,511,231,67,21,37,6279
"De 50 y más años (109)",8423,8220,313,498,878,1151,2200,1662,926,592,203,40633
,,,,,,,,,,,,
"RURAL (120)",9825,9469,2648,1500,1427,1096,1368,769,425,236,356,24771
"De 12 a 14 años (121)",739,737,735,2,,,,,,,2,2
"De 15 a 19 años (122)",1183,1168,1018,135,15,,,,,,15,165
"De 20 a 24 años (123)",1212,1099,454,411,186,39,8,1,,,113,941
"De 25 a 29 años (124)",1075,993,140,360,310,129,51,1,2,,82,1603
"De 30 a 34 años (125)",957,916,69,232,292,184,125,14,,,41,1988
"De 35 a 39 años (126)",869,839,56,127,216,200,189,46,5,,30,2312
"De 40 a 44 años (127)",747,725,40,70,142,161,215,76,19,2,22,2426
"De 45 a 49 años (128)",581,560,26,41,88,95,184,77,37,12,21,2259
"De 50 y más años (129)",2462,2432,110,122,178,288,596,554,362,222,30,13075
"PEA (130)",3224,3046,681,571,531,391,493,230,98,51,178,7808
"De 12 a 14 años (131)",28,28,27,1,,,,,,,,1
"De 15 a 19 años (132)",253,248,213,33,2,,,,,,5,37
"De 20 a 24 años (133)",442,389,207,128,43,8,2,1,,,53,253
"De 25 a 29 años (134)",446,392,83,146,97,51,13,1,1,,54,563
"De 30 a 34 años (135)",400,378,39,106,113,69,44,7,,,22,769
"De 35 a 39 años (136)",432,420,39,65,113,89,92,21,1,,12,1097
"De 40 a 44 años (137)",357,344,27,33,74,61,109,31,7,2,13,1110
"De 45 a 49 años (138)",253,246,18,25,33,41,78,34,11,6,7,939
"De 50 y más años (139)",613,601,28,34,56,72,155,135,78,43,12,3039
"Ocupada (140)",3122,2950,634,554,517,386,486,228,95,50,172,7665
"De 12 a 14 años (141)",26,26,25,1,,,,,,,,1
"De 15 a 19 años (142)",238,233,199,32,2,,,,,,5,36
"De 20 a 24 años (143)",413,361,190,121,40,7,2,1,,,52,237
"De 25 a 29 años (144)",424,374,77,140,92,50,13,1,1,,50,544
"De 30 a 34 años (145)",390,368,34,106,110,68,43,7,,,22,755
"De 35 a 39 años (146)",428,416,39,63,112,88,92,21,1,,12,1090
"De 40 a 44 años (147)",349,336,25,32,73,61,105,31,7,2,13,1090
"De 45 a 49 años (148)",250,243,17,25,32,41,78,34,10,6,7,929
"De 50 y más años (149)",604,593,28,34,56,71,153,133,76,42,11,2983
"Desocupada (150)",102,96,47,17,14,5,7,2,3,1,6,143
"De 12 a 14 años (151)",2,2,2,,,,,,,,,
"De 15 a 19 años (152)",15,15,14,1,,,,,,,,1
"De 20 a 24 años (153)",29,28,17,7,3,1,,,,,1,16
"De 25 a 29 años (154)",22,18,6,6,5,1,,,,,4,19
"De 30 a 34 años (155)",10,10,5,,3,1,1,,,,,14
"De 35 a 39 años (156)",4,4,,2,1,1,,,,,,7
"De 40 a 44 años (157)",8,8,2,1,1,,4,,,,,20
"De 45 a 49 años (158)",3,3,1,,1,,,,1,,,10
"De 50 y más años (159)",9,8,,,,1,2,2,2,1,1,56
"No PEA (160)",6601,6423,1967,929,896,705,875,539,327,185,178,16963
"De 12 a 14 años (161)",711,709,708,1,,,,,,,2,1
"De 15 a 19 años (162)",930,920,805,102,13,,,,,,10,128
"De 20 a 24 años (163)",770,710,247,283,143,31,6,,,,60,688
"De 25 a 29 años (164)",629,601,57,214,213,78,38,,1,,28,1040
"De 30 a 34 años (165)",557,538,30,126,179,115,81,7,,,19,1219
"De 35 a 39 años (166)",437,419,17,62,103,111,97,25,4,,18,1215
"De 40 a 44 años (167)",390,381,13,37,68,100,106,45,12,,9,1316
"De 45 a 49 años (168)",328,314,8,16,55,54,106,43,26,6,14,1320
"De 50 y más años (169)",1849,1831,82,88,122,216,441,419,284,179,18,10036
