"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",2986,102,346,686,825,418,18,591
,,,,,,,,
"URBANA (060)",9558,86,290,682,1178,2008,3104,2210
"De 12 a 14 años (061)",9,,,,,,2,7
"De 15 a 19 años (062)",200,,,,,,135,65
"De 20 a 24 años (063)",891,,,,,6,542,343
"De 25 a 29 años (064)",1126,,,,,98,690,338
"De 30 a 34 años (065)",1204,,,,,237,708,259
"De 35 a 39 años (066)",1219,,,,27,415,560,217
"De 40 a 44 años (067)",1108,,,,102,457,334,215
"De 45 a 49 años (068)",830,,,1,169,395,116,149
"De 50 y más años (069)",2971,86,290,681,880,400,17,617
"PEA (070)",4352,4,39,194,512,1104,1451,1048
"De 12 a 14 años (071)",2,,,,,,1,1
"De 15 a 19 años (072)",49,,,,,,36,13
"De 20 a 24 años (073)",306,,,,,1,166,139
"De 25 a 29 años (074)",556,,,,,54,310,192
"De 30 a 34 años (075)",660,,,,,145,360,155
"De 35 a 39 años (076)",709,,,,13,245,314,137
"De 40 a 44 años (077)",653,,,,62,268,187,136
"De 45 a 49 años (078)",463,,,,100,209,69,85
"De 50 y más años (079)",954,4,39,194,337,182,8,190
"Ocupada (080)",4222,3,39,192,506,1080,1401,1001
"De 12 a 14 años (081)",2,,,,,,1,1
"De 15 a 19 años (082)",45,,,,,,33,12
"De 20 a 24 años (083)",282,,,,,1,153,128
"De 25 a 29 años (084)",523,,,,,49,297,177
"De 30 a 34 años (085)",633,,,,,141,344,148
"De 35 a 39 años (086)",690,,,,13,235,310,132
"De 40 a 44 años (087)",646,,,,61,265,186,134
"De 45 a 49 años (088)",455,,,,98,207,69,81
"De 50 y más años (089)",946,3,39,192,334,182,8,188
"Desocupada (090)",130,1,,2,6,24,50,47
"De 15 a 19 años (092)",4,,,,,,3,1
"De 20 a 24 años (093)",24,,,,,,13,11
"De 25 a 29 años (094)",33,,,,,5,13,15
"De 30 a 34 años (095)",27,,,,,4,16,7
"De 35 a 39 años (096)",19,,,,,10,4,5
"De 40 a 44 años (097)",7,,,,1,3,1,2
"De 45 a 49 años (098)",8,,,,2,2,,4
"De 50 y más años (099)",8,1,,2,3,,,2
"No PEA (100)",5206,82,251,488,666,904,1653,1162
"De 12 a 14 años (101)",7,,,,,,1,6
"De 15 a 19 años (102)",151,,,,,,99,52
"De 20 a 24 años (103)",585,,,,,5,376,204
"De 25 a 29 años (104)",570,,,,,44,380,146
"De 30 a 34 años (105)",544,,,,,92,348,104
"De 35 a 39 años (106)",510,,,,14,170,246,80
"De 40 a 44 años (107)",455,,,,40,189,147,79
"De 45 a 49 años (108)",367,,,1,69,186,47,64
"De 50 y más años (109)",2017,82,251,487,543,218,9,427
,,,,,,,,
"RURAL (120)",4032,25,119,269,444,876,1665,634
"De 12 a 14 años (121)",2,,,,,,1,1
"De 15 a 19 años (122)",146,,,,,,96,50
"De 20 a 24 años (123)",441,,,,,4,324,113
"De 25 a 29 años (124)",469,,,,,19,370,80
"De 30 a 34 años (125)",460,,,,,64,328,68
"De 35 a 39 años (126)",455,,,,3,153,262,37
"De 40 a 44 años (127)",400,,,,24,154,193,29
"De 45 a 49 años (128)",341,,,1,31,199,77,33
"De 50 y más años (129)",1318,25,119,268,386,283,14,223
"PEA (130)",1171,5,24,69,132,299,437,205
"De 15 a 19 años (132)",36,,,,,,20,16
"De 20 a 24 años (133)",107,,,,,1,70,36
"De 25 a 29 años (134)",121,,,,,8,86,27
"De 30 a 34 años (135)",147,,,,,28,90,29
"De 35 a 39 años (136)",148,,,,2,53,81,12
"De 40 a 44 años (137)",140,,,,11,55,62,12
"De 45 a 49 años (138)",123,,,,15,71,23,14
"De 50 y más años (139)",349,5,24,69,104,83,5,59
"Ocupada (140)",1160,5,23,68,132,299,433,200
"De 15 a 19 años (142)",35,,,,,,19,16
"De 20 a 24 años (143)",101,,,,,1,67,33
"De 25 a 29 años (144)",121,,,,,8,86,27
"De 30 a 34 años (145)",147,,,,,28,90,29
"De 35 a 39 años (146)",148,,,,2,53,81,12
"De 40 a 44 años (147)",139,,,,11,55,62,11
"De 45 a 49 años (148)",122,,,,15,71,23,13
"De 50 y más años (149)",347,5,23,68,104,83,5,59
"Desocupada (150)",11,,1,1,,,4,5
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",6,,,,,,3,3
"De 40 a 44 años (157)",1,,,,,,,1
"De 45 a 49 años (158)",1,,,,,,,1
"De 50 y más años (159)",2,,1,1,,,,
"No PEA (160)",2861,20,95,200,312,577,1228,429
"De 12 a 14 años (161)",2,,,,,,1,1
"De 15 a 19 años (162)",110,,,,,,76,34
"De 20 a 24 años (163)",334,,,,,3,254,77
"De 25 a 29 años (164)",348,,,,,11,284,53
"De 30 a 34 años (165)",313,,,,,36,238,39
"De 35 a 39 años (166)",307,,,,1,100,181,25
"De 40 a 44 años (167)",260,,,,13,99,131,17
"De 45 a 49 años (168)",218,,,1,16,128,54,19
"De 50 y más años (169)",969,20,95,199,282,200,9,164
