"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Admin.pub. y defensa; p. segur.soc afil (038)",1040,,379,356,290,15
"Enseñanza (039)",1709,,246,859,592,12
"Servicios sociales y de salud (040)",340,,92,155,88,5
"Otras activ. serv.comun.soc y personales (041)",472,4,213,145,95,15
"Hogares privados con servicio doméstico (042)",122,4,66,26,23,3
"Organiz. y organos extraterritoriales (043)",1,,,,1,
"Actividad economica no especificada (044)",1271,3,457,501,273,37
"Desocupado (045)",2529,30,1357,749,339,54
"Mujeres (046)",14327,150,5350,5477,2892,458
"Agric., ganadería, caza y silvicultura (047)",2166,36,746,658,542,184
"Pesca (048)",4,,1,3,,
"Explotación de minas y canteras (049)",239,,124,89,26,
"Industrias manufactureras (050)",340,2,159,90,75,14
"Suministro de electricidad, gas y agua (051)",5,,3,2,,
"Construcción (052)",133,2,57,60,14,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",3086,41,928,1275,732,110
"Venta, mant.y rep. veh.autom.y motoc. (054)",38,,19,15,4,
"Comercio al por mayor (055)",111,3,41,40,25,2
"Comercio al por menor (056)",2937,38,868,1220,703,108
"Hoteles y restaurantes (057)",1171,24,427,417,266,37
"Trans., almac. y comunicaciones (058)",251,3,156,67,24,1
"Intermediación financiera (059)",37,,22,12,3,
"Activid.inmobil., empres. y alquileres (060)",584,1,303,209,70,1
"Admin.pub. y defensa; p. segur.soc afil (061)",583,,275,221,86,1
"Enseñanza (062)",1915,,389,1106,419,1
"Servicios sociales y de salud (063)",613,,184,289,138,2
"Otras activ. serv.comun.soc y personales (064)",646,4,186,256,176,24
"Hogares privados con servicio doméstico (065)",599,23,318,150,90,18
"Actividad economica no especificada (067)",884,1,346,314,168,55
"Desocupado (068)",1071,13,726,259,63,10
,,,,,,
"URBANA (069)",40339,296,14204,15914,8777,1148
"Agric., ganadería, caza y silvicultura (070)",4487,63,1275,1408,1256,485
"Pesca (071)",10,,4,3,1,2
"Explotación de minas y canteras (072)",5902,6,1829,2804,1250,13
"Industrias manufactureras (073)",1679,14,728,520,362,55
"Suministro de electricidad, gas y agua (074)",67,,27,24,14,2
"Construcción (075)",3356,14,1280,1330,670,62
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",5816,77,1877,2300,1355,207
"Venta, mant.y rep. veh.autom.y motoc. (077)",782,5,357,275,136,9
"Comercio al por mayor (078)",228,3,93,83,44,5
"Comercio al por menor (079)",4806,69,1427,1942,1175,193
"Hoteles y restaurantes (080)",1634,43,602,551,388,50
"Trans., almac. y comunicaciones (081)",2870,17,1183,1135,493,42
"Intermediación financiera (082)",73,,36,24,12,1
"Activid.inmobil., empres. y alquileres (083)",2225,4,965,890,345,21
"Admin.pub. y defensa; p. segur.soc afil (084)",1526,,612,539,359,16
"Enseñanza (085)",3480,,595,1890,984,11
"Servicios sociales y de salud (086)",903,,255,422,219,7
"Otras activ. serv.comun.soc y personales (087)",1070,8,377,386,262,37
"Hogares privados con servicio doméstico (088)",644,20,339,169,99,17
"Organiz. y organos extraterritoriales (089)",1,,,,1,
"Actividad economica no especificada (090)",1782,4,646,691,372,69
"Desocupado (091)",2814,26,1574,828,335,51
"Hombres (092)",28272,180,9846,11115,6293,838
"Agric., ganadería, caza y silvicultura (093)",3630,49,998,1142,1017,424
"Pesca (094)",7,,3,1,1,2
"Explotación de minas y canteras (095)",5725,6,1745,2731,1230,13
"Industrias manufactureras (096)",1368,12,589,435,290,42
"Suministro de electricidad, gas y agua (097)",62,,24,22,14,2
"Construcción (098)",3236,12,1230,1275,657,62
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",2855,39,999,1076,638,103
"Venta, mant.y rep. veh.autom.y motoc. (100)",747,5,341,260,132,9
"Comercio al por mayor (101)",123,,54,46,20,3
"Comercio al por menor (102)",1985,34,604,770,486,91
"Hoteles y restaurantes (103)",542,19,222,157,129,15
"Trans., almac. y comunicaciones (104)",2625,14,1030,1070,470,41
"Intermediación financiera (105)",38,,14,14,9,1
"Activid.inmobil., empres. y alquileres (106)",1660,3,676,685,276,20
"Admin.pub. y defensa; p. segur.soc afil (107)",962,,348,324,275,15
"Enseñanza (108)",1639,,231,824,574,10
"Servicios sociales y de salud (109)",314,,86,139,84,5
"Otras activ. serv.comun.soc y personales (110)",460,4,207,144,92,13
"Hogares privados con servicio doméstico (111)",107,2,59,26,19,1
"Organiz. y organos extraterritoriales (112)",1,,,,1,
"Actividad economica no especificada (113)",1087,3,381,434,242,27
"Desocupado (114)",1954,17,1004,616,275,42
"Mujeres (115)",12067,116,4358,4799,2484,310
"Agric., ganadería, caza y silvicultura (116)",857,14,277,266,239,61
"Pesca (117)",3,,1,2,,
"Explotación de minas y canteras (118)",177,,84,73,20,
"Industrias manufactureras (119)",311,2,139,85,72,13
"Suministro de electricidad, gas y agua (120)",5,,3,2,,
"Construcción (121)",120,2,50,55,13,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",2961,38,878,1224,717,104
"Venta, mant.y rep. veh.autom.y motoc. (123)",35,,16,15,4,
"Comercio al por mayor (124)",105,3,39,37,24,2
"Comercio al por menor (125)",2821,35,823,1172,689,102
"Hoteles y restaurantes (126)",1092,24,380,394,259,35
"Trans., almac. y comunicaciones (127)",245,3,153,65,23,1
"Intermediación financiera (128)",35,,22,10,3,
"Activid.inmobil., empres. y alquileres (129)",565,1,289,205,69,1
"Admin.pub. y defensa; p. segur.soc afil (130)",564,,264,215,84,1
"Enseñanza (131)",1841,,364,1066,410,1
"Servicios sociales y de salud (132)",589,,169,283,135,2
"Otras activ. serv.comun.soc y personales (133)",610,4,170,242,170,24
"Hogares privados con servicio doméstico (134)",537,18,280,143,80,16
"Actividad economica no especificada (136)",695,1,265,257,130,42
"Desocupado (137)",860,9,570,212,60,9
,,,,,,
"RURAL (138)",12280,128,4656,4248,2521,727
"Agric., ganadería, caza y silvicultura (139)",7414,97,2470,2330,1868,649
"Pesca (140)",6,,1,2,3,
"Explotación de minas y canteras (141)",2008,,776,986,244,2
"Industrias manufactureras (142)",94,,55,25,11,3
"Suministro de electricidad, gas y agua (143)",10,,4,4,2,
"Construcción (144)",275,1,100,109,56,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",266,4,117,95,38,12
"Venta, mant.y rep. veh.autom.y motoc. (146)",43,,30,8,5,
"Comercio al por mayor (147)",9,,3,4,2,
"Comercio al por menor (148)",214,4,84,83,31,12
"Hoteles y restaurantes (149)",166,1,94,53,16,2
"Trans., almac. y comunicaciones (150)",356,1,153,139,58,5
"Intermediación financiera (151)",2,,,2,,
"Activid.inmobil., empres. y alquileres (152)",108,,50,42,15,1
"Admin.pub. y defensa; p. segur.soc afil (153)",97,,42,38,17,
"Enseñanza (154)",144,,40,75,27,2
"Servicios sociales y de salud (155)",50,,21,22,7,
"Otras activ. serv.comun.soc y personales (156)",48,,22,15,9,2
"Hogares privados con servicio doméstico (157)",77,7,45,7,14,4
"Actividad economica no especificada (159)",373,,157,124,69,23
"Desocupado (160)",786,17,509,180,67,13
"Hombres (161)",10020,94,3664,3570,2113,579
"Agric., ganadería, caza y silvicultura (162)",6105,75,2001,1938,1565,526
"Pesca (163)",5,,1,1,3,
"Explotación de minas y canteras (164)",1946,,736,970,238,2
"Industrias manufactureras (165)",65,,35,20,8,2
"Suministro de electricidad, gas y agua (166)",10,,4,4,2,
"Construcción (167)",262,1,93,104,55,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",141,1,67,44,23,6
"Venta, mant.y rep. veh.autom.y motoc. (169)",40,,27,8,5,
"Comercio al por mayor (170)",3,,1,1,1,
"Comercio al por menor (171)",98,1,39,35,17,6
"Hoteles y restaurantes (172)",87,1,47,30,9,
"Trans., almac. y comunicaciones (173)",350,1,150,137,57,5
"Activid.inmobil., empres. y alquileres (175)",89,,36,38,14,1
"Admin.pub. y defensa; p. segur.soc afil (176)",78,,31,32,15,
"Enseñanza (177)",70,,15,35,18,2
"Servicios sociales y de salud (178)",26,,6,16,4,
"Otras activ. serv.comun.soc y personales (179)",12,,6,1,3,2
"Hogares privados con servicio doméstico (180)",15,2,7,,4,2
"Actividad economica no especificada (182)",184,,76,67,31,10
"Desocupado (183)",575,13,353,133,64,12
"Mujeres (184)",2260,34,992,678,408,148
"Agric., ganadería, caza y silvicultura (185)",1309,22,469,392,303,123
"Pesca (186)",1,,,1,,
"Explotación de minas y canteras (187)",62,,40,16,6,
"Industrias manufactureras (188)",29,,20,5,3,1
"Construcción (190)",13,,7,5,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",125,3,50,51,15,6
"Venta, mant.y rep. veh.autom.y motoc. (192)",3,,3,,,
"Comercio al por mayor (193)",6,,2,3,1,
"Comercio al por menor (194)",116,3,45,48,14,6
"Hoteles y restaurantes (195)",79,,47,23,7,2
"Trans., almac. y comunicaciones (196)",6,,3,2,1,
"Intermediación financiera (197)",2,,,2,,
"Activid.inmobil., empres. y alquileres (198)",19,,14,4,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",19,,11,6,2,
"Enseñanza (200)",74,,25,40,9,
"Servicios sociales y de salud (201)",24,,15,6,3,
"Otras activ. serv.comun.soc y personales (202)",36,,16,14,6,
"Hogares privados con servicio doméstico (203)",62,5,38,7,10,2
"Actividad economica no especificada (205)",189,,81,57,38,13
"Desocupado (206)",211,4,156,47,3,1
